138.00714,141.053,-374.65637,-10.309836,-15.869718,-68.49174,,0,1,2,3,4,5
116.83252,117.60414,-313.46436,-9.009124,-14.310434,-57.684845,,,,,,,
131.28534,131.08768,-350.3507,-9.640754,-15.142527,-64.86001,,,,,,,
129.58452,129.56151,-346.15457,-9.210212,-14.17614,-64.19399,,,,,,,
129.76443,131.13112,-349.6843,-9.536219,-14.21046,-64.37871,,,,,,,
127.77817,131.26114,-348.24707,-9.755123,-14.737301,-63.478306,,,,,,,
124.761345,129.54715,-342.72736,-9.683008,-15.48905,-62.55547,,,,,,,
122.33438,127.78461,-337.90692,-9.409609,-15.553888,-61.996346,,,,,,,
122.18031,127.33236,-338.04883,-9.120548,-14.787139,-61.85468,,,,,,,
123.25214,127.3174,-339.80215,-8.99138,-14.003018,-61.881306,,,,,,,
125.38573,127.84732,-342.75626,-9.196273,-14.321319,-62.759842,,,,,,,
127.27377,128.70372,-346.0646,-9.863118,-15.276669,-63.940483,,,,,,,
127.449165,128.7442,-345.66788,-10.016079,-15.594608,-63.66735,,,,,,,
126.17348,128.14432,-342.8614,-9.492747,-14.987201,-62.26487,,,,,,,
126.72683,128.75381,-343.8011,-9.235448,-14.458778,-62.03044,,,,,,,
126.253654,128.8794,-343.09402,-9.103405,-14.55059,-62.277126,,,,,,,
122.5766,125.76407,-334.33008,-9.197439,-14.605813,-61.128086,,,,,,,
124.82502,128.3896,-340.82788,-9.541355,-15.097929,-62.661983,,,,,,,
129.08682,132.91994,-352.21597,-9.967086,-15.551111,-65.17468,,,,,,,
131.94478,135.55475,-358.00867,-9.857336,-15.588907,-66.45429,,,,,,,
132.53314,135.69115,-358.16254,-9.747142,-15.306261,-65.963905,,,,,,,
132.44681,134.98935,-356.7962,-9.738139,-15.328542,-64.98643,,,,,,,
131.58192,134.17325,-354.7512,-9.957443,-15.650683,-64.572754,,,,,,,
128.28659,131.3386,-347.56033,-9.864854,-15.44109,-63.51544,,,,,,,
124.09362,127.246284,-338.13025,-9.422014,-14.660969,-62.00968,,,,,,,
124.64541,127.593475,-340.8329,-9.290314,-14.551378,-62.599724,,,,,,,
126.47918,129.54553,-346.55283,-9.498474,-14.921769,-63.582752,,,,,,,
127.26133,130.37984,-350.13086,-9.644425,-15.121018,-64.2025,,,,,,,
127.2773,130.14113,-351.4385,-9.568712,-15.220623,-64.57279,,,,,,,
124.497,126.93693,-344.29214,-9.325653,-14.772641,-63.253513,,,,,,,
125.919785,128.64107,-349.0494,-9.574471,-14.696617,-64.04732,,,,,,,
127.655464,130.11723,-352.6568,-9.608907,-14.854464,-64.607,,,,,,,
127.37412,129.56996,-350.72726,-9.573916,-15.051722,-64.196915,,,,,,,
125.37903,127.866516,-344.27698,-9.302328,-14.854241,-63.028824,,,,,,,
124.027466,127.156364,-340.32974,-9.022075,-14.660507,-62.380512,,,,,,,
123.97588,127.944145,-341.23456,-9.266578,-14.599642,-62.552963,,,,,,,
124.68252,128.7766,-343.71152,-9.546592,-14.499888,-63.05381,,,,,,,
124.4675,128.18701,-343.60553,-9.614387,-14.510414,-63.157146,,,,,,,
122.139565,125.07373,-336.6664,-9.122395,-14.421998,-61.871338,,,,,,,
124.14285,126.35586,-340.8801,-8.9380245,-14.674021,-62.47846,,,,,,,
125.46386,127.79279,-344.41534,-9.086788,-14.728803,-62.881317,,,,,,,
125.790115,128.70581,-346.0566,-9.607202,-14.773523,-63.03947,,,,,,,
124.8459,128.32051,-344.30798,-9.829615,-14.728613,-62.8852,,,,,,,
127.860596,131.22849,-352.48804,-9.756772,-15.158504,-64.729294,,,,,,,
122.88356,126.01377,-339.16006,-8.947541,-14.622573,-62.399567,,,,,,,
116.962265,119.32914,-322.33224,-8.517262,-13.732518,-59.34042,,,,,,,
118.82532,120.90039,-327.39673,-9.024055,-13.887676,-60.125122,,,,,,,
130.42598,132.31474,-358.16342,-10.094762,-15.297531,-65.46915,,,,,,,
130.02448,132.0493,-356.3666,-9.877485,-15.345647,-65.082855,,,,,,,
131.01662,133.69336,-359.33588,-9.638744,-15.575486,-65.60482,,,,,,,
129.71692,133.42307,-357.0279,-9.560885,-15.320295,-65.37856,,,,,,,
128.55148,132.90428,-354.16827,-9.694627,-15.009376,-64.89286,,,,,,,
125.83766,130.0704,-346.75153,-9.527074,-14.682111,-63.42952,,,,,,,
127.77267,131.2187,-351.1974,-9.569782,-14.993298,-64.46529,,,,,,,
130.366,132.98721,-357.8722,-9.607006,-15.382479,-65.897736,,,,,,,
129.79457,132.23166,-357.27814,-9.578514,-15.3457365,-65.555145,,,,,,,
129.33066,131.63866,-356.43347,-9.755591,-15.125803,-65.12075,,,,,,,
128.51346,131.29655,-354.29556,-9.823185,-14.936658,-64.50926,,,,,,,
127.96219,131.4548,-352.6129,-9.707493,-14.931599,-64.336075,,,,,,,
129.31712,133.53181,-356.80823,-9.753191,-15.495808,-65.51683,,,,,,,
128.42569,132.64877,-354.6044,-9.566178,-15.536677,-65.29924,,,,,,,
128.00511,132.29803,-354.59198,-9.709258,-15.413009,-65.36928,,,,,,,
127.8387,131.92151,-354.86728,-9.733161,-15.113047,-65.21595,,,,,,,
126.192375,129.60846,-350.57846,-9.45989,-14.559435,-63.71074,,,,,,,
125.27269,128.33621,-347.5648,-9.3914995,-14.656689,-62.84281,,,,,,,
125.99011,127.667046,-347.3069,-9.683364,-15.363181,-63.31808,,,,,,,
127.76805,128.01587,-349.8461,-9.870354,-15.7601595,-64.796524,,,,,,,
120.9603,121.05258,-330.58658,-8.992272,-14.328828,-61.48472,,,,,,,
115.47535,116.54433,-316.52533,-8.28004,-13.001044,-58.39058,,,,,,,
118.75245,120.44823,-326.3269,-8.807046,-13.502364,-59.881138,,,,,,,
133.1066,135.37518,-366.19995,-10.356277,-15.940386,-67.230804,,,,,,,
129.93083,132.98178,-358.29825,-10.094997,-15.996043,-65.57938,,,,,,,
127.40345,130.68765,-350.79184,-9.357431,-15.30629,-64.04391,,,,,,,
127.27498,130.47562,-349.23926,-8.970729,-14.837575,-64.108345,,,,,,,
128.96129,132.49194,-353.295,-9.561691,-14.967025,-65.28989,,,,,,,
127.85254,131.73521,-351.67435,-10.04285,-15.052924,-64.714714,,,,,,,
127.03444,130.91591,-351.12503,-9.948084,-15.288455,-64.21338,,,,,,,
124.5495,128.64291,-347.2196,-9.607659,-15.281461,-63.142715,,,,,,,
123.72582,127.03782,-346.14282,-9.75686,-15.269495,-63.385056,,,,,,,
124.9179,127.26288,-349.8337,-10.032595,-15.292818,-64.45145,,,,,,,
122.73957,125.13833,-345.10272,-9.725783,-14.632203,-63.15515,,,,,,,
123.32821,126.740776,-348.68243,-9.561573,-14.519601,-62.665916,,,,,,,
123.95033,127.38481,-348.68884,-9.57542,-14.904437,-62.146023,,,,,,,
124.43816,127.23229,-346.48785,-9.831595,-15.470405,-62.037903,,,,,,,
127.20076,128.9218,-349.27335,-10.238807,-15.961957,-63.342083,,,,,,,
128.74867,130.97829,-351.42126,-10.033025,-15.430887,-64.7094,,,,,,,
125.81772,128.83156,-343.75058,-9.419318,-14.269676,-63.591484,,,,,,,
125.00299,128.88309,-342.89038,-9.466311,-14.499795,-63.631943,,,,,,,
125.06949,129.74518,-343.68115,-9.943002,-15.42342,-64.01261,,,,,,,
125.38664,130.52557,-345.40533,-10.222175,-15.82952,-64.10752,,,,,,,
125.264465,130.8338,-347.6973,-9.864526,-15.3076,-63.52975,,,,,,,
123.98354,129.0835,-346.92203,-9.359919,-14.340737,-62.507545,,,,,,,
124.27556,128.56361,-349.02512,-9.421619,-14.307136,-62.792843,,,,,,,
124.888596,129.21568,-351.2848,-10.018286,-15.267751,-63.714466,,,,,,,
124.917564,129.52042,-350.13943,-10.294286,-15.937715,-64.16321,,,,,,,
125.50275,130.10143,-349.60294,-10.176005,-15.849633,-64.74678,,,,,,,
127.68461,131.6713,-353.05817,-9.873756,-15.188748,-65.30846,,,,,,,
125.89031,129.44269,-348.00415,-9.431126,-14.18564,-63.529892,,,,,,,
125.5178,128.4625,-347.67657,-9.683273,-14.573444,-62.845222,,,,,,,
126.42019,128.67401,-350.35736,-10.142924,-15.618561,-63.438385,,,,,,,
125.67707,127.54712,-349.08917,-10.142092,-15.895611,-63.73559,,,,,,,
124.00392,126.01131,-345.67358,-9.650202,-15.271761,-63.609505,,,,,,,
123.7441,125.35436,-345.20267,-9.47382,-14.49668,-63.70819,,,,,,,
124.16835,125.34684,-345.72766,-9.656858,-14.1728,-63.303474,,,,,,,
125.13379,125.49463,-346.0739,-9.621238,-14.586965,-62.79778,,,,,,,
125.97665,125.97498,-347.03217,-9.740011,-15.533589,-62.82851,,,,,,,
124.91709,125.62403,-344.6911,-9.839515,-15.76482,-62.722855,,,,,,,
123.13479,125.00861,-341.0612,-9.737467,-15.124094,-62.474293,,,,,,,
123.70023,127.03925,-344.0466,-9.6671715,-14.487843,-63.231014,,,,,,,
123.354996,128.18132,-344.16608,-9.42601,-14.304209,-63.11601,,,,,,,
124.74542,130.50146,-348.239,-9.751636,-15.020699,-63.736286,,,,,,,
125.27982,131.09636,-349.66803,-10.037843,-15.745832,-63.743874,,,,,,,
123.03198,128.20453,-343.37524,-9.712409,-15.384072,-62.302063,,,,,,,
122.61937,126.92336,-342.10202,-9.410284,-14.70181,-62.083076,,,,,,,
121.31388,124.64539,-337.33307,-9.347451,-14.067315,-61.332916,,,,,,,
119.57891,122.13442,-330.67087,-9.411733,-13.856942,-60.34903,,,,,,,
123.49925,125.23154,-340.00266,-9.801989,-14.869431,-62.418247,,,,,,,
124.66576,126.4728,-343.74756,-9.705263,-15.447786,-63.13566,,,,,,,
123.518364,125.99655,-342.51306,-9.502493,-15.152465,-62.67122,,,,,,,
123.520256,126.47446,-344.20917,-9.54415,-14.7684,-62.733627,,,,,,,
120.7176,124.740456,-337.7254,-9.524536,-14.264356,-61.11453,,,,,,,
117.29388,122.14455,-327.71252,-9.169539,-14.099779,-59.207237,,,,,,,
116.54447,122.07027,-324.34558,-9.078369,-14.263607,-59.033737,,,,,,,
119.099594,124.50891,-329.8742,-9.240448,-14.518886,-60.601665,,,,,,,
120.59911,125.104546,-332.76807,-9.16188,-14.480982,-61.329685,,,,,,,
124.68825,127.773834,-343.1201,-9.645433,-14.626934,-63.11001,,,,,,,
125.85321,128.00034,-347.3279,-9.928828,-14.811992,-63.451145,,,,,,,
126.66765,127.57308,-350.74442,-10.029821,-14.966528,-63.646,,,,,,,
126.25931,126.27489,-350.71643,-9.882623,-14.896872,-63.55581,,,,,,,
125.50073,124.711845,-349.1305,-9.888515,-14.765746,-63.653965,,,,,,,
127.06483,125.02493,-352.89178,-10.173578,-14.925822,-64.815216,,,,,,,
125.404655,122.82309,-348.03528,-10.081118,-14.778345,-63.96727,,,,,,,
126.47928,123.28572,-350.24802,-9.982011,-15.01202,-64.05322,,,,,,,
125.41116,122.64893,-347.34143,-9.690917,-14.85527,-63.113113,,,,,,,
125.63083,123.81109,-348.96024,-9.659361,-14.871855,-63.21956,,,,,,,
125.47953,124.70871,-348.9702,-9.939284,-14.759904,-63.122158,,,,,,,
125.18844,125.852745,-348.18054,-10.203321,-14.513637,-63.241398,,,,,,,
126.36864,127.90668,-350.85876,-10.340191,-14.917339,-64.5168,,,,,,,
127.16598,129.2056,-352.15536,-9.991508,-15.275738,-65.24318,,,,,,,
126.0937,128.86874,-350.25906,-9.586518,-14.885867,-64.53249,,,,,,,
117.15552,120.01626,-325.79233,-8.944247,-13.549168,-59.1993,,,,,,,
110.92773,114.10206,-309.26285,-9.048624,-13.177989,-55.875973,,,,,,,
114.357124,117.85887,-319.25284,-9.660328,-14.198928,-58.083145,,,,,,,
129.85315,134.21333,-362.91806,-10.57402,-16.034561,-66.94024,,,,,,,
124.05968,128.43634,-348.13226,-9.2842865,-14.387097,-64.22437,,,,,,,
120.79114,124.952,-341.0959,-8.719819,-13.2950325,-62.174885,,,,,,,
117.39539,120.79031,-331.78455,-8.902449,-13.376846,-59.86507,,,,,,,
116.416626,118.475296,-327.10046,-10.033445,-14.646396,-58.99252,,,,,,,
116.11209,116.31966,-322.8564,-10.43109,-15.317808,-58.924934,,,,,,,
116.997734,116.516525,-323.49033,-9.735948,-15.003088,-59.933365,,,,,,,
112.33922,112.67513,-311.0707,-7.9782763,-13.103385,-57.70741,,,,,,,
112.06324,113.74185,-312.7233,-7.6194854,-11.8622675,-57.399437,,,,,,,
106.62391,109.12207,-298.02554,-7.551477,-11.180199,-53.940556,,,,,,,
110.739105,113.59325,-309.07516,-9.108932,-12.4670925,-55.806137,,,,,,,
115.13277,117.81294,-319.4269,-10.4221735,-14.593884,-58.0752,,,,,,,
119.62207,121.7137,-329.28848,-10.473672,-15.681879,-60.76119,,,,,,,
119.99666,121.687614,-330.09946,-9.0799465,-15.233186,-60.991604,,,,,,,
117.47204,118.995636,-325.05005,-7.793795,-13.507866,-59.40749,,,,,,,
117.86809,119.21355,-327.79636,-7.995165,-12.760131,-59.7518,,,,,,,
120.91009,122.10865,-336.9885,-9.372669,-12.976179,-61.795517,,,,,,,
127.56364,127.97712,-354.736,-11.189854,-14.535785,-65.63093,,,,,,,
128.24446,128.67761,-357.01593,-11.143494,-15.849186,-65.7765,,,,,,,
124.64888,126.03206,-348.99127,-9.561268,-15.644194,-63.283348,,,,,,,
122.30649,124.7103,-343.6958,-8.719463,-14.711358,-61.829235,,,,,,,
121.10353,124.13036,-340.65375,-8.790534,-14.063865,-61.61586,,,,,,,
124.92418,127.67459,-349.97983,-10.274595,-14.498287,-64.41455,,,,,,,
119.03643,118.98323,-330.475,-10.270324,-13.466798,-60.353313,,,,,,,
114.84292,116.32169,-318.30588,-9.347667,-13.764385,-58.33698,,,,,,,
109.88276,111.44551,-304.54025,-8.148682,-13.200333,-55.483543,,,,,,,
117.47197,119.32391,-326.44904,-8.694839,-14.063293,-59.745308,,,,,,,
111.729065,113.594696,-311.3377,-8.85655,-13.212564,-57.179523,,,,,,,
118.117714,120.67298,-331.52945,-10.043631,-13.977345,-60.818554,,,,,,,
113.645195,116.57592,-320.73248,-9.317827,-13.38977,-58.10734,,,,,,,
127.19502,130.20703,-359.48816,-9.973127,-15.284982,-65.04009,,,,,,,
123.54161,125.95275,-347.91943,-9.502631,-15.024172,-63.440666,,,,,,,
