152.13788,151.47818,-399.82434,-11.938966,-18.0647,-71.9188,,0,1,2,3,4,5
128.98874,130.41656,-341.49463,-10.368462,-15.660218,-62.795242,,,,,,,
132.06279,133.70114,-350.77554,-9.905448,-15.980352,-64.01081,,,,,,,
129.97101,131.92052,-347.99356,-9.788909,-15.804694,-62.27042,,,,,,,
127.65043,130.12325,-344.1364,-10.128195,-15.940028,-61.09834,,,,,,,
126.8217,130.0656,-343.6658,-10.87916,-16.47995,-61.19004,,,,,,,
125.8231,129.88333,-342.53415,-10.966074,-16.363186,-61.849648,,,,,,,
122.50299,126.473755,-334.2037,-9.89295,-15.116312,-60.354424,,,,,,,
118.74134,121.866844,-323.8461,-8.870124,-14.030639,-57.83175,,,,,,,
117.53282,120.280846,-320.40118,-9.260021,-14.273666,-57.233864,,,,,,,
122.64171,125.265945,-333.04532,-10.577088,-16.019016,-60.276665,,,,,,,
125.605286,128.56537,-339.54916,-10.983434,-16.663498,-61.827667,,,,,,,
126.12443,128.6652,-338.91827,-10.132492,-15.767827,-61.286915,,,,,,,
128.73064,130.94397,-344.73416,-9.689905,-15.091249,-61.793953,,,,,,,
132.83644,134.80058,-355.50613,-10.294662,-15.533447,-63.543728,,,,,,,
134.08301,134.76346,-357.05334,-11.054258,-16.21017,-63.71236,,,,,,,
133.50708,133.27264,-353.5688,-11.154243,-16.720737,-63.517563,,,,,,,
134.34995,133.51202,-354.09833,-10.7846775,-17.006262,-64.11796,,,,,,,
133.96498,132.98662,-352.46185,-10.312581,-16.357077,-63.719162,,,,,,,
135.14638,134.29024,-355.01697,-10.560864,-15.868011,-63.866817,,,,,,,
137.94403,137.81851,-363.18805,-11.311905,-16.207487,-65.01709,,,,,,,
135.27425,136.1755,-359.14346,-11.087759,-16.483387,-63.870064,,,,,,,
132.1777,133.54126,-353.08115,-10.616964,-16.741877,-62.8868,,,,,,,
126.76216,128.64905,-341.19025,-9.848763,-16.433533,-60.76208,,,,,,,
126.800934,130.10555,-344.57812,-9.999081,-16.61224,-61.861282,,,,,,,
122.38687,127.609505,-336.48868,-10.296506,-16.035625,-60.881237,,,,,,,
115.3518,121.604385,-320.23938,-9.898381,-14.908701,-57.614876,,,,,,,
122.12356,128.95341,-340.23154,-10.144459,-15.787913,-60.30932,,,,,,,
132.02948,138.17322,-366.38245,-10.435805,-17.015003,-63.890045,,,,,,,
127.0054,131.53903,-350.3901,-10.202632,-16.491,-60.8294,,,,,,,
126.89231,131.21884,-348.9881,-10.683279,-16.758436,-61.136158,,,,,,,
129.11302,133.02454,-353.22174,-10.939258,-17.031282,-63.237602,,,,,,,
129.43956,132.70447,-351.7764,-10.556645,-16.568659,-63.675644,,,,,,,
130.42734,133.86319,-353.40192,-10.193153,-16.385895,-63.81596,,,,,,,
128.0193,131.2482,-346.0027,-10.140679,-16.05906,-61.5405,,,,,,,
129.27165,131.59122,-347.19122,-10.473728,-16.560932,-60.895477,,,,,,,
130.04782,131.85896,-348.68536,-10.6137495,-16.974308,-61.178375,,,,,,,
129.57388,131.2061,-348.0432,-10.404168,-16.683596,-61.702583,,,,,,,
132.05832,133.98509,-355.62677,-10.405117,-16.452988,-63.834946,,,,,,,
131.10272,133.60307,-354.1312,-10.268695,-15.882113,-63.758022,,,,,,,
130.9282,134.43863,-355.83386,-10.655551,-16.385136,-63.74665,,,,,,,
129.57202,133.34767,-352.32608,-10.654305,-17.027485,-62.427814,,,,,,,
129.1718,132.85736,-351.1101,-10.58758,-17.28298,-61.78156,,,,,,,
128.80243,131.57948,-348.15616,-10.341518,-16.659176,-61.12663,,,,,,,
131.15822,133.50436,-352.79868,-10.374719,-16.272526,-62.42099,,,,,,,
131.96358,134.31154,-354.89868,-10.544807,-16.261923,-63.532555,,,,,,,
129.05824,131.67017,-348.11105,-10.387516,-16.378237,-62.598103,,,,,,,
126.07415,130.25302,-343.1487,-10.413508,-16.877995,-61.8611,,,,,,,
127.97197,133.95352,-350.5977,-10.674652,-17.344778,-63.110256,,,,,,,
127.20289,133.77487,-349.821,-10.415927,-16.487562,-62.247265,,,,,,,
123.75004,129.84981,-340.75864,-9.862006,-15.200465,-59.917736,,,,,,,
122.6189,127.67327,-336.39398,-9.8227825,-15.387227,-59.07711,,,,,,,
122.17711,126.66298,-335.243,-10.153774,-16.18575,-59.55436,,,,,,,
121.85291,125.83405,-335.72284,-10.223995,-16.435026,-59.89456,,,,,,,
119.24976,122.77196,-329.054,-9.725973,-15.567752,-58.54842,,,,,,,
122.4444,125.279594,-336.93646,-9.802635,-15.503367,-60.23713,,,,,,,
126.82486,128.75858,-347.23358,-10.1214485,-16.281597,-62.4914,,,,,,,
128.44077,129.15428,-347.30396,-10.195515,-16.54061,-62.094013,,,,,,,
125.02756,125.28663,-335.48508,-9.909997,-15.815256,-58.875732,,,,,,,
122.023315,123.043045,-326.29437,-9.849163,-15.173727,-56.915016,,,,,,,
117.92481,120.15213,-314.9227,-9.689705,-15.06225,-55.04788,,,,,,,
117.81245,121.758354,-314.7549,-9.674521,-15.358298,-55.74308,,,,,,,
118.35759,123.08681,-316.64276,-9.329859,-15.268153,-57.190407,,,,,,,
117.09537,122.88664,-315.92282,-8.89678,-14.602824,-57.343643,,,,,,,
113.95256,120.16536,-309.92038,-8.970102,-14.175169,-55.8065,,,,,,,
111.77106,117.39192,-304.77408,-9.490707,-14.723985,-54.946316,,,,,,,
114.01132,118.638145,-309.42905,-10.078136,-15.798277,-56.325974,,,,,,,
119.27668,122.99914,-321.44055,-10.049089,-16.185663,-58.83265,,,,,,,
121.82369,124.511314,-327.19983,-9.082823,-15.145716,-59.445312,,,,,,,
120.211105,122.092636,-323.6773,-8.747622,-14.111113,-57.68145,,,,,,,
121.42357,122.8723,-328.06155,-9.691738,-14.200752,-57.753067,,,,,,,
116.307846,117.86464,-315.79062,-10.197352,-14.38271,-55.471767,,,,,,,
107.64894,110.05288,-294.17722,-9.300044,-14.517236,-52.16609,,,,,,,
111.01569,114.95286,-307.09604,-9.60273,-16.209599,-54.878418,,,,,,,
119.4789,124.661,-333.39203,-10.4489155,-17.490408,-59.56225,,,,,,,
112.77569,118.35421,-315.77542,-10.126578,-15.440624,-56.266712,,,,,,,
114.95282,120.66672,-322.20584,-10.366921,-14.751851,-57.072876,,,,,,,
115.61865,120.81794,-324.11716,-10.108563,-14.821117,-56.669964,,,,,,,
113.92605,118.405876,-318.99283,-9.862593,-15.5765915,-55.667244,,,,,,,
116.21208,119.63935,-322.942,-10.357849,-17.115433,-56.89614,,,,,,,
120.47776,122.833984,-330.92966,-10.929696,-17.599115,-59.457844,,,,,,,
123.15805,125.09199,-336.27884,-10.780707,-16.816362,-60.72907,,,,,,,
120.14709,122.57715,-328.5212,-9.905463,-15.152389,-58.872665,,,,,,,
120.225235,123.67713,-330.2975,-10.070138,-15.061261,-58.90897,,,,,,,
121.72605,125.921875,-335.19812,-11.048415,-16.116919,-59.92134,,,,,,,
123.60572,128.2634,-340.99533,-11.616378,-17.381105,-60.796505,,,,,,,
117.833534,122.8987,-327.56894,-10.359348,-16.652393,-57.525585,,,,,,,
111.55285,115.95515,-310.97055,-8.864086,-15.107865,-53.903458,,,,,,,
108.37247,112.33957,-302.20096,-8.689145,-14.509864,-52.333004,,,,,,,
108.359215,111.6793,-300.32108,-9.79039,-14.9499445,-52.4693,,,,,,,
109.29503,112.39211,-301.42188,-10.398577,-15.343527,-53.559917,,,,,,,
106.9497,110.12083,-295.71646,-9.653684,-14.551947,-52.69963,,,,,,,
103.05205,106.31498,-286.8511,-8.368499,-13.48457,-50.63339,,,,,,,
101.04574,104.367874,-281.9544,-8.272898,-13.593358,-49.966778,,,,,,,
102.648964,105.677635,-285.2832,-9.377427,-14.706978,-51.07237,,,,,,,
106.38541,109.3416,-293.67236,-10.141129,-15.3661785,-52.766594,,,,,,,
102.7045,105.6871,-283.57706,-9.166017,-14.100655,-50.49737,,,,,,,
106.430336,109.683365,-295.16202,-8.5478735,-13.640209,-51.545723,,,,,,,
102.64341,105.71119,-284.73703,-8.005058,-13.033722,-49.265503,,,,,,,
114.86691,118.02832,-317.9658,-9.776329,-15.465484,-55.26726,,,,,,,
127.01729,130.36264,-350.30136,-11.637434,-18.18305,-61.977825,,,,,,,
129.59344,133.34724,-358.84134,-11.821573,-18.467424,-63.707306,,,,,,,
125.40045,129.54678,-350.39438,-10.776743,-16.77239,-61.6646,,,,,,,
123.074715,127.47822,-345.8369,-10.457567,-16.131205,-60.940063,,,,,,,
126.01083,130.0525,-353.34158,-11.501604,-17.099112,-63.01699,,,,,,,
131.08731,134.45523,-365.0048,-12.485551,-18.61648,-65.629715,,,,,,,
132.0454,134.77379,-366.0324,-11.797534,-18.452408,-65.47784,,,,,,,
129.22119,131.84021,-359.05237,-10.439204,-17.025852,-63.118656,,,,,,,
126.592125,129.29984,-351.3652,-10.127223,-16.380325,-61.233593,,,,,,,
126.28306,129.11227,-349.14175,-11.076827,-16.873627,-61.053726,,,,,,,
127.99833,130.97806,-352.50232,-12.163075,-18.151335,-62.627598,,,,,,,
127.462494,130.65915,-350.53012,-11.792185,-18.036247,-62.62906,,,,,,,
121.32875,124.75217,-334.6777,-10.147989,-16.235308,-59.398655,,,,,,,
117.66282,121.45419,-325.09216,-9.678864,-15.329469,-57.57777,,,,,,,
119.68887,123.97337,-330.69168,-10.463489,-16.2488,-59.16983,,,,,,,
124.54374,129.07759,-343.9052,-11.635219,-17.587938,-61.759148,,,,,,,
125.6834,130.64685,-349.0753,-11.434621,-17.461142,-62.121464,,,,,,,
122.84517,127.511055,-342.89603,-10.38241,-16.227995,-59.799194,,,,,,,
121.709,125.70329,-339.95615,-10.084408,-16.066298,-58.94506,,,,,,,
121.98043,125.190155,-339.96228,-10.825994,-16.610664,-59.279236,,,,,,,
120.87027,123.64235,-335.1346,-11.219274,-16.730272,-59.25575,,,,,,,
114.90652,117.62059,-318.0509,-10.306228,-15.710765,-56.478268,,,,,,,
110.630104,113.85024,-305.62582,-9.363813,-14.725932,-54.358093,,,,,,,
106.24082,110.51787,-295.01266,-8.567225,-13.891773,-52.553043,,,,,,,
103.84199,108.76521,-288.0116,-8.660472,-13.810986,-51.917946,,,,,,,
106.66672,111.87634,-293.52814,-9.499963,-14.523842,-53.661865,,,,,,,
107.55563,112.06517,-293.71414,-9.571656,-14.570436,-53.5801,,,,,,,
110.65745,114.9742,-302.2758,-9.057654,-14.388486,-54.37269,,,,,,,
109.35692,113.72519,-301.01724,-8.261407,-13.757124,-52.89126,,,,,,,
109.052,113.10709,-301.37875,-8.474464,-14.203478,-52.270164,,,,,,,
109.93721,113.35895,-303.03018,-9.3643,-15.493026,-52.504025,,,,,,,
113.46011,116.2784,-311.44653,-10.223213,-16.309444,-54.565556,,,,,,,
114.72359,117.30123,-315.98334,-9.975154,-15.875805,-56.127995,,,,,,,
110.46763,113.0855,-307.36966,-8.850412,-13.912935,-54.73388,,,,,,,
110.78943,113.86116,-311.4343,-8.794779,-13.533521,-55.588814,,,,,,,
109.944275,113.14717,-310.32413,-9.576506,-13.968625,-55.50335,,,,,,,
109.47019,112.56797,-308.49326,-10.112223,-15.173861,-54.933533,,,,,,,
109.61024,112.54752,-306.6547,-9.739061,-15.804451,-53.999,,,,,,,
108.45869,111.58876,-300.90756,-8.861537,-15.200519,-52.67909,,,,,,,
109.59871,113.53837,-302.8368,-8.820263,-14.395181,-53.294594,,,,,,,
111.54137,116.38889,-307.73056,-9.170302,-14.030876,-54.975597,,,,,,,
109.50705,115.38545,-303.80984,-9.372749,-13.963704,-54.554466,,,,,,,
108.44373,114.6935,-302.3258,-9.538602,-14.684705,-54.09327,,,,,,,
109.17104,114.627396,-303.7652,-9.512679,-15.343703,-54.375603,,,,,,,
111.83034,116.370605,-309.32645,-9.328863,-15.555077,-55.841385,,,,,,,
115.28286,118.8907,-318.70898,-9.533993,-15.293554,-57.449123,,,,,,,
116.26174,119.30063,-323.51218,-9.773273,-14.694603,-57.548683,,,,,,,
115.340904,118.15999,-323.3073,-9.750577,-14.690092,-56.554848,,,,,,,
118.52547,120.587204,-332.47244,-10.403107,-16.162056,-57.71927,,,,,,,
122.46622,123.19351,-342.13226,-11.032878,-17.526247,-59.30307,,,,,,,
124.3393,124.17529,-345.13394,-10.780383,-17.403769,-60.66417,,,,,,,
123.78202,124.43812,-344.03146,-10.128103,-16.032978,-61.275978,,,,,,,
117.018616,119.53672,-327.0848,-9.454846,-14.477642,-58.480103,,,,,,,
115.22605,119.237915,-322.89996,-10.016035,-14.503117,-57.942482,,,,,,,
116.3714,121.656425,-325.58527,-10.600232,-15.692369,-58.465458,,,,,,,
116.91793,121.9133,-324.07492,-10.283143,-16.456694,-57.636143,,,,,,,
116.73524,121.26615,-321.69125,-9.558461,-16.211477,-56.59831,,,,,,,
120.12495,124.109055,-329.17514,-9.547434,-15.952556,-57.947662,,,,,,,
124.81655,128.2451,-340.01624,-10.482542,-15.946628,-60.521744,,,,,,,
126.50026,129.727,-345.791,-11.169304,-16.144993,-62.385387,,,,,,,
122.61014,125.9165,-338.54703,-10.701358,-15.993915,-61.077282,,,,,,,
109.86578,113.39273,-307.28574,-9.128339,-14.733471,-54.77596,,,,,,,
100.58081,103.950096,-283.09924,-8.315088,-14.001131,-50.420868,,,,,,,
105.64491,108.57134,-296.9078,-9.208899,-15.004054,-53.38214,,,,,,,
120.40622,122.83205,-336.7956,-10.838279,-16.609358,-60.797195,,,,,,,
119.163994,121.71105,-333.86447,-10.20931,-15.377694,-59.76033,,,,,,,
118.48795,121.94159,-334.82492,-9.458732,-14.771667,-58.744495,,,,,,,
117.39632,122.064964,-333.71967,-9.437546,-15.271394,-57.90133,,,,,,,
117.944496,123.20905,-334.5611,-10.458273,-16.320868,-58.197224,,,,,,,
119.19079,124.23452,-335.38568,-11.449914,-17.362238,-59.108723,,,,,,,
123.55346,128.09518,-343.10895,-11.400141,-17.542755,-61.526226,,,,,,,
