CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.0892,0.21,0.25,0.77,0.001,-0.014,-0.003,,
0.09,0.23,0.19,0.88,-0.001,-0.017,-0.005,,
0.0908,0.22,-0.08,0.86,0.005,-0.023,-0.005,,
0.0917,0.01,-0.27,0.6,0.015,-0.035,-0.008,,
0.0925,-0.18,-0.38,0.37,0.023,-0.042,-0.009,,
0.0933,-0.13,-0.49,0.41,0.031,-0.036,-0.004,,
0.0942,0.11,-0.36,0.54,0.03,-0.022,-0.004,,
0.095,0.45,-0.22,0.95,0.026,-0.005,-0.004,,
0.0958,0.43,-0.09,1.16,0.025,-0.003,0,,
0.0967,0.25,-0.33,1.4,0.032,-0.016,-0.001,,
0.0975,-0.2,-0.42,1.66,0.038,-0.038,-0.005,,
0.0983,-0.8,-0.42,0.78,0.051,-0.065,-0.002,,
0.0992,-0.91,-0.64,0.76,0.056,-0.067,-0.003,,
0.1,-0.67,-0.89,1.1,0.063,-0.053,-0.002,,
0.1008,-0.25,-0.93,1.38,0.058,-0.03,0.005,,
0.1017,0.05,-0.52,1.2,0.039,-0.018,0.006,,
0.1025,0.01,-0.12,0.97,0.021,-0.026,0.007,,
0.1033,-0.22,0.03,0.9,0.016,-0.042,0.009,,
0.1042,-0.49,-0.03,0.95,0.017,-0.057,0.008,,
0.105,-0.58,-0.33,1.26,0.023,-0.059,0.007,,
0.1058,-0.47,-0.26,1.18,0.024,-0.049,0.005,,
0.1067,-0.13,-0.22,0.87,0.023,-0.042,0.005,,
0.1075,0.13,-0.29,0.62,0.024,-0.039,0.005,,
0.1083,0.05,-0.31,0.42,0.021,-0.04,0.004,,
0.1092,-0.05,-0.31,0.65,0.016,-0.031,0,,
0.11,0.05,-0.29,1.1,0.016,-0.017,-0.001,,
0.1108,0.17,-0.26,1.15,0.005,0,0.002,,
0.1117,0.31,-0.03,0.91,-0.015,0.013,-0.003,,
0.1125,0.41,0.28,0.61,-0.036,0.025,-0.002,,
0.1133,0.39,0.55,0.59,-0.043,0.028,-0.003,,
0.1142,0.32,0.61,0.85,-0.036,0.037,-0.003,,
0.115,0.43,0.39,0.77,-0.018,0.043,-0.005,,
0.1158,0.34,0.12,0.72,0.002,0.047,-0.002,,
0.1167,0.3,-0.21,0.61,0.013,0.046,-0.002,,
0.1175,0.19,-0.29,0.32,0.017,0.033,-0.002,,
0.1183,0.05,-0.34,0.1,0.011,0.023,0.001,,
0.1192,-0.1,-0.41,0.18,-0.002,0.01,-0.002,,
0.12,-0.31,-0.13,0.52,-0.023,0.003,0,,
0.1208,-0.41,0.37,0.71,-0.037,0.005,0.001,,
0.1217,-0.38,0.75,0.91,-0.036,0.008,0.001,,
0.1225,-0.25,0.72,0.79,-0.028,0.012,0.002,,
0.1233,-0.19,0.41,0.32,-0.018,0.012,0.002,,
0.1242,-0.22,0.13,-0.09,-0.009,0.01,0.001,,
0.125,-0.14,-0.05,-0.37,-0.004,0.015,0.001,,
0.1258,-0.03,-0.17,-0.45,0.003,0.016,0.001,,
0.1267,-0.01,-0.07,-0.19,0.005,0.02,0,,
0.1275,0.09,-0.02,0.01,0.01,0.025,-0.001,,
0.1283,0.04,0.04,0.36,0.013,0.019,-0.001,,
0.1292,0,0.13,0.45,0.013,0.013,-0.002,,
0.13,-0.03,0.1,0.4,0.02,0.002,-0.004,,
0.1308,-0.18,0,0.43,0.031,-0.008,-0.006,,
0.1317,-0.14,-0.22,0.45,0.044,-0.006,-0.006,,
0.1325,-0.05,-0.46,0.32,0.056,-0.006,-0.008,,
0.1333,-0.06,-0.51,0.44,0.059,-0.001,-0.008,,
0.1342,0.01,-0.6,0.33,0.055,-0.001,-0.007,,
0.135,0.05,-0.31,0.57,0.041,0.004,-0.008,,
0.1358,0.13,-0.17,0.45,0.03,0.008,-0.006,,
0.1367,0,0.18,0.5,0.037,0.007,0.001,,
0.1375,0.05,-0.01,0.49,0.063,0.008,0.006,,
0.1383,0.06,-0.56,0.47,0.084,-0.005,0.005,,
0.1392,0.05,-1,-0.03,0.085,-0.022,0.002,,
0.14,-0.07,-0.88,-0.57,0.066,-0.047,0.001,,
0.1408,-0.37,-0.38,-0.83,0.052,-0.071,0.005,,
0.1417,-0.63,-0.33,-0.15,0.051,-0.086,-0.003,,
0.1425,-0.74,-0.27,0.52,0.049,-0.088,0,,
0.1433,-0.49,-0.03,0.99,0.037,-0.077,-0.003,,
0.1442,-0.29,0.34,1.26,0.025,-0.056,-0.003,,
0.145,0.18,0.28,1.2,0.017,-0.037,0.003,,
0.1458,0.28,0.1,1.03,0.019,-0.028,-0.007,,
0.1467,0.21,-0.07,0.91,0.027,-0.027,-0.007,,
0.1475,0.03,-0.37,1.02,0.043,-0.028,-0.006,,
0.1483,-0.09,-0.6,1.37,0.066,-0.033,-0.013,,
0.1492,-0.15,-0.74,1.4,0.082,-0.039,-0.012,,
0.15,-0.26,-0.99,1.21,0.091,-0.043,-0.011,,
0.1508,-0.14,-0.68,1.34,0.078,-0.044,-0.018,,
0.1517,0.08,0.04,1.12,0.046,-0.037,-0.006,,
0.1525,0.34,0.26,0.86,0.029,-0.02,-0.004,,
0.1533,0.58,0.16,1.24,0.033,-0.015,-0.012,,
0.1542,0.37,-0.18,0.9,0.047,-0.01,-0.004,,
0.155,-0.01,-0.46,0.65,0.058,-0.024,-0.005,,
0.1558,-0.07,-0.43,0.46,0.057,-0.035,-0.008,,
0.1567,-0.17,-0.37,0.36,0.053,-0.049,0,,
0.1575,-0.22,-0.36,0.25,0.051,-0.058,-0.004,,
0.1583,-0.08,-0.27,0.54,0.046,-0.061,-0.006,,
0.1592,-0.28,-0.14,0.94,0.039,-0.068,-0.001,,
0.16,-0.39,0.06,1.24,0.029,-0.073,-0.004,,
0.1608,-0.36,0.18,1.74,0.021,-0.072,-0.004,,
0.1617,-0.56,0.14,1.6,0.022,-0.069,-0.003,,
0.1625,-0.37,-0.01,1.19,0.028,-0.051,-0.006,,
0.1633,0.1,-0.22,1.24,0.035,-0.027,-0.005,,
0.1642,0.38,-0.35,1.26,0.047,-0.007,-0.004,,
0.165,0.36,-0.36,0.77,0.054,-0.004,-0.006,,
0.1658,0.23,-0.6,0.64,0.059,-0.012,-0.01,,
0.1667,-0.02,-0.59,0.41,0.057,-0.013,-0.009,,
0.1675,-0.11,-0.23,0.33,0.039,-0.01,-0.013,,
0.1683,-0.03,0.17,0.41,0.017,-0.003,-0.012,,
0.1692,-0.02,0.53,0.71,0.002,0.004,-0.012,,
0.17,0.01,0.59,0.81,0,0.007,-0.013,,
0.1708,0,0.25,0.91,0.013,0.005,-0.011,,
0.1717,-0.06,-0.19,0.84,0.034,0.003,-0.007,,
0.1725,-0.03,-0.42,0.52,0.047,0.001,-0.005,,
0.1733,0.08,-0.68,0.33,0.063,-0.008,-0.002,,
0.1742,-0.02,-0.92,0.37,0.076,-0.024,0,,
0.175,-0.3,-0.76,0.22,0.068,-0.038,0,,
0.1758,-0.56,-0.22,0.17,0.044,-0.05,0.001,,
0.1767,-0.55,0.26,0.22,0.023,-0.051,0.003,,
0.1775,-0.39,0.37,0.43,0.012,-0.046,0.003,,
0.1783,-0.41,0.27,0.3,0.011,-0.045,0.004,,
0.1792,-0.38,0.14,-0.06,0.007,-0.041,0.004,,
0.18,-0.33,0.11,-0.36,0,-0.036,0.003,,
0.1808,-0.22,0.12,-0.56,-0.001,-0.031,0.002,,
0.1817,-0.02,0,-0.54,0,-0.018,0.001,,
0.1825,0.09,-0.03,-0.23,0.008,-0.008,0,,
0.1833,0.05,0.07,-0.03,0.011,-0.002,-0.001,,
0.1842,-0.04,0.07,0.29,0.014,-0.001,-0.002,,
0.185,-0.07,0,0.43,0.02,-0.004,-0.004,,
0.1858,-0.06,-0.15,0.24,0.022,-0.004,-0.004,,
0.1867,0.02,-0.25,0,0.025,-0.009,-0.003,,
0.1875,-0.01,-0.27,0.02,0.022,-0.013,-0.006,,
0.1883,-0.1,-0.09,-0.01,0.015,-0.019,-0.006,,
0.1892,-0.04,-0.03,0.35,0.008,-0.017,-0.006,,
0.19,-0.11,0.22,0.35,-0.001,-0.019,-0.005,,
0.1908,-0.04,0.31,0.61,-0.008,-0.017,-0.003,,
0.1917,0.01,0.41,1,-0.007,-0.02,-0.004,,
0.1925,0.04,0.13,1.44,0.008,-0.027,-0.003,,
0.1933,-0.13,-0.35,0.8,0.044,-0.043,-0.001,,
0.1942,-0.24,-0.56,0.54,0.057,-0.048,-0.005,,
0.195,-0.2,-0.71,0.43,0.067,-0.051,-0.004,,
0.1958,-0.21,-0.92,0.76,0.075,-0.049,-0.002,,
0.1967,-0.18,-0.98,1.2,0.065,-0.038,0,,
0.1975,-0.12,-0.66,1.54,0.041,-0.033,-0.005,,
0.1983,-0.16,-0.11,1.63,0.017,-0.034,-0.005,,
0.1992,-0.23,0.38,1.45,0.006,-0.037,0,,
0.2,-0.22,0.47,1.13,0.014,-0.042,-0.001,,
0.2008,-0.16,0.04,0.75,0.04,-0.041,-0.001,,
0.2017,-0.16,-0.57,0.63,0.071,-0.042,0.002,,
0.2025,-0.13,-1.26,0.71,0.095,-0.037,-0.001,,
0.2033,-0.12,-1.42,0.78,0.093,-0.036,-0.002,,
0.2042,-0.23,-1.13,0.8,0.069,-0.036,0.002,,
0.205,-0.24,-0.5,0.94,0.045,-0.037,-0.003,,
0.2058,-0.15,-0.05,1.04,0.037,-0.042,-0.003,,
0.2067,-0.34,-0.05,1.43,0.032,-0.038,0.005,,
0.2075,-0.28,-0.2,1.58,0.03,-0.027,-0.002,,
0.2083,-0.12,-0.12,1.17,0.024,-0.019,-0.002,,
0.2092,0.01,-0.14,0.74,0.015,-0.014,0.002,,
0.21,0.31,-0.29,0.78,0.009,-0.004,-0.002,,
0.2108,0.36,-0.19,0.47,0.006,-0.002,-0.005,,
0.2117,0.04,0.05,0.39,-0.003,0,0.002,,
0.2125,0.06,0.02,0.78,0.002,0.007,-0.005,,
0.2133,0.08,-0.03,1.09,0.007,0.014,-0.003,,
0.2142,0.05,-0.09,1.03,-0.001,0.024,-0.001,,
0.215,0.11,0.03,0.96,-0.014,0.027,-0.003,,
0.2158,0.18,0.24,0.74,-0.024,0.025,-0.004,,
0.2167,0.09,0.3,0.46,-0.024,0.022,-0.001,,
0.2175,0.03,0.19,0.63,-0.016,0.021,-0.001,,
0.2183,-0.14,-0.05,0.64,-0.005,0.019,0,,
0.2192,-0.22,-0.01,0.64,-0.003,0.016,-0.001,,
0.22,-0.24,0.09,0.57,-0.011,0.015,-0.004,,
0.2208,-0.07,0.16,0.34,-0.018,0.02,-0.002,,
0.2217,0.12,0.26,0.11,-0.021,0.026,0,,
0.2225,0.2,0.27,0,-0.019,0.031,0.001,,
0.2233,0.12,0.09,-0.03,-0.005,0.029,0.003,,
0.2242,-0.06,-0.03,0.25,0.003,0.022,0.001,,
0.225,-0.17,-0.08,0.02,0,0.015,-0.002,,
0.2258,-0.16,0.06,-0.1,-0.002,0.014,-0.003,,
0.2267,-0.08,0.16,0.05,-0.003,0.016,-0.005,,
0.2275,0.07,0.12,0.11,0.002,0.021,-0.003,,
0.2283,0.14,0.12,0.23,0.008,0.019,-0.003,,
0.2292,0.11,0.04,0.4,0.011,0.012,-0.003,,
0.23,-0.09,-0.04,0.18,0.017,0.001,-0.003,,
0.2308,-0.23,-0.01,0.37,0.025,-0.007,-0.003,,
0.2317,-0.28,-0.25,0.41,0.032,-0.007,-0.006,,
0.2325,-0.15,-0.28,0.55,0.041,0.001,-0.006,,
0.2333,0.01,-0.26,0.89,0.043,0.012,-0.008,,
0.2342,0.26,-0.17,0.69,0.047,0.02,-0.005,,
0.235,0.14,-0.13,0.42,0.049,0.011,-0.001,,
0.2358,-0.07,-0.54,0.14,0.072,0.001,-0.001,,
0.2367,-0.17,-1.02,0.2,0.082,-0.013,-0.004,,
0.2375,-0.12,-1,-0.35,0.074,-0.018,-0.001,,
0.2383,0,-0.55,-0.53,0.045,-0.024,-0.002,,
0.2392,-0.09,0.06,-0.63,0.019,-0.031,0.004,,
0.24,-0.23,0.37,-0.12,0.003,-0.04,0.001,,
0.2408,-0.37,0.47,0.32,0.002,-0.04,-0.003,,
0.2417,-0.38,0.32,0.83,0.009,-0.033,-0.004,,
0.2425,-0.26,0.06,0.9,0.021,-0.026,-0.003,,
0.2433,-0.06,-0.14,0.87,0.031,-0.02,-0.005,,
0.2442,0.18,-0.43,0.57,0.037,-0.02,-0.004,,
0.245,0.15,-0.49,0.27,0.041,-0.029,-0.008,,
0.2458,-0.11,-0.64,0.62,0.049,-0.037,-0.007,,
0.2467,-0.2,-0.56,1.07,0.046,-0.045,-0.008,,
0.2475,-0.33,-0.15,1.3,0.034,-0.042,-0.009,,
0.2483,-0.23,0.09,1.55,0.025,-0.033,-0.01,,
0.2492,-0.02,0.34,1.58,0.015,-0.02,-0.012,,
0.25,0.16,0.34,1.53,0.013,-0.005,-0.012,,
0.2508,0.37,-0.01,1.3,0.024,0.001,-0.01,,
0.2517,0.4,-0.35,0.98,0.038,-0.001,-0.012,,
0.2525,0.21,-0.65,0.7,0.056,-0.013,-0.011,,
0.2533,0,-0.76,0.53,0.065,-0.028,-0.011,,
0.2542,-0.22,-0.68,0.39,0.067,-0.038,-0.01,,
0.255,-0.26,-0.6,0.39,0.061,-0.042,-0.007,,
0.2558,-0.08,-0.25,0.44,0.043,-0.041,-0.009,,
0.2567,-0.14,0.05,0.49,0.029,-0.041,-0.005,,
0.2575,-0.09,0.05,0.7,0.019,-0.042,-0.005,,
0.2583,-0.12,0.13,0.78,0.01,-0.043,-0.007,,
0.2592,-0.24,0.07,0.93,0.007,-0.044,-0.003,,
0.26,-0.19,0.04,1.13,0.004,-0.043,-0.005,,
0.2608,-0.19,0.13,1.08,0.003,-0.037,-0.007,,
0.2617,-0.07,0.14,1,0.004,-0.029,-0.005,,
0.2625,0.09,0.02,1.18,0.009,-0.022,-0.005,,
0.2633,0.18,-0.04,1.47,0.014,-0.019,-0.007,,
0.2642,0.16,-0.1,1.72,0.019,-0.02,-0.009,,
0.265,-0.03,-0.2,1.45,0.025,-0.029,-0.01,,
0.2658,-0.34,-0.31,1.02,0.035,-0.031,-0.012,,
0.2667,-0.22,-0.42,0.81,0.036,-0.019,-0.015,,
0.2675,0.01,-0.21,0.51,0.026,-0.001,-0.016,,
0.2683,0.25,0.07,0.49,0.012,0.019,-0.013,,
0.2692,0.49,0.2,0.75,0.004,0.033,-0.011,,
0.27,0.45,0.2,0.97,0.007,0.034,-0.013,,
0.2708,0.29,0.05,0.84,0.018,0.028,-0.011,,
0.2717,0.16,-0.21,0.51,0.029,0.009,-0.009,,
0.2725,-0.04,-0.48,0.06,0.038,-0.015,-0.007,,
0.2733,-0.44,-0.55,-0.35,0.04,-0.041,-0.008,,
0.2742,-0.66,-0.56,-0.62,0.035,-0.062,-0.008,,
0.275,-0.68,-0.26,-0.47,0.016,-0.069,-0.004,,
0.2758,-0.52,0.25,-0.29,-0.002,-0.057,0.005,,
0.2767,-0.15,0.53,-0.01,-0.013,-0.034,0.004,,
0.2775,0.14,0.37,0.49,-0.014,-0.022,0,,
0.2783,-0.02,0.3,0.15,-0.017,-0.023,-0.001,,
0.2792,-0.25,0.28,-0.41,-0.026,-0.035,-0.002,,
0.28,-0.42,0.23,-0.56,-0.025,-0.047,0,,
0.2808,-0.39,0.01,-0.13,-0.011,-0.047,-0.001,,
0.2817,-0.31,-0.22,0.34,0.005,-0.038,-0.001,,
0.2825,-0.15,-0.25,0.37,0.012,-0.023,0.002,,
0.2833,0.05,-0.1,0.5,0.005,-0.006,0.001,,
0.2842,0.12,0.2,0.49,-0.008,0,-0.003,,
0.285,0.15,0.26,0.44,-0.015,-0.004,-0.004,,
0.2858,0.08,0.07,0.34,-0.012,-0.008,-0.005,,
0.2867,-0.12,-0.08,0.05,-0.008,-0.017,-0.008,,
0.2875,-0.21,-0.05,0.13,-0.011,-0.017,-0.007,,
0.2883,-0.11,0.01,0.37,-0.012,-0.019,-0.007,,
0.2892,-0.12,0.04,0.62,-0.016,-0.021,-0.006,,
0.29,-0.16,0.19,0.55,-0.027,-0.027,-0.006,,
0.2908,-0.22,0.31,0.76,-0.03,-0.033,-0.005,,
0.2917,-0.31,0.4,0.94,-0.015,-0.047,-0.004,,
0.2925,-0.26,0.19,0.98,0.017,-0.052,0.002,,
0.2933,-0.13,-0.33,0.68,0.055,-0.052,0.004,,
0.2942,-0.01,-1.04,0.53,0.084,-0.051,0.002,,
0.295,-0.12,-1.49,0.71,0.084,-0.053,-0.002,,
0.2958,-0.46,-1.24,0.86,0.054,-0.062,-0.003,,
0.2967,-0.69,-0.45,0.8,0.013,-0.065,-0.002,,
0.2975,-0.32,0.16,0.72,-0.002,-0.06,-0.002,,
0.2983,-0.12,0.17,1.24,0.01,-0.047,0.003,,
0.2992,-0.28,-0.16,1.94,0.019,-0.042,-0.004,,
0.3,-0.44,-0.1,1.7,0.004,-0.044,-0.008,,
0.3008,-0.51,0.19,0.88,-0.008,-0.054,-0.003,,
0.3017,-0.23,0.19,0.18,0.002,-0.058,-0.001,,
0.3025,0.11,-0.4,0.26,0.036,-0.054,0.001,,
0.3033,-0.09,-1.04,0.84,0.059,-0.043,-0.002,,
0.3042,-0.14,-1.19,1.2,0.06,-0.03,-0.003,,
0.305,-0.15,-0.88,1.31,0.042,-0.02,0,,
0.3058,0.38,-0.16,1.25,0.013,-0.019,-0.008,,
0.3067,0.19,0.15,0.89,-0.013,-0.025,-0.006,,
0.3075,-0.12,0.44,0.68,-0.027,-0.041,-0.003,,
0.3083,-0.28,0.41,0.88,-0.03,-0.044,-0.004,,
0.3092,-0.18,0.04,1.22,-0.015,-0.041,-0.003,,
0.31,0.02,-0.08,1.28,-0.009,-0.027,-0.004,,
0.3108,0.38,-0.11,1.07,-0.015,-0.01,-0.005,,
0.3117,0.56,0.1,0.76,-0.025,0.003,-0.005,,
0.3125,0.41,0.2,0.41,-0.031,0.007,-0.003,,
0.3133,0.33,0.16,0.39,-0.022,0.002,0,,
0.3142,0.03,-0.12,0.58,-0.006,-0.003,-0.002,,
0.315,-0.3,-0.27,0.78,0.002,-0.014,-0.005,,
0.3158,-0.43,-0.16,0.96,-0.005,-0.024,-0.007,,
0.3167,-0.41,0.09,0.88,-0.023,-0.026,-0.008,,
0.3175,-0.2,0.22,0.72,-0.037,-0.024,-0.005,,
0.3183,0.02,0.33,0.66,-0.047,-0.013,-0.004,,
0.3192,0.06,0.41,0.95,-0.053,-0.01,-0.004,,
0.32,0.16,0.51,0.26,-0.052,0.018,0.001,,
0.3208,0.22,0.42,0.38,-0.046,0.021,-0.001,,
0.3217,0.07,0.31,0.35,-0.036,0.013,-0.002,,
0.3225,0.04,0.09,0.05,-0.023,0.008,-0.001,,
0.3233,-0.02,-0.07,-0.01,-0.013,0,-0.003,,
0.3242,-0.12,-0.23,-0.01,0,-0.011,-0.002,,
0.325,-0.16,-0.35,0.1,0.011,-0.013,-0.003,,
0.3258,-0.25,-0.29,0.23,0.016,-0.017,-0.004,,
0.3267,-0.22,-0.15,0.14,0.015,-0.018,-0.001,,
0.3275,-0.17,0.06,0.19,0.005,-0.016,-0.005,,
0.3283,-0.15,0.18,0.18,-0.005,-0.014,-0.004,,
0.3292,-0.02,0.15,0.34,-0.011,-0.007,-0.006,,
0.33,0.07,0.24,0.59,-0.013,-0.001,-0.007,,
0.3308,0.02,0.34,0.41,-0.005,0.002,-0.002,,
0.3317,-0.07,-0.08,0.17,0.018,-0.004,0,,
0.3325,0.02,-0.89,0.03,0.06,-0.004,-0.005,,
0.3333,0.1,-1.41,0.37,0.09,-0.005,-0.006,,
0.3342,0.04,-1.19,0.31,0.091,-0.015,-0.001,,
0.335,-0.21,-0.66,0.28,0.062,-0.035,-0.006,,
0.3358,-0.46,-0.13,0.25,0.035,-0.05,-0.005,,
0.3367,-0.61,0.17,0.34,0.006,-0.05,-0.007,,
0.3375,-0.57,0.54,0.38,-0.014,-0.037,-0.005,,
0.3383,-0.37,0.77,0.44,-0.031,-0.017,-0.004,,
0.3392,-0.03,0.66,0.47,-0.031,0.002,-0.005,,
0.34,0.33,0.35,0.51,-0.019,0.012,-0.008,,
0.3408,0.32,-0.12,0.11,0.002,0.004,-0.006,,
0.3417,0.17,-0.56,0.28,0.034,-0.008,-0.012,,
0.3425,-0.16,-0.86,0.53,0.054,-0.027,-0.012,,
0.3433,-0.52,-0.93,0.37,0.059,-0.039,-0.009,,
