CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.345,0.28,0.12,0.54,-0.004,0.019,0.003,,
0.3458,0.21,0.2,0.7,-0.004,0.018,0.002,,
0.3467,0.16,0.33,0.85,-0.005,0.011,0.003,,
0.3475,0.08,0.46,0.8,-0.005,0.006,0,,
0.3483,0.07,0.45,0.75,-0.007,0.001,0.002,,
0.3492,0.21,0.46,1.01,-0.006,0.003,0.003,,
0.35,0.16,0.31,1.12,0.003,0,0.004,,
0.3508,0.01,-0.01,0.78,0.015,-0.01,0.001,,
0.3517,-0.17,-0.68,0.62,0.039,-0.018,-0.004,,
0.3525,-0.31,-1.19,0.79,0.072,-0.028,-0.011,,
0.3533,-0.43,-1.65,0.52,0.104,-0.033,-0.019,,
0.3542,-0.33,-2.22,0.47,0.137,-0.035,-0.013,,
0.355,-0.27,-2.38,0.5,0.152,-0.031,-0.006,,
0.3558,-0.05,-2.01,0.6,0.137,-0.02,-0.002,,
0.3567,0.28,-1.01,0.95,0.092,-0.002,-0.002,,
0.3575,0.42,-0.09,1.14,0.045,0.014,0.004,,
0.3583,0.32,0.39,1.26,0.011,0.016,0.008,,
0.3592,0.37,0.3,1.49,-0.008,0.024,0.004,,
0.36,0.21,0.36,1.56,-0.007,0.021,0.004,,
0.3608,-0.05,0.12,0.67,-0.007,0.012,0.003,,
0.3617,0.2,-0.38,0.44,-0.002,0.016,0.003,,
0.3625,0.44,-0.39,0.48,0.005,0.018,0.003,,
0.3633,0.39,-0.19,0.38,0.002,0.011,0.002,,
0.3642,0.17,0.14,0.78,-0.004,0.005,0.001,,
0.365,-0.24,0.45,1.01,-0.009,-0.004,0.002,,
0.3658,-0.39,0.4,1.17,-0.013,-0.002,0,,
0.3667,-0.31,0.34,1.6,-0.011,0.003,-0.001,,
0.3675,-0.16,0.31,1.34,-0.006,0.012,0,,
0.3683,-0.04,0.25,0.88,-0.007,0.017,-0.001,,
0.3692,0.23,0.09,0.46,-0.003,0.018,0,,
0.37,0.24,0.04,0.13,-0.001,0.017,0.001,,
0.3708,0.18,0.05,0.13,-0.001,0.012,0.002,,
0.3717,0.09,0.19,0.27,-0.003,0.011,0.003,,
0.3725,-0.05,0.38,0.38,-0.004,0.007,0.002,,
0.3733,-0.08,0.36,0.32,-0.006,0.004,0.002,,
0.3742,-0.06,0.36,0.27,-0.004,0.002,0.001,,
0.375,-0.02,0.29,0.24,-0.003,0.004,0.002,,
0.3758,-0.01,0.29,0.1,-0.003,0.003,0.002,,
0.3767,0.01,0.26,-0.07,0,0.004,0.003,,
0.3775,0.1,0.15,0.03,0.01,0.006,0.002,,
0.3783,0.19,-0.18,0.48,0.024,0.007,0.004,,
0.3792,0.2,-0.41,0.59,0.033,0.011,0.004,,
0.38,0.1,-0.5,0.42,0.043,0.01,0.002,,
0.3808,0.13,-0.69,0.34,0.046,0.016,-0.004,,
0.3817,0.11,-0.61,0.17,0.045,0.008,-0.006,,
0.3825,-0.02,-0.57,0.12,0.039,0.006,-0.007,,
0.3833,-0.15,-0.38,0.23,0.033,-0.001,-0.008,,
0.3842,-0.11,-0.35,0.72,0.026,0.002,-0.008,,
0.385,-0.12,-0.04,0.81,0.013,-0.001,-0.007,,
0.3858,-0.17,0.29,1.12,0.005,0.003,-0.008,,
0.3867,-0.14,0.53,1.1,-0.002,0.001,-0.007,,
0.3875,-0.18,0.65,1.09,-0.002,0.004,-0.011,,
0.3883,-0.2,0.42,0.84,0.007,0.003,-0.011,,
0.3892,-0.15,0.01,0.85,0.025,0.009,-0.016,,
0.39,-0.02,-0.48,0.58,0.044,0.013,-0.015,,
0.3908,-0.04,-0.74,0.26,0.061,0.016,-0.014,,
0.3917,0.01,-0.96,-0.01,0.078,0.018,-0.008,,
0.3925,0.08,-1.06,0.02,0.08,0.016,-0.002,,
0.3933,0.06,-0.84,-0.23,0.073,0.015,0.002,,
0.3942,0.04,-0.53,0.18,0.062,0.011,0,,
0.395,0.07,-0.44,0.55,0.048,0.004,0.002,,
0.3958,-0.2,-0.18,0.72,0.03,-0.005,0.005,,
0.3967,-0.31,0.03,0.8,0.015,-0.006,0.005,,
0.3975,-0.38,0.24,1,0.006,-0.008,0.002,,
0.3983,-0.41,0.17,1.02,0.008,-0.009,0,,
0.3992,-0.47,-0.05,1.04,0.01,-0.012,-0.002,,
0.4,-0.53,-0.11,0.67,0.008,-0.009,-0.004,,
0.4008,-0.59,0.04,0.42,0.002,-0.004,-0.005,,
0.4017,-0.36,0.32,0.22,-0.005,0.007,-0.007,,
0.4025,-0.21,0.5,0.44,-0.007,0.01,-0.008,,
0.4033,-0.1,0.34,0.6,-0.003,0.013,-0.009,,
0.4042,-0.23,0.31,0.53,-0.001,0.014,-0.01,,
0.405,-0.17,0.22,0.49,0.007,0.026,-0.013,,
0.4058,0.03,0.11,0.69,0.02,0.045,-0.017,,
0.4067,0.53,-0.14,1.08,0.041,0.073,-0.019,,
0.4075,0.93,-0.51,1.19,0.051,0.089,-0.009,,
0.4083,1.22,-0.65,0.7,0.067,0.087,-0.002,,
0.4092,1.24,-0.84,0.58,0.067,0.071,-0.005,,
0.41,0.72,-0.83,0.71,0.057,0.042,-0.006,,
0.4108,0.39,-0.67,1.05,0.043,0.016,-0.005,,
0.4117,0.17,-0.23,1.02,0.026,0,-0.004,,
0.4125,0.05,0.24,0.85,0.015,-0.005,-0.008,,
0.4133,-0.05,0.4,1.04,0.013,-0.007,-0.011,,
0.4142,-0.02,0.29,1.02,0.014,-0.009,-0.01,,
0.415,-0.05,0.29,0.92,0.015,-0.011,-0.011,,
0.4158,-0.01,0.16,0.73,0.021,-0.008,-0.012,,
0.4167,-0.01,0.01,0.61,0.031,-0.004,-0.011,,
0.4175,0.11,-0.2,0.72,0.044,0.003,-0.008,,
0.4183,0.2,-0.4,0.43,0.06,0.008,-0.007,,
0.4192,0.16,-0.54,0.17,0.073,0.016,-0.008,,
0.42,0.3,-0.87,-0.02,0.086,0.024,-0.009,,
0.4208,0.47,-1.06,-0.22,0.082,0.024,-0.006,,
0.4217,0.31,-1.11,-0.25,0.072,0.013,-0.004,,
0.4225,0.06,-0.94,0.11,0.048,0.002,-0.001,,
0.4233,-0.1,-0.49,0.01,0.021,-0.001,-0.001,,
0.4242,-0.19,0.13,-0.02,-0.002,-0.001,0,,
0.425,-0.19,0.39,0.12,-0.007,0.002,0.002,,
0.4258,-0.19,0.4,0.23,-0.009,-0.001,0.005,,
0.4267,-0.2,0.22,0.11,-0.004,-0.002,0.007,,
0.4275,-0.26,0.04,0.13,-0.001,-0.003,0.007,,
0.4283,-0.37,-0.16,0.21,0.002,-0.003,0.005,,
0.4292,-0.47,-0.06,0.42,-0.001,-0.003,0.002,,
0.43,-0.43,0.03,0.57,-0.003,0,0.002,,
0.4308,-0.41,0.17,0.82,-0.004,0.001,0.002,,
0.4317,-0.45,0.09,1.09,-0.002,0.002,0.004,,
0.4325,-0.44,0.12,0.99,-0.002,0.005,0,,
0.4333,-0.28,0.18,0.55,-0.006,0.009,0,,
0.4342,-0.18,0.24,0.41,-0.006,0.013,0.001,,
0.435,-0.1,0.18,0.38,-0.006,0.016,0,,
0.4358,0,0.16,0.4,-0.005,0.02,0,,
0.4367,0.11,0.03,0.68,-0.003,0.023,0.003,,
0.4375,0.12,0.09,0.59,-0.003,0.025,0,,
0.4383,0.19,0.26,0.33,-0.008,0.022,0.003,,
0.4392,0.31,0.34,0.72,-0.005,0.02,0.005,,
0.44,0.19,0.36,0.78,-0.004,0.012,0.003,,
0.4408,0.18,0.37,0.68,-0.002,0.006,0.002,,
0.4417,0.2,0.4,0.56,-0.002,0.002,0.001,,
0.4425,0.25,0.21,0.57,0.005,-0.002,0.004,,
0.4433,0.2,-0.09,0.76,0.018,-0.005,0.003,,
0.4442,0.2,-0.65,0.87,0.038,-0.009,0,,
0.445,0.02,-1.2,1.29,0.068,-0.016,-0.009,,
0.4458,-0.35,-1.52,1.09,0.097,-0.028,-0.015,,
0.4467,-0.53,-1.83,1.05,0.118,-0.039,-0.013,,
0.4475,-0.61,-1.72,0.84,0.124,-0.042,-0.008,,
0.4483,-0.46,-1.5,0.62,0.111,-0.036,-0.005,,
0.4492,-0.09,-1.06,0.82,0.081,-0.017,-0.006,,
0.45,0.27,-0.41,0.91,0.045,0.008,-0.002,,
0.4508,0.52,0.06,0.98,0.016,0.024,0.003,,
0.4517,0.5,0.36,0.76,-0.003,0.029,0.005,,
0.4525,0.47,0.26,0.77,-0.008,0.026,0.003,,
0.4533,0.29,0.19,0.83,-0.006,0.018,0.004,,
0.4542,0.11,0.04,0.44,-0.004,0.01,0.005,,
0.455,0.16,-0.13,0.32,-0.001,0.007,0.007,,
0.4558,0.26,-0.05,0.45,-0.001,0.007,0.005,,
0.4567,0.27,0.09,0.64,-0.004,0.006,0.004,,
0.4575,0.17,0.22,0.96,-0.001,0.001,0.002,,
0.4583,-0.21,0.25,1.18,-0.004,-0.01,0,,
0.4592,-0.32,0.17,1.25,0,-0.012,-0.001,,
0.46,-0.2,0.13,1.65,0.001,-0.008,0,,
0.4608,-0.14,0.19,1.42,0.001,0.002,0.003,,
0.4617,0.09,0.1,0.94,0.003,0.011,0.002,,
0.4625,0.15,-0.05,0.54,0,0.017,0,,
0.4633,0.35,-0.23,0.18,0.009,0.022,0.001,,
0.4642,0.29,-0.24,0.11,0.008,0.02,0.003,,
0.465,0.28,-0.25,-0.21,0.014,0.021,0.006,,
0.4658,0.16,-0.22,-0.03,0.009,0.017,0.005,,
0.4667,0.12,-0.11,-0.01,0.01,0.02,0.004,,
0.4675,0.05,0.08,0.24,0.003,0.017,0.002,,
0.4683,0,0.25,0.05,0.002,0.017,0.003,,
0.4692,-0.02,0.13,0.16,0,0.012,0.002,,
0.47,-0.02,-0.05,0.17,0.007,0.016,0.001,,
0.4708,0.01,-0.24,0.44,0.01,0.013,-0.002,,
0.4717,-0.07,-0.18,0.3,0.014,0.016,-0.002,,
0.4725,-0.08,-0.13,0.18,0.01,0.013,-0.004,,
0.4733,-0.1,-0.1,0.11,0.011,0.012,-0.003,,
0.4742,-0.22,-0.12,0.18,0.009,0.006,-0.006,,
0.475,-0.3,-0.2,0.38,0.009,0.006,-0.004,,
0.4758,-0.31,0.03,0.37,0.001,0.009,-0.006,,
0.4767,-0.07,-0.04,0.61,-0.001,0.013,-0.003,,
0.4775,-0.03,0.26,0.72,-0.002,0.016,-0.006,,
0.4783,0.09,0.3,0.84,-0.007,0.016,-0.006,,
0.4792,-0.03,0.54,0.88,-0.006,0.017,-0.008,,
0.48,-0.09,0.6,0.73,-0.012,0.015,-0.01,,
0.4808,-0.12,0.48,0.77,-0.002,0.014,-0.01,,
0.4817,-0.16,0.29,0.71,0.007,0.011,-0.01,,
0.4825,-0.13,-0.21,0.44,0.032,0.012,-0.008,,
0.4833,0.01,-0.79,0.2,0.057,0.018,-0.007,,
0.4842,0.35,-1.39,-0.02,0.088,0.033,-0.003,,
0.485,0.53,-1.52,0,0.102,0.043,-0.002,,
0.4858,0.57,-1.26,-0.16,0.101,0.048,0.002,,
0.4867,0.38,-0.84,-0.08,0.084,0.039,0.002,,
0.4875,0.1,-0.62,0.24,0.068,0.022,0.002,,
0.4883,-0.26,-0.29,0.23,0.032,0,0.001,,
0.4892,-0.43,0.03,0.54,0.015,-0.01,0.003,,
0.49,-0.51,0.27,0.73,0.002,-0.009,0.002,,
0.4908,-0.36,0.24,0.74,-0.003,-0.009,0,,
0.4917,-0.52,0.13,0.64,-0.001,-0.012,-0.002,,
0.4925,-0.6,0.05,0.53,-0.003,-0.015,-0.005,,
0.4933,-0.69,0.32,0.42,-0.008,-0.012,-0.01,,
0.4942,-0.75,0.39,0.68,-0.005,-0.006,-0.01,,
0.495,-0.65,0.38,0.9,-0.002,0.001,-0.009,,
0.4958,-0.53,0.27,1.15,-0.004,0.005,-0.007,,
0.4967,-0.4,0.41,0.97,-0.005,0.011,-0.01,,
0.4975,-0.08,0.41,1.31,0,0.024,-0.013,,
0.4983,0.45,0.4,1.18,-0.002,0.04,-0.016,,
0.4992,0.83,0.6,0.97,0.004,0.069,-0.015,,
0.5,1.27,0.17,1,0.026,0.101,-0.005,,
0.5008,1.44,-0.48,0.09,0.063,0.097,0.005,,
0.5017,1.28,-0.92,-0.43,0.077,0.085,0.004,,
0.5025,0.85,-1.27,-0.69,0.072,0.054,-0.002,,
0.5033,0.27,-1.09,-0.25,0.055,0.02,-0.007,,
0.5042,-0.06,-0.63,0.56,0.032,-0.002,-0.01,,
0.505,-0.02,0.1,1.29,0.013,-0.009,-0.013,,
0.5058,-0.05,0.52,1.52,0.004,-0.012,-0.014,,
0.5067,-0.32,0.78,1.43,0.005,-0.023,-0.015,,
0.5075,-0.57,0.65,1.62,0.019,-0.025,-0.013,,
0.5083,-0.33,0.07,1.58,0.038,-0.026,-0.01,,
0.5092,-0.08,-0.27,1.32,0.05,-0.014,-0.013,,
0.51,0.36,-0.68,1.16,0.066,0.008,-0.017,,
0.5108,0.66,-0.86,0.83,0.074,0.026,-0.014,,
0.5117,0.8,-0.91,0.39,0.081,0.037,-0.006,,
0.5125,0.86,-0.93,0.17,0.079,0.043,-0.002,,
0.5133,0.87,-0.96,0.13,0.066,0.042,-0.004,,
0.5142,0.59,-0.72,-0.15,0.041,0.026,-0.008,,
0.515,0.17,-0.24,-0.32,0.023,0.005,-0.003,,
0.5158,-0.13,0.09,-0.13,0.02,-0.016,-0.001,,
0.5167,-0.46,0.07,0.11,0.021,-0.028,-0.003,,
0.5175,-0.62,-0.16,0.19,0.022,-0.036,-0.002,,
0.5183,-0.65,-0.21,-0.02,0.016,-0.036,0.001,,
0.5192,-0.51,-0.17,-0.02,0.01,-0.031,0,,
0.52,-0.3,-0.16,0.04,0.002,-0.018,0,,
0.5208,-0.06,-0.11,0.14,-0.002,-0.004,0.003,,
0.5217,-0.01,-0.05,0.46,-0.003,0.006,0.007,,
0.5225,-0.11,-0.04,0.79,-0.005,0.01,0.006,,
0.5233,-0.36,0.17,1.17,-0.007,0.003,0.003,,
0.5242,-0.49,0.15,1.12,-0.005,0.005,0.002,,
0.525,-0.44,0.17,0.76,-0.006,0.008,0.001,,
0.5258,-0.31,0.06,0.52,-0.002,0.01,0.002,,
0.5267,-0.13,0.02,0.42,-0.001,0.012,0.003,,
0.5275,-0.08,-0.17,0.47,0.001,0.01,0.003,,
0.5283,-0.12,-0.06,0.41,-0.002,0.009,0.003,,
0.5292,-0.21,0.17,0.46,-0.007,0.005,0.003,,
0.53,-0.25,0.36,0.52,-0.009,0.006,0.002,,
0.5308,-0.23,0.44,0.57,-0.012,0.005,0.002,,
0.5317,-0.15,0.37,0.58,-0.008,0.007,0.001,,
0.5325,0.04,0.33,0.5,-0.007,0.008,0.002,,
0.5333,0.11,0.35,0.2,-0.005,0.005,0.002,,
0.5342,0.11,0.28,0.03,-0.003,-0.001,0.001,,
0.535,0.05,0.07,0.25,0.003,-0.003,0.001,,
0.5358,0.13,0,0.61,0.004,-0.003,0.003,,
0.5367,0.19,0.07,0.85,0.004,-0.003,0.002,,
0.5375,0.18,0.13,1.06,0.004,-0.007,0.003,,
0.5383,0.15,0.16,1.18,0.006,-0.011,-0.002,,
0.5392,0.07,-0.02,1.42,0.014,-0.019,-0.006,,
0.54,-0.09,-0.19,1.25,0.025,-0.027,-0.009,,
0.5408,-0.3,-0.44,0.87,0.04,-0.036,-0.013,,
0.5417,-0.45,-0.97,0.74,0.066,-0.04,-0.014,,
0.5425,-0.41,-1.42,0.3,0.091,-0.037,-0.014,,
0.5433,-0.37,-1.72,0.28,0.106,-0.029,-0.014,,
0.5442,-0.08,-1.87,0.28,0.111,-0.014,-0.005,,
0.545,0.14,-1.4,-0.16,0.086,0.002,0.001,,
0.5458,0.44,-0.78,0.12,0.049,0.02,0.003,,
0.5467,0.85,-0.09,0.68,0.015,0.026,0.009,,
0.5475,0.83,0.25,1.06,-0.003,0.028,0.008,,
0.5483,0.68,0.29,1.37,-0.009,0.016,0.009,,
0.5492,0.4,0.09,1.07,-0.003,0.002,0.008,,
0.55,0.06,-0.27,1.25,0.006,-0.015,0.001,,
0.5508,-0.14,-0.41,1.26,0.014,-0.027,0,,
0.5517,-0.41,-0.27,0.84,0.011,-0.03,-0.001,,
0.5525,-0.41,-0.08,0.82,0.002,-0.028,0.003,,
0.5533,-0.26,0.2,0.84,-0.005,-0.018,0,,
0.5542,-0.08,0.32,1.3,-0.012,-0.008,0.001,,
0.555,-0.01,0.48,1.25,-0.013,0.002,0.002,,
0.5558,0.16,0.19,1.24,-0.014,0.011,0.004,,
0.5567,0.03,0.14,0.9,-0.006,0.015,0.005,,
0.5575,0.22,-0.04,0.47,-0.006,0.023,0.004,,
0.5583,0.24,0.03,0.26,-0.003,0.023,0.006,,
0.5592,0.34,-0.11,0.18,-0.001,0.024,0.005,,
0.56,0.13,-0.03,0.26,0,0.02,0.005,,
0.5608,0.05,-0.07,0.16,0,0.017,0.003,,
0.5617,-0.11,0,0.31,-0.001,0.013,0.001,,
0.5625,-0.05,0.01,0.33,-0.002,0.015,0.001,,
0.5633,-0.2,0.07,0.56,-0.003,0.01,-0.001,,
0.5642,-0.17,0.01,0.57,-0.003,0.011,-0.003,,
0.565,-0.27,0.07,0.71,-0.003,0.011,-0.004,,
0.5658,-0.13,0.14,0.47,-0.005,0.014,-0.005,,
0.5667,-0.14,0.2,0.44,-0.006,0.011,-0.006,,
0.5675,-0.07,0.08,0.35,-0.003,0.013,-0.008,,
0.5683,-0.15,0.14,0.24,-0.004,0.012,-0.008,,
0.5692,-0.03,0.08,0.09,-0.004,0.012,-0.006,,
0.57,-0.13,0.14,0.23,-0.004,0.012,-0.008,,
0.5708,-0.03,0.24,0.28,-0.007,0.012,-0.007,,
0.5717,-0.09,0.36,0.6,-0.008,0.014,-0.006,,
0.5725,0.05,0.58,0.74,-0.012,0.016,-0.006,,
0.5733,-0.04,0.82,0.75,-0.015,0.014,-0.006,,
0.5742,0.03,0.79,0.72,-0.014,0.01,-0.007,,
0.575,-0.1,0.49,0.87,-0.003,0.003,-0.009,,
0.5758,-0.22,0.03,0.76,0.01,-0.004,-0.01,,
0.5767,-0.34,-0.35,0.74,0.021,-0.007,-0.009,,
0.5775,-0.28,-0.47,0.41,0.029,-0.006,-0.008,,
0.5783,-0.11,-0.62,-0.04,0.039,-0.007,0,,
0.5792,0.27,-1.17,0.11,0.067,0.004,0.004,,
0.58,0.23,-1.59,0.41,0.093,0.011,0.001,,
0.5808,0.08,-1.62,0.11,0.103,0.008,-0.001,,
0.5817,-0.09,-1.44,0.04,0.094,-0.001,-0.003,,
0.5825,-0.21,-1.01,0.08,0.07,-0.012,-0.002,,
0.5833,-0.14,-0.58,0.29,0.042,-0.01,-0.004,,
0.5842,-0.04,-0.09,0.6,0.015,-0.001,-0.005,,
0.585,-0.03,0.18,0.79,-0.001,0.005,-0.007,,
0.5858,-0.13,0.32,0.94,-0.006,0.004,-0.008,,
0.5867,-0.34,0.31,0.8,-0.005,-0.001,-0.011,,
0.5875,-0.52,0.28,0.34,-0.007,-0.008,-0.012,,
0.5883,-0.43,0.13,0.15,-0.004,-0.008,-0.015,,
0.5892,-0.29,0.14,0.2,-0.003,-0.001,-0.017,,
0.59,-0.03,0.29,0.33,-0.007,0.009,-0.014,,
0.5908,0.1,0.5,0.75,-0.014,0.017,-0.013,,
0.5917,0.18,0.54,0.77,-0.013,0.02,-0.012,,
0.5925,0.24,0.6,0.61,-0.012,0.022,-0.013,,
0.5933,0.26,0.48,0.32,-0.012,0.021,-0.01,,
0.5942,0.37,0.27,0.21,-0.008,0.023,-0.006,,
0.595,0.41,0.25,0.17,-0.003,0.02,-0.004,,
0.5958,0.39,0.22,0.22,0,0.017,-0.005,,
0.5967,0.38,0.14,0.45,0.004,0.01,-0.005,,
0.5975,0.37,0.02,0.89,0.008,0.005,-0.002,,
0.5983,0.31,0.12,1.12,0.01,-0.001,-0.003,,
0.5992,0.22,0.24,1.24,0.008,-0.007,-0.004,,
0.6,0.17,0.13,1.52,0.015,-0.012,-0.008,,
0.6008,0.01,-0.01,1.56,0.02,-0.016,-0.01,,
0.6017,0,-0.23,1.66,0.03,-0.02,-0.009,,
0.6025,-0.03,-0.37,1.45,0.033,-0.022,-0.009,,
0.6033,0.04,-0.38,1.07,0.04,-0.02,-0.01,,
0.6042,0.2,-0.51,0.88,0.047,-0.017,-0.009,,
0.605,0.14,-0.79,0.36,0.057,-0.024,-0.007,,
0.6058,-0.14,-0.91,-0.09,0.06,-0.029,-0.005,,
0.6067,-0.11,-0.96,-0.06,0.057,-0.024,-0.006,,
0.6075,0.02,-0.94,-0.15,0.041,-0.019,-0.007,,
0.6083,0.04,-0.63,-0.03,0.022,-0.012,-0.003,,
0.6092,0.22,-0.23,0.55,0.011,-0.004,0.001,,
0.61,0.13,-0.16,0.59,0.004,-0.007,-0.001,,
0.6108,-0.15,-0.09,0.8,0.006,-0.011,0.002,,
0.6117,-0.27,-0.3,0.76,0.006,-0.016,0.005,,
0.6125,-0.45,-0.22,0.54,0.005,-0.022,0.004,,
0.6133,-0.46,-0.3,0.49,0.006,-0.023,0.004,,
0.6142,-0.41,-0.29,0.51,0.005,-0.024,0.002,,
0.615,-0.36,-0.29,0.57,0.004,-0.023,0.004,,
0.6158,-0.4,-0.16,0.61,0,-0.028,0.005,,
0.6167,-0.62,0.02,0.78,-0.005,-0.034,0.006,,
0.6175,-0.74,0.19,0.95,-0.01,-0.039,0.006,,
0.6183,-0.9,0.33,0.99,-0.016,-0.042,0.006,,
0.6192,-0.89,0.38,0.92,-0.02,-0.04,0.007,,
0.62,-0.74,0.51,0.66,-0.026,-0.031,0.006,,
0.6208,-0.36,0.57,0.21,-0.026,-0.015,0.005,,
0.6217,0.04,0.5,-0.11,-0.025,0.001,0.003,,
0.6225,0.33,0.31,-0.21,-0.018,0.014,0.005,,
0.6233,0.45,0.12,-0.18,-0.014,0.017,0.003,,
0.6242,0.33,0.03,-0.15,-0.007,0.012,0.001,,
0.625,0,0.01,-0.11,0,-0.005,0.002,,
0.6258,-0.28,-0.06,0.52,0.006,-0.018,0.002,,
0.6267,-0.35,0.13,0.8,0.005,-0.026,0.002,,
0.6275,-0.36,0.29,1.08,0.006,-0.03,0,,
0.6283,-0.2,0.35,0.95,0.004,-0.024,-0.001,,
0.6292,0.09,0.18,0.7,0.011,-0.018,-0.002,,
0.63,0.22,-0.17,0.58,0.018,-0.016,-0.002,,
0.6308,0.19,-0.57,0.65,0.03,-0.017,0,,
0.6317,0.14,-0.76,0.79,0.032,-0.02,0.003,,
0.6325,0.06,-0.53,0.39,0.03,-0.02,0.001,,
0.6333,0.18,-0.46,0.44,0.032,-0.015,0,,
0.6342,0.42,-0.4,0.86,0.03,-0.016,0.002,,
0.635,0.3,-0.3,1.06,0.028,-0.023,0.003,,
0.6358,0.11,-0.22,0.77,0.028,-0.031,0.003,,
0.6367,-0.01,-0.21,0.53,0.026,-0.038,0.001,,
0.6375,-0.15,-0.28,0.09,0.031,-0.041,0,,
0.6383,-0.21,-0.52,0.08,0.04,-0.047,0,,
0.6392,-0.28,-0.81,0.3,0.045,-0.05,0.002,,
0.64,-0.36,-0.87,0.11,0.044,-0.05,0.004,,
0.6408,-0.19,-0.8,0.28,0.034,-0.041,0.005,,
0.6417,0.04,-0.32,0.46,0.014,-0.027,0.006,,
0.6425,0.26,-0.02,0.81,0.003,-0.018,0.01,,
0.6433,0.3,0.2,1.48,-0.008,-0.012,0.007,,
0.6442,0.31,0.35,1.29,-0.012,-0.009,0.008,,
0.645,0.11,0.3,1.42,-0.012,-0.013,0.006,,
0.6458,0.1,0.12,1.27,-0.007,-0.012,0.01,,
0.6467,0,-0.07,1.37,-0.003,-0.015,0.005,,
0.6475,0.13,-0.2,1.27,-0.001,-0.006,0.006,,
0.6483,0.23,-0.14,1.03,-0.005,-0.006,0.005,,
0.6492,0.15,0.04,0.49,-0.01,0,0.007,,
0.65,0.18,0.03,0.57,-0.007,0.001,0,,
0.6508,0.16,-0.03,0.47,-0.008,0.003,0.001,,
0.6517,-0.13,0.01,0.32,-0.008,-0.005,-0.001,,
0.6525,-0.25,-0.08,0.34,-0.006,0.001,-0.001,,
0.6533,-0.18,-0.04,0.37,-0.006,0.005,-0.004,,
0.6542,-0.05,0,0.19,-0.005,0.015,0,,
0.655,0.12,0.03,0.26,-0.006,0.019,-0.002,,
0.6558,0.1,0.05,0.15,-0.006,0.019,0,,
0.6567,0,0.18,0.33,-0.01,0.017,-0.003,,
0.6575,0,0.26,0.23,-0.011,0.019,0.001,,
0.6583,-0.17,0.23,0.32,-0.009,0.016,0,,
0.6592,-0.22,-0.01,0.56,-0.002,0.018,0,,
0.66,-0.2,0.04,0.44,-0.004,0.02,-0.002,,
0.6608,-0.08,0,0.19,-0.002,0.021,0,,
0.6617,-0.04,0.03,0.17,-0.004,0.02,0,,
0.6625,0.03,-0.01,0.15,-0.002,0.022,0,,
0.6633,-0.06,0.07,0.37,-0.004,0.019,-0.001,,
0.6642,-0.16,0.12,0.62,-0.003,0.018,0,,
0.665,-0.28,0.21,1.1,-0.005,0.016,0,,
0.6658,-0.26,0.39,1.23,-0.006,0.014,0,,
0.6667,-0.29,0.53,1.35,-0.008,0.013,-0.003,,
0.6675,-0.17,0.52,1.12,-0.007,0.015,-0.002,,
0.6683,-0.2,0.33,0.85,-0.003,0.014,-0.002,,
0.6692,-0.25,0.02,0.48,0.007,0.012,-0.003,,
0.67,-0.28,-0.46,0.26,0.021,0.009,-0.004,,
0.6708,-0.38,-0.64,-0.16,0.028,0.005,-0.004,,
0.6717,-0.15,-0.91,-0.17,0.038,0.008,-0.002,,
0.6725,-0.09,-0.84,0.05,0.039,0.01,-0.004,,
0.6733,0.07,-0.66,0.11,0.04,0.018,-0.003,,
0.6742,0.13,-0.6,0.28,0.039,0.026,-0.005,,
0.675,0.15,-0.53,0.42,0.033,0.031,-0.004,,
0.6758,0.19,-0.41,0.72,0.026,0.035,-0.006,,
0.6767,0.01,-0.21,0.83,0.015,0.034,-0.008,,
0.6775,-0.18,-0.09,0.86,0.007,0.026,-0.009,,
0.6783,-0.22,-0.18,0.87,0.006,0.02,-0.01,,
0.6792,-0.22,-0.21,0.98,0.004,0.019,-0.011,,
0.68,-0.13,-0.02,0.53,-0.001,0.017,-0.009,,
0.6808,0.05,-0.04,0.34,0,0.014,-0.007,,
0.6817,0.24,-0.15,-0.05,0.001,0.023,-0.008,,
0.6825,0.35,-0.18,-0.12,0.003,0.023,-0.007,,
0.6833,0.19,-0.08,-0.15,0.001,0.016,-0.007,,
0.6842,0.13,0.04,-0.1,-0.002,0.012,-0.004,,
0.685,0.04,0.16,0.29,-0.002,0.006,-0.003,,
0.6858,-0.07,0.21,0.55,-0.005,0.006,-0.002,,
0.6867,-0.09,0.32,0.74,-0.008,0.007,-0.002,,
0.6875,0.08,0.32,0.66,-0.008,0.011,-0.003,,
0.6883,0.27,0.3,0.71,-0.006,0.011,-0.005,,
0.6892,0.41,0.08,0.84,-0.002,0.012,-0.005,,
0.69,0.34,-0.02,1.04,0.003,0.011,-0.008,,
0.6908,0.15,0.07,0.97,-0.002,0.007,-0.009,,
0.6917,0.18,0.19,1.19,-0.006,0.005,-0.008,,
0.6925,0.38,0.17,1.6,-0.005,0.01,-0.007,,
0.6933,0.57,0.22,1.71,-0.001,0.012,-0.006,,
0.6942,0.52,0.28,1.73,0.002,0.009,-0.005,,
0.695,0.43,0.28,1.42,0.005,0.007,-0.008,,
0.6958,0.35,0.25,0.96,0.006,0.003,-0.008,,
0.6967,0.32,0.14,0.56,0.009,-0.004,-0.006,,
