CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
2.4867,-0.03,-0.25,0.08,0.015,0.06,-0.014,,
2.4875,0.17,-0.36,-0.06,0.015,0.063,-0.012,,
2.4883,0.3,-0.05,-0.32,0.006,0.059,-0.011,,
2.4892,0.25,0.17,-0.29,-0.009,0.043,-0.01,,
2.49,-0.09,0.2,0.42,-0.015,0.024,-0.013,,
2.4908,-0.39,0.42,0.87,-0.015,0.012,-0.013,,
2.4917,-0.53,0.4,0.81,-0.015,0.014,-0.01,,
2.4925,-0.35,0.07,0.96,-0.001,0.021,-0.009,,
2.4933,0.06,0,0.96,0.006,0.03,-0.006,,
2.4942,0.35,0.01,0.47,0.012,0.033,-0.004,,
2.495,0.4,-0.1,0.25,0.018,0.02,-0.005,,
2.4958,0.43,-0.38,0.31,0.029,0.008,-0.005,,
2.4967,0.25,-0.59,0.59,0.039,-0.004,-0.003,,
2.4975,-0.1,-0.49,0.93,0.035,-0.014,-0.004,,
2.4983,-0.1,-0.17,0.93,0.029,-0.014,-0.001,,
2.4992,-0.12,-0.1,0.62,0.024,-0.018,-0.004,,
2.5,0.05,-0.03,0.55,0.021,-0.017,-0.008,,
2.5008,0.14,-0.18,0.32,0.019,-0.015,-0.004,,
2.5017,0.11,-0.15,0.22,0.011,-0.014,-0.004,,
2.5025,0.29,0,-0.08,0.004,-0.012,-0.003,,
2.5033,0.34,-0.09,0.07,0.008,-0.02,-0.004,,
2.5042,0.25,-0.1,0.27,0.01,-0.028,-0.003,,
2.505,0.11,-0.1,0.31,0.014,-0.038,-0.003,,
2.5058,0,-0.07,0.44,0.02,-0.051,-0.001,,
2.5067,-0.13,-0.1,0.29,0.029,-0.07,-0.003,,
2.5075,-0.36,-0.3,0.44,0.037,-0.084,-0.003,,
2.5083,-0.46,-0.46,0.53,0.043,-0.087,0,,
2.5092,-0.38,-0.67,0.72,0.046,-0.075,0.003,,
2.51,-0.05,-0.68,0.91,0.044,-0.06,0.004,,
2.5108,0.18,-0.61,1.05,0.032,-0.049,0.007,,
2.5117,0.2,-0.34,1.59,0.007,-0.048,0.008,,
2.5125,0.02,0.33,1.58,-0.028,-0.051,0.01,,
2.5133,-0.13,0.88,1.01,-0.046,-0.059,-0.001,,
2.5142,-0.38,0.66,0.79,-0.035,-0.062,-0.001,,
2.515,-0.44,0.2,0.81,-0.009,-0.06,-0.001,,
2.5158,-0.37,-0.1,1.03,0.01,-0.052,-0.004,,
2.5167,-0.16,-0.21,0.49,0.014,-0.046,-0.006,,
2.5175,-0.03,-0.4,-0.3,0.011,-0.039,-0.007,,
2.5183,0.16,-0.44,0.05,0.012,-0.029,-0.004,,
2.5192,0.28,-0.24,0.21,0.01,-0.017,-0.002,,
2.52,0.26,0.02,0.34,-0.001,-0.01,-0.001,,
2.5208,0.06,0.3,0.2,-0.011,-0.014,0.003,,
2.5217,-0.27,0.51,0.07,-0.019,-0.021,0.001,,
2.5225,-0.26,0.35,0.27,-0.014,-0.02,0.001,,
2.5233,-0.02,0.14,0.11,-0.01,-0.013,0.001,,
2.5242,0.15,-0.11,0.02,-0.009,-0.006,0.002,,
2.525,0.24,-0.14,0.21,-0.006,-0.012,0.007,,
2.5258,-0.27,-0.05,0.29,0,-0.032,0.007,,
2.5267,-0.67,-0.1,0.61,0.005,-0.044,0.006,,
2.5275,-0.82,-0.16,0.87,0.001,-0.046,0.003,,
2.5283,-0.68,0.06,1.13,-0.015,-0.03,-0.001,,
2.5292,-0.38,0.47,1.08,-0.035,-0.009,-0.002,,
2.53,0.08,0.74,0.86,-0.043,0.014,0.003,,
2.5308,0.28,0.62,0.83,-0.033,0.03,0.003,,
2.5317,0.04,0.25,0.97,-0.01,0.033,0.002,,
2.5325,-0.26,-0.21,1.02,0.01,0.026,-0.004,,
2.5333,-0.38,-0.4,1.1,0.011,0.018,-0.009,,
2.5342,-0.48,-0.18,1.16,0.003,0.016,-0.006,,
2.535,-0.29,0.15,1.52,-0.001,0.02,-0.005,,
2.5358,0.13,0.23,1.74,0.004,0.035,0,,
2.5367,0.49,0.04,1.58,0.02,0.052,0.002,,
2.5375,0.69,-0.4,1.1,0.03,0.049,-0.006,,
2.5383,0.41,-0.5,0.31,0.02,0.026,-0.01,,
2.5392,-0.2,-0.25,-0.32,0.009,-0.011,-0.008,,
2.54,-0.52,0.04,-0.01,0,-0.045,-0.011,,
2.5408,-0.6,0.07,0.86,0.004,-0.055,-0.009,,
2.5417,-0.46,0.05,1.3,0.018,-0.044,-0.007,,
2.5425,0.09,0.03,1.83,0.031,-0.017,-0.006,,
2.5433,0.59,-0.28,1.62,0.046,0.011,-0.003,,
2.5442,0.86,-0.39,0.67,0.056,0.025,-0.002,,
2.545,0.84,-0.89,-0.01,0.071,0.024,-0.004,,
2.5458,0.46,-1.24,-0.31,0.072,0.011,-0.009,,
2.5467,0.25,-0.96,-0.24,0.054,0.002,-0.015,,
2.5475,0.06,-0.4,0.08,0.036,-0.004,-0.015,,
2.5483,-0.22,0.04,0.47,0.026,-0.015,-0.011,,
2.5492,-0.32,0.28,0.54,0.019,-0.018,-0.01,,
2.55,-0.22,0.12,0.56,0.019,-0.013,-0.007,,
2.5508,-0.05,-0.08,0.47,0.016,-0.003,-0.005,,
2.5517,0.17,-0.25,0.17,0.018,0.011,-0.004,,
2.5525,0.25,-0.43,0.14,0.022,0.024,-0.001,,
2.5533,0.29,-0.4,0.27,0.02,0.037,-0.001,,
2.5542,0.39,-0.12,0.46,0.015,0.054,0,,
2.555,0.47,0.07,0.61,0.011,0.055,0,,
2.5558,0.16,0.16,0.37,0.008,0.039,-0.001,,
2.5567,-0.44,0.03,0.29,0.01,0.008,0,,
2.5575,-0.89,0,0.55,0.008,-0.01,-0.005,,
2.5583,-0.74,-0.1,0.87,0.016,0.002,-0.001,,
2.5592,-0.07,-0.18,1.35,0.029,0.04,0.002,,
2.56,0.57,-0.45,1.28,0.037,0.075,0.003,,
2.5608,0.7,-0.36,0.69,0.032,0.094,0.004,,
2.5617,0.53,-0.23,0.11,0.022,0.093,0.002,,
2.5625,0.26,-0.11,0.18,0.003,0.079,-0.004,,
2.5633,-0.13,0.05,0.02,-0.013,0.063,-0.009,,
2.5642,-0.33,0.4,0.5,-0.024,0.05,-0.008,,
2.565,-0.47,0.64,0.88,-0.018,0.049,-0.008,,
2.5658,-0.31,0.49,1.36,0.004,0.057,-0.003,,
2.5667,0.06,0.06,1.57,0.027,0.078,-0.001,,
2.5675,0.64,-0.48,1.14,0.038,0.103,-0.006,,
2.5683,0.89,-0.61,0.57,0.037,0.12,-0.002,,
2.5692,0.89,-0.45,0.13,0.037,0.122,-0.008,,
2.57,0.62,-0.32,0.2,0.037,0.11,-0.01,,
2.5708,0.04,-0.32,0.25,0.04,0.086,-0.011,,
2.5717,-0.38,-0.26,0.63,0.034,0.063,-0.013,,
2.5725,-0.56,-0.12,0.6,0.016,0.053,-0.016,,
2.5733,-0.35,0.53,0.55,-0.01,0.052,-0.007,,
2.5742,-0.03,0.62,0.44,-0.03,0.064,-0.007,,
2.575,0.33,0.57,0.52,-0.033,0.079,-0.011,,
2.5758,0.38,0.41,0.67,-0.023,0.083,-0.011,,
2.5767,0.18,-0.11,0.79,0.003,0.081,-0.011,,
2.5775,0.07,-0.3,0.84,0.021,0.071,-0.012,,
2.5783,-0.22,-0.3,0.28,0.026,0.054,-0.01,,
2.5792,-0.29,-0.21,-0.01,0.022,0.041,-0.01,,
2.58,-0.21,0.08,0.13,0.008,0.029,-0.009,,
2.5808,-0.33,0.16,0.12,0.002,0.02,-0.006,,
2.5817,-0.3,0.22,0.25,0,0.02,-0.008,,
2.5825,-0.16,0.14,0.67,0.005,0.023,-0.008,,
2.5833,-0.16,0.09,0.74,0.01,0.029,-0.003,,
2.5842,-0.03,0.18,0.63,0.004,0.033,-0.003,,
2.585,0.25,0.16,0.69,0,0.038,-0.004,,
2.5858,0.42,0.02,0.74,0.01,0.039,-0.003,,
2.5867,0.52,-0.29,1.21,0.024,0.03,-0.006,,
2.5875,0.45,-0.43,1.54,0.04,0.015,-0.009,,
2.5883,0.18,-0.48,1.27,0.063,-0.014,-0.009,,
2.5892,-0.16,-0.5,0.94,0.067,-0.031,-0.011,,
2.59,-0.3,-0.6,0.93,0.073,-0.038,-0.011,,
2.5908,-0.28,-0.65,0.76,0.072,-0.032,-0.008,,
2.5917,-0.04,-0.8,0.65,0.068,-0.012,-0.005,,
2.5925,0.33,-0.54,0.88,0.058,-0.003,-0.002,,
2.5933,0.49,-0.25,0.34,0.047,-0.006,0,,
2.5942,0.47,-0.05,0.26,0.04,-0.027,-0.001,,
2.595,0.21,-0.03,-0.23,0.04,-0.055,-0.004,,
2.5958,-0.28,-0.28,-0.04,0.037,-0.071,-0.003,,
2.5967,-0.42,-0.47,0.29,0.035,-0.071,-0.002,,
2.5975,-0.42,-0.29,0.44,0.029,-0.067,-0.002,,
2.5983,-0.29,-0.07,0.46,0.021,-0.059,0.002,,
2.5992,0.1,0.1,0.77,0.016,-0.055,-0.002,,
2.6,-0.09,0.01,0.9,0.019,-0.056,0.001,,
2.6008,-0.04,-0.21,1.1,0.027,-0.053,0.002,,
2.6017,-0.07,-0.45,1.04,0.034,-0.05,-0.002,,
2.6025,-0.16,-0.49,0.99,0.027,-0.047,0,,
2.6033,0.03,-0.14,0.98,0.003,-0.038,-0.003,,
2.6042,0.27,0.32,1.16,-0.017,-0.027,-0.006,,
2.605,0.26,0.52,1.26,-0.024,-0.026,-0.002,,
2.6058,0.43,0.37,1.53,-0.02,-0.017,-0.002,,
2.6067,0.46,0.43,1.46,-0.01,-0.017,-0.007,,
2.6075,-0.08,0.22,0.68,0.012,-0.035,-0.005,,
2.6083,-0.15,-0.53,0.82,0.044,-0.045,-0.005,,
2.6092,-0.13,-0.92,0.51,0.058,-0.046,-0.013,,
2.61,-0.27,-0.66,-0.15,0.046,-0.045,-0.011,,
2.6108,-0.09,-0.25,-0.52,0.035,-0.041,-0.005,,
2.6117,-0.11,-0.01,-0.77,0.033,-0.031,-0.006,,
2.6125,-0.03,-0.24,-0.43,0.034,-0.016,0,,
2.6133,0.3,-0.41,0.09,0.03,-0.001,0.004,,
2.6142,0.29,0.03,0.23,0.005,0.003,0.002,,
2.615,0.21,0.52,0.12,-0.016,-0.009,0.008,,
2.6158,0.01,0.58,0.21,-0.019,-0.031,0.009,,
2.6167,-0.44,0.18,0.41,-0.005,-0.048,0.008,,
2.6175,-0.81,-0.19,0.68,0.01,-0.053,0.008,,
2.6183,-0.89,-0.21,0.69,0.014,-0.042,0.003,,
2.6192,-0.62,-0.08,0.7,0.011,-0.021,-0.002,,
2.62,-0.25,0.01,0.86,0.003,-0.005,0.003,,
2.6208,0.1,0.05,1.18,-0.004,0.006,-0.001,,
2.6217,-0.12,0.09,1.3,-0.007,0.014,-0.003,,
2.6225,-0.23,0.15,1.47,-0.008,0.021,0.003,,
2.6233,-0.2,0.21,1.41,-0.007,0.027,-0.005,,
2.6242,-0.28,0.2,1.46,-0.001,0.03,-0.006,,
2.625,-0.29,0.17,1.23,0.005,0.031,0,,
2.6258,-0.19,0.01,0.96,0.01,0.037,-0.005,,
2.6267,-0.03,-0.12,0.64,0.017,0.043,-0.002,,
2.6275,0.15,-0.33,0.42,0.031,0.041,-0.001,,
2.6283,0.28,-0.51,0.46,0.046,0.037,-0.002,,
2.6292,0.1,-0.51,0.72,0.047,0.021,-0.001,,
2.63,-0.06,-0.42,0.67,0.038,0.011,0.003,,
2.6308,0.03,0,0.56,0.018,0.002,-0.006,,
2.6317,-0.08,0.2,0.37,0.008,-0.011,-0.003,,
2.6325,-0.06,0.17,0.4,0.01,-0.022,-0.001,,
2.6333,-0.24,0.03,0.49,0.018,-0.023,-0.009,,
2.6342,-0.31,-0.24,0.44,0.033,-0.015,-0.005,,
2.635,0.02,-0.55,0.46,0.048,0.003,-0.009,,
2.6358,0.32,-0.64,0.43,0.049,0.02,-0.011,,
2.6367,0.59,-0.52,0.35,0.041,0.03,-0.006,,
2.6375,0.66,-0.19,0.45,0.027,0.033,-0.009,,
2.6383,0.55,-0.01,0.49,0.021,0.03,-0.008,,
2.6392,0.37,-0.02,0.67,0.026,0.023,-0.006,,
2.64,0.25,-0.27,1.06,0.051,0.02,-0.009,,
2.6408,-0.02,-0.61,0.8,0.058,0.005,-0.009,,
2.6417,-0.21,-0.77,0.2,0.049,-0.006,-0.006,,
2.6425,-0.19,-0.54,-0.17,0.028,0.001,-0.012,,
2.6433,-0.02,-0.12,-0.22,0.011,0.018,-0.008,,
2.6442,0.22,0.17,0.09,0.01,0.036,-0.003,,
2.645,0.47,0.1,0.5,0.009,0.045,-0.001,,
2.6458,0.45,-0.01,0.6,0.004,0.037,0.003,,
2.6467,0.12,0.06,0.86,0.002,0.02,0.004,,
2.6475,-0.26,0.02,0.98,0.003,0.007,0.001,,
2.6483,-0.49,0.1,0.89,0.013,0.009,0.002,,
2.6492,-0.3,0.02,0.98,0.036,0.031,-0.001,,
2.65,0.03,-0.37,0.98,0.054,0.045,0.001,,
2.6508,0.05,-0.68,0.66,0.072,0.052,0.003,,
2.6517,0.15,-0.96,0.45,0.067,0.056,0.002,,
2.6525,0.23,-0.93,0.1,0.043,0.053,0.001,,
2.6533,0.19,-0.47,0.16,0.009,0.048,0,,
2.6542,0.13,0.13,0.34,-0.023,0.048,-0.002,,
2.655,-0.11,0.79,1.13,-0.033,0.05,-0.002,,
2.6558,-0.26,0.8,1.45,-0.024,0.062,-0.003,,
2.6567,0.07,0.51,1.46,-0.01,0.083,0.001,,
2.6575,0.51,0.04,1.19,0.011,0.102,0.004,,
2.6583,0.86,-0.31,0.66,0.021,0.117,-0.001,,
2.6592,0.87,-0.36,0.38,0.028,0.115,-0.003,,
2.66,0.67,-0.41,0.33,0.041,0.103,-0.008,,
2.6608,0.29,-0.4,0.85,0.052,0.084,-0.007,,
2.6617,-0.2,-0.49,0.89,0.054,0.068,-0.011,,
2.6625,-0.31,-0.12,0.67,0.036,0.063,-0.008,,
2.6633,-0.18,0.21,0.46,0.015,0.065,-0.005,,
2.6642,0.03,0.38,0.44,-0.006,0.073,-0.008,,
2.665,0.26,0.33,0.51,-0.017,0.075,-0.009,,
2.6658,0.19,0.24,0.34,-0.019,0.083,-0.006,,
2.6667,0.23,0.26,0.31,-0.023,0.089,-0.007,,
2.6675,0.29,0.42,0.42,-0.021,0.089,-0.009,,
2.6683,0.11,0.33,0.69,-0.013,0.074,-0.012,,
2.6692,-0.18,0.04,0.76,-0.002,0.052,-0.013,,
2.67,-0.39,0.09,0.39,0,0.035,-0.011,,
2.6708,-0.39,-0.1,0.54,0.004,0.027,-0.008,,
2.6717,-0.36,-0.05,0.69,0.011,0.02,-0.009,,
2.6725,-0.17,0.02,0.7,0.015,0.021,-0.007,,
2.6733,-0.22,-0.12,0.67,0.017,0.017,-0.005,,
2.6742,-0.32,0.01,0.34,0.016,0.013,-0.007,,
2.675,-0.12,-0.03,0.15,0.017,0.02,-0.003,,
2.6758,0.01,-0.16,0.38,0.015,0.022,-0.005,,
2.6767,0.17,-0.03,0.29,0.016,0.023,-0.007,,
2.6775,0.16,-0.04,0.37,0.015,0.023,-0.002,,
2.6783,0.14,-0.09,0.62,0.019,0.022,-0.003,,
2.6792,0.33,-0.01,0.67,0.023,0.022,-0.005,,
2.68,0.3,-0.27,0.94,0.032,0.007,-0.007,,
2.6808,-0.03,-0.42,0.53,0.051,-0.017,-0.01,,
2.6817,-0.19,-0.48,0.45,0.053,-0.027,-0.008,,
2.6825,-0.26,-0.63,0.77,0.052,-0.027,-0.002,,
2.6833,-0.13,-0.53,1.03,0.044,-0.011,0.001,,
2.6842,0.27,-0.4,1.08,0.037,0.005,0.003,,
2.685,0.7,0.1,0.73,0.027,0.013,0,,
2.6858,0.5,0.02,0.18,0.031,-0.004,0.004,,
2.6867,-0.01,-0.28,-0.01,0.043,-0.035,0.003,,
2.6875,-0.53,-0.59,-0.16,0.052,-0.068,0.003,,
2.6883,-0.64,-0.77,0.12,0.053,-0.082,-0.001,,
2.6892,-0.54,-0.6,0.62,0.041,-0.086,-0.002,,
2.69,-0.29,-0.07,0.76,0.021,-0.076,-0.001,,
2.6908,-0.13,0.26,0.72,0.009,-0.067,0.002,,
2.6917,0.14,0.25,0.83,0.011,-0.053,0.001,,
2.6925,0.24,-0.1,0.91,0.023,-0.046,0.003,,
2.6933,0.16,-0.47,0.98,0.035,-0.043,0,,
2.6942,0.06,-0.64,1.14,0.033,-0.047,-0.003,,
2.695,-0.02,-0.39,1.07,0.016,-0.048,-0.003,,
2.6958,0.02,0.18,0.66,-0.009,-0.048,-0.004,,
2.6967,0.16,0.37,0.65,-0.018,-0.039,-0.001,,
2.6975,0.18,0.18,1.27,-0.018,-0.03,-0.005,,
2.6983,0.35,0.16,2,-0.029,-0.016,-0.006,,
2.6992,0.57,0.65,1.76,-0.04,-0.004,-0.001,,
2.7,0.45,0.95,0.84,-0.025,-0.009,-0.005,,
2.7008,0.25,0.09,0.74,0.025,-0.021,-0.001,,
2.7017,-0.1,-1.02,0.69,0.075,-0.039,-0.002,,
2.7025,-0.39,-1.47,0.23,0.085,-0.05,-0.01,,
2.7033,-0.26,-1.16,0.05,0.06,-0.046,-0.006,,
2.7042,-0.14,-0.36,-0.03,0.027,-0.046,-0.005,,
2.705,-0.1,0.32,-0.11,-0.006,-0.04,-0.003,,
2.7058,-0.06,0.45,0.12,-0.025,-0.027,0.007,,
2.7067,-0.02,0.62,0.49,-0.038,-0.015,0.006,,
2.7075,0,0.81,0.47,-0.042,-0.004,0.005,,
2.7083,-0.03,0.67,0.13,-0.03,-0.005,0.013,,
2.7092,-0.12,0.21,-0.11,-0.009,-0.015,0.01,,
2.71,-0.33,-0.33,-0.2,0.006,-0.025,0.006,,
2.7108,-0.55,-0.53,0.22,0.011,-0.03,0.007,,
2.7117,-0.61,-0.33,0.93,0.008,-0.028,0.003,,
2.7125,-0.64,-0.04,1.4,0.006,-0.022,-0.001,,
2.7133,-0.65,0.06,1.78,0.002,-0.013,0.002,,
2.7142,-0.58,0.15,1.97,-0.005,0,-0.001,,
2.715,-0.48,0.32,1.99,-0.019,0.016,-0.003,,
2.7158,-0.22,0.39,1.5,-0.028,0.031,-0.002,,
2.7167,-0.04,0.49,0.87,-0.031,0.04,-0.001,,
2.7175,0.05,0.2,0.54,-0.019,0.047,-0.004,,
2.7183,0.05,-0.06,0.61,-0.002,0.05,0.001,,
2.7192,0.07,-0.13,0.52,0.01,0.053,0,,
2.72,0.17,-0.34,0.53,0.018,0.047,-0.002,,
2.7208,0.05,-0.35,0.45,0.017,0.032,0,,
2.7217,-0.12,0.02,0.08,0.001,0.015,-0.002,,
2.7225,-0.15,0.25,-0.2,-0.007,0.001,-0.003,,
2.7233,-0.32,0.29,-0.19,-0.005,-0.009,0.002,,
2.7242,-0.17,0,0.01,0.009,-0.005,0,,
2.725,0.08,-0.34,0.26,0.026,0.006,-0.002,,
2.7258,0.3,-0.59,0.39,0.032,0.015,0,,
2.7267,0.53,-0.42,0.27,0.019,0.018,-0.005,,
2.7275,0.49,-0.11,0.43,-0.002,0.011,-0.002,,
2.7283,0.23,0.29,0.72,-0.015,-0.004,-0.007,,
2.7292,-0.07,0.41,0.82,-0.002,-0.012,-0.008,,
2.73,-0.16,-0.09,1.05,0.032,-0.008,-0.004,,
2.7308,0.06,-0.69,1.18,0.057,0.008,-0.007,,
2.7317,0.4,-0.94,0.92,0.057,0.028,-0.009,,
2.7325,0.65,-0.76,0.59,0.04,0.038,-0.006,,
2.7333,0.72,-0.31,0.23,0.019,0.04,-0.009,,
2.7342,0.53,-0.08,-0.1,0.009,0.035,-0.006,,
2.735,0.26,-0.08,0.32,0.009,0.028,-0.003,,
2.7358,-0.07,-0.09,0.73,0.015,0.019,-0.006,,
2.7367,-0.36,0.04,0.78,0.013,0.01,-0.003,,
2.7375,-0.33,0.05,0.49,0.008,0.006,-0.002,,
2.7383,-0.08,-0.05,0.27,0.002,0.011,-0.001,,
2.7392,0.05,-0.21,0.05,0.003,0.017,0.004,,
2.74,0.07,-0.16,0.12,0.007,0.026,0.006,,
2.7408,0.18,-0.3,0.55,0.023,0.037,0.005,,
2.7417,0.04,-0.38,0.77,0.039,0.042,0.008,,
2.7425,-0.04,-0.65,1.02,0.05,0.039,0.007,,
2.7433,-0.14,-0.6,1.21,0.039,0.032,0.004,,
2.7442,-0.3,-0.31,1.03,0.017,0.024,0.006,,
2.745,-0.31,0.04,1.03,-0.008,0.021,-0.001,,
2.7458,-0.3,0.37,0.66,-0.021,0.03,0.002,,
2.7467,-0.06,0.11,0.82,-0.014,0.047,-0.001,,
2.7475,0.14,-0.11,1.22,0.001,0.068,0.002,,
2.7483,0.27,-0.18,1.32,0.005,0.087,0.005,,
2.7492,0.6,0.04,0.97,-0.008,0.108,0.002,,
2.75,1.01,0.32,1.02,-0.019,0.109,0.002,,
2.7508,0.85,0.14,0.8,-0.016,0.098,-0.002,,
2.7517,0.42,-0.17,0.88,0.002,0.077,-0.008,,
2.7525,-0.03,-0.41,0.97,0.02,0.078,-0.007,,
2.7533,-0.25,-0.34,0.53,0.027,0.086,-0.003,,
2.7542,-0.06,-0.19,0.22,0.021,0.105,-0.007,,
2.755,0.39,-0.11,0.12,0.008,0.119,-0.003,,
2.7558,0.73,0.05,-0.09,-0.012,0.122,0,,
2.7567,0.65,0.31,0.18,-0.029,0.115,-0.005,,
2.7575,0.41,0.39,0.77,-0.032,0.096,-0.004,,
2.7583,0.04,0.43,1,-0.033,0.082,-0.007,,
2.7592,-0.28,0.4,1,-0.03,0.069,-0.009,,
2.76,-0.42,0.31,0.69,-0.026,0.065,-0.008,,
2.7608,-0.44,0.3,0.26,-0.029,0.073,-0.007,,
2.7617,-0.16,0.34,0.3,-0.024,0.082,-0.006,,
2.7625,0.23,0.19,0.49,-0.016,0.086,-0.006,,
2.7633,0.33,0.02,0.67,-0.004,0.081,-0.008,,
2.7642,0.29,-0.11,0.88,0.006,0.06,-0.006,,
2.765,-0.08,-0.17,0.7,0.005,0.048,-0.006,,
2.7658,-0.36,0.04,0.29,0.003,0.041,-0.008,,
2.7667,-0.26,0.18,0.15,0.006,0.04,-0.007,,
2.7675,-0.13,-0.06,0.17,0.014,0.05,-0.009,,
2.7683,0.09,-0.15,0.33,0.02,0.053,-0.009,,
2.7692,0.26,-0.19,0.43,0.024,0.056,-0.007,,
2.77,0.38,-0.16,0.54,0.02,0.056,-0.008,,
2.7708,0.33,-0.09,0.68,0.018,0.043,-0.003,,
2.7717,0.19,-0.15,0.82,0.02,0.027,-0.003,,
2.7725,-0.03,-0.28,0.96,0.024,0.01,-0.004,,
2.7733,-0.22,-0.35,0.81,0.034,-0.006,-0.002,,
2.7742,-0.3,-0.39,0.8,0.035,-0.007,-0.004,,
2.775,-0.18,-0.27,1.16,0.032,-0.001,-0.002,,
2.7758,0.01,-0.09,0.88,0.03,0.017,-0.002,,
2.7767,0.44,0.13,0.65,0.027,0.026,0.002,,
2.7775,0.61,-0.03,0.15,0.042,0.024,0.007,,
2.7783,0.57,-0.54,0.04,0.062,0.002,0.008,,
2.7792,0.27,-1.11,0.21,0.074,-0.028,0.006,,
2.78,-0.04,-1.18,0.31,0.058,-0.062,0.005,,
2.7808,-0.5,-0.6,0.43,0.028,-0.081,0.003,,
2.7817,-0.36,0.01,0.56,0.003,-0.084,0.01,,
2.7825,-0.52,0.48,0.69,0.004,-0.066,0.002,,
2.7833,0.06,0.14,1.03,0.019,-0.032,0.003,,
2.7842,0.48,-0.32,0.96,0.034,-0.005,0.003,,
2.785,0.66,-0.51,0.56,0.032,0.009,0,,
2.7858,0.67,-0.42,0.24,0.022,0.005,0.001,,
2.7867,0.41,-0.21,0.12,0.015,-0.008,0,,
2.7875,0.09,-0.2,0.35,0.012,-0.02,-0.002,,
2.7883,-0.05,-0.4,1.48,0.003,-0.019,-0.009,,
2.7892,-0.02,0.04,1.93,-0.035,-0.012,-0.012,,
2.79,0.21,0.95,1.54,-0.069,-0.006,-0.005,,
2.7908,0.18,1.49,1.01,-0.074,-0.013,-0.004,,
2.7917,0.12,0.98,1.35,-0.037,-0.015,0.002,,
2.7925,0.05,0.11,1.68,0.005,-0.006,0.002,,
2.7933,0.35,-0.5,1.1,0.028,0.013,0.002,,
2.7942,1.02,-0.93,0.96,0.039,0.024,-0.001,,
2.795,0.63,-0.73,0.91,0.048,0,-0.006,,
2.7958,-0.47,-0.17,0.15,0.04,-0.042,-0.001,,
2.7967,-0.59,-0.41,0.29,0.036,-0.049,-0.003,,
2.7975,-0.68,-0.42,0.26,0.025,-0.042,-0.005,,
2.7983,-0.6,-0.02,-0.01,0.017,-0.019,0.006,,
2.7992,0.15,0.28,0.2,0.011,0.012,0.005,,
2.8,0.42,0.27,-0.41,0.011,0.017,0.009,,
2.8008,0.35,-0.02,-0.96,0.008,0.012,0.013,,
2.8017,0.13,-0.41,-0.46,0.009,-0.004,0.004,,
2.8025,-0.54,-0.39,-0.12,0.005,-0.022,0.004,,
2.8033,-0.81,0.05,0.27,-0.011,-0.03,0.004,,
2.8042,-0.77,0.33,1.02,-0.023,-0.023,0,,
2.805,-0.63,0.45,1.78,-0.03,-0.009,-0.001,,
2.8058,-0.38,0.49,2.18,-0.029,0.013,0.001,,
2.8067,-0.2,0.47,2.19,-0.025,0.027,0.001,,
2.8075,-0.18,0.51,1.86,-0.02,0.033,0.002,,
2.8083,-0.06,0.13,1.28,-0.001,0.033,0.002,,
2.8092,-0.21,-0.49,1.07,0.018,0.031,-0.003,,
2.81,-0.37,-0.68,1.03,0.024,0.036,-0.005,,
2.8108,-0.22,-0.34,0.99,0.017,0.046,0.001,,
2.8117,0.17,-0.1,0.77,0.014,0.053,0,,
2.8125,0.29,-0.12,0.51,0.012,0.048,0.001,,
2.8133,0.12,-0.06,0.55,0.006,0.035,0.002,,
2.8142,-0.16,0.12,0.54,-0.005,0.012,0,,
2.815,-0.37,0.37,0.22,-0.011,-0.007,0.003,,
2.8158,-0.38,0.25,-0.17,0.003,-0.019,0.001,,
2.8167,-0.33,-0.31,-0.47,0.027,-0.023,0.002,,
2.8175,-0.23,-0.7,-0.38,0.035,-0.015,0.002,,
2.8183,-0.05,-0.57,-0.39,0.021,-0.002,-0.001,,
2.8192,0.17,-0.22,-0.5,-0.003,0.009,0,,
2.82,0.4,0.17,-0.32,-0.023,0.02,0.001,,
2.8208,0.55,0.41,0.07,-0.028,0.025,-0.002,,
2.8217,0.41,0.37,0.52,-0.021,0.022,0,,
2.8225,0.23,0.28,1.05,-0.012,0.017,-0.001,,
2.8233,0.18,0.01,1.29,0.001,0.013,-0.003,,
2.8242,0.14,-0.24,1.07,0.011,0.013,-0.002,,
2.825,0.36,-0.4,0.93,0.018,0.017,-0.004,,
2.8258,0.48,-0.47,1,0.02,0.022,-0.005,,
2.8267,0.43,-0.28,0.94,0.017,0.022,-0.005,,
2.8275,0.37,-0.21,1,0.017,0.017,-0.003,,
2.8283,0.25,-0.31,1.06,0.021,0.01,-0.003,,
2.8292,0.07,-0.3,0.89,0.015,0.003,-0.003,,
2.83,-0.07,-0.12,0.48,0.003,-0.003,-0.004,,
2.8308,-0.22,0.14,0.17,-0.009,-0.01,-0.001,,
2.8317,-0.2,0.14,-0.02,-0.004,-0.007,0.002,,
2.8325,-0.21,-0.09,-0.23,0.011,-0.002,0.006,,
2.8333,0,-0.49,-0.07,0.025,0.015,0.009,,
2.8342,0.14,-0.49,0.15,0.024,0.025,0.006,,
2.835,0.16,-0.27,-0.13,0.02,0.024,0.01,,
2.8358,0.15,-0.12,0.2,0.023,0.01,0.009,,
