CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
1.035,-0.32,-0.04,0.11,0,-0.009,-0.004,,
1.0358,-0.52,0.04,0.37,-0.002,-0.011,-0.002,,
1.0367,-0.52,0.18,0.64,-0.003,-0.012,0,,
1.0375,-0.46,0.21,0.69,-0.006,-0.008,0,,
1.0383,-0.32,0.15,0.69,-0.004,-0.004,0.001,,
1.0392,-0.33,0.06,0.5,-0.004,-0.001,0,,
1.04,-0.41,-0.15,0.73,0.002,0,-0.001,,
1.0408,-0.53,-0.18,0.88,0.004,-0.001,-0.001,,
1.0417,-0.53,0.15,0.56,-0.001,0,-0.002,,
1.0425,-0.39,0.27,0.44,-0.005,0.007,-0.003,,
1.0433,-0.25,0.34,0.62,-0.006,0.01,-0.003,,
1.0442,-0.25,0.36,0.69,-0.008,0.011,-0.004,,
1.045,-0.13,0.29,0.69,-0.007,0.014,-0.006,,
1.0458,0.01,0.29,0.89,-0.007,0.017,-0.006,,
1.0467,0.12,0.45,0.79,-0.01,0.02,-0.004,,
1.0475,0.09,0.5,0.53,-0.01,0.02,-0.006,,
1.0483,0.12,0.24,0.86,-0.002,0.02,-0.005,,
1.0492,0.14,0.34,0.66,-0.003,0.017,-0.004,,
1.05,0.17,0.31,0.63,-0.001,0.017,-0.006,,
1.0508,0.34,0.22,0.78,0.005,0.013,-0.006,,
1.0517,0.21,0.17,0.58,0.009,0.002,-0.007,,
1.0525,0.22,-0.24,0.94,0.023,-0.002,-0.005,,
1.0533,0.16,-0.33,1.11,0.031,-0.011,-0.004,,
1.0542,-0.07,-0.54,0.98,0.045,-0.019,-0.006,,
1.055,-0.03,-0.94,1.17,0.067,-0.024,-0.007,,
1.0558,-0.18,-1.26,1.07,0.089,-0.034,-0.009,,
1.0567,-0.33,-1.6,0.79,0.112,-0.041,-0.009,,
1.0575,-0.25,-1.72,0.66,0.122,-0.044,-0.01,,
1.0583,-0.2,-1.78,0.53,0.127,-0.044,-0.009,,
1.0592,-0.18,-1.56,0.27,0.112,-0.044,-0.002,,
1.06,-0.1,-1.04,0.28,0.076,-0.036,-0.001,,
1.0608,-0.06,-0.29,0.24,0.035,-0.024,0,,
1.0617,0.07,0.27,0.86,0.004,-0.016,0.002,,
1.0625,0.42,0.34,1.71,-0.01,-0.005,0.001,,
1.0633,0.46,0.36,0.82,-0.014,0.02,-0.001,,
1.0642,0.41,0.21,0.74,-0.012,0.013,-0.001,,
1.065,0.29,0.12,0.77,-0.009,0.007,-0.003,,
1.0658,0.14,0.19,0.75,-0.009,-0.004,-0.004,,
1.0667,0.01,0.14,0.85,-0.007,-0.012,-0.007,,
1.0675,-0.19,0.02,0.97,-0.001,-0.013,-0.006,,
1.0683,-0.34,0.07,0.87,0.002,-0.01,-0.006,,
1.0692,-0.28,0.01,0.93,0.003,0.008,-0.005,,
1.07,0.01,0.02,1.11,0.001,0.023,-0.002,,
1.0708,0.35,-0.01,1.06,-0.001,0.034,0,,
1.0717,0.41,-0.06,0.87,-0.002,0.033,0.002,,
1.0725,0.31,-0.17,0.72,0,0.028,0.003,,
1.0733,0.18,-0.1,0.52,-0.001,0.026,0.001,,
1.0742,0.12,-0.07,0.68,0,0.023,0,,
1.075,0.12,-0.09,0.61,0.001,0.021,0.001,,
1.0758,-0.07,0.01,0.58,0,0.017,0,,
1.0767,-0.17,0.04,0.36,-0.001,0.015,-0.002,,
1.0775,-0.2,0.02,0.35,0.001,0.013,-0.003,,
1.0783,-0.17,0.05,0.06,0.001,0.014,-0.003,,
1.0792,-0.09,0.13,-0.03,-0.001,0.014,-0.003,,
1.08,-0.01,0.15,-0.08,-0.001,0.016,-0.002,,
1.0808,0.06,0.12,0.11,0,0.017,-0.002,,
1.0817,0.09,0.08,0.13,0.003,0.02,-0.001,,
1.0825,0.06,0.09,0.12,0.003,0.02,-0.001,,
1.0833,0.06,0.05,0.2,0.004,0.021,-0.001,,
1.0842,0.07,0.07,0.15,0.004,0.022,-0.004,,
1.085,0.03,0.11,0.11,0.004,0.022,-0.005,,
1.0858,-0.06,0.06,0.11,0.005,0.019,-0.007,,
1.0867,-0.04,0.02,0.42,0.004,0.02,-0.009,,
1.0875,0.04,0,0.7,0.005,0.023,-0.012,,
1.0883,0.02,0.13,0.94,0.002,0.022,-0.011,,
1.0892,0.04,0.22,1.12,0.003,0.023,-0.014,,
1.09,0,0.38,1.11,0.005,0.023,-0.013,,
1.0908,-0.07,0.33,0.78,0.015,0.022,-0.014,,
1.0917,-0.11,0.13,0.6,0.025,0.019,-0.012,,
1.0925,-0.1,-0.3,0.48,0.041,0.022,-0.013,,
1.0933,0.01,-0.48,0.23,0.05,0.026,-0.012,,
1.0942,-0.01,-0.59,-0.14,0.058,0.027,-0.011,,
1.095,0.12,-0.76,0,0.066,0.028,-0.008,,
1.0958,0.18,-0.84,0.05,0.072,0.029,-0.006,,
1.0967,0.08,-0.7,0.06,0.071,0.022,-0.004,,
1.0975,-0.07,-0.57,0.14,0.065,0.014,-0.004,,
1.0983,-0.18,-0.53,0.23,0.06,0.004,-0.004,,
1.0992,-0.4,-0.55,0.51,0.051,-0.007,-0.003,,
1.1,-0.53,-0.52,0.5,0.039,-0.01,-0.005,,
1.1008,-0.45,-0.35,0.51,0.021,-0.008,-0.005,,
1.1017,-0.48,-0.04,0.5,0.005,-0.002,-0.008,,
1.1025,-0.31,0.14,0.74,-0.005,0.006,-0.007,,
1.1033,-0.25,0.31,0.96,-0.009,0.012,-0.009,,
1.1042,-0.16,0.5,0.89,-0.013,0.019,-0.01,,
1.105,-0.03,0.59,0.95,-0.016,0.022,-0.011,,
1.1058,-0.05,0.54,1.02,-0.013,0.026,-0.013,,
1.1067,0,0.4,0.77,-0.004,0.034,-0.015,,
1.1075,0.34,0.15,0.6,0.003,0.044,-0.011,,
1.1083,0.71,-0.18,0.56,0.02,0.063,-0.012,,
1.1092,1,-0.3,0.38,0.035,0.077,-0.015,,
1.11,1.1,-0.45,0.31,0.049,0.078,-0.016,,
1.1108,0.94,-0.63,0.22,0.049,0.063,-0.016,,
1.1117,0.67,-0.58,0.03,0.041,0.045,-0.015,,
1.1125,0.41,-0.25,0.44,0.031,0.026,-0.014,,
1.1133,0.21,-0.05,0.78,0.027,0.012,-0.016,,
1.1142,0.23,0.11,1.33,0.02,0.006,-0.017,,
1.115,0.3,0.23,1.29,0.015,0.003,-0.017,,
1.1158,0.25,0.47,1.13,0.019,-0.001,-0.013,,
1.1167,0.3,0.21,1.28,0.038,-0.002,-0.007,,
1.1175,0.3,-0.73,1.58,0.054,-0.002,-0.014,,
1.1183,0.02,-0.86,1.03,0.064,-0.01,-0.013,,
1.1192,-0.15,-0.97,0.84,0.069,-0.013,-0.011,,
1.12,0,-0.78,0.81,0.066,-0.01,-0.008,,
1.1208,0.02,-0.46,0.56,0.055,-0.009,-0.004,,
1.1217,0,-0.26,0.49,0.044,-0.007,-0.005,,
1.1225,0.02,-0.22,0.58,0.037,-0.005,-0.007,,
1.1233,-0.12,-0.18,0.58,0.027,-0.007,-0.006,,
1.1242,-0.19,-0.13,0.42,0.021,-0.008,-0.003,,
1.125,-0.31,-0.13,0.31,0.012,-0.009,-0.002,,
1.1258,-0.37,-0.02,0.01,0.006,-0.008,-0.002,,
1.1267,-0.3,-0.05,0.14,0.001,0,-0.001,,
1.1275,-0.2,-0.06,0.34,-0.002,0.009,0.001,,
1.1283,-0.22,-0.09,0.46,-0.004,0.013,0.001,,
1.1292,-0.26,-0.06,0.49,-0.003,0.015,0.001,,
1.13,-0.27,-0.13,0.94,-0.002,0.015,0.001,,
1.1308,-0.34,0.05,0.9,-0.004,0.013,0.002,,
1.1317,-0.24,0.03,0.85,-0.003,0.015,0.003,,
1.1325,-0.08,-0.17,1.06,0.002,0.016,0.004,,
1.1333,-0.09,-0.16,0.98,0.001,0.014,0.003,,
1.1342,-0.26,-0.07,0.87,-0.002,0.008,0.003,,
1.135,-0.35,0.05,0.73,-0.004,0.007,0.002,,
1.1358,-0.4,0.2,0.57,-0.008,0.006,0.001,,
1.1367,-0.35,0.26,0.37,-0.007,0.007,0.001,,
1.1375,-0.17,0.23,0.32,-0.006,0.011,0.002,,
1.1383,0,0.24,0.1,-0.006,0.013,0.001,,
1.1392,0.15,0.12,-0.09,-0.003,0.015,0.001,,
1.14,0.2,0.01,-0.25,0.001,0.012,0.001,,
1.1408,0.18,-0.01,-0.29,0.003,0.01,0.002,,
1.1417,0.16,0.07,-0.09,0.004,0.006,0.002,,
1.1425,0.1,0.14,0.36,0.004,0.004,0.003,,
1.1433,0.1,0.33,0.39,0,0.004,0.003,,
1.1442,0.23,0.28,0.5,0,0.006,0.003,,
1.145,0.34,0.13,0.72,0.004,0.007,0.003,,
1.1458,0.35,0.08,0.75,0.005,0.006,0.001,,
1.1467,0.19,-0.09,0.85,0.007,0.001,0,,
1.1475,0.03,-0.2,0.88,0.012,-0.006,-0.002,,
1.1483,-0.1,-0.25,0.93,0.017,-0.011,-0.005,,
1.1492,-0.16,-0.3,1.26,0.023,-0.014,-0.006,,
1.15,-0.09,-0.22,1.38,0.026,-0.015,-0.008,,
1.1508,-0.01,-0.24,1.11,0.032,-0.021,-0.007,,
1.1517,-0.1,-0.65,0.87,0.048,-0.028,-0.004,,
1.1525,-0.16,-0.99,0.38,0.062,-0.031,-0.002,,
1.1533,-0.11,-1.25,0.21,0.07,-0.03,0.001,,
1.1542,-0.08,-1.24,-0.11,0.071,-0.027,0.003,,
1.155,0.01,-1.02,-0.4,0.061,-0.02,0.006,,
1.1558,0.3,-0.82,0.13,0.045,-0.005,0.009,,
1.1567,0.38,-0.16,0.36,0.021,0.001,0.009,,
1.1575,0.31,0.08,0.79,0.007,0.004,0.01,,
1.1583,0.3,0.08,1.31,0.004,0.009,0.006,,
1.1592,0.22,-0.12,1.5,0.002,0.011,0.004,,
1.16,0.01,-0.09,1.29,0.002,0.005,0.001,,
1.1608,0.03,-0.13,1.16,0.003,0.008,0.002,,
1.1617,-0.04,-0.02,1.09,0,0.007,0,,
1.1625,0.16,-0.05,1.02,0.004,0.014,0,,
1.1633,0.25,-0.09,1.24,0.003,0.017,-0.002,,
1.1642,0.16,-0.01,0.96,0.003,0.018,0.001,,
1.165,0.05,0.1,0.77,0,0.014,-0.001,,
1.1658,-0.07,-0.04,0.66,0.001,0.013,0.002,,
1.1667,-0.24,-0.03,0.24,0.002,0.006,0,,
1.1675,-0.03,-0.28,0.2,0.009,0.01,0,,
1.1683,0.01,-0.2,0.07,0.006,0.008,-0.001,,
1.1692,0,0.01,0.01,0.004,0.007,0,,
1.17,-0.02,0.19,-0.07,-0.001,0.004,-0.001,,
1.1708,-0.11,0.23,-0.02,-0.002,0.003,0.001,,
1.1717,-0.19,0.15,0.34,-0.001,0.002,0,,
1.1725,-0.34,0.21,0.42,-0.002,0,-0.001,,
1.1733,-0.36,0.28,0.43,-0.004,-0.001,-0.002,,
1.1742,-0.17,0.28,0.39,-0.005,0.004,-0.002,,
1.175,-0.01,0.29,0.27,-0.005,0.008,-0.003,,
1.1758,0.11,0.2,0.33,-0.004,0.012,-0.002,,
1.1767,0.06,0.29,0.41,-0.007,0.012,-0.004,,
1.1775,0,0.34,0.45,-0.007,0.011,-0.004,,
1.1783,-0.14,0.43,0.68,-0.01,0.008,-0.006,,
1.1792,-0.17,0.57,0.97,-0.013,0.009,-0.007,,
1.18,-0.11,0.76,1.15,-0.015,0.01,-0.009,,
1.1808,0.02,0.88,0.84,-0.011,0.014,-0.01,,
1.1817,0.15,0.67,0.49,0.003,0.02,-0.01,,
1.1825,0.24,0.05,0.31,0.033,0.026,-0.012,,
1.1833,0.17,-0.63,-0.18,0.064,0.032,-0.01,,
1.1842,0.22,-1.29,-0.56,0.094,0.036,-0.004,,
1.185,0.28,-1.73,-0.65,0.108,0.04,-0.003,,
1.1858,0.27,-1.84,-0.5,0.109,0.035,-0.006,,
1.1867,-0.07,-1.55,-0.11,0.092,0.021,-0.01,,
1.1875,-0.5,-1.05,0.31,0.063,0.001,-0.011,,
1.1883,-0.84,-0.4,0.8,0.028,-0.016,-0.008,,
1.1892,-0.82,0.2,1.18,0.004,-0.017,-0.009,,
1.19,-0.74,0.42,1.32,-0.006,-0.015,-0.01,,
1.1908,-0.73,0.46,1.06,-0.009,-0.013,-0.01,,
1.1917,-0.61,0.39,0.69,-0.01,-0.005,-0.013,,
1.1925,-0.47,-0.02,0.21,-0.004,0.005,-0.013,,
1.1933,-0.32,-0.25,0.1,-0.002,0.012,-0.011,,
1.1942,-0.21,-0.25,0.18,-0.003,0.02,-0.013,,
1.195,-0.17,0.08,0.2,-0.011,0.027,-0.014,,
1.1958,0.1,0.41,0.57,-0.015,0.042,-0.013,,
1.1967,0.47,0.55,0.82,-0.014,0.06,-0.01,,
1.1975,0.78,0.51,0.9,-0.008,0.073,-0.005,,
1.1983,0.93,0.35,0.91,-0.001,0.078,-0.003,,
1.1992,0.86,0.16,0.61,0.005,0.072,-0.004,,
1.2,0.67,0.03,0.13,0.01,0.057,-0.008,,
1.2008,0.46,-0.08,0.01,0.012,0.04,-0.007,,
1.2017,0.4,-0.27,0.51,0.017,0.024,-0.009,,
1.2025,0.2,-0.14,0.87,0.014,0.008,-0.014,,
1.2033,-0.04,0.09,0.76,0.009,-0.002,-0.016,,
1.2042,-0.18,0.31,0.95,0.003,-0.01,-0.018,,
1.205,-0.07,0.3,1.2,0.008,-0.009,-0.015,,
1.2058,-0.15,0.07,1.15,0.018,-0.012,-0.013,,
1.2067,-0.08,-0.29,1.17,0.028,-0.006,-0.012,,
1.2075,0.16,-0.36,1.07,0.037,0.003,-0.012,,
1.2083,0.41,-0.44,0.85,0.044,0.015,-0.006,,
1.2092,0.6,-0.54,0.66,0.048,0.018,-0.002,,
1.21,0.6,-0.72,0.81,0.051,0.015,-0.002,,
1.2108,0.37,-0.55,0.68,0.051,0.004,-0.002,,
1.2117,-0.08,-0.39,0.65,0.039,-0.009,-0.004,,
1.2125,-0.4,-0.16,0.53,0.035,-0.023,-0.003,,
1.2133,-0.75,-0.22,0.41,0.031,-0.033,-0.005,,
1.2142,-0.6,-0.53,0.71,0.034,-0.029,-0.005,,
1.215,-0.43,-0.5,0.8,0.035,-0.026,-0.001,,
1.2158,-0.41,-0.29,0.56,0.02,-0.017,0.003,,
1.2167,-0.1,-0.05,0.68,0.005,-0.006,0.004,,
1.2175,-0.09,0.17,0.55,-0.004,0,0.004,,
1.2183,-0.34,0.02,0.54,-0.007,-0.003,0,,
1.2192,-0.42,-0.17,1.02,-0.002,0.003,0.002,,
1.22,-0.46,-0.09,0.84,-0.002,0.005,0.003,,
1.2208,-0.4,-0.12,0.76,-0.003,0.008,0.002,,
1.2217,-0.12,-0.07,0.85,-0.001,0.009,0.002,,
1.2225,0.07,-0.16,0.3,-0.001,0.019,0,,
1.2233,0.2,-0.17,0.57,0.001,0.018,0.002,,
1.2242,0.1,0.01,0.63,-0.001,0.013,0.004,,
1.225,-0.17,0.17,0.71,-0.002,0.013,0.004,,
1.2258,-0.15,0.23,0.42,-0.008,0.013,0.004,,
1.2267,-0.09,0.19,0.29,-0.006,0.017,0.002,,
1.2275,-0.07,0.14,0.19,-0.003,0.018,0,,
1.2283,-0.01,0.16,0.11,-0.001,0.019,-0.001,,
1.2292,0.02,0.15,0.13,0.002,0.018,-0.002,,
1.23,0.33,0.1,0.29,0.001,0.01,0.004,,
1.2308,0.2,0.24,0.49,0,0.004,0.002,,
1.2317,-0.05,0.36,0.45,-0.001,-0.003,0.001,,
1.2325,-0.01,0.1,0.86,0.006,-0.004,0.002,,
1.2333,-0.04,-0.13,0.96,0.011,-0.003,0.002,,
1.2342,0.05,-0.16,0.98,0.008,0.001,0.003,,
1.235,0.09,-0.03,0.71,0.005,0,0.002,,
1.2358,0.13,-0.03,0.5,0.009,-0.002,0.002,,
1.2367,0.21,-0.26,0.65,0.015,0,0.003,,
1.2375,0.12,-0.3,0.94,0.016,-0.005,0,,
1.2383,-0.13,-0.26,0.9,0.019,-0.011,-0.001,,
1.2392,-0.25,-0.35,0.78,0.021,-0.011,0,,
1.24,-0.11,-0.48,0.77,0.028,-0.009,0.002,,
1.2408,0.02,-0.66,0.66,0.032,-0.004,0.003,,
1.2417,0.11,-0.67,0.38,0.032,-0.001,0.004,,
1.2425,0.18,-0.69,0.25,0.035,-0.001,0.005,,
1.2433,0.19,-0.62,0.08,0.029,0.002,0.004,,
1.2442,0.23,-0.52,0.21,0.024,0.002,0.006,,
1.245,0.15,-0.36,0.33,0.019,0.003,0.005,,
1.2458,0.13,-0.3,0.68,0.012,0.006,0.005,,
1.2467,0.06,-0.15,1,0.011,0.005,0.003,,
1.2475,0.11,-0.17,1.17,0.009,0.009,0.002,,
1.2483,0.17,-0.08,1.08,0.006,0.01,0.001,,
1.2492,0.17,-0.1,0.99,0.005,0.012,0.002,,
1.25,0.11,-0.08,0.95,0.005,0.009,0.002,,
1.2508,0.11,-0.12,0.93,0.005,0.012,0.001,,
1.2517,0.13,-0.07,0.78,0.003,0.011,0.001,,
1.2525,0.24,-0.06,0.75,0.005,0.014,0.001,,
1.2533,0.23,0,0.69,0.002,0.013,0.001,,
1.2542,0.2,0.03,0.65,0.003,0.013,0.003,,
1.255,0.15,-0.01,0.6,0.002,0.011,0.002,,
1.2558,0.05,-0.05,0.51,0.003,0.01,0.002,,
1.2567,0.01,-0.04,0.38,0.003,0.009,0.002,,
1.2575,0,0.05,0.36,0,0.01,0,,
1.2583,-0.04,0.2,0.43,-0.007,0.011,-0.001,,
1.2592,-0.07,0.32,0.43,-0.009,0.011,-0.002,,
1.26,-0.1,0.33,0.45,-0.01,0.011,-0.003,,
1.2608,-0.15,0.29,0.52,-0.009,0.01,-0.004,,
1.2617,-0.16,0.25,0.36,-0.01,0.012,-0.005,,
1.2625,-0.18,0.29,0.24,-0.011,0.011,-0.005,,
1.2633,-0.15,0.25,0.24,-0.011,0.014,-0.005,,
1.2642,-0.12,0.23,0.41,-0.011,0.016,-0.005,,
1.265,-0.07,0.3,0.36,-0.014,0.021,-0.005,,
1.2658,0.05,0.46,0.4,-0.016,0.024,-0.004,,
1.2667,0.11,0.51,0.69,-0.014,0.026,-0.004,,
1.2675,0.06,0.52,0.77,-0.011,0.024,-0.004,,
1.2683,-0.03,0.55,0.84,-0.008,0.022,-0.004,,
1.2692,-0.02,0.46,0.74,-0.003,0.023,-0.004,,
1.27,0.01,0.36,0.52,0.007,0.024,-0.004,,
1.2708,0.12,0.17,0.32,0.017,0.032,-0.003,,
1.2717,0.34,-0.17,0.16,0.034,0.042,-0.003,,
1.2725,0.38,-0.52,-0.2,0.047,0.047,-0.006,,
1.2733,0.29,-0.84,-0.25,0.059,0.045,-0.008,,
1.2742,0,-1.15,-0.08,0.065,0.035,-0.013,,
1.275,-0.31,-1.11,-0.15,0.065,0.024,-0.019,,
1.2758,-0.52,-0.99,0.07,0.058,0.012,-0.019,,
1.2767,-0.59,-0.87,0.34,0.049,0.005,-0.017,,
1.2775,-0.67,-0.49,0.25,0.03,0.001,-0.016,,
1.2783,-0.69,-0.1,0.41,0.015,0.003,-0.016,,
1.2792,-0.51,-0.07,0.62,0.009,0.014,-0.015,,
1.28,-0.2,-0.2,0.58,0.011,0.027,-0.012,,
1.2808,-0.05,-0.28,0.63,0.011,0.034,-0.009,,
1.2817,0.06,-0.24,0.52,0.008,0.044,-0.01,,
1.2825,0.3,-0.07,0.21,0.005,0.055,-0.01,,
1.2833,0.6,-0.06,0.23,0.006,0.062,-0.005,,
1.2842,0.7,-0.25,0.43,0.007,0.061,-0.004,,
1.285,0.44,-0.23,0.49,0.002,0.053,-0.007,,
1.2858,0.14,0.07,0.35,-0.01,0.043,-0.012,,
1.2867,0.06,0.31,0.44,-0.015,0.036,-0.012,,
1.2875,0.12,0.38,0.73,-0.017,0.034,-0.012,,
1.2883,0.22,0.44,0.95,-0.018,0.033,-0.013,,
1.2892,0.2,0.49,1.05,-0.018,0.029,-0.013,,
1.29,0.15,0.51,0.88,-0.016,0.023,-0.012,,
1.2908,0.15,0.35,0.93,-0.011,0.018,-0.01,,
1.2917,0.16,0.1,1.01,-0.005,0.013,-0.009,,
1.2925,0.19,0.04,1.18,-0.002,0.011,-0.008,,
1.2933,0.17,0.22,1.14,-0.001,0.006,-0.006,,
1.2942,0.14,0.24,1.19,-0.001,0.002,-0.006,,
1.295,0.3,0.25,1.3,0,0.004,-0.004,,
1.2958,0.35,0.17,1.49,0.002,0.005,-0.004,,
1.2967,0.31,0.14,1.56,0.005,0.005,-0.003,,
1.2975,0.16,0.11,1.57,0.003,0.002,-0.006,,
1.2983,0,0.06,1.32,0.008,-0.003,-0.005,,
1.2992,-0.1,0.01,1.19,0.007,-0.004,-0.008,,
1.3,0.06,-0.1,1,0.017,-0.001,-0.009,,
1.3008,-0.07,-0.38,0.72,0.027,-0.007,-0.011,,
1.3017,-0.12,-0.83,0.58,0.044,-0.008,-0.01,,
1.3025,-0.28,-1.04,0.51,0.054,-0.013,-0.008,,
1.3033,-0.43,-1.16,0.29,0.062,-0.017,-0.004,,
1.3042,-0.46,-1.19,0.37,0.063,-0.017,0,,
1.305,-0.41,-1.14,0.54,0.058,-0.009,0.004,,
1.3058,-0.2,-0.82,0.75,0.04,0.005,0.006,,
1.3067,-0.09,-0.25,0.9,0.013,0.011,0.006,,
1.3075,-0.09,-0.08,1.03,0.004,0.008,0.007,,
1.3083,-0.32,-0.19,1.09,0.004,0,0.005,,
1.3092,-0.44,-0.47,0.98,0.009,0.001,0.003,,
1.31,-0.28,-0.57,0.88,0.012,0.006,0.003,,
1.3108,-0.14,-0.39,0.45,0.01,0.009,0.003,,
1.3117,0.04,-0.35,0.09,0.009,0.009,0.003,,
1.3125,0.11,-0.36,0.11,0.01,0.008,0.003,,
1.3133,0.01,-0.25,0.19,0.008,0.006,0.003,,
1.3142,-0.06,0.06,0.24,0.002,0.005,0.004,,
1.315,-0.12,0.39,0.15,-0.006,0.003,0.003,,
1.3158,-0.02,0.41,0.23,-0.008,0.005,0.004,,
1.3167,0.16,0.39,0.31,-0.009,0.008,0.003,,
1.3175,0.2,0.28,0.35,-0.009,0.008,0.004,,
1.3183,0.16,0.3,0.45,-0.013,0.01,0.007,,
1.3192,0.19,0.68,0.16,-0.025,0.01,0.007,,
1.32,0.25,0.79,0.11,-0.032,0.008,0.008,,
1.3208,0.32,0.67,0.44,-0.027,0.006,0.006,,
1.3217,0.3,0.43,0.6,-0.016,0,0.002,,
1.3225,0.17,0.19,0.71,-0.007,-0.005,-0.001,,
1.3233,0,0.18,0.71,-0.005,-0.006,0,,
1.3242,-0.1,0.26,0.37,-0.005,-0.009,-0.001,,
1.325,0.03,0.02,0.45,0,-0.004,-0.001,,
1.3258,0.11,-0.11,0.8,0.005,0,0,,
1.3267,0.08,-0.07,0.87,0.007,0.001,0.001,,
1.3275,0.03,0.1,0.75,0.004,0.002,0.001,,
1.3283,0.05,0.11,0.69,0.003,0.002,0,,
1.3292,0.09,0.01,0.58,0.006,0.001,0,,
1.33,0.04,-0.15,0.63,0.008,0.001,0,,
1.3308,0.08,-0.27,0.61,0.012,0.003,0.001,,
1.3317,0.04,-0.38,0.53,0.014,0.001,0.002,,
1.3325,0.1,-0.54,0.63,0.017,0.002,0.003,,
1.3333,0.02,-0.55,0.75,0.021,-0.001,0.005,,
1.3342,-0.02,-0.41,0.83,0.019,-0.002,0.005,,
1.335,-0.05,-0.25,0.71,0.017,-0.003,0.005,,
1.3358,0.06,-0.26,0.76,0.015,-0.001,0.004,,
1.3367,0.19,-0.43,0.98,0.02,0.004,0.008,,
1.3375,0.19,-0.45,0.88,0.021,0.003,0.008,,
1.3383,0.26,-0.62,0.81,0.024,0.005,0.008,,
1.3392,0.35,-0.71,1.03,0.025,0.008,0.007,,
1.34,0.25,-0.68,0.88,0.022,0.008,0.006,,
1.3408,0.12,-0.55,0.84,0.017,0.006,0.003,,
1.3417,0.04,-0.52,0.93,0.016,0.005,0.002,,
1.3425,0.04,-0.46,1.13,0.013,0.004,-0.001,,
1.3433,0.03,-0.4,1.2,0.01,0.006,-0.002,,
1.3442,0.01,-0.3,1.05,0.006,0.005,-0.002,,
1.345,-0.12,-0.29,0.86,0.005,0.002,-0.002,,
1.3458,-0.18,-0.21,0.64,0.003,-0.001,-0.004,,
1.3467,-0.17,-0.07,0.48,-0.001,0,-0.005,,
1.3475,-0.13,0.06,0.21,-0.01,-0.002,-0.007,,
1.3483,0.01,0.33,0.03,-0.026,-0.002,-0.011,,
1.3492,0.22,0.83,-0.11,-0.056,-0.001,-0.018,,
1.35,0.26,1.57,-0.14,-0.085,0.01,-0.02,,
1.3508,0.11,1.92,0.58,-0.098,0.032,-0.013,,
1.3517,0.16,1.75,0.51,-0.073,0.039,0.005,,
1.3525,0.21,1.19,0.04,-0.044,0.034,0.011,,
1.3533,-0.06,0.59,-0.21,-0.019,0.019,0.004,,
1.3542,-0.15,0.05,-0.3,-0.002,0.013,-0.004,,
1.355,-0.15,-0.15,-0.25,0.008,0.007,-0.008,,
1.3558,-0.13,-0.15,-0.21,0.007,0.005,-0.008,,
1.3567,-0.13,-0.15,0.11,0.009,0.003,-0.006,,
1.3575,-0.4,-0.07,0.34,0.007,-0.003,-0.007,,
1.3583,-0.58,0.02,0.62,0.008,-0.009,-0.007,,
1.3592,-0.6,-0.1,0.82,0.013,-0.01,-0.006,,
1.36,-0.49,-0.35,0.89,0.019,-0.008,-0.007,,
1.3608,-0.22,-0.55,0.7,0.023,-0.002,-0.013,,
1.3617,0.03,-0.67,0.47,0.028,0.01,-0.018,,
1.3625,0.12,-0.74,0.24,0.03,0.019,-0.022,,
1.3633,0.16,-0.71,0.22,0.03,0.023,-0.018,,
1.3642,0.05,-0.53,0.14,0.025,0.027,-0.016,,
1.365,-0.05,-0.32,0.03,0.021,0.028,-0.019,,
1.3658,0.01,-0.28,-0.07,0.016,0.029,-0.021,,
1.3667,0.06,-0.4,-0.04,0.015,0.03,-0.016,,
1.3675,0.1,-0.54,-0.08,0.012,0.031,-0.013,,
1.3683,0.13,-0.57,-0.11,0.007,0.028,-0.013,,
1.3692,0.15,-0.48,-0.07,0,0.029,-0.013,,
1.37,0.24,-0.3,0.07,-0.006,0.031,-0.012,,
1.3708,0.3,-0.11,0.44,-0.013,0.034,-0.01,,
1.3717,0.36,0.1,0.92,-0.02,0.034,-0.009,,
1.3725,0.27,0.45,0.82,-0.03,0.031,-0.009,,
1.3733,0.14,0.69,0.64,-0.033,0.023,-0.006,,
1.3742,-0.06,0.63,0.77,-0.032,0.011,-0.005,,
1.375,-0.26,0.43,0.83,-0.029,-0.002,-0.006,,
1.3758,-0.35,0.32,0.73,-0.031,-0.011,-0.007,,
1.3767,-0.41,0.3,0.47,-0.037,-0.016,-0.01,,
1.3775,-0.49,0.55,0.25,-0.045,-0.02,-0.009,,
1.3783,-0.52,0.64,0.3,-0.05,-0.022,-0.006,,
1.3792,-0.45,0.66,0.55,-0.051,-0.018,-0.005,,
1.38,-0.21,0.56,1.1,-0.044,-0.008,-0.005,,
1.3808,0.14,0.58,1.41,-0.033,0.005,-0.005,,
1.3817,0.37,0.31,1.53,-0.012,0.014,-0.002,,
1.3825,0.39,-0.13,1.69,0.013,0.01,-0.006,,
1.3833,0.23,-0.3,1.64,0.022,-0.001,-0.005,,
1.3842,0.15,-0.27,1.47,0.018,-0.004,-0.004,,
1.385,0.22,-0.15,1.47,0.014,0,-0.002,,
1.3858,0.31,-0.05,1.69,0.011,0.003,-0.003,,
1.3867,0.37,0.05,1.48,0.009,0.001,-0.004,,
1.3875,0.38,-0.16,1.4,0.012,0.002,-0.007,,
