CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.345,0.32,0.69,1.06,-0.036,0.064,0.003,,
0.3458,0.26,0.62,1,-0.026,0.069,0.003,,
0.3467,0.08,0.12,0.9,-0.01,0.07,0.004,,
0.3475,0.11,-0.29,1.01,0,0.072,0.002,,
0.3483,0.19,-0.34,0.79,-0.001,0.079,-0.002,,
0.3492,0.3,-0.17,0.8,-0.001,0.083,-0.004,,
0.35,0.27,-0.04,0.93,-0.004,0.079,-0.002,,
0.3508,0.05,0.07,0.95,-0.008,0.066,-0.004,,
0.3517,-0.18,0.08,0.93,-0.016,0.051,-0.003,,
0.3525,-0.32,0.34,0.59,-0.032,0.041,-0.006,,
0.3533,-0.23,0.55,0.24,-0.041,0.042,-0.007,,
0.3542,0,0.66,0.17,-0.04,0.048,-0.005,,
0.355,0.16,0.55,-0.02,-0.023,0.055,-0.001,,
0.3558,0.25,0.17,-0.09,0.001,0.055,0,,
0.3567,0.17,-0.19,0.01,0.02,0.046,0,,
0.3575,0.02,-0.41,0.01,0.033,0.037,-0.003,,
0.3583,0.03,-0.46,0.03,0.035,0.027,-0.004,,
0.3592,-0.02,-0.2,0.33,0.029,0.015,-0.004,,
0.36,-0.03,-0.05,0.32,0.031,0.008,-0.006,,
0.3608,-0.2,-0.02,0.54,0.041,-0.005,-0.006,,
0.3617,-0.41,-0.24,0.54,0.054,-0.014,-0.006,,
0.3625,-0.37,-0.53,0.12,0.06,-0.016,-0.009,,
0.3633,-0.31,-0.57,0.15,0.053,-0.014,-0.007,,
0.3642,-0.16,-0.48,-0.17,0.041,-0.003,-0.005,,
0.365,0.18,-0.15,-0.08,0.024,0.014,-0.005,,
0.3658,0.39,0.11,0.1,0.012,0.029,-0.003,,
0.3667,0.5,0.24,0.22,0.014,0.033,0.003,,
0.3675,0.4,0.26,0.44,0.024,0.023,0.001,,
0.3683,0.1,-0.02,0.2,0.041,0.003,0.001,,
0.3692,-0.21,-0.3,0.05,0.063,-0.025,0.007,,
0.37,-0.41,-0.73,-0.11,0.088,-0.045,0.005,,
0.3708,-0.39,-1.09,0.05,0.099,-0.054,0.001,,
0.3717,-0.24,-1.24,0.07,0.087,-0.054,0,,
0.3725,0.02,-0.68,0.2,0.058,-0.048,0.003,,
0.3733,0.19,-0.05,0.72,0.037,-0.043,0.001,,
0.3742,0.16,0.21,1.25,0.022,-0.047,0.002,,
0.375,-0.05,0.38,1.45,0.014,-0.054,0.002,,
0.3758,-0.21,0.46,1.42,0.022,-0.057,-0.003,,
0.3767,-0.35,0.16,1.31,0.048,-0.06,-0.005,,
0.3775,-0.31,-0.48,0.91,0.077,-0.056,-0.007,,
0.3783,-0.01,-0.96,0.58,0.086,-0.044,-0.011,,
0.3792,0.25,-1.07,0.62,0.078,-0.031,-0.014,,
0.38,0.34,-0.66,0.25,0.064,-0.019,-0.011,,
0.3808,0.51,-0.28,0.47,0.058,-0.005,-0.01,,
0.3817,0.67,-0.56,0.89,0.038,-0.005,-0.014,,
0.3825,0.35,0.56,0.65,-0.01,-0.014,0,,
0.3833,0.07,1.38,0.65,-0.055,-0.021,-0.004,,
0.3842,0.03,1.4,1.25,-0.055,-0.02,-0.013,,
0.385,-0.02,0.8,1.64,-0.016,-0.019,-0.012,,
0.3858,-0.08,-0.37,1.91,0.04,-0.009,-0.008,,
0.3867,0.43,-1.11,1.66,0.078,0.005,-0.002,,
0.3875,0.58,-1.06,0.96,0.087,0.001,0.004,,
0.3883,0.5,-1.11,0.81,0.094,-0.014,0.005,,
0.3892,0.35,-1.04,1.06,0.092,-0.039,0.003,,
0.39,-0.14,-0.77,0.94,0.082,-0.066,0.008,,
0.3908,-0.77,-0.29,0.73,0.06,-0.085,0.007,,
0.3917,-0.99,0.1,1.1,0.046,-0.082,0.002,,
0.3925,-0.79,0.36,0.94,0.032,-0.068,0.004,,
0.3933,-0.52,0.28,0.27,0.016,-0.051,0.002,,
0.3942,-0.12,0.19,-0.54,0.001,-0.03,0.001,,
0.395,0.1,0.2,-0.73,-0.007,-0.012,0.001,,
0.3958,0.17,0.02,-0.09,0,0.001,0.002,,
0.3967,0.08,-0.02,0.46,0.009,0.009,-0.001,,
0.3975,0,-0.07,0.77,0.017,0.019,-0.002,,
0.3983,-0.04,-0.02,1.08,0.017,0.022,-0.004,,
0.3992,-0.1,0.06,1.31,0.016,0.02,-0.008,,
0.4,-0.13,-0.03,1.39,0.016,0.008,-0.011,,
0.4008,-0.32,-0.2,1.21,0.02,-0.008,-0.009,,
0.4017,-0.55,-0.18,1.09,0.027,-0.017,-0.007,,
0.4025,-0.78,-0.45,1.22,0.045,-0.016,-0.004,,
0.4033,-0.48,-0.76,1.39,0.063,0.002,-0.002,,
0.4042,0,-0.5,0.96,0.046,0.017,0.007,,
0.405,0.19,0.07,-0.07,0.005,0.02,0.014,,
0.4058,0.3,0.78,-0.49,-0.037,0.014,0.01,,
0.4067,0.13,1.11,-0.43,-0.056,0,0.009,,
0.4075,-0.21,0.65,-0.28,-0.041,-0.021,0.005,,
0.4083,-0.56,0.09,0.08,-0.008,-0.035,0.002,,
0.4092,-0.78,-0.2,0.16,0.019,-0.04,0.004,,
0.41,-0.42,-0.48,-0.11,0.041,-0.034,0.006,,
0.4108,0.07,-0.55,-0.29,0.049,-0.024,0.004,,
0.4117,0.29,-0.69,-0.28,0.055,-0.012,0.002,,
0.4125,0.26,-0.65,-0.01,0.053,-0.002,-0.006,,
0.4133,0.2,-0.56,0.48,0.052,0.003,-0.007,,
0.4142,0.14,-0.36,0.94,0.043,0.013,-0.005,,
0.415,0.26,-0.24,1.18,0.03,0.02,-0.006,,
0.4158,0.37,0,1.22,0.013,0.025,-0.01,,
0.4167,0.43,0.29,1.04,-0.008,0.022,-0.01,,
0.4175,0.37,0.45,0.76,-0.02,0.02,-0.01,,
0.4183,0.53,0.43,0.48,-0.014,0.018,-0.011,,
0.4192,0.58,0.14,0.44,0.007,0.02,-0.009,,
0.42,0.5,-0.3,0.7,0.03,0.024,-0.007,,
0.4208,0.51,-0.5,0.64,0.045,0.026,-0.009,,
0.4217,0.46,-0.56,0.38,0.051,0.016,-0.003,,
0.4225,0.27,-0.52,0,0.054,0.001,-0.006,,
0.4233,-0.13,-0.58,-0.17,0.055,-0.022,-0.002,,
0.4242,-0.47,-0.48,-0.15,0.054,-0.039,0.001,,
0.425,-0.65,-0.5,0.31,0.053,-0.048,0.001,,
0.4258,-0.45,-0.47,0.73,0.05,-0.043,0.004,,
0.4267,-0.13,-0.27,0.63,0.038,-0.026,0.007,,
0.4275,0.13,-0.11,0.35,0.021,-0.014,0.005,,
0.4283,0.07,0.12,0.01,0.004,-0.007,0.006,,
0.4292,0.01,0.06,-0.03,0,-0.006,0.006,,
0.43,-0.07,-0.23,0.62,0.009,-0.002,0.003,,
0.4308,-0.41,-0.35,1.22,0.019,-0.003,-0.002,,
0.4317,-0.54,-0.17,1.62,0.015,-0.001,-0.002,,
0.4325,-0.24,-0.02,1.88,0.01,0.009,-0.002,,
0.4333,0.1,-0.04,1.99,0.015,0.024,0.002,,
0.4342,0.4,-0.22,1.76,0.026,0.039,0.004,,
0.435,0.64,-0.6,1.58,0.042,0.053,0.003,,
0.4358,0.6,-0.79,1.28,0.056,0.061,0.004,,
0.4367,0.4,-0.71,0.91,0.056,0.056,0.002,,
0.4375,0.15,-0.54,0.69,0.041,0.046,-0.002,,
0.4383,0,-0.27,0.65,0.015,0.038,-0.002,,
0.4392,0.16,0.16,0.67,-0.016,0.04,0,,
0.44,0.3,0.48,0.8,-0.038,0.048,0,,
0.4408,0.26,0.76,0.75,-0.048,0.05,0.001,,
0.4417,0.08,0.8,0.58,-0.047,0.047,0.004,,
0.4425,-0.06,0.46,0.58,-0.032,0.04,0.002,,
0.4433,-0.16,0.07,0.62,-0.016,0.037,0.006,,
0.4442,-0.14,-0.32,0.72,0.004,0.035,0.005,,
0.445,0.02,-0.43,0.95,0.011,0.044,0.001,,
0.4458,0.12,-0.47,1,0.015,0.052,0,,
0.4467,0.11,-0.16,0.63,0.001,0.047,0,,
0.4475,-0.03,0.05,0.4,-0.009,0.041,-0.003,,
0.4483,-0.3,0.17,0.03,-0.016,0.036,-0.001,,
0.4492,-0.45,0.23,-0.2,-0.023,0.033,-0.003,,
0.45,-0.38,0.35,0.22,-0.033,0.017,-0.006,,
0.4508,-0.07,0.41,-0.05,-0.038,0.025,-0.001,,
0.4517,0.29,0.58,0.28,-0.037,0.03,0,,
0.4525,0.46,0.51,-0.14,-0.025,0.049,-0.003,,
0.4533,0.34,0.32,0.03,-0.004,0.038,-0.001,,
0.4542,0.11,-0.01,0.42,0.023,0.028,0.001,,
0.455,0,-0.42,0.74,0.045,0.015,-0.003,,
0.4558,0.01,-0.6,0.61,0.056,0.006,-0.005,,
0.4567,-0.13,-0.52,0.72,0.061,-0.01,-0.006,,
0.4575,-0.18,-0.6,0.53,0.065,-0.026,-0.009,,
0.4583,-0.31,-0.63,0.35,0.057,-0.034,-0.006,,
0.4592,-0.39,-0.52,0.39,0.047,-0.035,-0.006,,
0.46,-0.29,-0.28,0.27,0.036,-0.029,-0.007,,
0.4608,-0.24,-0.06,0.45,0.029,-0.017,-0.003,,
0.4617,0.03,-0.11,0.24,0.025,-0.006,-0.003,,
0.4625,0.2,-0.08,-0.06,0.015,-0.001,0.001,,
0.4633,0.19,0.07,-0.24,0.018,-0.007,0.005,,
0.4642,0.25,0.03,-0.06,0.029,-0.016,0.004,,
0.465,0.15,-0.29,0.12,0.044,-0.034,0.006,,
0.4658,-0.06,-0.47,0.23,0.055,-0.052,0.004,,
0.4667,-0.31,-0.58,0.3,0.06,-0.072,0,,
0.4675,-0.48,-0.57,0.7,0.066,-0.085,0.004,,
0.4683,-0.5,-0.6,0.96,0.063,-0.088,0.005,,
0.4692,-0.37,-0.46,1.1,0.048,-0.081,-0.003,,
0.47,-0.17,-0.26,1.26,0.031,-0.068,-0.002,,
0.4708,0.1,0.15,1.53,0.029,-0.055,0,,
0.4717,0.22,-0.22,1.78,0.047,-0.055,-0.008,,
0.4725,0.13,-0.83,1.67,0.065,-0.058,-0.007,,
0.4733,-0.24,-0.91,0.8,0.066,-0.065,-0.009,,
0.4742,-0.3,-0.76,0.45,0.055,-0.054,-0.008,,
0.475,0.13,-0.2,0.32,0.026,-0.034,-0.004,,
0.4758,0.41,0.33,0.07,0,-0.022,-0.006,,
0.4767,0.58,0.33,0.44,-0.013,-0.017,-0.012,,
0.4775,0.53,0.54,0.78,-0.029,-0.022,-0.012,,
0.4783,0.09,0.86,0.77,-0.045,-0.031,-0.008,,
0.4792,-0.05,0.75,1.17,-0.038,-0.029,-0.01,,
0.48,0.04,0.52,1.4,-0.016,-0.023,-0.011,,
0.4808,0.1,-0.19,1.41,0.024,-0.013,-0.006,,
0.4817,0.41,-1,1.62,0.058,-0.002,0,,
0.4825,0.61,-0.84,1.42,0.06,-0.006,0.002,,
0.4833,0.42,-0.53,1.17,0.054,-0.026,0.007,,
0.4842,0.12,-0.58,1.34,0.053,-0.05,0.006,,
0.485,-0.18,-0.5,1.49,0.048,-0.071,0.004,,
0.4858,-0.6,-0.34,1.39,0.035,-0.082,0.007,,
0.4867,-0.93,0.07,0.97,0.017,-0.079,0.005,,
0.4875,-0.8,0.35,0.65,0.004,-0.064,0.003,,
0.4883,-0.4,0.2,0.33,-0.001,-0.047,0.003,,
0.4892,-0.17,0.06,-0.27,-0.009,-0.037,0.002,,
0.49,-0.2,0.15,-0.57,-0.02,-0.027,0,,
0.4908,-0.15,0.4,-0.49,-0.025,-0.009,0.002,,
0.4917,0.02,0.23,0.33,-0.014,0.005,-0.002,,
0.4925,0.09,-0.18,0.95,0.009,0.013,-0.005,,
0.4933,-0.02,-0.26,1.1,0.016,0.02,-0.004,,
0.4942,-0.15,-0.22,1.13,0.016,0.021,-0.003,,
0.495,-0.13,-0.17,1.47,0.011,0.018,-0.008,,
0.4958,-0.11,-0.08,1.39,0.006,0.013,-0.007,,
0.4967,-0.25,-0.19,1.27,0.004,0.006,-0.005,,
0.4975,-0.31,-0.1,1.24,0.003,0.004,-0.006,,
0.4983,-0.43,-0.1,1.48,0,0.003,-0.005,,
0.4992,-0.48,-0.07,1.15,-0.007,0.006,0.001,,
0.5,-0.33,0.22,0.73,-0.027,0.008,0.001,,
0.5008,-0.18,0.5,0.3,-0.043,0.006,0.009,,
0.5017,-0.24,0.59,-0.08,-0.051,0.002,0.008,,
0.5025,-0.15,0.46,-0.08,-0.047,0.004,0.004,,
0.5033,-0.13,0.31,-0.58,-0.028,-0.008,0.008,,
0.5042,-0.18,0.12,-0.73,-0.015,-0.017,0.01,,
0.505,-0.33,0.04,-0.7,0.002,-0.035,0.007,,
0.5058,-0.54,-0.02,-0.69,0.02,-0.043,0.002,,
0.5067,-0.64,-0.5,-0.51,0.04,-0.035,0.005,,
0.5075,-0.1,-0.84,0.05,0.048,-0.012,-0.004,,
0.5083,0.24,-0.71,0.21,0.031,0.011,-0.004,,
0.5092,0.49,-0.23,0.32,0.005,0.022,-0.003,,
0.51,0.5,0.19,0.65,-0.019,0.028,-0.006,,
0.5108,0.41,0.34,0.84,-0.035,0.035,-0.005,,
0.5117,0.55,0.41,1.14,-0.046,0.041,-0.008,,
0.5125,0.47,0.71,0.92,-0.053,0.047,-0.009,,
0.5133,0.55,0.65,0.9,-0.037,0.048,-0.01,,
0.5142,0.53,0.29,0.83,-0.016,0.042,-0.008,,
0.515,0.54,-0.22,0.57,0.005,0.038,-0.01,,
0.5158,0.55,-0.51,0.47,0.014,0.034,-0.009,,
0.5167,0.58,-0.6,0.58,0.025,0.029,-0.008,,
0.5175,0.4,-0.5,0.61,0.029,0.02,-0.006,,
0.5183,0.25,-0.47,0.64,0.033,0.014,-0.003,,
0.5192,0.19,-0.44,0.44,0.029,0.007,-0.001,,
0.52,-0.06,-0.31,0.28,0.019,0.003,-0.001,,
0.5208,0.04,-0.1,0.01,0.008,0.005,0.002,,
0.5217,0.17,-0.02,-0.3,-0.001,0.002,0.004,,
0.5225,0.16,-0.04,-0.55,-0.01,-0.008,0.005,,
0.5233,-0.2,-0.06,-0.35,-0.016,-0.023,0.01,,
0.5242,-0.38,0.02,-0.05,-0.018,-0.029,0.011,,
0.525,-0.51,0.07,0.3,-0.013,-0.021,0.005,,
0.5258,-0.41,-0.09,0.75,-0.003,-0.003,0.005,,
0.5267,-0.11,-0.2,0.93,0.004,0.023,0.003,,
0.5275,0.17,-0.19,0.98,0.004,0.051,0.001,,
0.5283,0.55,-0.21,1.01,0.002,0.075,0,,
0.5292,0.74,-0.35,1.13,0.001,0.085,-0.001,,
0.53,0.76,-0.48,1.51,-0.006,0.084,-0.002,,
0.5308,0.51,-0.29,1.7,-0.023,0.071,-0.001,,
0.5317,-0.04,0.29,1.48,-0.045,0.055,-0.001,,
0.5325,-0.32,0.58,1.51,-0.05,0.056,-0.005,,
0.5333,-0.08,0.5,1.51,-0.043,0.076,-0.005,,
0.5342,0.38,0.37,1.08,-0.033,0.098,-0.001,,
0.535,0.86,0.14,0.42,-0.022,0.111,0.003,,
0.5358,0.96,-0.03,-0.18,-0.011,0.101,0.007,,
0.5367,0.72,-0.35,-0.47,0.001,0.077,0.011,,
0.5375,0.41,-0.79,-0.03,0.01,0.045,0.014,,
0.5383,-0.5,-0.55,0.5,0.005,0.029,0,,
0.5392,-0.59,-0.16,0.78,-0.014,0.024,-0.001,,
0.54,-0.47,0.38,1.11,-0.034,0.035,0.003,,
0.5408,-0.1,0.5,1.26,-0.041,0.053,0.004,,
0.5417,0.27,0.37,1.46,-0.042,0.08,0.007,,
0.5425,0.6,0.18,1.17,-0.039,0.104,0.001,,
0.5433,0.64,0.14,0.7,-0.04,0.111,-0.002,,
0.5442,0.32,0.12,0.55,-0.04,0.1,-0.006,,
0.545,-0.03,0.09,0.57,-0.04,0.083,-0.009,,
0.5458,-0.2,0.21,0.68,-0.044,0.072,-0.009,,
0.5467,-0.25,0.35,0.69,-0.046,0.066,-0.01,,
0.5475,-0.18,0.41,0.8,-0.041,0.062,-0.009,,
0.5483,-0.03,0.36,0.81,-0.037,0.06,-0.007,,
0.5492,0.12,0.28,0.29,-0.031,0.058,-0.003,,
0.55,0.23,0.2,0.02,-0.023,0.051,-0.003,,
0.5508,0.16,-0.07,-0.25,-0.013,0.042,-0.004,,
0.5517,0.04,-0.22,-0.38,0.001,0.032,-0.002,,
0.5525,-0.07,-0.28,0.09,0.011,0.021,-0.002,,
0.5533,-0.15,-0.33,0.32,0.015,0.019,-0.003,,
0.5542,0.01,-0.18,0.51,0.014,0.021,-0.003,,
0.555,0.11,0.02,0.69,0.014,0.017,-0.003,,
0.5558,-0.01,-0.01,0.38,0.019,0.003,-0.006,,
0.5567,-0.24,-0.22,0.4,0.024,-0.015,-0.007,,
0.5575,-0.55,-0.4,0.24,0.02,-0.026,-0.006,,
0.5583,-0.51,-0.29,0.09,0.014,-0.021,-0.002,,
0.5592,-0.15,-0.05,0.37,0.002,-0.002,0.001,,
0.56,0.31,0.3,0.17,-0.005,0.024,0.005,,
0.5608,0.67,0.27,0.18,-0.006,0.035,0.006,,
0.5617,0.72,-0.01,0.21,0.009,0.032,0.004,,
0.5625,0.46,-0.42,0.2,0.033,0.008,0.001,,
0.5633,0.04,-0.77,0.04,0.055,-0.022,-0.002,,
0.5642,-0.34,-0.96,-0.11,0.071,-0.057,-0.002,,
0.565,-0.7,-1.11,-0.02,0.083,-0.079,0.001,,
0.5658,-0.69,-0.87,-0.1,0.068,-0.086,0.006,,
0.5667,-0.42,-0.49,0.09,0.045,-0.068,0.008,,
0.5675,-0.01,-0.05,0.46,0.018,-0.047,0.005,,
0.5683,0.21,0.46,0.76,-0.016,-0.032,0.008,,
0.5692,0.37,0.87,0.94,-0.037,-0.021,0.005,,
0.57,0.31,0.72,1.14,-0.027,-0.024,-0.002,,
0.5708,0.06,0.02,1.33,0.006,-0.04,-0.007,,
0.5717,-0.25,-0.83,1.16,0.041,-0.055,-0.007,,
0.5725,-0.33,-1.13,0.71,0.05,-0.057,-0.005,,
0.5733,-0.1,-0.59,0.4,0.031,-0.045,0.002,,
0.5742,0.27,0.05,0.27,0.013,-0.02,0.006,,
0.575,0.91,0.01,0.78,0.007,0.005,0.001,,
0.5758,0.76,-0.26,1.05,-0.008,0,-0.009,,
0.5767,0.12,0.55,0.93,-0.052,-0.02,-0.007,,
0.5775,-0.09,1.47,0.85,-0.084,-0.012,0.001,,
0.5783,-0.02,1.38,1.62,-0.057,-0.005,-0.007,,
0.5792,0.28,0.19,2.81,0.003,0.004,-0.006,,
0.58,0.46,-0.75,2.48,0.033,0.014,-0.004,,
0.5808,0.66,-1.11,1.08,0.039,0.02,0.003,,
0.5817,0.6,-0.68,0.1,0.027,0.017,0.005,,
0.5825,0.41,-0.09,0.17,0.018,-0.003,0.002,,
0.5833,0.09,-0.25,0.56,0.024,-0.031,0.001,,
0.5842,-0.38,-0.5,0.69,0.026,-0.053,0.001,,
0.585,-0.93,-0.21,0.77,0.014,-0.062,0.005,,
0.5858,-0.89,0.28,0.82,-0.003,-0.049,0.01,,
0.5867,-0.34,0.58,0.93,-0.016,-0.032,0.012,,
0.5875,-0.04,0.37,0.48,-0.018,-0.023,0.007,,
0.5883,0.1,-0.07,-0.12,-0.012,-0.02,0.002,,
0.5892,-0.2,-0.34,-0.15,-0.005,-0.022,0.003,,
0.59,-0.56,-0.16,0.24,-0.002,-0.02,0.001,,
0.5908,-0.42,-0.06,0.89,0,-0.008,0.003,,
0.5917,-0.24,-0.09,1.1,0.001,0.009,0,,
0.5925,0.03,0.06,1.12,-0.007,0.024,-0.003,,
0.5933,-0.03,0.31,1.03,-0.025,0.033,-0.006,,
0.5942,-0.11,0.4,1.06,-0.03,0.038,-0.004,,
0.595,-0.15,0.08,1.41,-0.02,0.036,-0.003,,
0.5958,-0.22,-0.28,1.44,-0.002,0.031,-0.002,,
0.5967,-0.21,-0.49,1.01,0.012,0.026,-0.002,,
0.5975,-0.19,-0.43,0.91,0.004,0.022,-0.003,,
0.5983,-0.18,-0.08,0.63,-0.018,0.017,-0.001,,
0.5992,-0.09,0.31,0.15,-0.039,0.009,0.004,,
0.6,-0.09,0.61,0.02,-0.049,0.007,0.004,,
0.6008,-0.19,0.58,0.21,-0.042,0.005,0.005,,
0.6017,-0.18,0.38,0.42,-0.019,0.002,0.006,,
0.6025,-0.13,0.06,0.38,0.004,0.006,0.005,,
0.6033,0.08,-0.35,0.07,0.024,0.006,0.005,,
0.6042,0.19,-0.56,-0.38,0.034,0.004,0.001,,
0.605,0.1,-0.65,-0.51,0.033,0.003,-0.002,,
0.6058,-0.01,-0.6,-0.48,0.023,0,-0.003,,
0.6067,0.07,-0.39,0.19,0.012,0.009,-0.004,,
0.6075,0.29,-0.17,0.71,-0.001,0.025,-0.006,,
0.6083,0.35,0.15,0.93,-0.016,0.034,-0.006,,
0.6092,0.5,0.44,1.16,-0.034,0.047,-0.007,,
0.61,0.64,0.5,0.98,-0.044,0.05,-0.007,,
0.6108,0.56,0.43,0.74,-0.04,0.043,-0.006,,
0.6117,0.44,0.21,0.75,-0.026,0.036,-0.006,,
0.6125,0.25,-0.08,0.75,-0.006,0.025,-0.008,,
0.6133,0.02,-0.28,0.91,0.012,0.016,-0.007,,
0.6142,-0.03,-0.42,0.94,0.027,0.01,-0.006,,
0.615,0.07,-0.46,0.77,0.032,0.011,-0.005,,
0.6158,0.3,-0.52,0.31,0.031,0.016,-0.005,,
0.6167,0.45,-0.53,-0.11,0.024,0.02,-0.001,,
0.6175,0.34,-0.45,-0.43,0.016,0.013,0,,
0.6183,0.03,-0.22,-0.6,0.005,0.004,0.003,,
0.6192,-0.18,-0.23,-0.37,0.003,-0.005,0.003,,
0.62,-0.32,-0.16,-0.23,-0.008,-0.003,0.001,,
0.6208,-0.35,0.09,0.07,-0.022,-0.003,0,,
0.6217,-0.15,0.4,0.09,-0.034,0.008,0.003,,
0.6225,0.04,0.49,0.29,-0.029,0.018,0.003,,
0.6233,0.2,0.06,0.56,-0.008,0.025,0.004,,
0.6242,0.11,-0.47,0.81,0.012,0.029,0.003,,
0.625,0.04,-0.76,1.04,0.014,0.039,-0.001,,
0.6258,0.07,-0.52,1.2,-0.002,0.051,-0.005,,
0.6267,0.22,-0.07,1.51,-0.02,0.062,-0.002,,
0.6275,0.32,0.19,1.76,-0.026,0.071,-0.004,,
0.6283,0.29,0.21,1.71,-0.027,0.082,-0.002,,
0.6292,0.33,0.16,1.71,-0.026,0.088,0.001,,
0.63,0.44,0.09,1.33,-0.025,0.092,0.001,,
0.6308,0.48,0.18,0.84,-0.02,0.083,0.001,,
0.6317,0.45,-0.13,0.44,-0.009,0.067,0.004,,
0.6325,0.24,-0.34,0.06,-0.007,0.048,0.001,,
0.6333,-0.17,-0.36,-0.05,-0.015,0.037,0.002,,
0.6342,-0.22,-0.13,0.21,-0.022,0.04,0.004,,
0.635,-0.16,0.14,0.49,-0.028,0.051,0.002,,
0.6358,0.02,0.28,0.77,-0.03,0.067,0.002,,
0.6367,0.23,0.29,1.07,-0.033,0.075,0.003,,
0.6375,0.21,0.27,0.99,-0.032,0.079,0,,
0.6383,0.18,0.09,1.33,-0.029,0.078,0.002,,
0.6392,0.21,-0.13,1,-0.026,0.077,-0.002,,
0.64,0.12,0.02,0.89,-0.033,0.073,-0.005,,
0.6408,0.07,0.05,1.13,-0.035,0.063,-0.007,,
0.6417,-0.06,0.18,1.21,-0.041,0.055,-0.009,,
0.6425,-0.35,0.38,1.13,-0.049,0.048,-0.013,,
0.6433,-0.35,0.42,0.89,-0.055,0.053,-0.011,,
0.6442,-0.1,0.62,0.38,-0.056,0.07,-0.012,,
0.645,0.28,0.62,0.1,-0.045,0.078,-0.01,,
0.6458,0.61,0.31,0.14,-0.023,0.068,-0.005,,
0.6467,0.49,-0.17,0.19,-0.003,0.051,-0.006,,
0.6475,0.04,-0.34,0.05,0.002,0.021,-0.009,,
0.6483,-0.35,-0.29,-0.12,0.007,0.003,-0.006,,
0.6492,-0.41,-0.13,0.12,0.007,0.007,-0.008,,
0.65,-0.21,0.06,0.3,0.008,0.01,-0.008,,
0.6508,0.09,-0.07,0.49,0.015,0.016,-0.005,,
0.6517,0.23,-0.12,0.67,0.016,0.01,-0.007,,
0.6525,0.14,-0.21,0.43,0.018,-0.008,-0.004,,
0.6533,-0.1,-0.52,0.4,0.02,-0.026,-0.003,,
0.6542,-0.41,-0.41,0.42,0.02,-0.038,-0.002,,
0.655,-0.54,-0.11,0.36,0.012,-0.027,0.003,,
0.6558,-0.31,0.27,0.43,0,-0.007,0.006,,
0.6567,0.17,0.42,0.4,0.003,0.009,0.004,,
0.6575,0.51,-0.06,0.71,0.025,0.007,0.003,,
0.6583,0.54,-0.75,0.55,0.056,-0.012,0.004,,
0.6592,0.25,-1.25,0.37,0.073,-0.043,0.002,,
0.66,-0.18,-1.12,0.24,0.073,-0.073,0.007,,
0.6608,-0.55,-0.77,0.15,0.053,-0.09,0.011,,
0.6617,-0.61,-0.11,0.12,0.032,-0.088,0.006,,
0.6625,-0.41,0.34,0.35,0.014,-0.075,0.002,,
0.6633,-0.14,0.22,0.72,0.015,-0.061,0.002,,
0.6642,0.04,-0.09,0.93,0.021,-0.052,-0.001,,
0.665,0.14,-0.3,0.8,0.025,-0.05,-0.002,,
0.6658,-0.02,-0.43,0.34,0.026,-0.052,-0.003,,
0.6667,0.05,-0.43,0.11,0.024,-0.055,-0.005,,
0.6675,-0.04,-0.34,0.32,0.02,-0.049,-0.003,,
0.6683,0.03,-0.18,0.7,0.014,-0.031,0.001,,
0.6692,0.51,-0.03,1.03,0.007,-0.003,0.004,,
0.67,0.72,-0.07,1.37,0.008,0.003,-0.002,,
0.6708,0.45,-0.19,1.53,0.001,-0.011,-0.011,,
0.6717,0.1,0.4,1.57,-0.032,-0.027,-0.011,,
0.6725,-0.26,1.13,1.09,-0.073,-0.045,-0.005,,
0.6733,-0.23,1.11,0.9,-0.086,-0.052,-0.004,,
0.6742,-0.1,0.76,1.21,-0.067,-0.045,-0.005,,
0.675,0.18,0.3,1.62,-0.031,-0.024,0.002,,
0.6758,0.34,-0.07,1.94,0.003,0.002,0.009,,
0.6767,0.71,-0.32,1.99,0.027,0.014,0.006,,
0.6775,0.95,-0.86,1.2,0.052,0.003,0.002,,
0.6783,0.43,-1.22,0.52,0.077,-0.026,0,,
0.6792,-0.41,-1.24,0.39,0.082,-0.059,0.003,,
0.68,-0.93,-0.76,0.29,0.073,-0.084,0.002,,
0.6808,-0.92,-0.15,-0.16,0.046,-0.09,0,,
0.6817,-0.62,0.19,-0.41,0.021,-0.075,0.007,,
0.6825,-0.29,0.35,-0.43,-0.001,-0.056,0.011,,
0.6833,-0.14,0.5,-0.73,-0.025,-0.041,0.008,,
0.6842,-0.1,0.59,-0.65,-0.045,-0.027,0.006,,
0.685,-0.2,0.5,0.1,-0.046,-0.02,0.007,,
0.6858,-0.33,0.27,0.97,-0.025,-0.012,0.003,,
0.6867,-0.36,-0.2,1.83,0,-0.008,0.001,,
0.6875,-0.41,-0.28,1.92,0.007,0,-0.003,,
0.6883,-0.5,-0.19,1.96,0,0.002,-0.007,,
0.6892,-0.46,0.02,1.82,-0.009,0.008,-0.005,,
0.69,-0.32,0.19,1.81,-0.011,0.019,-0.004,,
0.6908,-0.11,-0.1,1.77,0.002,0.031,-0.003,,
0.6917,0.01,-0.41,1.58,0.004,0.041,-0.003,,
0.6925,-0.03,-0.37,0.91,-0.012,0.039,-0.006,,
0.6933,-0.03,0.09,0.23,-0.041,0.036,-0.005,,
0.6942,0.07,0.53,-0.23,-0.06,0.028,0.001,,
