CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.8992,0.18,-0.18,0.16,-0.058,0.091,0.003,,
0.9,0.24,0.5,-0.05,-0.089,0.098,0.003,,
0.9008,0.59,1.07,0.44,-0.104,0.104,0,,
0.9017,0.35,1.06,0.88,-0.096,0.102,-0.005,,
0.9025,0.04,0.43,1.14,-0.066,0.091,-0.005,,
0.9033,-0.23,-0.21,1.4,-0.035,0.076,-0.003,,
0.9042,-0.3,-0.32,1.08,-0.024,0.063,-0.011,,
0.905,-0.03,-0.2,0.45,-0.031,0.064,-0.008,,
0.9058,0.32,-0.01,0.09,-0.041,0.077,-0.006,,
0.9067,0.55,0.16,0.02,-0.049,0.091,-0.008,,
0.9075,0.57,0.21,0.41,-0.051,0.102,-0.006,,
0.9083,0.39,0.32,0.82,-0.051,0.102,-0.005,,
0.9092,0.23,0.29,1.18,-0.05,0.095,-0.011,,
0.91,0.02,0.28,0.99,-0.048,0.083,-0.008,,
0.9108,-0.06,0.14,0.5,-0.043,0.073,-0.008,,
0.9117,-0.19,-0.15,-0.02,-0.029,0.061,-0.01,,
0.9125,-0.35,-0.5,-0.17,-0.012,0.05,-0.005,,
0.9133,-0.26,-0.53,-0.46,-0.003,0.05,-0.005,,
0.9142,0.08,-0.48,-0.77,-0.008,0.059,-0.003,,
0.915,0.08,-0.33,-0.76,-0.021,0.059,-0.001,,
0.9158,-0.18,0.14,-0.5,-0.048,0.047,-0.003,,
0.9167,-0.32,0.65,-0.15,-0.079,0.04,-0.001,,
0.9175,-0.26,0.89,0.57,-0.1,0.037,0,,
0.9183,-0.07,0.86,1.15,-0.098,0.047,0.004,,
0.9192,0.13,0.7,1.69,-0.082,0.059,0,,
0.92,0.17,0.54,1.87,-0.062,0.066,-0.003,,
0.9208,0.12,0.07,2.04,-0.039,0.063,-0.002,,
0.9217,0.32,-0.56,1.73,-0.015,0.058,-0.003,,
0.9225,0.67,-1.01,0.62,0.002,0.063,-0.005,,
0.9233,0.66,-0.94,0.32,0.009,0.064,-0.004,,
0.9242,0.52,-0.59,0.6,0.007,0.058,-0.007,,
0.925,0.69,-0.34,1.1,-0.008,0.059,-0.008,,
0.9258,0.58,0.3,0.76,-0.032,0.06,-0.009,,
0.9267,0.39,0.39,0.24,-0.036,0.055,-0.006,,
0.9275,0.2,0.02,0.34,-0.023,0.044,-0.007,,
0.9283,-0.01,-0.42,-0.07,-0.012,0.029,-0.003,,
0.9292,0.2,-0.71,-0.21,-0.016,0.029,-0.004,,
0.93,0.46,-0.31,0.25,-0.033,0.044,-0.005,,
0.9308,0.46,0.4,0.45,-0.047,0.056,0.001,,
0.9317,0.52,0.45,0.94,-0.044,0.06,0.002,,
0.9325,0.18,0.13,1.55,-0.032,0.05,0,,
0.9333,-0.47,-0.02,1.52,-0.028,0.024,0,,
0.9342,-0.67,-0.04,1.32,-0.027,0.009,-0.004,,
0.935,-0.41,-0.22,1.06,-0.021,0.012,-0.006,,
0.9358,-0.02,-0.34,0.76,-0.023,0.029,-0.007,,
0.9367,0.15,-0.13,0.6,-0.033,0.05,-0.011,,
0.9375,0.27,0.59,0.43,-0.06,0.071,-0.014,,
0.9383,0.43,0.88,0.57,-0.075,0.09,-0.015,,
0.9392,0.32,0.65,0.84,-0.069,0.095,-0.021,,
0.94,0.17,0.33,0.6,-0.059,0.093,-0.02,,
0.9408,0.15,0.18,0.43,-0.054,0.092,-0.021,,
0.9417,0.13,0.22,0.3,-0.052,0.085,-0.02,,
0.9425,0.09,0.14,0.13,-0.043,0.075,-0.014,,
0.9433,0.08,-0.2,0.27,-0.029,0.063,-0.014,,
0.9442,0.03,-0.21,0.12,-0.027,0.052,-0.013,,
0.945,-0.15,0.13,-0.04,-0.042,0.036,-0.008,,
0.9458,-0.35,0.52,0.25,-0.063,0.018,-0.009,,
0.9467,-0.58,0.6,0.43,-0.068,-0.006,-0.008,,
0.9475,-0.82,0.73,0.37,-0.074,-0.019,-0.001,,
0.9483,-0.55,0.57,0.48,-0.067,-0.011,-0.001,,
0.9492,-0.25,0.33,0.76,-0.055,0.007,0.001,,
0.95,0.14,0.16,0.74,-0.047,0.022,0,,
0.9508,0.27,0.18,0.19,-0.049,0.027,-0.002,,
0.9517,0.2,0.15,0.06,-0.048,0.024,-0.004,,
0.9525,0.08,0.17,0.38,-0.041,0.024,-0.004,,
0.9533,0.15,0.08,0.74,-0.029,0.027,-0.007,,
0.9542,0.28,-0.05,0.97,-0.014,0.032,-0.008,,
0.955,0.29,-0.13,1.06,-0.004,0.03,-0.008,,
0.9558,0.26,-0.19,1.07,-0.002,0.025,-0.011,,
0.9567,0.28,-0.26,0.91,-0.007,0.018,-0.01,,
0.9575,0.31,-0.29,0.79,-0.015,0.016,-0.008,,
0.9583,0.39,-0.25,0.82,-0.023,0.019,-0.008,,
0.9592,0.41,-0.06,1.04,-0.031,0.023,-0.005,,
0.96,0.44,0.12,1.43,-0.037,0.026,-0.003,,
0.9608,0.36,0.33,1.4,-0.041,0.02,-0.005,,
0.9617,0.26,0.41,1.25,-0.043,0.007,0.001,,
0.9625,0.19,0.25,1.2,-0.03,-0.009,-0.001,,
0.9633,-0.15,0.11,0.78,-0.016,-0.035,-0.007,,
0.9642,-0.56,-0.23,0.59,-0.003,-0.056,-0.003,,
0.965,-0.81,-0.63,1.1,0.004,-0.064,-0.004,,
0.9658,-0.77,-0.52,1.35,-0.009,-0.056,-0.007,,
0.9667,-0.23,-0.14,1.67,-0.023,-0.052,-0.002,,
0.9675,0.01,0.22,0.54,-0.029,-0.021,-0.001,,
0.9683,0.09,0.31,0.33,-0.027,-0.021,-0.002,,
0.9692,0.13,0.09,0.33,-0.01,-0.028,-0.001,,
0.97,-0.12,-0.23,0.04,0.008,-0.039,-0.004,,
0.9708,-0.22,-0.56,0.04,0.02,-0.05,-0.007,,
0.9717,-0.38,-0.8,0.19,0.025,-0.056,-0.005,,
0.9725,-0.59,-0.73,0.17,0.012,-0.047,-0.009,,
0.9733,-0.4,-0.42,0.3,-0.013,-0.027,-0.009,,
0.9742,0.01,-0.07,0.74,-0.026,-0.008,-0.004,,
0.975,0.21,0.28,1.04,-0.028,-0.002,-0.008,,
0.9758,0.16,0.24,1.23,-0.023,-0.001,-0.007,,
0.9767,-0.08,0,0.98,-0.025,-0.003,-0.007,,
0.9775,-0.24,-0.11,0.51,-0.031,-0.001,-0.014,,
0.9783,-0.23,-0.12,0.46,-0.041,0.011,-0.01,,
0.9792,-0.09,-0.01,0.39,-0.056,0.027,-0.014,,
0.98,0.15,0.56,0.35,-0.062,0.043,-0.011,,
0.9808,0.26,0.49,0.31,-0.06,0.051,-0.008,,
0.9817,0.2,0.31,0.24,-0.054,0.053,-0.011,,
0.9825,0.17,0.07,0.35,-0.051,0.053,-0.011,,
0.9833,0.07,0.28,0.03,-0.071,0.055,-0.004,,
0.9842,0.12,0.87,-0.32,-0.086,0.055,-0.002,,
0.985,0.19,0.69,0.11,-0.066,0.048,-0.004,,
0.9858,0,-0.04,0.41,-0.034,0.038,-0.003,,
0.9867,-0.36,-0.56,0.34,-0.009,0.027,-0.005,,
0.9875,-0.36,-0.56,0.1,-0.004,0.029,-0.005,,
0.9883,-0.14,-0.12,-0.2,-0.022,0.038,-0.002,,
0.9892,0.06,0.23,-0.2,-0.039,0.043,-0.001,,
0.99,0.19,0.32,0.18,-0.049,0.053,-0.001,,
0.9908,0.14,0.43,0.51,-0.056,0.066,-0.001,,
0.9917,0.14,0.47,0.66,-0.055,0.082,0.001,,
0.9925,0.27,0.35,0.88,-0.05,0.093,-0.001,,
0.9933,0.49,0.19,0.7,-0.047,0.1,0,,
0.9942,0.54,0.13,0.21,-0.048,0.094,0.001,,
0.995,0.34,-0.15,0.23,-0.042,0.08,-0.002,,
0.9958,0.18,-0.17,0.32,-0.047,0.072,-0.002,,
0.9967,0.11,0.22,0.38,-0.061,0.074,-0.005,,
0.9975,0.1,0.69,0.57,-0.072,0.086,-0.008,,
0.9983,0.24,0.85,0.97,-0.069,0.102,-0.011,,
0.9992,0.33,0.56,1.11,-0.057,0.109,-0.009,,
1,0.42,0.17,0.81,-0.049,0.111,-0.013,,
1.0008,0.29,-0.05,0.38,-0.043,0.102,-0.012,,
1.0017,0.2,-0.26,0.44,-0.033,0.091,-0.01,,
1.0025,0.12,-0.23,0.64,-0.028,0.085,-0.011,,
1.0033,0.11,-0.01,0.83,-0.031,0.088,-0.008,,
1.0042,0.28,0.18,1.01,-0.036,0.095,-0.009,,
1.005,0.38,0.33,1.02,-0.043,0.092,-0.01,,
1.0058,0.09,0.33,0.79,-0.044,0.073,-0.006,,
1.0067,-0.29,0.07,0.48,-0.036,0.051,-0.004,,
1.0075,-0.59,-0.26,0.06,-0.018,0.045,-0.007,,
1.0083,-0.53,-0.44,-0.41,-0.005,0.052,-0.003,,
1.0092,-0.11,-0.5,-0.69,-0.002,0.064,-0.003,,
1.01,0.21,-0.33,-0.72,-0.013,0.068,-0.002,,
1.0108,0.26,0,-0.41,-0.038,0.056,0.003,,
1.0117,-0.07,0.32,-0.09,-0.063,0.043,0.002,,
1.0125,-0.5,0.62,0.4,-0.078,0.038,0,,
1.0133,-0.38,0.68,1.05,-0.077,0.058,-0.004,,
1.0142,0.18,0.78,1.57,-0.072,0.084,-0.009,,
1.015,0.51,0.69,2.01,-0.059,0.093,-0.008,,
1.0158,0.56,0.22,2.18,-0.04,0.082,-0.006,,
1.0167,0.41,-0.36,1.68,-0.02,0.067,-0.007,,
1.0175,0.31,-0.73,1.15,-0.001,0.051,-0.007,,
1.0183,0.18,-0.77,0.73,0.013,0.043,-0.007,,
1.0192,0.24,-0.68,0.73,0.024,0.046,-0.009,,
1.02,0.58,-0.59,0.76,0.022,0.053,-0.008,,
1.0208,0.64,-0.36,0.17,0.009,0.048,-0.002,,
1.0217,0.47,-0.17,-0.49,-0.005,0.036,0.001,,
1.0225,0.26,-0.21,-0.76,-0.014,0.023,0,,
1.0233,0.14,-0.18,-0.9,-0.027,0.014,0.004,,
1.0242,0.29,-0.01,-0.44,-0.038,0.024,0,,
1.025,0.4,0.34,0.15,-0.045,0.035,0.001,,
1.0258,0.29,0.41,0.68,-0.037,0.04,0.002,,
1.0267,0.17,0.13,1.3,-0.018,0.039,0.003,,
1.0275,0.01,-0.32,1.59,0.001,0.033,0,,
1.0283,-0.18,-0.55,1.29,0.009,0.027,-0.001,,
1.0292,-0.04,-0.67,1.03,0.009,0.033,-0.005,,
1.03,0.07,-0.42,0.87,-0.008,0.038,-0.01,,
1.0308,-0.05,0.07,0.57,-0.035,0.042,-0.012,,
1.0317,-0.09,0.75,0.49,-0.069,0.053,-0.012,,
1.0325,0.15,1.15,0.47,-0.087,0.072,-0.009,,
1.0333,0.45,1.07,0.7,-0.079,0.093,-0.006,,
1.0342,0.71,0.54,0.83,-0.054,0.109,-0.008,,
1.035,0.86,-0.04,0.42,-0.028,0.112,-0.01,,
1.0358,0.59,-0.39,-0.29,-0.006,0.094,-0.009,,
1.0367,0.17,-0.59,-0.41,0.012,0.061,-0.015,,
1.0375,-0.24,-0.82,-0.34,0.025,0.027,-0.019,,
1.0383,-0.65,-0.6,-0.38,0.017,0.001,-0.016,,
1.0392,-0.74,-0.11,0.36,-0.02,-0.003,-0.01,,
1.04,-0.7,0.42,0.9,-0.043,-0.003,-0.005,,
1.0408,-0.6,0.75,0.8,-0.054,-0.001,-0.002,,
1.0417,-0.43,0.76,0.77,-0.058,0.01,0.002,,
1.0425,-0.13,0.46,0.75,-0.052,0.024,0.003,,
1.0433,0.14,0.27,0.32,-0.053,0.037,0.005,,
1.0442,0.36,0.2,-0.01,-0.053,0.04,0,,
1.045,0.2,0.31,0.11,-0.046,0.03,-0.002,,
1.0458,-0.06,0.32,0.31,-0.036,0.016,-0.003,,
1.0467,-0.31,0.18,0.64,-0.029,0.007,-0.006,,
1.0475,-0.41,0.02,1.05,-0.025,0.003,-0.01,,
1.0483,-0.38,0.13,1.15,-0.025,0.009,-0.008,,
1.0492,0.03,0.24,1.11,-0.019,0.018,-0.007,,
1.05,0.33,0.1,1.13,-0.012,0.025,-0.003,,
1.0508,0.56,-0.23,0.92,-0.007,0.032,-0.005,,
1.0517,0.57,-0.28,0.56,-0.007,0.034,-0.006,,
1.0525,0.5,-0.18,0.59,-0.007,0.026,-0.005,,
1.0533,0.44,-0.2,0.99,-0.007,0.017,-0.005,,
1.0542,0.27,-0.15,1.33,-0.018,0.011,-0.003,,
1.055,0.14,0.12,1.58,-0.036,0.006,-0.003,,
1.0558,0.3,0.45,1.49,-0.044,0,-0.004,,
1.0567,0.24,0.66,1.17,-0.034,-0.019,0,,
1.0575,0.04,0.36,1.21,-0.015,-0.037,0,,
1.0583,-0.2,-0.17,1.21,0.008,-0.048,-0.001,,
1.0592,-0.41,-0.53,0.88,0.019,-0.053,-0.002,,
1.06,-0.41,-0.72,0.86,0.023,-0.049,0,,
1.0608,-0.28,-0.69,1.13,0.017,-0.04,-0.001,,
1.0617,-0.17,-0.4,1.08,0,-0.031,-0.003,,
1.0625,-0.06,0.09,0.84,-0.023,-0.032,-0.005,,
1.0633,-0.12,0.48,0.55,-0.027,-0.046,-0.005,,
1.0642,-0.44,0.47,0.42,-0.012,-0.066,-0.002,,
1.065,-0.6,0.03,0.4,0.007,-0.071,-0.002,,
1.0658,-0.43,-0.74,0.31,0.025,-0.066,-0.003,,
1.0667,-0.3,-0.9,0.2,0.032,-0.055,0,,
1.0675,-0.14,-0.64,0.1,0.024,-0.044,0.001,,
1.0683,0.06,-0.42,0.22,0.012,-0.041,0,,
1.0692,-0.05,-0.18,0.55,0.004,-0.048,-0.007,,
1.07,-0.37,-0.04,0.8,-0.006,-0.057,-0.004,,
1.0708,-0.45,0.01,1.05,-0.01,-0.062,-0.004,,
1.0717,-0.52,-0.01,1.23,-0.008,-0.062,-0.009,,
1.0725,-0.51,-0.11,1.16,-0.002,-0.053,-0.006,,
1.0733,-0.12,-0.24,0.95,0.001,-0.038,-0.007,,
1.0742,0.21,-0.28,0.33,-0.006,-0.014,-0.01,,
1.075,0.26,-0.29,-0.05,-0.009,0.001,-0.005,,
1.0758,0.18,-0.16,0.04,-0.012,0.008,-0.005,,
1.0767,0.12,-0.09,0.01,-0.024,0.015,-0.006,,
1.0775,0.09,0.1,0.22,-0.046,0.022,-0.008,,
1.0783,0.08,0.72,0.62,-0.074,0.028,-0.008,,
1.0792,0.13,1.36,0.56,-0.103,0.034,-0.004,,
1.08,0.19,1.25,0.09,-0.106,0.034,0,,
1.0808,-0.02,0.62,0.23,-0.078,0.023,-0.001,,
1.0817,-0.3,-0.06,-0.3,-0.058,0.004,0.001,,
1.0825,-0.25,-0.55,0.4,-0.006,0.011,-0.003,,
1.0833,-0.23,-0.7,-0.17,0.001,0.003,0.001,,
1.0842,-0.23,-0.45,-0.35,-0.004,0.002,0.004,,
1.085,-0.08,-0.22,-0.21,-0.012,0.011,0.001,,
1.0858,0.11,-0.07,0.14,-0.027,0.027,0.003,,
1.0867,0.26,0.28,0.35,-0.048,0.046,0.002,,
1.0875,0.3,0.72,0.57,-0.069,0.06,0.002,,
1.0883,0.19,1.01,0.5,-0.081,0.064,0.002,,
1.0892,-0.03,0.77,0.45,-0.071,0.061,0.001,,
1.09,-0.11,0.13,0.68,-0.049,0.058,0,,
1.0908,0.08,-0.31,0.85,-0.036,0.067,-0.002,,
1.0917,0.44,-0.13,0.66,-0.043,0.085,0,,
1.0925,0.79,0.24,0.48,-0.058,0.099,0,,
1.0933,0.69,0.55,0.42,-0.071,0.093,-0.001,,
1.0942,0.08,0.54,0.84,-0.069,0.07,-0.002,,
1.095,-0.46,0.31,1.26,-0.056,0.048,-0.004,,
1.0958,-0.53,0.18,1.37,-0.047,0.044,-0.01,,
1.0967,-0.3,0.24,0.91,-0.046,0.054,-0.008,,
1.0975,0.14,0.23,0.47,-0.048,0.069,-0.005,,
1.0983,0.48,0.2,0.27,-0.052,0.081,-0.005,,
1.0992,0.58,0.15,0.29,-0.051,0.089,-0.002,,
1.1,0.64,0.03,0.69,-0.05,0.088,-0.002,,
1.1008,0.46,0.06,0.97,-0.048,0.078,-0.004,,
1.1017,0.05,0.24,0.98,-0.045,0.058,-0.002,,
1.1025,-0.29,0.3,0.85,-0.032,0.037,-0.005,,
1.1033,-0.59,-0.02,0.47,-0.007,0.018,-0.007,,
1.1042,-0.68,-0.7,0.06,0.017,0.006,-0.004,,
1.105,-0.56,-1.09,-0.45,0.024,0.007,-0.008,,
1.1058,-0.17,-0.81,-0.69,0.009,0.027,-0.002,,
1.1067,0.44,-0.21,-0.72,-0.02,0.057,0.003,,
1.1075,0.64,0.29,-0.5,-0.047,0.074,0.004,,
1.1083,0.46,0.49,0.18,-0.064,0.073,0.001,,
1.1092,0.05,0.55,0.69,-0.076,0.055,0.001,,
1.11,-0.37,0.59,0.87,-0.079,0.031,0.001,,
1.1108,-0.51,0.54,1.03,-0.075,0.016,0,,
1.1117,-0.44,0.46,1.53,-0.063,0.014,-0.002,,
1.1125,-0.11,0.2,2.03,-0.044,0.024,-0.005,,
1.1133,0.28,-0.03,2.11,-0.031,0.033,-0.005,,
1.1142,0.53,-0.26,1.52,-0.02,0.039,-0.001,,
1.115,0.43,-0.46,0.98,-0.003,0.035,-0.001,,
1.1158,0.15,-0.61,0.76,0.01,0.024,0,,
1.1167,0.08,-0.58,0.25,0.014,0.02,-0.001,,
1.1175,0.45,-0.67,0,0.015,0.036,-0.001,,
1.1183,0.7,-0.71,-0.47,0.002,0.044,0.003,,
1.1192,0.47,-0.24,-0.85,-0.024,0.045,0.007,,
1.12,0.59,0.34,-0.57,-0.054,0.057,0.004,,
1.1208,0.83,0.79,0.23,-0.075,0.071,0,,
1.1217,0.85,0.83,0.65,-0.071,0.078,0.005,,
1.1225,0.62,0.41,0.93,-0.048,0.063,0,,
1.1233,0.02,-0.11,2.06,-0.021,0.002,-0.005,,
1.1242,-0.89,-0.54,1.38,0.001,-0.021,-0.006,,
1.125,-1.27,-0.72,0.5,0.019,-0.003,-0.007,,
1.1258,-0.49,-0.73,0.06,0.016,0.042,-0.008,,
1.1267,0.44,-0.36,0.01,-0.006,0.075,-0.001,,
1.1275,0.9,0.02,0.31,-0.031,0.086,0,,
1.1283,0.8,0.52,0.66,-0.064,0.08,-0.002,,
1.1292,0.34,0.86,0.6,-0.084,0.067,-0.003,,
1.13,-0.03,0.94,0.51,-0.084,0.057,-0.004,,
1.1308,-0.22,0.64,0.61,-0.062,0.051,-0.007,,
1.1317,-0.23,0.19,0.12,-0.03,0.049,-0.013,,
1.1325,-0.05,0,-0.21,-0.02,0.052,-0.011,,
1.1333,0.15,-0.05,-0.39,-0.007,0.046,-0.011,,
1.1342,0.14,-0.31,-0.29,0.007,0.04,-0.01,,
1.135,-0.07,-0.51,0.01,0.016,0.036,-0.008,,
1.1358,-0.27,-0.58,0.46,0.009,0.04,-0.008,,
1.1367,-0.2,-0.36,0.77,-0.007,0.043,-0.008,,
1.1375,-0.12,0.05,0.95,-0.031,0.037,-0.004,,
1.1383,-0.14,0.36,1.07,-0.056,0.033,-0.003,,
1.1392,-0.14,0.67,0.83,-0.077,0.03,-0.004,,
1.14,-0.14,0.87,0.69,-0.083,0.028,0.001,,
1.1408,-0.1,0.83,0.71,-0.071,0.034,0,,
1.1417,-0.01,0.54,0.87,-0.048,0.042,0.001,,
1.1425,0.12,0.19,0.84,-0.028,0.045,0.003,,
1.1433,0.24,-0.11,0.84,-0.02,0.042,0.001,,
1.1442,0.26,-0.17,0.88,-0.022,0.031,-0.001,,
1.145,0.1,-0.01,0.79,-0.025,0.021,0.003,,
1.1458,0.01,0.15,0.85,-0.017,0.017,-0.003,,
1.1467,-0.07,-0.02,0.95,-0.004,0.021,-0.004,,
1.1475,-0.06,-0.23,1.11,0.003,0.037,-0.004,,
1.1483,0.22,-0.39,1.3,-0.007,0.054,-0.004,,
1.1492,0.52,-0.25,1.09,-0.032,0.06,0.001,,
1.15,0.67,0.46,0.81,-0.057,0.055,0.003,,
1.1508,0.74,0.59,0.84,-0.055,0.044,-0.002,,
1.1517,0.62,0.27,1.13,-0.036,0.027,-0.004,,
1.1525,0.15,-0.07,1.44,-0.015,0.013,-0.007,,
1.1533,-0.16,-0.11,1.56,-0.004,0.001,-0.005,,
1.1542,-0.36,-0.15,1.18,-0.003,-0.006,-0.002,,
1.155,-0.11,-0.27,0.99,-0.004,-0.008,-0.001,,
1.1558,-0.02,-0.36,0.96,-0.001,-0.006,0.001,,
1.1567,-0.08,-0.27,0.99,0,-0.004,-0.001,,
1.1575,-0.14,-0.18,1.12,0.002,-0.004,0.002,,
1.1583,-0.23,-0.06,1.15,0.003,-0.007,0.002,,
1.1592,-0.29,-0.05,0.93,0,-0.012,0.002,,
1.16,-0.27,-0.1,0.69,-0.003,-0.016,0.002,,
1.1608,-0.18,-0.2,0.34,-0.001,-0.016,0.001,,
1.1617,-0.08,-0.34,0.11,0.001,-0.016,0.001,,
1.1625,-0.04,-0.41,0.12,0.005,-0.016,-0.001,,
1.1633,-0.14,-0.35,0.16,0.01,-0.016,-0.001,,
1.1642,-0.21,-0.34,0.35,0.011,-0.018,-0.003,,
1.165,-0.21,-0.37,0.43,0.013,-0.015,-0.003,,
1.1658,-0.16,-0.42,0.58,0.008,-0.011,-0.001,,
1.1667,0.09,-0.21,0.86,-0.007,0.001,-0.003,,
1.1675,0.25,0.18,0.8,-0.018,0.014,-0.004,,
1.1683,0.14,0.2,0.63,-0.023,0.011,-0.002,,
1.1692,0,-0.09,0.56,-0.015,0.008,-0.003,,
1.17,-0.17,-0.26,0.44,-0.007,0.009,-0.006,,
1.1708,-0.18,-0.3,0.07,-0.008,0.013,-0.005,,
1.1717,-0.05,-0.29,-0.05,-0.013,0.024,-0.006,,
1.1725,0.09,-0.06,-0.13,-0.028,0.039,-0.005,,
1.1733,0.39,0.29,-0.19,-0.052,0.057,-0.004,,
1.1742,0.42,0.69,-0.03,-0.073,0.063,-0.004,,
1.175,0.22,0.67,0.22,-0.079,0.057,-0.004,,
1.1758,-0.02,0.6,0.71,-0.076,0.05,-0.007,,
1.1767,-0.2,0.63,0.57,-0.073,0.046,-0.002,,
1.1775,-0.26,0.55,0.07,-0.065,0.042,-0.001,,
1.1783,-0.05,-0.04,-0.11,-0.048,0.043,-0.001,,
1.1792,0.11,-0.43,0.26,-0.031,0.051,-0.005,,
1.18,0.1,-0.19,0.22,-0.039,0.058,-0.005,,
1.1808,0.16,0.39,0.26,-0.064,0.063,-0.002,,
1.1817,0.21,0.87,0.25,-0.078,0.069,-0.002,,
1.1825,0.16,0.74,0.21,-0.072,0.071,0.002,,
1.1833,0.07,0.13,0.31,-0.049,0.075,0.003,,
1.1842,0.19,-0.35,0.41,-0.033,0.09,0.004,,
1.185,0.48,-0.18,0.46,-0.04,0.105,0.002,,
1.1858,0.75,0.23,0.44,-0.06,0.112,0.001,,
1.1867,0.76,0.66,0.47,-0.073,0.109,0,,
1.1875,0.56,0.57,0.53,-0.072,0.096,0.006,,
1.1883,0.16,0.23,1,-0.052,0.084,0.005,,
1.1892,-0.12,-0.07,1.26,-0.033,0.076,-0.002,,
1.19,-0.11,-0.25,1.19,-0.021,0.077,-0.001,,
1.1908,0.12,-0.17,0.69,-0.025,0.08,-0.003,,
1.1917,0.26,0.02,0.12,-0.04,0.077,-0.005,,
1.1925,0.03,0.29,-0.49,-0.068,0.064,-0.003,,
1.1933,-0.08,0.42,0.33,-0.073,0.068,-0.005,,
1.1942,0.05,0.59,0.97,-0.076,0.082,-0.008,,
1.195,0.26,0.73,1.2,-0.072,0.095,-0.003,,
1.1958,0.32,0.61,1.24,-0.058,0.098,-0.003,,
1.1967,0.26,0.21,0.86,-0.042,0.085,-0.009,,
1.1975,-0.04,-0.3,0.21,-0.026,0.063,-0.006,,
1.1983,-0.33,-0.65,-0.13,-0.01,0.047,-0.009,,
1.1992,-0.36,-0.67,-0.12,-0.007,0.048,-0.011,,
1.2,-0.17,-0.35,0.04,-0.01,0.066,-0.006,,
1.2008,0.15,-0.15,0.54,-0.014,0.087,-0.004,,
1.2017,0.39,-0.04,0.68,-0.032,0.102,-0.002,,
1.2025,0.49,0.34,0.48,-0.053,0.112,0.002,,
1.2033,0.63,0.44,0.37,-0.063,0.11,0.002,,
1.2042,0.53,0.3,0.45,-0.061,0.091,0.002,,
1.205,0.12,0,0.51,-0.053,0.061,-0.001,,
1.2058,-0.3,-0.12,0.47,-0.047,0.037,-0.004,,
1.2067,-0.46,-0.13,0.71,-0.046,0.026,-0.002,,
1.2075,-0.21,0.05,0.79,-0.058,0.03,-0.003,,
1.2083,0.08,0.5,0.96,-0.067,0.04,0.001,,
1.2092,0.3,0.52,1.57,-0.059,0.046,-0.003,,
1.21,0.39,0.2,1.88,-0.046,0.05,-0.002,,
1.2108,0.32,-0.14,1.67,-0.029,0.049,0.003,,
1.2117,0.27,-0.39,0.91,-0.022,0.044,-0.001,,
1.2125,0.19,-0.33,0.21,-0.016,0.039,0.001,,
1.2133,0.17,-0.4,-0.38,-0.008,0.037,0.004,,
1.2142,0.31,-0.52,-0.61,-0.004,0.044,0.002,,
1.215,0.58,-0.65,-0.87,-0.01,0.063,0.008,,
1.2158,0.78,-0.33,-0.89,-0.032,0.079,0.008,,
1.2167,0.88,0.23,-0.43,-0.057,0.087,0.005,,
1.2175,0.92,0.7,0.43,-0.074,0.081,0.004,,
1.2183,0.58,0.81,1.09,-0.076,0.055,0.003,,
1.2192,-0.21,0.49,1.38,-0.058,0.02,-0.005,,
1.22,-0.81,0,1.7,-0.034,0.005,-0.005,,
1.2208,-0.84,-0.26,1.58,-0.015,0.02,-0.006,,
1.2217,-0.14,-0.36,1.16,-0.008,0.06,-0.005,,
1.2225,0.76,-0.37,0.56,-0.016,0.096,-0.003,,
1.2233,1.03,-0.19,0.13,-0.033,0.103,0,,
1.2242,0.75,0.05,-0.03,-0.055,0.087,-0.003,,
1.225,0.22,0.46,0.04,-0.075,0.063,-0.005,,
1.2258,-0.2,0.61,0.22,-0.076,0.046,-0.001,,
1.2267,-0.3,0.64,0.27,-0.063,0.038,-0.004,,
1.2275,-0.23,0.56,0.32,-0.047,0.037,-0.004,,
1.2283,-0.21,0.33,0.19,-0.03,0.035,-0.002,,
1.2292,0.08,0.06,-0.61,-0.017,0.038,-0.002,,
1.23,0.29,-0.2,-1.13,0.003,0.031,-0.002,,
1.2308,0.07,-0.67,-0.59,0.012,0.018,-0.005,,
1.2317,-0.37,-0.79,0.1,-0.001,0.011,-0.006,,
1.2325,-0.54,-0.41,0.57,-0.029,0.016,-0.008,,
1.2333,-0.34,0.18,0.87,-0.045,0.027,-0.007,,
1.2342,-0.15,0.53,1.19,-0.054,0.037,-0.003,,
1.235,0.05,0.61,1.26,-0.057,0.049,-0.003,,
1.2358,0.32,0.56,0.98,-0.058,0.054,-0.002,,
1.2367,0.35,0.39,0.72,-0.052,0.052,0,,
1.2375,0.32,0.17,0.57,-0.043,0.044,-0.004,,
1.2383,0.18,-0.07,0.65,-0.038,0.037,-0.001,,
1.2392,0.05,0.02,0.84,-0.039,0.027,-0.002,,
1.24,-0.1,0.35,0.95,-0.044,0.017,-0.003,,
1.2408,-0.13,0.33,1.21,-0.04,0.012,0,,
1.2417,0.04,0.21,1.29,-0.033,0.011,-0.001,,
1.2425,-0.01,0.09,0.85,-0.026,0.012,-0.001,,
1.2433,0.03,-0.24,0.69,-0.02,0.012,0.002,,
1.2442,0.27,-0.2,0.95,-0.029,0.016,-0.002,,
1.245,0.26,0.28,0.73,-0.046,0.019,0.003,,
1.2458,0.38,0.46,0.59,-0.053,0.023,0.004,,
