CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.925,0.05,-0.52,0.45,0.002,0.01,-0.001,,
0.9258,-0.27,-0.39,0.31,-0.007,0.003,-0.002,,
0.9267,-0.19,-0.13,0.46,-0.028,0.013,0.001,,
0.9275,-0.04,0.38,0.62,-0.054,0.027,-0.001,,
0.9283,0.28,0.83,0.43,-0.077,0.046,-0.001,,
0.9292,0.48,1.02,0.53,-0.083,0.054,0,,
0.93,0.31,0.65,0.16,-0.059,0.044,-0.001,,
0.9308,0.3,-0.16,-0.11,-0.039,0.042,-0.001,,
0.9317,-0.02,-0.39,-0.25,-0.023,0.025,-0.007,,
0.9325,-0.33,-0.55,-0.88,-0.019,0.016,-0.009,,
0.9333,-0.09,-0.33,-0.37,-0.035,0.031,-0.004,,
0.9342,0.09,0.19,0.06,-0.048,0.029,-0.008,,
0.935,-0.13,0.36,0.2,-0.051,0.028,-0.006,,
0.9358,-0.16,0.28,0.37,-0.057,0.031,-0.004,,
0.9367,-0.24,0.39,0.45,-0.067,0.023,-0.006,,
0.9375,-0.1,0.22,0.61,-0.088,0.021,-0.011,,
0.9383,-0.35,0.79,0.25,-0.114,0.018,-0.009,,
0.9392,-0.26,1,0.2,-0.113,0.027,-0.002,,
0.94,0.09,0.94,0.57,-0.098,0.047,-0.008,,
0.9408,0.21,0.48,0.73,-0.064,0.056,-0.007,,
0.9417,0.22,-0.08,0.56,-0.038,0.061,-0.004,,
0.9425,0.29,-0.46,0.22,-0.027,0.057,-0.01,,
0.9433,0.19,-0.38,-0.07,-0.033,0.047,-0.008,,
0.9442,0.11,-0.18,-0.1,-0.039,0.041,-0.008,,
0.945,0.23,-0.09,0.37,-0.045,0.05,-0.011,,
0.9458,0.3,0.08,0.81,-0.055,0.059,-0.008,,
0.9467,0.38,0.42,1.18,-0.068,0.071,-0.007,,
0.9475,0.5,0.71,1.33,-0.073,0.076,-0.006,,
0.9483,0.53,0.67,1.26,-0.066,0.066,-0.003,,
0.9492,0.32,0.29,0.75,-0.052,0.045,-0.003,,
0.95,0.14,-0.37,0.36,-0.032,0.033,-0.005,,
0.9508,-0.02,-0.61,-0.1,-0.027,0.023,-0.007,,
0.9517,0.06,-0.45,-0.14,-0.032,0.024,-0.006,,
0.9525,0.1,-0.05,-0.07,-0.046,0.022,-0.007,,
0.9533,0.07,0.21,0.41,-0.059,0.023,-0.006,,
0.9542,-0.14,0.38,0.45,-0.067,0.018,-0.007,,
0.955,-0.19,0.37,0.5,-0.068,0.02,-0.006,,
0.9558,-0.21,0.4,0.27,-0.067,0.022,-0.008,,
0.9567,-0.07,0.24,0.26,-0.058,0.032,-0.009,,
0.9575,0.05,-0.13,0.32,-0.052,0.045,-0.01,,
0.9583,0.18,-0.15,0.43,-0.052,0.06,-0.009,,
0.9592,0.32,-0.09,0.58,-0.051,0.071,-0.01,,
0.96,0.4,0,0.76,-0.05,0.079,-0.009,,
0.9608,0.43,-0.01,0.66,-0.048,0.082,-0.011,,
0.9617,0.34,-0.04,1.04,-0.049,0.074,-0.014,,
0.9625,0.1,0.09,1.26,-0.048,0.064,-0.016,,
0.9633,-0.17,0.15,1.05,-0.044,0.058,-0.015,,
0.9642,-0.05,0.08,0.36,-0.041,0.063,-0.012,,
0.965,-0.01,-0.31,-0.16,-0.036,0.049,-0.01,,
0.9658,-0.12,-0.35,0.11,-0.046,0.044,-0.013,,
0.9667,-0.13,0.14,0.11,-0.07,0.05,-0.011,,
0.9675,0.12,0.55,0.21,-0.102,0.058,-0.006,,
0.9683,0.44,0.95,0.52,-0.121,0.06,-0.009,,
0.9692,0.2,1.21,0.44,-0.126,0.051,-0.007,,
0.97,-0.13,0.82,0.69,-0.107,0.028,-0.012,,
0.9708,-0.51,0.46,0.87,-0.073,0.018,-0.012,,
0.9717,-0.6,0.2,0.81,-0.039,0.023,-0.008,,
0.9725,-0.34,-0.28,0.85,-0.009,0.032,-0.012,,
0.9733,0.25,-0.88,0.2,0.018,0.055,-0.018,,
0.9742,0.99,-1.23,-0.38,0.023,0.082,-0.006,,
0.975,1.2,-0.86,0.14,0.006,0.085,0.003,,
0.9758,0.99,-0.12,0.58,-0.026,0.078,-0.004,,
0.9767,0.68,0.19,0.77,-0.049,0.06,-0.003,,
0.9775,0.25,0.36,0.83,-0.062,0.03,0,,
0.9783,-0.41,0.71,0.67,-0.077,0.008,-0.007,,
0.9792,-0.51,0.83,0.71,-0.081,0.004,-0.01,,
0.98,-0.38,0.7,0.74,-0.068,0.012,-0.008,,
0.9808,-0.12,0.28,1.02,-0.047,0.02,-0.01,,
0.9817,-0.03,-0.13,0.77,-0.03,0.025,-0.012,,
0.9825,0.21,-0.44,-0.21,-0.023,0.037,-0.007,,
0.9833,0.32,-0.42,-0.03,-0.021,0.045,0,,
0.9842,0.32,-0.22,0.61,-0.014,0.056,-0.003,,
0.985,0.66,-0.27,0.71,-0.013,0.068,-0.003,,
0.9858,0.86,-0.32,0.67,-0.026,0.058,0.002,,
0.9867,0.46,0.22,0.79,-0.052,0.028,0.003,,
0.9875,-0.43,0.63,0.93,-0.068,-0.012,0.001,,
0.9883,-0.83,0.53,0.94,-0.067,-0.03,-0.004,,
0.9892,-0.93,0.37,1.01,-0.056,-0.017,-0.005,,
0.99,-0.32,0.33,1.47,-0.044,0.021,-0.004,,
0.9908,0.41,0.5,1.63,-0.041,0.056,-0.008,,
0.9917,0.77,0.37,1.04,-0.041,0.071,-0.005,,
0.9925,1,-0.18,0.04,-0.038,0.065,0,,
0.9933,0.38,-0.15,-0.25,-0.038,0.045,-0.008,,
0.9942,0.02,-0.32,0.41,-0.029,0.028,-0.005,,
0.995,-0.11,-0.24,1,-0.025,0.025,-0.01,,
0.9958,-0.02,0.06,1.13,-0.04,0.028,-0.01,,
0.9967,-0.01,0.5,1.19,-0.055,0.03,-0.007,,
0.9975,0.04,0.77,1.18,-0.064,0.031,-0.004,,
0.9983,0.18,0.62,1.09,-0.061,0.03,-0.003,,
0.9992,0.35,0.18,1.07,-0.051,0.032,0.002,,
1,0.41,-0.15,0.67,-0.043,0.036,-0.003,,
1.0008,0.51,-0.08,0.71,-0.036,0.042,-0.003,,
1.0017,0.38,0.06,1.03,-0.034,0.036,-0.003,,
1.0025,0.08,0.19,1.15,-0.038,0.019,-0.006,,
1.0033,-0.16,0.17,1.01,-0.035,0.002,-0.006,,
1.0042,-0.42,0.08,1.29,-0.027,-0.008,-0.005,,
1.005,-0.37,0.04,1.64,-0.016,-0.008,-0.007,,
1.0058,-0.06,-0.11,1.79,-0.003,0.006,-0.005,,
1.0067,0.25,-0.4,1.66,0.002,0.017,-0.003,,
1.0075,0.19,-0.49,0.79,-0.003,0.02,-0.008,,
1.0083,0.06,-0.29,0.24,-0.019,0.012,-0.012,,
1.0092,-0.12,0.11,0.14,-0.027,0.003,-0.009,,
1.01,-0.33,0.14,0.32,-0.018,-0.008,-0.008,,
1.0108,-0.39,-0.24,0.61,-0.004,-0.014,-0.005,,
1.0117,-0.42,-0.45,0.59,-0.003,-0.012,-0.005,,
1.0125,-0.33,-0.25,0.24,-0.019,-0.011,-0.007,,
1.0133,-0.12,0.17,0.08,-0.032,-0.007,0,,
1.0142,-0.06,0.27,0.14,-0.027,-0.006,0.001,,
1.015,-0.14,-0.1,0.47,-0.014,-0.008,-0.001,,
1.0158,-0.16,-0.44,0.61,-0.003,-0.006,-0.001,,
1.0167,-0.23,-0.47,0.45,-0.002,-0.005,-0.002,,
1.0175,-0.34,-0.3,0.25,-0.012,-0.013,-0.003,,
1.0183,-0.32,-0.05,0.26,-0.025,-0.016,-0.002,,
1.0192,-0.47,0.04,0.01,-0.033,-0.017,-0.003,,
1.02,-0.17,0,0.62,-0.042,-0.001,0,,
1.0208,0.06,0.28,0.49,-0.059,0.02,-0.004,,
1.0217,0.31,0.43,0.63,-0.055,0.041,0.002,,
1.0225,0.5,0.33,0.47,-0.056,0.05,-0.003,,
1.0233,0.35,0.24,-0.15,-0.05,0.052,-0.004,,
1.0242,0.34,-0.03,-0.29,-0.049,0.047,-0.005,,
1.025,0.14,0.1,-0.38,-0.047,0.037,-0.009,,
1.0258,-0.02,-0.08,-0.01,-0.035,0.03,-0.008,,
1.0267,-0.06,-0.13,0.52,-0.037,0.028,-0.01,,
1.0275,-0.02,-0.12,0.61,-0.038,0.038,-0.01,,
1.0283,0.26,0.04,0.69,-0.055,0.059,-0.007,,
1.0292,0.55,0.54,0.67,-0.076,0.071,-0.009,,
1.03,0.43,0.45,0.22,-0.077,0.067,-0.012,,
1.0308,0.1,0.25,0.18,-0.101,0.051,-0.017,,
1.0317,-0.08,0.72,0.2,-0.121,0.041,-0.017,,
1.0325,-0.33,1,0.11,-0.117,0.043,-0.019,,
1.0333,-0.21,0.84,1.06,-0.099,0.042,-0.012,,
1.0342,-0.27,0.5,0.61,-0.078,0.053,-0.015,,
1.035,0.06,0.26,0.56,-0.078,0.066,-0.009,,
1.0358,0.55,0.28,0.08,-0.09,0.081,-0.008,,
1.0367,0.73,0.38,-0.42,-0.088,0.091,-0.014,,
1.0375,0.52,0.46,0.12,-0.08,0.083,-0.012,,
1.0383,0.22,0.26,0.54,-0.058,0.068,-0.015,,
1.0392,0.04,-0.15,0.83,-0.036,0.06,-0.012,,
1.04,-0.13,-0.45,1.03,-0.014,0.053,-0.01,,
1.0408,-0.01,-0.3,0.78,-0.009,0.05,-0.006,,
1.0417,0.29,-0.09,0.03,-0.026,0.047,-0.001,,
1.0425,0.31,-0.19,-0.34,-0.04,0.041,-0.004,,
1.0433,0.23,-0.08,-0.42,-0.046,0.03,-0.01,,
1.0442,-0.13,-0.08,0.24,-0.048,0.013,-0.006,,
1.045,-0.5,0.22,-0.04,-0.057,0.02,-0.007,,
1.0458,-0.48,0.48,0.09,-0.072,0.038,-0.001,,
1.0467,-0.43,0.59,0.45,-0.093,0.055,0.002,,
1.0475,0.24,0.59,0.39,-0.087,0.061,-0.013,,
1.0483,0.2,0.31,0.12,-0.079,0.061,-0.011,,
1.0492,0.23,-0.16,0.23,-0.061,0.06,-0.013,,
1.05,0.03,-0.28,0.54,-0.049,0.061,-0.015,,
1.0508,-0.01,-0.18,0.79,-0.046,0.071,-0.016,,
1.0517,0.15,0.13,0.71,-0.053,0.083,-0.015,,
1.0525,0.4,0.24,0.75,-0.059,0.091,-0.017,,
1.0533,0.46,0.23,1,-0.058,0.091,-0.014,,
1.0542,0.41,0.1,1.07,-0.058,0.084,-0.013,,
1.055,0.15,0.04,1.14,-0.06,0.072,-0.014,,
1.0558,-0.08,0.07,1.08,-0.063,0.065,-0.013,,
1.0567,-0.06,0.18,1.34,-0.065,0.066,-0.016,,
1.0575,0.09,0.28,1.42,-0.062,0.075,-0.014,,
1.0583,0.3,0.28,1.21,-0.054,0.082,-0.012,,
1.0592,0.58,0.14,0.68,-0.04,0.077,-0.009,,
1.06,0.42,-0.29,0.55,-0.024,0.041,-0.011,,
1.0608,-0.26,-0.66,0.28,-0.009,-0.002,-0.012,,
1.0617,-1.07,-0.49,-0.56,-0.018,-0.035,-0.012,,
1.0625,-1.25,-0.25,-0.65,-0.041,-0.039,-0.012,,
1.0633,-0.84,0.24,-0.61,-0.065,-0.009,-0.013,,
1.0642,-0.19,0.71,-0.09,-0.086,0.04,-0.012,,
1.065,0.86,0.66,1,-0.09,0.086,-0.015,,
1.0658,1.02,0.84,1.23,-0.089,0.106,-0.014,,
1.0667,1,0.74,1.05,-0.075,0.103,-0.006,,
1.0675,0.85,0.22,0.88,-0.039,0.078,-0.01,,
1.0683,0.25,-0.5,0.75,0.005,0.047,-0.013,,
1.0692,-0.01,-1.29,0.71,0.04,0.032,-0.016,,
1.07,-0.21,-1.28,0.59,0.04,0.034,-0.022,,
1.0708,-0.05,-0.77,0.42,0.013,0.052,-0.016,,
1.0717,0.56,-0.19,0.65,-0.02,0.082,-0.015,,
1.0725,1.03,0.42,0.97,-0.052,0.101,-0.013,,
1.0733,1.12,0.74,0.94,-0.075,0.103,-0.008,,
1.0742,0.81,0.9,0.98,-0.087,0.081,-0.005,,
1.075,0.2,0.83,0.76,-0.088,0.041,-0.005,,
1.0758,-0.33,0.56,0.48,-0.075,0.007,-0.007,,
1.0767,-0.79,0.22,0.28,-0.056,-0.016,-0.008,,
1.0775,-0.85,-0.2,0.03,-0.037,-0.007,-0.011,,
1.0783,-0.47,-0.1,-0.21,-0.03,0.021,-0.006,,
1.0792,0.24,-0.17,-0.18,-0.018,0.043,-0.001,,
1.08,0.56,-0.26,0.06,-0.008,0.048,0,,
1.0808,0.32,-0.29,0.04,-0.009,0.029,0.004,,
1.0817,-0.06,-0.33,0.34,-0.02,0.001,0,,
1.0825,-0.48,-0.13,0.76,-0.037,-0.018,-0.005,,
1.0833,-0.82,0.37,0.77,-0.062,-0.025,-0.006,,
1.0842,-0.76,0.72,0.53,-0.08,-0.007,-0.008,,
1.085,-0.34,0.93,0.69,-0.086,0.023,-0.009,,
1.0858,0.1,0.91,0.88,-0.077,0.056,-0.01,,
1.0867,0.43,0.81,1.13,-0.063,0.076,-0.01,,
1.0875,0.66,0.28,0.87,-0.039,0.086,-0.011,,
1.0883,0.97,-0.49,0.33,-0.014,0.081,-0.011,,
1.0892,0.77,-0.74,0.4,-0.003,0.06,-0.008,,
1.09,0.33,-0.5,0.88,-0.001,0.039,-0.009,,
1.0908,0.07,-0.23,1.19,-0.011,0.029,-0.014,,
1.0917,0.11,-0.11,1.56,-0.021,0.024,-0.01,,
1.0925,0,0.33,1.63,-0.04,0.024,-0.006,,
1.0933,0.1,0.63,1.55,-0.049,0.031,-0.007,,
1.0942,0.15,0.81,1.28,-0.054,0.032,-0.003,,
1.095,0.18,0.58,1.05,-0.049,0.029,-0.001,,
1.0958,0.31,0,0.76,-0.039,0.031,0,,
1.0967,0.5,-0.29,0.5,-0.039,0.031,-0.001,,
1.0975,0.33,0.15,0.72,-0.049,0.025,-0.001,,
1.0983,0.21,0.49,1.13,-0.048,0.021,0.002,,
1.0992,0.15,0.39,1.27,-0.034,0.012,-0.002,,
1.1,-0.11,-0.01,1.36,-0.016,0.003,-0.003,,
1.1008,-0.34,-0.28,1.32,0,-0.004,-0.006,,
1.1017,-0.52,-0.27,1.16,0.002,-0.004,-0.011,,
1.1025,-0.31,-0.27,1.03,-0.001,0.009,-0.008,,
1.1033,0.04,-0.22,0.73,-0.01,0.024,-0.008,,
1.1042,0.26,-0.12,0.69,-0.021,0.031,-0.008,,
1.105,0.35,0.04,1.06,-0.029,0.032,-0.009,,
1.1058,0.16,0.37,1.39,-0.035,0.024,-0.006,,
1.1067,-0.03,0.46,1.18,-0.031,0.007,-0.004,,
1.1075,-0.24,0.21,1.09,-0.014,-0.011,-0.007,,
1.1083,-0.52,-0.22,0.4,0.007,-0.029,-0.007,,
1.1092,-0.52,-0.58,0.7,0.047,-0.023,-0.006,,
1.11,-0.29,-0.96,0.38,0.059,-0.026,-0.006,,
1.1108,-0.19,-1.11,0.09,0.059,-0.027,-0.003,,
1.1117,-0.07,-1.01,-0.2,0.046,-0.026,0,,
1.1125,-0.03,-0.71,-0.23,0.021,-0.03,-0.001,,
1.1133,-0.22,-0.2,0.18,-0.001,-0.033,0.003,,
1.1142,-0.33,0.13,0.4,-0.013,-0.03,0.002,,
1.115,-0.4,0.34,0.56,-0.023,-0.024,0,,
1.1158,-0.27,0.33,0.49,-0.027,-0.019,0,,
1.1167,-0.21,0.21,0.24,-0.021,-0.013,-0.001,,
1.1175,-0.25,0.04,0.13,-0.009,-0.007,-0.004,,
1.1183,-0.2,-0.34,0.02,0.005,0.001,-0.003,,
1.1192,-0.07,-0.67,-0.51,0.003,0.013,-0.004,,
1.12,0.03,-0.41,-0.19,-0.006,0.035,-0.008,,
1.1208,0.23,-0.05,-0.16,-0.031,0.042,-0.01,,
1.1217,0.16,0.45,0.17,-0.044,0.041,-0.008,,
1.1225,-0.03,0.48,0.18,-0.057,0.035,-0.011,,
1.1233,-0.05,0.54,0.46,-0.058,0.042,-0.007,,
1.1242,0.28,0.43,0.78,-0.052,0.056,-0.007,,
1.125,0.46,0.28,0.67,-0.041,0.059,-0.009,,
1.1258,0.32,-0.02,0.22,-0.027,0.057,-0.007,,
1.1267,0.12,-0.17,-0.21,-0.031,0.044,-0.014,,
1.1275,-0.07,-0.07,-0.35,-0.031,0.031,-0.01,,
1.1283,-0.22,0.16,-0.22,-0.041,0.031,-0.004,,
1.1292,-0.11,0.3,-0.02,-0.056,0.039,-0.003,,
1.13,0.14,0.55,0.09,-0.068,0.056,0.001,,
1.1308,0.39,0.88,0.53,-0.091,0.08,0.002,,
1.1317,0.58,0.97,1.05,-0.097,0.082,-0.008,,
1.1325,0.05,0.47,1.23,-0.082,0.073,-0.012,,
1.1333,-0.31,0.2,1.19,-0.074,0.055,-0.01,,
1.1342,-0.46,0.05,0.78,-0.05,0.051,-0.009,,
1.135,-0.31,-0.15,0.75,-0.029,0.059,-0.012,,
1.1358,0.37,-0.47,0.7,-0.01,0.078,-0.006,,
1.1367,0.92,-0.24,0.04,-0.016,0.1,-0.005,,
1.1375,1,0.21,-0.37,-0.045,0.108,-0.004,,
1.1383,0.65,0.57,-0.48,-0.063,0.094,-0.001,,
1.1392,0.11,0.37,-0.61,-0.047,0.064,-0.004,,
1.14,-0.38,-0.09,0.06,-0.032,0.036,-0.008,,
1.1408,-0.55,-0.22,0.64,-0.024,0.025,-0.006,,
1.1417,-0.44,0.09,0.54,-0.029,0.026,-0.004,,
1.1425,0,0.13,0.34,-0.028,0.037,-0.005,,
1.1433,0.24,-0.04,0.18,-0.027,0.042,-0.001,,
1.1442,0.19,-0.17,-0.07,-0.028,0.044,-0.003,,
1.145,0.12,-0.24,0.12,-0.034,0.047,-0.006,,
1.1458,-0.11,-0.1,0.37,-0.041,0.045,-0.005,,
1.1467,-0.27,0.25,0.62,-0.053,0.044,-0.008,,
1.1475,-0.26,0.43,0.77,-0.062,0.049,-0.011,,
1.1483,-0.12,0.57,0.83,-0.069,0.06,-0.008,,
1.1492,0.18,0.53,0.79,-0.068,0.075,-0.007,,
1.15,0.4,0.34,0.74,-0.059,0.084,-0.007,,
1.1508,0.41,0.01,0.63,-0.041,0.088,-0.008,,
1.1517,0.18,-0.3,1.02,-0.028,0.083,-0.008,,
1.1525,0.21,-0.33,1.29,-0.021,0.085,-0.01,,
1.1533,0.42,0.05,0.68,-0.024,0.092,-0.005,,
1.1542,0.53,-0.27,0.58,-0.008,0.089,-0.007,,
1.155,0.3,-0.38,0.57,-0.006,0.069,-0.016,,
1.1558,0.03,-0.41,0.12,-0.015,0.044,-0.015,,
1.1567,-0.52,-0.1,0.29,-0.049,0.011,-0.008,,
1.1575,-0.53,0.53,0.82,-0.078,-0.004,-0.009,,
1.1583,-0.19,0.87,1.2,-0.082,0.001,-0.004,,
1.1592,0.08,0.79,1.33,-0.062,0.013,-0.008,,
1.16,0.15,0.49,1.51,-0.029,0.02,-0.006,,
1.1608,0.18,0.14,1.2,0.008,0.022,-0.002,,
1.1617,0.32,-0.6,0.2,0.049,0.004,-0.004,,
1.1625,0.2,-1.73,-0.78,0.086,-0.01,-0.005,,
1.1633,-0.31,-2.11,-0.75,0.095,-0.023,-0.003,,
1.1642,-0.35,-1.46,-0.24,0.059,-0.013,-0.002,,
1.165,0.37,-0.51,0.21,0.012,0.024,-0.001,,
1.1658,0.77,0.21,0.56,-0.023,0.054,0.002,,
1.1667,0.72,0.64,1.1,-0.052,0.073,0.002,,
1.1675,0.71,0.95,1.39,-0.081,0.08,-0.005,,
1.1683,0.66,1.33,1.2,-0.103,0.073,-0.006,,
1.1692,0.27,1.2,0.47,-0.087,0.046,-0.01,,
1.17,-0.33,0.29,0.69,-0.039,0.01,-0.012,,
1.1708,-0.64,-0.65,1.3,0.001,-0.01,-0.014,,
1.1717,-0.66,-1.05,1.51,0.015,-0.004,-0.017,,
1.1725,-0.41,-0.64,1.68,-0.001,0.021,-0.011,,
1.1733,0.28,0.12,1.29,-0.022,0.056,-0.008,,
1.1742,0.93,0.32,0.75,-0.029,0.085,0,,
1.175,1.15,0.16,0.29,-0.03,0.092,-0.003,,
1.1758,0.68,0.36,-0.66,-0.038,0.072,-0.005,,
1.1767,0,0.28,-0.94,-0.032,0.034,-0.006,,
1.1775,-0.64,-0.11,-0.54,-0.023,-0.015,-0.015,,
1.1783,-1.14,-0.16,-0.41,-0.033,-0.051,-0.012,,
1.1792,-1.2,0.35,-0.31,-0.06,-0.055,-0.008,,
1.18,-0.72,0.83,0.2,-0.068,-0.035,-0.008,,
1.1808,-0.18,0.85,0.65,-0.048,-0.001,-0.002,,
1.1817,0.23,0.17,0.95,-0.01,0.024,0,,
1.1825,0.43,-0.57,0.67,0.012,0.036,-0.002,,
1.1833,0.22,-0.71,0.1,0.009,0.027,-0.004,,
1.1842,-0.21,-0.35,0.13,-0.01,0.005,-0.005,,
1.185,-0.41,0.06,0.42,-0.029,-0.013,-0.008,,
1.1858,-0.4,0.19,0.85,-0.042,-0.019,-0.006,,
1.1867,-0.39,0.49,1.12,-0.056,-0.014,-0.007,,
1.1875,-0.2,0.72,1.35,-0.061,-0.001,-0.007,,
1.1883,-0.03,0.84,1.33,-0.054,0.01,-0.006,,
1.1892,-0.03,0.74,1.31,-0.039,0.011,0,,
1.19,0.14,0.4,1.28,-0.021,0.013,-0.003,,
1.1908,0.47,-0.17,0.65,-0.002,0.011,-0.001,,
1.1917,0.73,-0.71,0.02,0.017,0.015,-0.005,,
1.1925,0.4,-0.6,0.27,0.029,0.002,-0.008,,
1.1933,-0.04,-0.42,0.56,0.035,-0.02,-0.008,,
1.1942,-0.15,-0.61,0.81,0.035,-0.033,-0.008,,
1.195,-0.33,-0.58,1.13,0.018,-0.037,-0.006,,
1.1958,-0.31,0.04,1.5,-0.012,-0.024,-0.006,,
1.1967,0.14,0.63,1.81,-0.036,-0.001,-0.002,,
1.1975,0.68,0.87,1.8,-0.047,0.02,-0.001,,
1.1983,0.85,0.67,1.66,-0.037,0.024,0.002,,
1.1992,0.47,0.11,1.31,-0.011,0.005,-0.001,,
1.2,-0.07,-0.34,1.21,0.011,-0.017,-0.008,,
1.2008,-0.5,-0.58,1.48,0.029,-0.036,-0.007,,
1.2017,-0.63,-0.55,1.31,0.035,-0.045,-0.008,,
1.2025,-0.3,-0.54,0.99,0.036,-0.037,-0.009,,
1.2033,-0.25,-0.45,0.86,0.035,-0.035,-0.006,,
1.2042,-0.22,-0.38,0.79,0.031,-0.028,-0.003,,
1.205,0.01,-0.26,0.91,0.019,-0.023,-0.004,,
1.2058,0.08,-0.17,0.85,0.008,-0.03,-0.002,,
1.2067,-0.09,0.05,0.69,-0.004,-0.04,-0.001,,
1.2075,-0.28,0.14,0.56,-0.006,-0.049,-0.004,,
1.2083,-0.38,0.14,0.51,0.002,-0.053,-0.002,,
1.2092,-0.34,-0.04,0.37,0.019,-0.051,-0.003,,
1.21,-0.25,-0.61,0.19,0.039,-0.051,-0.007,,
1.2108,-0.13,-0.84,0.12,0.054,-0.055,-0.005,,
1.2117,-0.27,-0.82,-0.02,0.056,-0.061,-0.006,,
1.2125,-0.3,-0.82,0.24,0.048,-0.058,-0.005,,
1.2133,-0.3,-0.31,0.23,0.037,-0.046,-0.001,,
1.2142,-0.45,-0.08,-0.13,0.013,-0.03,-0.002,,
1.215,-0.09,0.13,0.34,0,-0.012,-0.003,,
1.2158,0.09,0.4,0.46,-0.01,0.002,-0.004,,
1.2167,0.05,0.22,0.26,-0.02,0.008,-0.006,,
1.2175,0.16,0.07,0.06,-0.026,0.013,-0.008,,
1.2183,0.12,0.09,-0.13,-0.031,0.015,-0.008,,
1.2192,0.07,0,-0.14,-0.031,0.016,-0.008,,
1.22,-0.08,-0.08,0.02,-0.027,0.013,-0.008,,
1.2208,-0.1,0.13,0.02,-0.034,0.014,-0.008,,
1.2217,-0.03,0.49,0.12,-0.055,0.025,-0.007,,
1.2225,0.02,0.92,0.49,-0.063,0.024,-0.003,,
1.2233,-0.02,0.64,1.09,-0.053,0.032,-0.008,,
1.2242,-0.1,0.22,1.08,-0.039,0.024,-0.004,,
1.225,-0.08,-0.18,0.75,-0.02,0.016,-0.006,,
1.2258,-0.1,-0.43,0.25,-0.018,0.007,-0.003,,
1.2267,-0.4,-0.26,-0.28,-0.011,0,-0.003,,
1.2275,-0.11,-0.07,-0.46,-0.011,0.011,-0.003,,
1.2283,0.14,0.23,-0.37,-0.029,0.036,-0.002,,
1.2292,0.44,0.6,0.16,-0.037,0.057,-0.002,,
1.23,0.73,0.74,0.86,-0.047,0.08,-0.002,,
1.2308,0.62,0.5,1.34,-0.041,0.076,-0.005,,
1.2317,0.32,-0.18,0.44,0,0.037,-0.001,,
1.2325,-0.22,-0.76,-0.26,0.014,0.006,-0.004,,
1.2333,-0.69,-0.77,0.28,0.014,0.004,-0.008,,
1.2342,-0.23,-0.58,0.39,-0.004,0.026,-0.01,,
1.235,0.17,0.11,0.19,-0.026,0.051,-0.007,,
1.2358,0.58,0.49,0.31,-0.042,0.064,-0.001,,
1.2367,0.54,0.49,0.87,-0.041,0.067,-0.004,,
1.2375,0.38,0.32,0.64,-0.043,0.042,0.002,,
1.2383,-0.37,0.16,0.21,-0.036,0.024,0.002,,
1.2392,-0.56,-0.07,0.25,-0.033,0.029,-0.009,,
1.24,-0.2,0,0.21,-0.031,0.045,-0.01,,
1.2408,0.02,-0.01,0.03,-0.028,0.056,-0.007,,
1.2417,0.19,0.05,0.2,-0.033,0.06,-0.006,,
1.2425,0.11,0.08,0.21,-0.034,0.065,-0.005,,
1.2433,-0.03,0.03,0.38,-0.037,0.057,0,,
1.2442,-0.21,0.01,0.75,-0.039,0.059,-0.006,,
1.245,-0.11,0.23,0.97,-0.049,0.061,-0.003,,
1.2458,-0.07,0.4,0.85,-0.048,0.068,0.001,,
1.2467,0.18,0.23,1.12,-0.038,0.074,0,,
1.2475,0.16,-0.05,0.95,-0.022,0.076,-0.001,,
1.2483,0.02,-0.24,0.67,-0.013,0.071,0.003,,
1.2492,0,-0.29,0.36,-0.01,0.069,-0.001,,
1.25,0.05,-0.24,0.18,-0.009,0.062,0,,
1.2508,-0.1,-0.38,0.01,-0.005,0.053,0,,
1.2517,-0.12,-0.44,0.11,-0.017,0.046,-0.004,,
1.2525,-0.23,-0.2,0.19,-0.043,0.036,-0.001,,
1.2533,-0.32,0.47,0.36,-0.08,0.033,0.003,,
1.2542,-0.02,1.13,0.52,-0.103,0.037,0,,
1.255,0.13,1.12,0.96,-0.09,0.035,0.001,,
1.2558,0.01,0.67,1.32,-0.064,0.035,0.002,,
1.2567,0.17,0.31,1.45,-0.034,0.046,0.003,,
1.2575,0.46,-0.08,1.07,-0.002,0.049,0,,
1.2583,0.61,-0.74,0.5,0.032,0.043,0.001,,
1.2592,0.47,-1.21,0.49,0.048,0.034,-0.002,,
1.26,0.39,-1.14,0.43,0.042,0.032,-0.005,,
1.2608,0.4,-0.64,0.37,0.024,0.031,-0.002,,
1.2617,0.44,-0.24,0.28,0.016,0.033,-0.004,,
1.2625,0.46,-0.12,0.71,0.006,0.029,-0.005,,
1.2633,0.23,-0.04,0.79,-0.004,0.025,-0.006,,
1.2642,0.02,0.23,0.26,-0.022,0.023,-0.005,,
1.265,0.22,0.31,-0.03,-0.03,0.029,-0.003,,
1.2658,0.51,0.03,0.25,-0.018,0.04,-0.005,,
1.2667,0.51,-0.18,0.16,-0.002,0.043,-0.01,,
1.2675,0.43,-0.45,0.27,0.013,0.045,-0.002,,
1.2683,0.31,-0.58,0.61,0.018,0.042,-0.004,,
1.2692,0.06,-0.48,0.36,0.014,0.029,-0.002,,
