CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.3408,0.06,0.06,0.05,-0.004,-0.047,-0.003,,
0.3417,-0.1,0.1,0.29,-0.005,-0.046,-0.002,,
0.3425,-0.28,-0.04,0.27,-0.005,-0.037,-0.003,,
0.3433,-0.19,-0.08,0.26,-0.01,-0.026,-0.001,,
0.3442,-0.12,0.02,0.23,-0.02,-0.019,0.002,,
0.345,-0.13,0.3,0.24,-0.028,-0.014,-0.001,,
0.3458,-0.05,0.31,0.45,-0.028,-0.01,-0.002,,
0.3467,-0.03,0.17,0.47,-0.023,-0.01,-0.004,,
0.3475,-0.15,-0.02,0.57,-0.014,-0.011,-0.004,,
0.3483,-0.35,-0.13,0.75,-0.008,-0.006,-0.005,,
0.3492,-0.27,-0.04,0.8,-0.007,0.007,-0.008,,
0.35,0,0.03,0.79,-0.012,0.023,-0.009,,
0.3508,0.05,0.16,0.58,-0.02,0.029,-0.007,,
0.3517,0.02,0.26,0.61,-0.021,0.037,-0.006,,
0.3525,-0.02,0.15,0.64,-0.014,0.045,-0.004,,
0.3533,0.05,-0.02,0.28,-0.004,0.051,-0.002,,
0.3542,0.2,-0.27,0.15,0.001,0.05,-0.002,,
0.355,0.08,-0.27,-0.05,-0.002,0.045,-0.002,,
0.3558,0.11,0,-0.07,-0.01,0.037,0.001,,
0.3567,0.01,0,0.08,-0.014,0.024,0.004,,
0.3575,-0.37,0.09,0.05,-0.017,0.01,0.002,,
0.3583,-0.47,0.19,0.02,-0.022,0.004,-0.001,,
0.3592,-0.44,0.19,0.24,-0.022,0.006,0.002,,
0.36,-0.38,0.2,0.31,-0.02,0.015,0.006,,
0.3608,-0.05,0.1,-0.13,-0.016,0.04,0.008,,
0.3617,0.41,-0.09,-0.35,-0.006,0.062,0.009,,
0.3625,0.65,-0.41,-0.45,0.005,0.078,0.008,,
0.3633,0.73,-0.34,-0.47,0.002,0.087,0.003,,
0.3642,0.56,-0.06,-0.08,-0.012,0.076,-0.001,,
0.365,0.1,0.24,0.35,-0.027,0.055,-0.004,,
0.3658,-0.31,0.51,0.64,-0.041,0.041,-0.001,,
0.3667,-0.45,0.59,0.79,-0.034,0.027,0.002,,
0.3675,-0.31,0.11,0.79,-0.02,0.033,0.001,,
0.3683,-0.02,-0.11,0.81,-0.013,0.048,0.003,,
0.3692,0.31,-0.11,0.22,-0.012,0.057,0.001,,
0.37,0.66,-0.09,0.1,-0.023,0.069,0.003,,
0.3708,0.6,0.16,0.11,-0.028,0.069,0.005,,
0.3717,0.52,0.24,0.45,-0.027,0.064,0.004,,
0.3725,0.16,0.15,0.99,-0.014,0.051,0.004,,
0.3733,-0.21,0,1.18,0,0.039,0.004,,
0.3742,-0.39,-0.12,0.85,0.016,0.027,0,,
0.375,-0.31,-0.42,0.13,0.026,0.027,0,,
0.3758,-0.16,-0.39,-0.13,0.023,0.038,-0.002,,
0.3767,0.13,-0.54,-0.1,0.014,0.052,-0.002,,
0.3775,0.24,-0.46,0.46,0.003,0.068,-0.004,,
0.3783,0.32,-0.13,0.79,-0.016,0.077,-0.006,,
0.3792,0.28,0.28,1.22,-0.029,0.073,-0.006,,
0.38,0.01,0.53,1.45,-0.033,0.056,-0.006,,
0.3808,-0.29,0.64,1.52,-0.033,0.036,-0.004,,
0.3817,-0.44,0.44,1.39,-0.024,0.023,-0.003,,
0.3825,-0.48,0.12,1.15,-0.011,0.022,-0.003,,
0.3833,-0.28,-0.16,0.76,-0.002,0.033,-0.003,,
0.3842,0.14,-0.37,0.52,0.007,0.048,-0.001,,
0.385,0.38,-0.45,0.49,0.015,0.059,-0.001,,
0.3858,0.38,-0.46,0.68,0.012,0.059,0,,
0.3867,0.19,-0.15,1.05,-0.003,0.051,-0.001,,
0.3875,0.01,0.34,1.17,-0.023,0.034,-0.002,,
0.3883,-0.12,0.61,1.15,-0.037,0.013,-0.001,,
0.3892,-0.25,0.52,1.12,-0.036,-0.01,-0.004,,
0.39,-0.36,0.3,1.05,-0.028,-0.022,-0.005,,
0.3908,-0.42,0.14,0.81,-0.018,-0.029,-0.005,,
0.3917,-0.21,-0.22,0.45,-0.009,-0.025,-0.003,,
0.3925,0.14,-0.52,0.33,0.008,-0.015,-0.003,,
0.3933,0.23,-0.61,0.27,0.015,-0.002,-0.002,,
0.3942,0.43,-0.52,0.61,0.01,0.01,-0.004,,
0.395,0.57,-0.24,1.19,0.003,0.015,-0.002,,
0.3958,0.36,0.17,1.25,-0.004,0.008,-0.003,,
0.3967,0.22,0.25,1.06,-0.018,-0.006,-0.007,,
0.3975,0.11,0.22,1.02,-0.023,-0.021,-0.009,,
0.3983,-0.1,0.03,1.18,-0.02,-0.027,-0.003,,
0.3992,-0.07,0,1.26,-0.027,-0.021,-0.004,,
0.4,0.2,0.3,1.09,-0.029,-0.008,-0.005,,
0.4008,0.45,0.23,0.84,-0.008,0.002,-0.007,,
0.4017,0.58,-0.3,0.92,0.021,-0.004,-0.01,,
0.4025,0.23,-0.82,0.39,0.028,-0.03,-0.008,,
0.4033,-0.53,-0.63,-0.37,0.011,-0.06,-0.011,,
0.4042,-0.86,-0.23,-0.29,-0.006,-0.07,-0.01,,
0.405,-0.62,0.09,0.05,-0.014,-0.058,-0.007,,
0.4058,-0.08,0.1,0.19,-0.016,-0.038,-0.007,,
0.4067,0.13,0.08,0.19,-0.028,-0.026,-0.006,,
0.4075,-0.05,0.36,0.01,-0.045,-0.019,-0.004,,
0.4083,-0.01,0.59,-0.11,-0.053,-0.015,-0.006,,
0.4092,0.18,0.55,-0.22,-0.046,-0.019,-0.008,,
0.41,0.08,0.16,-0.3,-0.026,-0.03,-0.009,,
0.4108,-0.14,-0.28,-0.27,-0.009,-0.04,-0.012,,
0.4117,-0.41,-0.34,-0.14,-0.008,-0.048,-0.01,,
0.4125,-0.49,-0.16,-0.09,-0.012,-0.048,-0.01,,
0.4133,-0.25,0,-0.08,-0.017,-0.043,-0.008,,
0.4142,-0.08,0.11,-0.03,-0.022,-0.039,-0.008,,
0.415,-0.05,0.13,-0.05,-0.024,-0.036,-0.009,,
0.4158,-0.12,0.14,-0.01,-0.027,-0.039,-0.01,,
0.4167,-0.25,0.06,-0.05,-0.028,-0.045,-0.009,,
0.4175,-0.41,0.07,-0.15,-0.034,-0.05,-0.009,,
0.4183,-0.41,0.15,-0.03,-0.042,-0.047,-0.01,,
0.4192,-0.32,0.36,0.15,-0.051,-0.039,-0.009,,
0.42,-0.19,0.41,0.69,-0.053,-0.025,-0.009,,
0.4208,-0.04,0.4,1.01,-0.05,-0.018,-0.013,,
0.4217,-0.09,0.33,1.09,-0.039,-0.019,-0.013,,
0.4225,-0.08,0.25,0.95,-0.031,-0.023,-0.012,,
0.4233,-0.1,0.28,0.52,-0.017,-0.039,-0.01,,
0.4242,-0.27,-0.19,0.47,0.015,-0.058,-0.009,,
0.425,-0.35,-0.93,0.58,0.033,-0.068,-0.009,,
0.4258,-0.3,-1,0.19,0.018,-0.068,-0.004,,
0.4267,-0.05,-0.4,0.02,-0.015,-0.057,0.003,,
0.4275,0.2,0.39,0.33,-0.044,-0.055,0.002,,
0.4283,0.17,0.83,0.68,-0.046,-0.062,-0.002,,
0.4292,0.13,0.45,1.07,-0.024,-0.064,-0.001,,
0.43,-0.09,-0.09,1.11,-0.003,-0.068,-0.001,,
0.4308,-0.15,-0.34,1.06,0.002,-0.065,-0.001,,
0.4317,0.08,-0.41,0.62,-0.006,-0.06,0.001,,
0.4325,0.28,-0.29,0.22,-0.016,-0.055,0,,
0.4333,0.37,-0.17,0.46,-0.023,-0.052,0,,
0.4342,0.11,-0.02,0.95,-0.028,-0.051,0,,
0.435,-0.16,0.08,1.32,-0.029,-0.05,-0.001,,
0.4358,-0.12,0.17,1.35,-0.032,-0.042,-0.005,,
0.4367,-0.09,0.32,1.31,-0.041,-0.032,-0.004,,
0.4375,0.06,0.46,1.18,-0.048,-0.022,-0.002,,
0.4383,0.05,0.54,1.1,-0.056,-0.017,-0.002,,
0.4392,0.07,0.49,0.94,-0.055,-0.007,-0.004,,
0.44,0.09,0.15,0.85,-0.041,0.004,-0.003,,
0.4408,0.26,-0.19,0.89,-0.025,0.014,-0.002,,
0.4417,0.03,-0.14,0.89,-0.021,0.015,-0.003,,
0.4425,-0.11,-0.04,0.85,-0.021,0.015,-0.001,,
0.4433,-0.03,0.07,0.81,-0.022,0.019,-0.003,,
0.4442,0.26,0.1,0.57,-0.022,0.028,-0.005,,
0.445,0.43,0.16,0.29,-0.021,0.03,0.001,,
0.4458,-0.14,-0.13,0.08,-0.01,0.001,0.005,,
0.4467,-0.87,-0.45,-0.02,0.001,-0.034,0.005,,
0.4475,-1,-0.58,0.41,-0.001,-0.044,0.002,,
0.4483,-0.54,-0.17,0.5,-0.02,-0.023,-0.006,,
0.4492,0.04,0.64,0.44,-0.046,0.023,-0.004,,
0.45,0.73,0.94,0.85,-0.054,0.067,0.002,,
0.4508,0.77,0.79,0.86,-0.044,0.086,0.006,,
0.4517,0.68,0.05,0.38,-0.015,0.085,0.011,,
0.4525,0.29,-0.68,0,0.003,0.053,0.004,,
0.4533,-0.26,-0.87,-0.34,0.009,0.021,-0.001,,
0.4542,-0.53,-0.57,-0.58,0,0.001,0.001,,
0.455,-0.46,-0.13,-0.06,-0.011,-0.003,-0.001,,
0.4558,-0.31,0.26,0.28,-0.025,0.015,-0.002,,
0.4567,0.01,0.46,0.44,-0.034,0.045,0.004,,
0.4575,0.4,0.59,0.99,-0.045,0.067,0.004,,
0.4583,0.56,0.56,0.45,-0.048,0.081,0.009,,
0.4592,0.57,0.34,-0.27,-0.045,0.076,0.014,,
0.46,0.24,-0.05,-0.46,-0.025,0.06,0.01,,
0.4608,-0.06,-0.54,-0.77,-0.004,0.044,0.008,,
0.4617,-0.16,-0.55,-0.51,-0.001,0.031,0.004,,
0.4625,-0.17,-0.25,-0.23,-0.009,0.031,-0.001,,
0.4633,-0.2,0.21,0.3,-0.025,0.037,0.001,,
0.4642,-0.22,0.53,0.63,-0.027,0.049,0.002,,
0.465,-0.18,0.31,1.17,-0.023,0.066,0,,
0.4658,0.19,0.1,1.15,-0.02,0.088,0.001,,
0.4667,0.49,0.03,0.79,-0.026,0.105,-0.004,,
0.4675,0.61,0.09,0.52,-0.027,0.113,-0.002,,
0.4683,0.39,-0.11,0.41,-0.026,0.098,-0.001,,
0.4692,-0.02,-0.11,0.49,-0.03,0.076,-0.005,,
0.47,-0.42,0.25,1.08,-0.044,0.062,-0.003,,
0.4708,-0.41,0.58,1.4,-0.054,0.055,-0.003,,
0.4717,-0.32,0.77,1.32,-0.053,0.056,-0.008,,
0.4725,-0.17,0.54,1.19,-0.04,0.062,-0.008,,
0.4733,0.02,0.01,1.11,-0.02,0.067,-0.007,,
0.4742,0.22,-0.25,0.78,-0.01,0.073,-0.006,,
0.475,0.28,-0.37,0.41,-0.005,0.074,-0.003,,
0.4758,0.34,-0.4,0.44,-0.005,0.071,-0.001,,
0.4767,0.24,-0.16,0.59,-0.014,0.065,-0.002,,
0.4775,0.16,0.12,0.64,-0.026,0.059,-0.003,,
0.4783,-0.05,0.41,0.53,-0.038,0.047,-0.004,,
0.4792,-0.25,0.48,0.52,-0.042,0.036,-0.006,,
0.48,-0.25,0.36,0.6,-0.035,0.032,-0.009,,
0.4808,-0.16,0.1,0.49,-0.026,0.037,-0.009,,
0.4817,0.06,-0.21,0.53,-0.019,0.051,-0.008,,
0.4825,0.36,-0.26,0.68,-0.016,0.063,-0.004,,
0.4833,0.44,-0.07,0.64,-0.019,0.063,-0.003,,
0.4842,0.24,0.13,0.85,-0.022,0.046,-0.002,,
0.485,0.05,0.15,0.99,-0.022,0.028,-0.006,,
0.4858,-0.13,0.06,1.31,-0.023,0.014,-0.005,,
0.4867,-0.23,0.12,1.42,-0.027,0.011,-0.001,,
0.4875,-0.13,0.19,1.03,-0.032,0.008,-0.001,,
0.4883,0.18,0.12,0.7,-0.035,0.007,0.002,,
0.4892,0.35,-0.01,0.67,-0.029,0.004,0,,
0.49,0.27,-0.11,0.69,-0.023,-0.002,0,,
0.4908,0.15,-0.19,0.92,-0.021,-0.004,0.001,,
0.4917,0.14,-0.11,1.1,-0.02,-0.005,0,,
0.4925,0.17,0.05,1.15,-0.018,-0.013,-0.003,,
0.4933,0.15,0.02,1.08,-0.013,-0.026,-0.003,,
0.4942,-0.09,-0.11,0.83,-0.005,-0.036,-0.005,,
0.495,-0.17,-0.25,0.51,-0.006,-0.045,-0.006,,
0.4958,-0.14,-0.4,0.24,-0.005,-0.043,-0.004,,
0.4967,-0.11,-0.34,0,-0.009,-0.033,-0.005,,
0.4975,0.19,-0.18,-0.07,-0.019,-0.025,-0.003,,
0.4983,0.3,-0.05,0.15,-0.02,-0.021,-0.004,,
0.4992,0.14,-0.01,0.34,-0.026,-0.021,-0.004,,
0.5,0.11,0.04,0.6,-0.036,-0.018,-0.006,,
0.5008,0.05,0.35,0.48,-0.045,-0.021,-0.008,,
0.5017,-0.02,0.4,0.19,-0.051,-0.031,-0.007,,
0.5025,-0.08,0.29,0.12,-0.044,-0.041,-0.011,,
0.5033,-0.17,-0.06,0.11,-0.038,-0.045,-0.009,,
0.5042,-0.34,-0.16,0.35,-0.035,-0.042,-0.01,,
0.505,-0.32,0.02,0.3,-0.044,-0.035,-0.009,,
0.5058,-0.14,0.27,0.31,-0.052,-0.029,-0.007,,
0.5067,-0.01,0.38,0.32,-0.052,-0.032,-0.011,,
0.5075,-0.1,0.27,0.41,-0.046,-0.042,-0.015,,
0.5083,-0.47,0.17,0.29,-0.046,-0.051,-0.016,,
0.5092,-0.69,0.14,-0.05,-0.052,-0.051,-0.015,,
0.51,-0.51,0.15,-0.27,-0.06,-0.042,-0.013,,
0.5108,-0.23,0.1,-0.11,-0.064,-0.028,-0.013,,
0.5117,0,0.3,0.3,-0.071,-0.018,-0.014,,
0.5125,0.02,0.53,0.66,-0.078,-0.02,-0.013,,
0.5133,-0.08,0.69,0.86,-0.074,-0.026,-0.013,,
0.5142,-0.01,0.64,0.67,-0.052,-0.039,-0.012,,
0.515,-0.14,0.28,0.59,-0.015,-0.062,-0.009,,
0.5158,-0.35,-0.61,0.1,0.015,-0.078,-0.009,,
0.5167,-0.4,-1.18,-0.62,0.017,-0.081,-0.007,,
0.5175,-0.39,-1.03,-0.92,-0.006,-0.075,-0.003,,
0.5183,-0.2,-0.28,-0.64,-0.039,-0.057,0.001,,
0.5192,0.24,0.44,0.02,-0.064,-0.043,0.002,,
0.52,0.34,0.79,0.56,-0.072,-0.037,-0.001,,
0.5208,0.21,0.55,1.08,-0.063,-0.038,-0.001,,
0.5217,-0.05,0.28,1.28,-0.048,-0.052,-0.001,,
0.5225,-0.31,0.16,1.14,-0.033,-0.07,-0.003,,
0.5233,-0.35,-0.08,0.93,-0.025,-0.084,-0.004,,
0.5242,-0.4,-0.23,0.69,-0.03,-0.093,-0.004,,
0.525,-0.2,-0.22,0.24,-0.039,-0.085,-0.005,,
0.5258,0.04,-0.1,0.44,-0.047,-0.064,-0.005,,
0.5267,0.19,0.2,0.96,-0.051,-0.038,-0.003,,
0.5275,0.52,0.37,1.21,-0.053,-0.009,0,,
0.5283,0.74,0.35,1.23,-0.056,0.008,0.003,,
0.5292,0.47,0.43,0.95,-0.057,0.002,0.003,,
0.53,0.1,0.25,0.8,-0.043,-0.019,0.004,,
0.5308,-0.29,-0.11,0.55,-0.028,-0.045,0.001,,
0.5317,-0.61,-0.46,0.34,-0.021,-0.065,-0.002,,
0.5325,-0.71,-0.54,0.24,-0.029,-0.071,-0.005,,
0.5333,-0.51,-0.01,0.01,-0.047,-0.051,-0.007,,
0.5342,-0.11,0.55,0.11,-0.06,-0.026,-0.002,,
0.535,0.07,0.63,0.85,-0.059,-0.011,0.002,,
0.5358,-0.11,0.29,1.08,-0.052,-0.007,0.005,,
0.5367,-0.12,0.21,0.99,-0.054,0.001,0.004,,
0.5375,0.12,0.28,0.93,-0.067,0.014,-0.004,,
0.5383,0.62,0.48,0.82,-0.076,0.031,-0.003,,
0.5392,0.69,0.58,1.12,-0.069,0.024,0.001,,
0.54,0.08,0.29,1.07,-0.046,-0.004,0.004,,
0.5408,-0.42,-0.21,1.13,-0.022,-0.027,0.004,,
0.5417,-0.58,-0.53,0.92,-0.013,-0.036,-0.002,,
0.5425,-0.3,-0.39,0.32,-0.021,-0.023,-0.002,,
0.5433,0.29,0.01,0.27,-0.036,-0.006,0.006,,
0.5442,0.47,0.34,0.22,-0.052,0.002,0.004,,
0.545,0.32,0.49,0.06,-0.064,0.007,0.007,,
0.5458,0.2,0.42,0.32,-0.058,0.007,0.013,,
0.5467,0.12,0.24,0.29,-0.046,0.005,0.01,,
0.5475,0.12,0.02,0.16,-0.039,0.005,0.007,,
0.5483,-0.08,0.08,0.1,-0.033,-0.003,0.006,,
0.5492,-0.19,0,0.06,-0.024,-0.002,0.003,,
0.55,-0.11,-0.15,0.31,-0.018,0.002,0.005,,
0.5508,-0.05,-0.24,0.25,-0.012,0.009,0.004,,
0.5517,0.04,-0.23,0.18,-0.015,0.019,0.002,,
0.5525,0.12,-0.08,0.27,-0.024,0.026,0.004,,
0.5533,0.1,0.1,0.45,-0.036,0.029,0.003,,
0.5542,-0.01,0.22,0.41,-0.049,0.027,0.002,,
0.555,-0.09,0.38,0.29,-0.064,0.029,0.001,,
0.5558,-0.17,0.68,0.51,-0.069,0.026,-0.004,,
0.5567,-0.2,0.59,0.59,-0.064,0.03,-0.003,,
0.5575,-0.25,0.52,0.74,-0.052,0.027,0.002,,
0.5583,-0.41,0.14,0.72,-0.031,0.025,0.002,,
0.5592,-0.41,-0.22,0.83,-0.021,0.031,-0.002,,
0.56,-0.21,-0.03,0.42,-0.019,0.047,0.002,,
0.5608,0.3,0.15,0.28,-0.025,0.066,0.001,,
0.5617,0.55,0.05,0.37,-0.024,0.072,0.003,,
0.5625,0.31,-0.19,0.59,-0.021,0.056,0,,
0.5633,-0.24,-0.32,0.57,-0.017,0.031,-0.002,,
0.5642,-0.58,-0.05,0.96,-0.035,0.022,-0.001,,
0.565,-0.46,0.44,0.86,-0.061,0.032,0.003,,
0.5658,-0.07,0.67,0.88,-0.073,0.045,-0.001,,
0.5667,0.18,0.73,1.07,-0.074,0.06,-0.003,,
0.5675,0.21,0.58,1.07,-0.066,0.067,-0.001,,
0.5683,0.21,0.41,0.79,-0.056,0.07,-0.003,,
0.5692,0.21,0.22,0.45,-0.037,0.066,-0.006,,
0.57,0.17,-0.29,0.58,-0.012,0.058,-0.004,,
0.5708,0.12,-0.56,0.92,-0.004,0.052,-0.003,,
0.5717,-0.01,-0.34,1.14,-0.015,0.042,-0.002,,
0.5725,-0.25,0.23,1.07,-0.031,0.033,0.002,,
0.5733,-0.2,0.32,0.96,-0.027,0.032,0.001,,
0.5742,0.08,0.1,0.93,-0.011,0.034,-0.003,,
0.575,0.16,-0.19,0.62,-0.003,0.032,0.002,,
0.5758,0.03,-0.31,0.28,-0.009,0.022,0.001,,
0.5767,-0.13,-0.09,-0.07,-0.018,0.01,-0.001,,
0.5775,-0.19,-0.1,-0.16,-0.02,0.001,0.001,,
0.5783,-0.03,-0.21,0.06,-0.017,0.001,0,,
0.5792,0.07,-0.13,0.32,-0.016,0.004,-0.001,,
0.58,-0.02,0.01,0.53,-0.017,0.004,0.001,,
0.5808,-0.1,-0.01,0.72,-0.018,0.001,0,,
0.5817,0.07,-0.04,0.52,-0.018,0.001,-0.001,,
0.5825,0.18,-0.14,0.25,-0.019,-0.002,0.001,,
0.5833,0.24,-0.23,0.28,-0.024,-0.002,0.001,,
0.5842,0.29,-0.05,0.37,-0.034,-0.004,0,,
0.585,0.27,0.06,0.8,-0.042,-0.009,0.002,,
0.5858,0.2,0.23,0.91,-0.049,-0.016,0.002,,
0.5867,0.09,0.35,0.99,-0.052,-0.019,-0.003,,
0.5875,0.14,0.29,1.13,-0.051,-0.017,-0.001,,
0.5883,0.21,0.18,1.02,-0.048,-0.018,-0.003,,
0.5892,0.23,0.17,0.75,-0.045,-0.023,-0.005,,
0.59,0.18,0.06,0.42,-0.036,-0.03,-0.005,,
0.5908,0.12,-0.2,0.46,-0.025,-0.035,-0.006,,
0.5917,0.14,-0.3,0.67,-0.018,-0.037,-0.004,,
0.5925,0.08,-0.28,0.71,-0.018,-0.045,-0.002,,
0.5933,-0.08,-0.06,0.6,-0.024,-0.058,-0.004,,
0.5942,-0.29,0.11,0.33,-0.026,-0.07,-0.002,,
0.595,-0.48,0.1,-0.03,-0.021,-0.074,-0.005,,
0.5958,-0.41,-0.22,-0.17,-0.004,-0.067,-0.009,,
0.5967,-0.31,-0.68,-0.12,0.008,-0.055,-0.007,,
0.5975,-0.16,-0.9,0.23,-0.001,-0.039,-0.006,,
0.5983,0.01,-0.2,-0.07,-0.038,-0.026,-0.002,,
0.5992,-0.02,0.5,-0.4,-0.073,-0.019,-0.003,,
0.6,0.18,0.65,0.18,-0.086,-0.012,-0.004,,
0.6008,0.13,0.58,0.7,-0.086,-0.016,-0.009,,
0.6017,-0.08,0.45,1.08,-0.083,-0.021,-0.012,,
0.6025,-0.28,0.45,1.12,-0.079,-0.028,-0.01,,
0.6033,-0.34,0.52,0.98,-0.066,-0.033,-0.011,,
0.6042,-0.35,0.46,0.82,-0.052,-0.038,-0.01,,
0.605,-0.34,0.1,0.94,-0.04,-0.04,-0.009,,
0.6058,-0.31,-0.03,0.96,-0.046,-0.038,-0.008,,
0.6067,0.05,0.21,0.5,-0.06,-0.034,-0.014,,
0.6075,0.19,0.18,-0.18,-0.067,-0.033,-0.01,,
0.6083,0.08,0.15,-0.29,-0.069,-0.039,-0.004,,
0.6092,-0.07,0.19,-0.05,-0.064,-0.043,-0.005,,
0.61,-0.12,0.19,0.11,-0.06,-0.041,-0.007,,
0.6108,-0.03,0.1,0.36,-0.05,-0.037,-0.005,,
0.6117,0.02,0.14,0.53,-0.042,-0.041,-0.002,,
0.6125,-0.04,0.1,0.4,-0.036,-0.05,-0.001,,
0.6133,-0.29,-0.06,0.21,-0.03,-0.063,0,,
0.6142,-0.29,-0.37,0.03,-0.022,-0.068,0,,
0.615,-0.23,-0.65,0.27,-0.013,-0.062,-0.001,,
0.6158,-0.05,-0.47,0.67,-0.011,-0.045,-0.002,,
0.6167,0.22,-0.12,0.97,-0.023,-0.025,-0.003,,
0.6175,0.29,0.27,0.81,-0.04,-0.01,0.001,,
0.6183,0.28,0.39,0.49,-0.047,-0.006,0.003,,
0.6192,0.24,0.15,0.37,-0.043,-0.008,0.003,,
0.62,-0.07,-0.14,0.38,-0.034,-0.019,0.003,,
0.6208,-0.41,-0.21,0.52,-0.03,-0.035,-0.002,,
0.6217,-0.56,-0.15,0.84,-0.037,-0.045,-0.003,,
0.6225,-0.4,0.14,0.97,-0.048,-0.047,0.001,,
0.6233,0.02,0.4,0.84,-0.054,-0.035,0.001,,
0.6242,0.01,0.25,1.02,-0.044,-0.025,0.003,,
0.625,-0.2,0.15,1.01,-0.044,-0.031,0.003,,
0.6258,-0.16,-0.01,0.97,-0.042,-0.025,0.003,,
0.6267,0.02,-0.09,1.16,-0.047,-0.013,0.003,,
0.6275,0.4,0.05,1.04,-0.051,0.011,0.001,,
0.6283,0.79,0.28,1.05,-0.061,0.039,0.001,,
0.6292,0.72,0.48,0.9,-0.072,0.048,0,,
0.63,0.43,0.56,0.55,-0.077,0.041,0.001,,
0.6308,0.13,0.49,0.56,-0.07,0.026,0.006,,
0.6317,-0.12,0.21,0.54,-0.058,0.008,0.005,,
0.6325,-0.19,0,0.56,-0.054,-0.005,0.004,,
0.6333,-0.17,0.04,0.42,-0.053,-0.006,0.007,,
0.6342,-0.04,0.17,0.6,-0.054,0.001,0.006,,
0.635,0.2,0.25,0.76,-0.059,0.012,0.008,,
0.6358,0.47,0.4,0.73,-0.059,0.032,0.013,,
0.6367,0.56,0.4,0.57,-0.062,0.039,0.007,,
0.6375,0.29,0.44,0.36,-0.065,0.035,0.008,,
0.6383,-0.1,0.38,0.25,-0.049,0.022,0.01,,
0.6392,-0.26,0.01,-0.06,-0.03,0.018,0.008,,
0.64,-0.32,-0.39,0.07,-0.019,0.002,0.007,,
0.6408,-0.17,-0.42,-0.38,-0.027,0.014,0.002,,
0.6417,0.09,0.04,-0.36,-0.049,0.031,0.001,,
0.6425,0.41,0.55,-0.06,-0.066,0.051,0.004,,
0.6433,0.57,0.85,0.59,-0.068,0.058,0.004,,
0.6442,0.41,0.61,0.98,-0.059,0.057,0.002,,
0.645,0.06,0.36,1.18,-0.04,0.045,0.002,,
0.6458,-0.08,0,1.07,-0.024,0.041,0.001,,
0.6467,-0.28,-0.18,0.71,-0.008,0.037,0,,
0.6475,-0.14,-0.49,0.42,0.002,0.049,0,,
0.6483,0.09,-0.36,0.23,-0.006,0.063,-0.001,,
0.6492,0.28,0.26,-0.05,-0.029,0.071,0.001,,
0.65,0.32,0.69,0.29,-0.053,0.072,0.002,,
0.6508,0.09,0.8,0.67,-0.06,0.062,0,,
0.6517,-0.19,0.26,1.13,-0.04,0.05,-0.004,,
0.6525,-0.44,-0.32,1.03,-0.014,0.039,-0.001,,
0.6533,-0.53,-0.54,0.52,-0.002,0.038,0.002,,
0.6542,-0.3,-0.28,0.1,-0.008,0.042,0.004,,
0.655,-0.11,0.12,0.09,-0.023,0.048,0.005,,
0.6558,0.01,0.25,0.43,-0.034,0.059,0.004,,
0.6567,0.05,0.23,0.78,-0.032,0.064,0.002,,
0.6575,0,0.05,1.07,-0.025,0.072,0.002,,
0.6583,-0.06,0.02,1.21,-0.024,0.08,0,,
0.6592,0.15,0.06,1.05,-0.027,0.089,0.001,,
0.66,0.24,0.17,0.56,-0.032,0.088,0,,
0.6608,0.31,0.2,0.36,-0.03,0.086,-0.001,,
0.6617,0.27,-0.03,0.37,-0.018,0.079,-0.002,,
0.6625,0.14,-0.29,0.61,-0.007,0.075,-0.002,,
0.6633,0.14,-0.29,0.55,-0.006,0.074,0.002,,
0.6642,0.11,-0.2,0.45,-0.014,0.068,0.007,,
0.665,0.12,0.13,0.38,-0.03,0.06,0.007,,
0.6658,0.16,0.29,0.2,-0.037,0.052,0.009,,
0.6667,0.17,0.21,0.28,-0.033,0.042,0.006,,
0.6675,0.25,0.06,0.34,-0.023,0.034,0.006,,
0.6683,0.09,-0.15,0.46,-0.011,0.019,0.006,,
0.6692,-0.25,-0.24,0.59,-0.009,0.007,0.003,,
0.67,-0.37,-0.24,0.5,-0.013,0.01,0.004,,
0.6708,-0.16,-0.26,0.54,-0.02,0.023,0.005,,
0.6717,0.25,-0.14,0.7,-0.03,0.04,0.004,,
0.6725,0.62,0.11,0.66,-0.04,0.046,0.003,,
0.6733,0.54,0.33,0.88,-0.048,0.034,0,,
0.6742,0.27,0.41,0.91,-0.05,0.019,-0.002,,
0.675,0.05,0.26,0.79,-0.046,0.012,-0.003,,
0.6758,0.01,0.16,0.69,-0.041,0.012,-0.004,,
0.6767,0.22,0.05,0.43,-0.033,0.013,-0.004,,
0.6775,0.29,-0.07,0.2,-0.026,0.009,-0.003,,
0.6783,0.26,-0.18,0.14,-0.023,0.006,-0.002,,
0.6792,0.29,-0.25,0.21,-0.025,0.006,0.001,,
0.68,0.3,-0.1,0.31,-0.031,0.006,0.003,,
0.6808,0.37,0.03,0.59,-0.035,0.003,0.003,,
0.6817,0.34,0.14,0.84,-0.041,-0.005,0.004,,
0.6825,0.17,0.26,0.75,-0.048,-0.017,0.003,,
0.6833,-0.02,0.35,0.54,-0.054,-0.031,0.002,,
0.6842,-0.18,0.26,0.42,-0.05,-0.039,0,,
0.685,-0.22,0.08,0.41,-0.043,-0.038,0,,
