CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.8808,-0.07,-0.46,-0.03,0.01,0,-0.001,,
0.8817,-0.19,-0.46,0.19,0.008,-0.007,0,,
0.8825,-0.13,-0.25,0.27,-0.006,-0.005,0.001,,
0.8833,0,0.16,0.42,-0.026,-0.003,0.002,,
0.8842,-0.1,0.59,0.41,-0.041,-0.006,0.001,,
0.885,-0.25,0.54,0.39,-0.041,-0.006,0.002,,
0.8858,-0.22,0.37,0.57,-0.035,-0.012,-0.002,,
0.8867,-0.3,0.14,0.23,-0.026,-0.013,0,,
0.8875,-0.37,-0.01,0.12,-0.019,-0.014,-0.002,,
0.8883,-0.3,-0.14,0.06,-0.014,-0.009,-0.003,,
0.8892,-0.26,-0.03,0.07,-0.02,0,-0.003,,
0.89,-0.1,0.22,0.3,-0.025,0.015,-0.004,,
0.8908,0.11,0.4,0.75,-0.021,0.03,-0.004,,
0.8917,0.26,0.26,1.24,0.001,0.038,-0.009,,
0.8925,0.25,-0.08,1.24,0.028,0.04,-0.007,,
0.8933,0.14,-0.5,1.07,0.053,0.029,-0.008,,
0.8942,-0.06,-0.95,0.7,0.077,0.018,-0.008,,
0.895,-0.2,-1.22,0.43,0.093,0.006,-0.008,,
0.8958,-0.34,-1.39,0.18,0.097,0.003,-0.009,,
0.8967,-0.28,-1.11,0.2,0.075,0.009,-0.008,,
0.8975,-0.26,-0.39,0.1,0.032,0.016,-0.002,,
0.8983,-0.14,0.39,0.4,-0.015,0.023,0.001,,
0.8992,-0.03,1.06,0.55,-0.05,0.026,-0.003,,
0.9,-0.17,1.12,0.66,-0.056,0.019,0,,
0.9008,-0.36,0.73,0.45,-0.044,0.016,-0.002,,
0.9017,-0.43,0.18,0.58,-0.023,0.016,-0.003,,
0.9025,-0.45,-0.2,0.3,-0.008,0.017,-0.004,,
0.9033,-0.41,-0.23,0.32,-0.009,0.026,-0.003,,
0.9042,-0.12,0,0.45,-0.019,0.039,-0.002,,
0.905,-0.01,0.41,0.65,-0.031,0.049,-0.002,,
0.9058,0.08,0.57,1.03,-0.03,0.064,-0.006,,
0.9067,0.14,0.48,1.31,-0.017,0.074,-0.007,,
0.9075,0.2,0.08,1.41,0.004,0.079,-0.01,,
0.9083,0.25,-0.27,0.99,0.015,0.08,-0.013,,
0.9092,0.09,-0.26,0.39,0.009,0.076,-0.015,,
0.91,0.19,-0.17,0.34,-0.003,0.078,-0.015,,
0.9108,0.37,0.18,0.46,-0.018,0.092,-0.016,,
0.9117,0.54,0.55,0.6,-0.019,0.103,-0.013,,
0.9125,0.77,0.38,0.92,0.001,0.098,-0.015,,
0.9133,0.57,-0.18,1.17,0.027,0.08,-0.016,,
0.9142,0.16,-0.46,0.76,0.033,0.054,-0.009,,
0.915,0.03,-0.4,0.13,0.017,0.034,-0.008,,
0.9158,0.04,-0.03,0.06,-0.002,0.021,-0.008,,
0.9167,0.25,0.2,0.33,-0.007,0.016,-0.005,,
0.9175,0.27,0.28,0.69,-0.001,0.016,-0.005,,
0.9183,0.15,0.17,1.31,0.016,0.012,-0.003,,
0.9192,0.05,-0.2,1.47,0.039,0.011,-0.003,,
0.92,-0.03,-0.46,1.32,0.055,0.016,-0.006,,
0.9208,0.24,-0.79,0.95,0.067,0.02,-0.009,,
0.9217,0.36,-0.91,0.4,0.068,0.022,-0.012,,
0.9225,0.29,-0.8,0.14,0.061,0.022,-0.011,,
0.9233,0.52,-0.84,0.87,0.052,0.032,-0.011,,
0.9242,0.31,-0.26,0.64,0.029,0.028,-0.014,,
0.925,0.02,0.1,0.48,0.007,0.039,-0.012,,
0.9258,0.26,0.41,0.66,-0.013,0.049,-0.009,,
0.9267,0.34,0.62,0.44,-0.018,0.052,-0.011,,
0.9275,0.46,0.31,0.55,-0.011,0.049,-0.006,,
0.9283,0.41,-0.05,0.21,0.003,0.037,-0.006,,
0.9292,0.14,-0.32,0.23,0.012,0.017,-0.004,,
0.93,-0.05,-0.41,0.32,0.018,0.008,-0.001,,
0.9308,-0.29,-0.19,0.35,0.02,0.003,0.006,,
0.9317,-0.2,-0.29,0.61,0.025,0.009,0.007,,
0.9325,-0.08,-0.36,0.84,0.024,0.011,0.008,,
0.9333,-0.19,-0.26,1,0.013,0.01,0.009,,
0.9342,-0.24,-0.05,1.1,-0.006,0.008,0.01,,
0.935,-0.16,0.29,0.62,-0.026,0.009,0.014,,
0.9358,0.02,0.34,0.63,-0.033,0.02,0.009,,
0.9367,0.07,0.23,0.61,-0.033,0.037,0.004,,
0.9375,0.11,0.22,0.53,-0.035,0.045,0.003,,
0.9383,0.06,0.29,0.52,-0.035,0.051,-0.001,,
0.9392,-0.08,0.4,0.5,-0.038,0.052,-0.002,,
0.94,-0.05,0.25,0.32,-0.028,0.05,0.002,,
0.9408,0.07,-0.01,0.61,-0.007,0.058,0,,
0.9417,0.15,-0.22,0.72,0.016,0.063,0.001,,
0.9425,0.3,-0.64,0.8,0.041,0.061,0.004,,
0.9433,0.28,-0.74,0.84,0.054,0.053,-0.004,,
0.9442,0.03,-0.77,0.34,0.045,0.033,-0.004,,
0.945,-0.14,-0.36,0.45,0.019,0.01,-0.002,,
0.9458,-0.32,-0.09,0.61,0.005,-0.002,-0.004,,
0.9467,-0.22,0.04,0.77,0,-0.006,0.003,,
0.9475,-0.03,0.03,1.11,0,0.001,0.004,,
0.9483,0.04,0.02,1.19,0.005,0,0.003,,
0.9492,0,0.06,1.11,0.002,-0.008,0.007,,
0.95,0.14,-0.04,0.84,0.005,-0.012,0.004,,
0.9508,0.18,-0.27,0.67,0.016,-0.018,0.003,,
0.9517,0.05,-0.48,0.56,0.028,-0.021,0.002,,
0.9525,-0.15,-0.55,0.75,0.043,-0.024,-0.001,,
0.9533,-0.35,-0.6,0.91,0.043,-0.028,-0.001,,
0.9542,-0.29,-0.57,1.01,0.042,-0.016,-0.001,,
0.955,0.07,-0.47,0.81,0.025,0.001,0,,
0.9558,0.43,-0.18,0.67,0.001,0.022,0.002,,
0.9567,0.62,0.26,0.47,-0.02,0.035,0.002,,
0.9575,0.69,0.34,0.67,-0.026,0.033,0.001,,
0.9583,0.42,0.37,0.69,-0.022,0.023,0.003,,
0.9592,0.17,0.08,0.43,-0.005,0.003,0.001,,
0.96,-0.16,-0.26,0.6,0.007,-0.02,0,,
0.9608,-0.42,-0.4,0.64,0.014,-0.034,0.003,,
0.9617,-0.32,-0.44,0.88,0.01,-0.04,0.006,,
0.9625,-0.12,-0.17,1.21,-0.003,-0.028,0.008,,
0.9633,0.19,0.08,1.14,-0.009,-0.012,0.008,,
0.9642,0.32,0.14,1.41,-0.013,-0.002,0.009,,
0.965,0.23,0.24,1.3,-0.013,0.006,0.007,,
0.9658,0.18,0.1,1.03,-0.013,0.004,0.007,,
0.9667,0.08,0.08,0.71,-0.016,0.006,0.005,,
0.9675,0.06,0,0.46,-0.013,0.004,0.002,,
0.9683,0.04,0.01,0.49,-0.015,0.006,0.001,,
0.9692,0.06,0.14,0.27,-0.014,0.009,0.001,,
0.97,0.06,0.18,0.28,-0.013,0.016,0.002,,
0.9708,0.23,0.13,0.29,-0.006,0.023,0,,
0.9717,0.33,0.01,0.2,0,0.028,0.001,,
0.9725,0.32,-0.13,-0.03,0.007,0.023,0.001,,
0.9733,0.14,-0.21,-0.26,0.007,0.01,-0.001,,
0.9742,-0.16,-0.21,-0.18,0.005,-0.009,-0.001,,
0.975,-0.42,-0.06,0.06,-0.003,-0.022,-0.001,,
0.9758,-0.51,0.21,0.19,-0.014,-0.03,-0.002,,
0.9767,-0.54,0.41,0.22,-0.021,-0.029,0,,
0.9775,-0.36,0.43,0.44,-0.022,-0.019,-0.001,,
0.9783,-0.15,0.22,0.44,-0.018,-0.007,-0.001,,
0.9792,0.03,0.15,0.48,-0.018,0.004,-0.001,,
0.98,0.13,0.12,0.46,-0.013,0.013,-0.002,,
0.9808,0.13,0.2,0.74,-0.006,0.017,-0.006,,
0.9817,0.06,0.2,0.97,0.011,0.017,-0.006,,
0.9825,-0.09,-0.07,1.2,0.038,0.015,-0.006,,
0.9833,-0.09,-0.62,1.48,0.065,0.016,-0.01,,
0.9842,-0.03,-0.85,1.21,0.077,0.02,-0.009,,
0.985,0.08,-0.83,0.75,0.076,0.024,-0.006,,
0.9858,0.19,-0.71,0.38,0.073,0.026,-0.009,,
0.9867,0.18,-0.58,0.11,0.07,0.022,-0.008,,
0.9875,-0.07,-0.71,0.13,0.069,0.017,-0.004,,
0.9883,-0.14,-0.61,0.29,0.047,0.015,-0.007,,
0.9892,-0.21,0.01,0.14,0.009,0.012,-0.002,,
0.99,-0.25,0.6,0.24,-0.022,0.006,-0.001,,
0.9908,-0.23,0.89,0.37,-0.033,-0.001,0.001,,
0.9917,-0.36,0.66,0.55,-0.023,-0.009,0,,
0.9925,-0.5,0.2,0.58,-0.002,-0.013,0,,
0.9933,-0.51,-0.24,0.86,0.016,-0.009,-0.001,,
0.9942,-0.41,-0.3,0.73,0.018,-0.001,0.001,,
0.995,-0.2,-0.05,0.66,0.009,0.011,0,,
0.9958,0.1,0.16,0.7,0.006,0.025,-0.003,,
0.9967,0.18,0.14,0.89,0.013,0.029,-0.005,,
0.9975,0.02,-0.06,1.03,0.027,0.034,-0.006,,
0.9983,-0.09,-0.35,1.03,0.035,0.034,-0.012,,
0.9992,-0.2,-0.31,0.82,0.027,0.041,-0.011,,
1,-0.01,-0.09,0.53,0.008,0.055,-0.014,,
1.0008,0.35,0.31,0.48,-0.017,0.072,-0.015,,
1.0017,0.72,0.7,0.5,-0.029,0.088,-0.013,,
1.0025,0.79,0.65,0.55,-0.017,0.086,-0.015,,
1.0033,0.58,0.31,0.86,0.008,0.069,-0.018,,
1.0042,0.13,-0.19,0.76,0.04,0.043,-0.015,,
1.005,-0.19,-0.75,0.76,0.058,0.017,-0.014,,
1.0058,-0.3,-0.77,0.6,0.054,0,-0.008,,
1.0067,-0.15,-0.48,0.28,0.038,-0.004,-0.002,,
1.0075,0.18,-0.09,0.54,0.019,-0.003,-0.003,,
1.0083,0.35,0.29,0.74,0.009,0,0.001,,
1.0092,0.24,0.38,0.94,0.01,-0.006,0,,
1.01,0.16,0.21,1.42,0.026,-0.01,-0.003,,
1.0108,0.07,-0.17,1.38,0.05,-0.016,-0.004,,
1.0117,0.06,-0.68,1.22,0.068,-0.018,-0.006,,
1.0125,0.15,-0.92,0.9,0.078,-0.017,-0.013,,
1.0133,0.03,-0.93,0.63,0.076,-0.016,-0.014,,
1.0142,0.06,-0.65,0.49,0.065,-0.004,-0.015,,
1.015,0.29,-0.48,0.44,0.061,0.012,-0.015,,
1.0158,0.4,-0.53,0.6,0.053,0.024,-0.011,,
1.0167,0.46,-0.31,0.46,0.027,0.032,-0.013,,
1.0175,0.32,0.34,-0.02,-0.006,0.029,-0.012,,
1.0183,0.31,0.66,-0.15,-0.021,0.021,-0.011,,
1.0192,0.29,0.53,0.06,-0.01,0.009,-0.007,,
1.02,0.07,-0.06,0.2,0.014,-0.008,-0.003,,
1.0208,-0.38,-0.42,0.18,0.024,-0.019,0.001,,
1.0217,-0.42,-0.36,0.04,0.022,-0.028,0.002,,
1.0225,-0.36,-0.09,0.23,0.014,-0.031,0.006,,
1.0233,-0.36,-0.09,0.36,0.012,-0.034,0.012,,
1.0242,-0.29,-0.08,0.59,0.011,-0.031,0.011,,
1.025,-0.2,-0.1,0.88,0.009,-0.021,0.009,,
1.0258,-0.13,0.04,1.09,0.002,-0.012,0.006,,
1.0267,-0.28,0.25,0.81,-0.009,-0.013,0.004,,
1.0275,-0.4,0.28,0.6,-0.014,-0.016,0.004,,
1.0283,-0.51,0.18,0.38,-0.017,-0.02,0.003,,
1.0292,-0.44,0.14,0.52,-0.016,-0.013,-0.003,,
1.03,-0.15,0.11,0.81,-0.016,0.008,-0.004,,
1.0308,0.15,0.25,0.89,-0.018,0.027,-0.004,,
1.0317,0.33,0.42,0.76,-0.013,0.041,-0.002,,
1.0325,0.17,0.16,0.97,0.003,0.039,0.002,,
1.0333,-0.07,-0.2,0.99,0.027,0.021,0.001,,
1.0342,-0.22,-0.62,0.85,0.044,0.004,-0.003,,
1.035,-0.23,-0.73,0.33,0.051,-0.011,0,,
1.0358,-0.16,-0.72,0.12,0.057,-0.023,-0.002,,
1.0367,-0.17,-0.7,0.14,0.058,-0.031,0.001,,
1.0375,-0.12,-0.66,0.41,0.052,-0.039,0,,
1.0383,-0.03,-0.35,0.51,0.031,-0.039,-0.002,,
1.0392,-0.02,0.19,1.02,0.002,-0.034,0.007,,
1.04,-0.05,0.27,1.02,-0.005,-0.044,0.003,,
1.0408,-0.2,0.16,1.13,-0.002,-0.047,0.004,,
1.0417,-0.19,-0.04,1.09,0.01,-0.054,0.001,,
1.0425,-0.16,-0.29,0.79,0.029,-0.05,-0.003,,
1.0433,-0.08,-0.73,0.51,0.052,-0.049,-0.001,,
1.0442,-0.04,-1.1,0.55,0.069,-0.051,-0.002,,
1.045,-0.31,-0.89,0.71,0.057,-0.053,0.002,,
1.0458,-0.33,-0.46,0.93,0.031,-0.048,0.002,,
1.0467,-0.15,0.08,1.14,0.009,-0.037,0,,
1.0475,0.2,0.3,1.11,-0.002,-0.018,0.002,,
1.0483,0.43,0.21,1.17,-0.001,-0.017,0.002,,
1.0492,0.35,0.12,1.25,0,-0.028,0.003,,
1.05,-0.02,0.05,0.86,-0.001,-0.052,0.006,,
1.0508,-0.31,-0.13,0.42,0,-0.067,0.002,,
1.0517,-0.35,-0.23,0.41,0.003,-0.074,0.003,,
1.0525,-0.32,-0.27,0.31,0.009,-0.065,0.004,,
1.0533,-0.04,-0.23,0.75,0.011,-0.049,0.003,,
1.0542,0.13,-0.05,1.04,0.009,-0.041,0.005,,
1.055,0.2,-0.08,1.1,0.01,-0.036,0.004,,
1.0558,0.18,-0.11,1.17,0.009,-0.041,0.005,,
1.0567,-0.03,-0.21,0.91,0.01,-0.04,0.004,,
1.0575,-0.05,-0.2,0.94,0.007,-0.035,0.003,,
1.0583,-0.07,0.01,0.63,0.001,-0.031,0.002,,
1.0592,-0.09,0.09,0.54,-0.004,-0.025,0,,
1.06,0.02,0.14,0.52,-0.006,-0.017,0.002,,
1.0608,0.16,0.18,0.29,-0.006,-0.011,0,,
1.0617,0.13,0.21,0.07,-0.003,-0.014,0.002,,
1.0625,0.06,-0.15,0,0.006,-0.019,0.003,,
1.0633,0,-0.28,0.22,0.011,-0.014,0.003,,
1.0642,0.1,-0.15,0.29,0.012,-0.01,0.002,,
1.065,-0.01,0.1,0.23,0.009,-0.017,0.001,,
1.0658,-0.12,0.11,0.23,0.007,-0.036,-0.002,,
1.0667,-0.51,-0.02,0.41,0.011,-0.051,-0.002,,
1.0675,-0.8,-0.02,0.13,-0.002,-0.055,-0.004,,
1.0683,-0.69,0.13,0.13,-0.01,-0.04,-0.002,,
1.0692,-0.3,0.32,0.13,-0.014,-0.019,0,,
1.07,0.07,0.27,0.08,-0.011,-0.001,0,,
1.0708,0.17,0.18,0.13,-0.009,0.001,-0.003,,
1.0717,0.01,0.09,0.17,-0.009,0.002,-0.003,,
1.0725,-0.14,0.21,0.51,-0.011,0.004,-0.004,,
1.0733,0.04,0.26,1.08,0,0.008,-0.004,,
1.0742,0.07,0.17,1.65,0.018,0.008,-0.004,,
1.075,0.09,0.01,1.88,0.042,0.005,-0.009,,
1.0758,-0.1,-0.19,1.53,0.073,-0.006,-0.01,,
1.0767,-0.23,-0.86,1.16,0.112,-0.015,-0.008,,
1.0775,-0.36,-1.57,0.43,0.134,-0.02,-0.008,,
1.0783,-0.27,-1.82,-0.02,0.13,-0.014,-0.006,,
1.0792,-0.24,-1.43,-0.42,0.097,-0.002,-0.004,,
1.08,-0.03,-0.59,-0.41,0.048,0.013,-0.003,,
1.0808,0.16,0.22,-0.2,0.002,0.02,-0.001,,
1.0817,0.03,0.93,0.23,-0.033,0.01,-0.001,,
1.0825,-0.29,1.21,0.49,-0.045,-0.006,-0.001,,
1.0833,-0.62,0.98,0.89,-0.038,-0.019,0,,
1.0842,-0.72,0.47,0.98,-0.023,-0.019,0.001,,
1.085,-0.58,0.13,0.95,-0.011,-0.012,-0.001,,
1.0858,-0.3,0.02,0.69,0.004,0.002,0.002,,
1.0867,-0.03,-0.08,0.69,0.021,0.015,0.002,,
1.0875,0.11,-0.27,0.71,0.041,0.019,-0.002,,
1.0883,-0.06,-0.53,0.8,0.052,0.019,-0.005,,
1.0892,-0.32,-0.63,0.88,0.048,0.026,-0.005,,
1.09,-0.22,-0.32,0.58,0.026,0.045,-0.008,,
1.0908,0.11,0.22,0.46,0.002,0.062,-0.007,,
1.0917,0.38,0.52,0.67,-0.012,0.073,-0.011,,
1.0925,0.58,0.58,0.69,-0.017,0.085,-0.012,,
1.0933,0.61,0.55,0.76,-0.009,0.082,-0.013,,
1.0942,0.56,0.26,0.62,0.012,0.07,-0.016,,
1.095,0.36,-0.23,0.62,0.036,0.052,-0.014,,
1.0958,0.09,-0.58,0.64,0.051,0.032,-0.013,,
1.0967,-0.02,-0.68,0.43,0.047,0.021,-0.011,,
1.0975,-0.01,-0.32,0.49,0.031,0.017,-0.006,,
1.0983,0.22,0.05,0.75,0.026,0.016,-0.004,,
1.0992,0.43,0.12,1.13,0.026,0.016,-0.001,,
1.1,0.33,0.15,1.28,0.029,0.006,-0.002,,
1.1008,0.12,0.1,1.02,0.038,-0.011,-0.006,,
1.1017,-0.11,-0.31,1.03,0.06,-0.02,-0.003,,
1.1025,-0.16,-0.82,0.96,0.079,-0.015,-0.003,,
1.1033,0.09,-1.04,0.67,0.081,0.006,-0.004,,
1.1042,0.4,-0.78,0.51,0.072,0.024,-0.007,,
1.105,0.57,-0.48,0.63,0.059,0.036,-0.009,,
1.1058,0.56,-0.1,0.74,0.041,0.031,-0.013,,
1.1067,0.28,0.08,0.6,0.042,0.014,-0.014,,
1.1075,-0.26,-0.39,0.8,0.054,0.004,-0.01,,
1.1083,-0.22,-0.71,0.36,0.053,0.01,-0.013,,
1.1092,0.02,-0.44,-0.26,0.033,0.017,-0.012,,
1.11,0.35,-0.01,-0.49,0.004,0.029,-0.01,,
1.1108,0.41,0.54,-0.28,-0.023,0.035,-0.004,,
1.1117,0.29,0.72,0.07,-0.025,0.035,0.007,,
1.1125,0.2,0.45,0.77,-0.006,0.033,0.01,,
1.1133,-0.08,-0.14,0.7,0.019,0.023,0.011,,
1.1142,-0.22,-0.52,0.75,0.04,0.004,0.012,,
1.115,-0.45,-0.71,0.5,0.046,-0.017,0.006,,
1.1158,-0.65,-0.58,0.25,0.038,-0.028,0.005,,
1.1167,-0.44,-0.36,0.13,0.025,-0.019,0.005,,
1.1175,-0.18,0.06,0.39,0.005,0.006,-0.001,,
1.1183,0.07,0.4,0.49,-0.011,0.036,0,,
1.1192,0.39,0.58,0.92,-0.017,0.057,0.003,,
1.12,0.24,0.43,0.87,-0.022,0.056,-0.001,,
1.1208,-0.18,0.27,0.52,-0.027,0.042,-0.003,,
1.1217,-0.3,0.23,0.4,-0.025,0.037,0,,
1.1225,-0.27,0.23,0.62,-0.012,0.041,-0.004,,
1.1233,0.07,-0.04,0.93,0.009,0.06,-0.001,,
1.1242,0.42,-0.19,1.31,0.025,0.073,-0.001,,
1.125,0.48,-0.27,1.14,0.03,0.073,-0.002,,
1.1258,0.29,-0.26,1.02,0.033,0.053,0.004,,
1.1267,-0.14,-0.44,0.68,0.045,0.018,0.007,,
1.1275,-0.38,-0.75,0.63,0.057,-0.009,0.003,,
1.1283,-0.51,-0.89,0.52,0.057,-0.02,0.002,,
1.1292,-0.38,-0.41,0.59,0.049,-0.021,0.005,,
1.13,-0.01,-0.06,0.78,0.034,-0.012,0.005,,
1.1308,0.15,0.18,0.9,0.014,-0.009,0.008,,
1.1317,0.05,0.18,0.89,-0.001,-0.017,0.005,,
1.1325,-0.09,0.24,0.87,-0.008,-0.018,0.002,,
1.1333,-0.27,-0.05,0.56,0.009,-0.025,-0.001,,
1.1342,-0.18,-0.5,0.85,0.032,-0.014,-0.002,,
1.135,-0.03,-0.66,0.96,0.043,-0.002,-0.002,,
1.1358,0.14,-0.55,1.02,0.043,0.014,-0.003,,
1.1367,0.26,-0.31,0.72,0.034,0.026,0,,
1.1375,0.51,-0.36,0.75,0.029,0.036,-0.004,,
1.1383,0.63,-0.29,0.84,0.024,0.039,-0.004,,
1.1392,0.5,-0.24,0.73,0.017,0.031,0.002,,
1.14,0.12,-0.13,0.85,0.01,0.009,-0.003,,
1.1408,-0.31,0.16,1.04,-0.007,-0.004,0,,
1.1417,-0.22,0.27,1.03,-0.019,-0.004,0.005,,
1.1425,0.05,0.42,1.1,-0.026,0.003,0.003,,
1.1433,0.37,0.47,0.66,-0.023,0.019,0.007,,
1.1442,0.64,0.04,0.49,-0.002,0.019,0.009,,
1.145,0.57,-0.4,0.63,0.02,0.008,0.006,,
1.1458,0.12,-0.61,0.46,0.032,-0.014,0.008,,
1.1467,-0.39,-0.66,0.69,0.029,-0.038,0.007,,
1.1475,-0.61,-0.27,0.96,0.013,-0.04,0.004,,
1.1483,-0.46,0.13,1.01,-0.003,-0.03,0.005,,
1.1492,-0.16,0.38,1.07,-0.013,-0.009,0.005,,
1.15,0.22,0.41,0.77,-0.013,0.016,0.004,,
1.1508,0.47,0.18,0.52,-0.006,0.031,0.003,,
1.1517,0.44,-0.02,0.1,0,0.036,0.004,,
1.1525,0.32,-0.18,-0.21,0.005,0.033,0,,
1.1533,0.26,-0.22,-0.33,0.01,0.031,0.001,,
1.1542,0.23,-0.3,-0.03,0.011,0.026,0,,
1.155,0.18,-0.08,0.24,0.008,0.023,0,,
1.1558,-0.01,0.18,0.27,0.002,0.01,-0.001,,
1.1567,-0.25,0.2,0.3,0.003,-0.003,-0.002,,
1.1575,-0.41,0.07,0.35,0.008,-0.013,-0.002,,
1.1583,-0.5,-0.07,0.23,0.009,-0.012,0,,
1.1592,-0.32,-0.15,0.19,0.008,0.001,-0.002,,
1.16,-0.02,-0.09,0.19,0.005,0.018,-0.001,,
1.1608,0.27,-0.01,0.2,-0.001,0.029,0.001,,
1.1617,0.28,0.06,0.37,-0.009,0.025,0,,
1.1625,0.03,0.35,0.69,-0.019,0.015,-0.002,,
1.1633,-0.25,0.53,0.78,-0.019,0.004,-0.003,,
1.1642,-0.31,0.44,0.85,-0.002,0.001,-0.007,,
1.165,-0.32,-0.05,0.78,0.03,-0.002,-0.01,,
1.1658,-0.37,-0.55,0.69,0.058,0.003,-0.009,,
1.1667,-0.22,-0.89,0.62,0.073,0.016,-0.01,,
1.1675,0.05,-0.95,0.44,0.079,0.035,-0.007,,
1.1683,0.33,-0.9,0.42,0.075,0.053,-0.006,,
1.1692,0.57,-0.64,0.45,0.064,0.067,-0.004,,
1.17,0.53,-0.25,0.6,0.047,0.066,-0.003,,
1.1708,0.25,-0.01,0.81,0.035,0.051,-0.001,,
1.1717,-0.16,0.15,0.79,0.025,0.029,-0.004,,
1.1725,-0.51,0.04,0.64,0.021,0.005,-0.003,,
1.1733,-0.72,-0.05,0.54,0.011,-0.008,-0.002,,
1.1742,-0.67,0.02,0.73,-0.004,-0.007,0,,
1.175,-0.45,0.32,0.72,-0.019,0.005,0.003,,
1.1758,-0.24,0.5,0.51,-0.027,0.019,0.002,,
1.1767,0.07,0.36,0.76,-0.023,0.035,0.004,,
1.1775,0.14,0.29,0.89,-0.015,0.04,0.004,,
1.1783,-0.06,0.33,0.92,-0.012,0.041,0.002,,
1.1792,-0.12,0.26,0.72,-0.001,0.041,-0.002,,
1.18,-0.06,-0.07,0.07,0.008,0.042,-0.003,,
1.1808,0.09,-0.46,0.65,0.036,0.059,-0.007,,
1.1817,0.14,-0.61,0.52,0.022,0.064,-0.009,,
1.1825,0.17,-0.04,0.58,0,0.078,-0.01,,
1.1833,0.35,0.46,0.99,-0.01,0.096,-0.011,,
1.1842,0.65,0.61,1.24,-0.004,0.11,-0.012,,
1.185,0.79,0.34,0.92,0.011,0.108,-0.015,,
1.1858,0.56,-0.03,0.57,0.023,0.089,-0.016,,
1.1867,0.25,-0.39,0.22,0.029,0.063,-0.017,,
1.1875,-0.03,-0.49,0.07,0.028,0.034,-0.016,,
1.1883,-0.15,-0.4,0.13,0.019,0.018,-0.007,,
1.1892,0,-0.15,0.43,0.012,0.021,-0.003,,
1.19,0.2,0.15,0.73,0.002,0.029,-0.003,,
1.1908,0.39,0.43,1.09,0.001,0.037,0.002,,
1.1917,0.47,0.38,1.1,0.008,0.037,-0.001,,
1.1925,0.49,0.18,1.05,0.028,0.028,0,,
1.1933,0.31,-0.36,1.34,0.057,0.02,-0.002,,
1.1942,-0.02,-0.85,1.12,0.075,0.008,-0.008,,
1.195,0.06,-1.09,0.94,0.091,0.003,-0.004,,
1.1958,0.09,-1.09,0.27,0.084,0,-0.014,,
1.1967,0.04,-0.75,-0.21,0.066,0.003,-0.015,,
1.1975,0.09,-0.29,-0.14,0.041,0.01,-0.021,,
1.1983,0.04,0.03,-0.26,0.015,0.023,-0.016,,
1.1992,0.18,0.09,-0.21,0.009,0.038,-0.002,,
1.2,0.45,0.14,0.13,-0.002,0.054,-0.007,,
1.2008,0.56,0.06,0.11,-0.016,0.069,-0.005,,
1.2017,0.79,0.45,0.4,-0.032,0.077,-0.001,,
1.2025,0.69,0.71,0.27,-0.037,0.075,-0.002,,
1.2033,0.2,0.32,0.39,-0.014,0.054,0.007,,
1.2042,-0.47,-0.25,0.46,0.018,0.013,0.008,,
1.205,-0.97,-0.56,0.58,0.039,-0.024,0.003,,
1.2058,-1.07,-0.86,0.71,0.052,-0.044,0.003,,
1.2067,-0.68,-0.72,0.7,0.043,-0.041,0.002,,
1.2075,-0.01,-0.33,0.58,0.021,-0.013,0.001,,
1.2083,0.56,0,0.37,-0.005,0.024,0.005,,
1.2092,0.67,0.49,0.34,-0.024,0.051,0.007,,
1.21,0.4,0.58,0.39,-0.031,0.059,0.003,,
1.2108,0.18,0.32,0.64,-0.025,0.058,0.005,,
1.2117,-0.15,0.17,0.45,-0.018,0.047,-0.001,,
1.2125,-0.37,0.03,0.26,-0.012,0.029,-0.006,,
1.2133,-0.26,-0.05,0.2,-0.006,0.028,-0.004,,
1.2142,-0.16,-0.07,0.84,-0.003,0.02,-0.004,,
1.215,-0.06,-0.06,0.94,-0.005,0.026,-0.005,,
1.2158,0.12,-0.07,1.42,0.001,0.038,0.002,,
1.2167,0.25,-0.03,1.85,0.009,0.046,0,,
1.2175,0.28,-0.22,2.1,0.022,0.043,0.001,,
1.2183,0.07,-0.73,2,0.04,0.027,0.006,,
1.2192,-0.2,-0.93,1.21,0.051,0.004,0.004,,
1.22,-0.23,-0.75,0.49,0.044,-0.01,0.004,,
1.2208,-0.21,-0.42,0.12,0.028,-0.021,0.007,,
1.2217,-0.15,0,0.01,0.004,-0.026,0.002,,
1.2225,-0.23,0.27,0.35,-0.012,-0.03,0.003,,
1.2233,-0.36,0.44,0.54,-0.023,-0.024,0.006,,
1.2242,-0.29,0.34,0.75,-0.022,-0.013,0.002,,
1.225,-0.02,0.11,0.99,-0.012,0.004,0.004,,
1.2258,0.22,-0.22,0.61,0.003,0.011,0.003,,
1.2267,0.37,-0.41,0.76,0.012,0.012,0.001,,
1.2275,0.29,-0.36,0.57,0.015,0.003,0.002,,
1.2283,0.01,-0.38,0.56,0.015,-0.007,-0.001,,
1.2292,-0.1,-0.37,0.95,0.014,-0.008,-0.004,,
1.23,-0.02,-0.43,1.3,0.011,0.004,0,,
1.2308,0.04,-0.13,1.25,-0.006,0.02,0,,
1.2317,0.29,0.36,1.09,-0.03,0.031,0,,
1.2325,0.59,0.52,0.82,-0.038,0.033,0.001,,
