CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.3458,0.01,-0.33,0.35,0.022,0.053,0,,
0.3467,0.09,-0.64,0.13,0.038,0.055,0,,
0.3475,0.06,-0.62,-0.23,0.037,0.052,-0.001,,
0.3483,0.01,-0.53,-0.55,0.028,0.04,0.001,,
0.3492,-0.28,-0.26,-0.57,0.009,0.023,-0.002,,
0.35,-0.46,-0.06,-0.31,-0.007,0.012,-0.002,,
0.3508,-0.62,0.25,0.13,-0.023,0.01,-0.003,,
0.3517,-0.56,0.4,0.76,-0.028,0.02,-0.004,,
0.3525,-0.35,0.39,1.16,-0.028,0.038,-0.004,,
0.3533,0.04,0.4,1.31,-0.024,0.061,-0.005,,
0.3542,0.41,0.23,1.35,-0.013,0.075,-0.008,,
0.355,0.47,0.03,1.14,0.002,0.075,-0.012,,
0.3558,0.34,-0.11,0.54,0.017,0.067,-0.014,,
0.3567,0.25,-0.48,0.31,0.037,0.057,-0.017,,
0.3575,-0.09,-0.83,0.65,0.046,0.04,-0.02,,
0.3583,-0.34,-0.7,0.99,0.031,0.041,-0.019,,
0.3592,-0.17,-0.1,0.83,0.002,0.05,-0.014,,
0.36,0.13,0.48,0.64,-0.018,0.068,-0.008,,
0.3608,0.56,0.62,0.38,-0.018,0.079,-0.007,,
0.3617,0.5,0.39,-0.12,-0.01,0.076,-0.002,,
0.3625,0.33,0.04,-0.31,0.002,0.066,-0.009,,
0.3633,0.18,-0.37,-0.27,0.014,0.052,-0.009,,
0.3642,-0.03,-0.51,-0.41,0.014,0.038,-0.006,,
0.365,-0.09,-0.25,-0.42,0.001,0.031,-0.007,,
0.3658,-0.05,0.07,-0.14,-0.009,0.028,-0.007,,
0.3667,-0.18,0.35,0.34,-0.018,0.025,-0.003,,
0.3675,-0.2,0.4,0.87,-0.016,0.035,0,,
0.3683,0.1,0.25,1.08,-0.009,0.052,-0.002,,
0.3692,0.49,-0.05,0.93,0.004,0.064,-0.001,,
0.37,0.64,-0.31,0.63,0.007,0.062,-0.002,,
0.3708,0.52,-0.27,0.32,-0.004,0.045,-0.003,,
0.3717,-0.01,-0.08,0.2,-0.02,0.018,-0.002,,
0.3725,-0.3,0.21,0.5,-0.031,0.001,-0.006,,
0.3733,-0.35,0.47,0.78,-0.036,0.001,-0.005,,
0.3742,0.21,0.64,1.17,-0.032,0.022,-0.005,,
0.375,0.67,0.49,1.46,-0.025,0.049,-0.005,,
0.3758,0.91,0.24,1.2,-0.014,0.061,0.002,,
0.3767,0.73,-0.02,0.71,0,0.051,0.003,,
0.3775,0.26,-0.57,0.5,0.022,0.029,0.003,,
0.3783,-0.11,-0.87,0.52,0.04,0.004,0.004,,
0.3792,-0.24,-0.89,0.84,0.044,-0.01,-0.004,,
0.38,-0.14,-0.63,1.4,0.029,-0.008,-0.009,,
0.3808,0.13,-0.03,1.59,-0.003,-0.001,-0.008,,
0.3817,0.03,0.71,1.31,-0.036,-0.001,-0.003,,
0.3825,-0.2,0.66,1.02,-0.037,-0.004,0,,
0.3833,-0.62,-0.18,0.72,-0.008,-0.01,0,,
0.3842,-0.63,-1.17,0.26,0.035,-0.009,-0.001,,
0.385,-0.17,-1.22,0.35,0.056,0.001,0.004,,
0.3858,0,-0.47,-0.18,0.035,0.011,0.012,,
0.3867,0.24,0.22,-0.29,-0.006,0.021,0.012,,
0.3875,0.29,0.64,0.14,-0.038,0.027,0.014,,
0.3883,-0.1,0.71,0.64,-0.054,0.021,0.013,,
0.3892,-0.36,0.51,1.32,-0.048,0.013,0.011,,
0.39,-0.61,0.25,1.68,-0.03,0.002,0.008,,
0.3908,-0.82,-0.1,1.58,-0.006,-0.009,0.004,,
0.3917,-0.72,-0.52,1.08,0.015,-0.016,0.003,,
0.3925,-0.17,-0.75,0.5,0.021,-0.01,0,,
0.3933,0.2,-0.57,0.15,0.02,0.009,0.004,,
0.3942,0.47,-0.29,0.47,0.012,0.024,0.01,,
0.395,0.63,0,0.98,0.002,0.03,0.007,,
0.3958,0.23,0.24,1.08,-0.012,0.013,0.01,,
0.3967,-0.07,0.23,0.92,-0.02,0,0.011,,
0.3975,-0.22,0.38,0.47,-0.028,-0.008,0.005,,
0.3983,-0.2,0.34,0.05,-0.032,-0.011,0.007,,
0.3992,0.21,-0.01,-0.07,-0.027,-0.006,0.006,,
0.4,0.33,-0.17,0,-0.011,-0.009,0.008,,
0.4008,0.11,-0.46,0.16,0.007,-0.022,0.011,,
0.4017,-0.01,-0.72,0.33,0.031,-0.034,0.011,,
0.4025,-0.1,-0.78,0.61,0.03,-0.037,0.013,,
0.4033,-0.08,-0.55,0.77,0.017,-0.03,0.016,,
0.4042,0.15,-0.33,0.59,0.003,-0.015,0.012,,
0.405,0.35,-0.01,0.56,-0.014,-0.007,0.011,,
0.4058,0.46,0.09,0.64,-0.018,-0.008,0.01,,
0.4067,0.35,-0.01,0.47,-0.024,-0.023,0.012,,
0.4075,0.21,-0.12,0.67,-0.022,-0.035,0.014,,
0.4083,-0.31,-0.04,0.84,-0.019,-0.033,0.005,,
0.4092,-0.11,-0.12,0.87,-0.018,-0.021,0.006,,
0.41,0.11,0.05,1.08,-0.021,-0.009,0.008,,
0.4108,0.41,0,0.79,-0.015,-0.001,0.008,,
0.4117,0.36,0.01,0.75,-0.014,-0.009,0.009,,
0.4125,0.15,-0.03,0.44,-0.01,-0.022,0.006,,
0.4133,-0.06,-0.13,0.43,-0.008,-0.034,0.009,,
0.4142,-0.19,-0.19,0.5,-0.003,-0.036,0.01,,
0.415,-0.07,-0.31,0.63,0,-0.034,0.008,,
0.4158,-0.05,-0.23,0.67,-0.006,-0.03,0.01,,
0.4167,-0.05,-0.05,0.54,-0.018,-0.029,0.009,,
0.4175,-0.01,0.23,0.64,-0.03,-0.024,0.011,,
0.4183,0.1,0.3,0.56,-0.034,-0.017,0.011,,
0.4192,0.28,0.27,0.75,-0.031,-0.005,0.012,,
0.42,0.53,0.09,0.74,-0.02,0.003,0.01,,
0.4208,0.38,0,0.53,-0.01,0.001,0.009,,
0.4217,0.26,-0.19,0.52,0.001,-0.008,0.005,,
0.4225,0.04,-0.41,0.56,0.003,-0.014,0.005,,
0.4233,-0.09,-0.31,0.64,-0.008,-0.016,0.002,,
0.4242,-0.16,0.03,0.67,-0.025,-0.009,0.001,,
0.425,0.03,0.38,0.84,-0.036,0.002,0.001,,
0.4258,0.15,0.47,0.91,-0.036,0.013,0.002,,
0.4267,0.2,0.39,0.9,-0.034,0.017,-0.002,,
0.4275,0.1,0.21,0.72,-0.029,0.02,-0.001,,
0.4283,0.06,0.07,0.6,-0.025,0.024,-0.001,,
0.4292,0.15,0.02,0.3,-0.02,0.028,-0.001,,
0.43,0.13,-0.05,0.34,-0.018,0.023,-0.004,,
0.4308,-0.08,-0.05,0.49,-0.024,0.018,-0.007,,
0.4317,-0.31,0.32,0.63,-0.039,0.011,-0.007,,
0.4325,-0.38,0.61,0.75,-0.039,0.013,-0.002,,
0.4333,-0.26,0.54,0.94,-0.027,0.021,-0.004,,
0.4342,0,0.23,0.67,-0.004,0.033,0,,
0.435,0.13,-0.22,0.54,0.018,0.041,0.002,,
0.4358,0.22,-0.46,0.22,0.031,0.042,-0.001,,
0.4367,0.12,-0.54,-0.06,0.039,0.036,0.001,,
0.4375,-0.05,-0.62,-0.26,0.04,0.029,-0.002,,
0.4383,-0.18,-0.46,-0.35,0.034,0.019,-0.004,,
0.4392,-0.42,-0.28,-0.1,0.027,0.011,-0.002,,
0.44,-0.56,-0.11,0.18,0.016,0.011,-0.005,,
0.4408,-0.46,-0.01,0.46,0.003,0.012,-0.006,,
0.4417,-0.43,0.06,0.66,-0.014,0.02,-0.005,,
0.4425,-0.3,0.32,0.53,-0.03,0.032,-0.007,,
0.4433,0.03,0.54,0.59,-0.035,0.043,-0.006,,
0.4442,0.21,0.52,0.89,-0.023,0.051,-0.005,,
0.445,0.3,0.17,1.26,-0.001,0.059,-0.01,,
0.4458,0.38,-0.12,1.16,0.016,0.058,-0.017,,
0.4467,0.27,-0.2,1.06,0.033,0.044,-0.016,,
0.4475,-0.04,-0.52,1.02,0.045,0.031,-0.018,,
0.4483,-0.12,-0.56,0.83,0.044,0.025,-0.017,,
0.4492,-0.15,-0.59,0.48,0.041,0.026,-0.009,,
0.45,-0.15,-0.44,0.05,0.021,0.039,-0.005,,
0.4508,0.19,0.05,-0.19,0,0.048,-0.005,,
0.4517,0.33,0.37,-0.34,-0.006,0.04,-0.006,,
0.4525,0.17,0.23,-0.12,-0.008,0.031,-0.007,,
0.4533,0.06,0.11,-0.03,-0.014,0.025,-0.011,,
0.4542,0.01,0.21,-0.13,-0.015,0.024,-0.009,,
0.455,-0.09,0.26,0.18,-0.009,0.022,-0.007,,
0.4558,-0.08,0.04,0.45,0.009,0.026,-0.002,,
0.4567,0.09,-0.2,0.55,0.02,0.033,-0.004,,
0.4575,0.35,-0.42,0.61,0.02,0.044,-0.007,,
0.4583,0.54,-0.31,0.61,0.008,0.047,-0.007,,
0.4592,0.54,-0.02,0.52,-0.005,0.037,-0.003,,
0.46,0.15,0.12,0.63,-0.015,0.011,0,,
0.4608,-0.37,0.17,0.91,-0.021,-0.015,0,,
0.4617,-0.54,0.27,1.11,-0.028,-0.022,-0.004,,
0.4625,-0.17,0.46,1.14,-0.034,-0.009,-0.005,,
0.4633,0.28,0.57,1.23,-0.032,0.009,-0.002,,
0.4642,0.54,0.39,1.15,-0.017,0.022,0,,
0.465,0.48,0.08,0.8,0.002,0.022,0.003,,
0.4658,0.26,-0.4,0.51,0.025,0.015,0.002,,
0.4667,0.1,-0.82,0.47,0.04,0.007,-0.001,,
0.4675,0.22,-0.8,0.57,0.037,0.006,-0.006,,
0.4683,0.22,-0.13,0.72,0.019,0.006,-0.003,,
0.4692,0.16,0.24,1.05,-0.001,0.002,-0.003,,
0.47,-0.09,0.53,1.22,-0.021,-0.007,-0.001,,
0.4708,-0.18,0.55,1.25,-0.031,-0.014,-0.001,,
0.4717,-0.38,0.48,1.07,-0.028,-0.024,-0.003,,
0.4725,-0.56,-0.01,0.75,-0.007,-0.033,-0.001,,
0.4733,-0.61,-0.61,0.39,0.025,-0.035,0.001,,
0.4742,-0.59,-1.04,-0.02,0.049,-0.031,0.004,,
0.475,-0.2,-1.05,-0.18,0.056,-0.015,0.01,,
0.4758,0.15,-0.57,0.03,0.036,0.001,0.01,,
0.4767,0.22,0.15,0.17,0.002,0.01,0.012,,
0.4775,0.18,0.62,0.73,-0.031,0.01,0.012,,
0.4783,-0.24,0.77,1.1,-0.047,-0.003,0.011,,
0.4792,-0.59,0.54,1.38,-0.044,-0.017,0.006,,
0.48,-0.7,0.18,1.47,-0.024,-0.022,0.005,,
0.4808,-0.54,-0.12,1.29,-0.007,-0.021,0.004,,
0.4817,-0.17,-0.4,0.81,0.007,-0.014,0.004,,
0.4825,0.14,-0.49,0.16,0.013,-0.01,0.008,,
0.4833,0.24,-0.55,0.32,0.018,-0.01,0.006,,
0.4842,0.18,-0.45,0.58,0.023,-0.01,0.006,,
0.485,0.25,-0.34,0.66,0.019,-0.009,0.008,,
0.4858,0.1,-0.08,0.65,0.007,-0.019,0.007,,
0.4867,-0.17,0.16,0.4,-0.005,-0.032,0.01,,
0.4875,-0.24,0.26,0.3,-0.017,-0.042,0.007,,
0.4883,-0.2,0.14,0.3,-0.016,-0.041,0.007,,
0.4892,0.07,0,-0.1,-0.012,-0.029,0.009,,
0.49,0.45,-0.26,-0.08,-0.002,-0.017,0.008,,
0.4908,0.38,-0.36,0.23,0.008,-0.022,0.009,,
0.4917,0.06,-0.4,0.26,0.012,-0.035,0.009,,
0.4925,-0.12,-0.36,0.44,0.01,-0.047,0.006,,
0.4933,-0.24,-0.22,0.41,0.01,-0.051,0.006,,
0.4942,-0.18,-0.23,0.43,0.011,-0.051,0.007,,
0.495,-0.05,-0.34,0.86,0.014,-0.049,0.005,,
0.4958,-0.06,-0.18,0.75,0.012,-0.049,0.008,,
0.4967,-0.1,0.04,1.03,-0.015,-0.042,0.008,,
0.4975,-0.04,0.24,0.8,-0.019,-0.042,0.005,,
0.4983,0.08,0.13,0.47,-0.011,-0.037,0.007,,
0.4992,0.14,-0.28,0.65,0.005,-0.035,0.006,,
0.5,0.07,-0.46,0.91,0.008,-0.029,0.007,,
0.5008,0.09,-0.37,1.05,0.001,-0.029,0.008,,
0.5017,0.05,0.05,0.74,-0.012,-0.033,0.007,,
0.5025,0.11,0.24,0.44,-0.019,-0.039,0.008,,
0.5033,0.04,0.09,0.33,-0.012,-0.05,0.009,,
0.5042,-0.26,-0.04,0.39,-0.006,-0.055,0.009,,
0.505,-0.38,-0.23,0.5,-0.003,-0.053,0.005,,
0.5058,-0.23,-0.27,0.79,-0.003,-0.042,0.007,,
0.5067,0.06,-0.21,0.93,-0.011,-0.025,0.011,,
0.5075,0.38,0.08,0.82,-0.026,-0.009,0.007,,
0.5083,0.61,0.31,0.65,-0.033,-0.001,0.01,,
0.5092,0.5,0.32,0.53,-0.031,-0.008,0.009,,
0.51,0.18,0.21,0.61,-0.024,-0.018,0.002,,
0.5108,-0.08,-0.1,0.79,-0.012,-0.026,0.005,,
0.5117,-0.26,-0.19,0.95,-0.012,-0.027,0,,
0.5125,-0.21,0,0.88,-0.022,-0.019,-0.001,,
0.5133,0,0.17,0.74,-0.029,-0.005,0.004,,
0.5142,0.22,0.29,0.89,-0.028,0.014,0,,
0.515,0.43,0.18,0.83,-0.028,0.026,-0.001,,
0.5158,0.36,0.23,0.72,-0.027,0.028,0.002,,
0.5167,0.17,0.13,0.68,-0.025,0.025,0.001,,
0.5175,0.03,0.14,0.62,-0.025,0.018,-0.004,,
0.5183,-0.13,0.07,0.52,-0.025,0.013,0.001,,
0.5192,-0.19,0.08,0.73,-0.029,0.013,-0.003,,
0.52,-0.2,0.29,0.9,-0.03,0.015,-0.005,,
0.5208,-0.22,0.41,0.99,-0.023,0.023,0,,
0.5217,-0.15,0.36,1.08,-0.003,0.032,-0.003,,
0.5225,0.05,0.07,0.86,0.016,0.044,-0.001,,
0.5233,0.16,-0.29,0.4,0.035,0.047,0,,
0.5242,0.12,-0.61,0.08,0.045,0.046,0.001,,
0.525,0.11,-0.79,-0.33,0.043,0.038,-0.002,,
0.5258,-0.04,-0.68,-0.62,0.031,0.026,0.001,,
0.5267,-0.24,-0.35,-0.47,0.019,0.015,-0.001,,
0.5275,-0.5,-0.05,-0.03,0.009,0.007,-0.002,,
0.5283,-0.68,0.13,0.64,0.002,0.008,-0.001,,
0.5292,-0.59,0.19,1.02,-0.006,0.02,-0.005,,
0.53,-0.31,0.29,1.07,-0.011,0.037,-0.005,,
0.5308,0.04,0.28,0.74,-0.01,0.052,-0.005,,
0.5317,0.21,0.19,0.68,0,0.058,-0.008,,
0.5325,0.28,-0.09,0.73,0.01,0.06,-0.011,,
0.5333,0.12,-0.25,0.9,0.019,0.057,-0.015,,
0.5342,0.03,-0.29,1.06,0.02,0.054,-0.017,,
0.535,0.03,-0.12,1.27,0.016,0.054,-0.017,,
0.5358,0.06,0.05,1.23,0.018,0.052,-0.016,,
0.5367,-0.03,-0.16,1.01,0.028,0.045,-0.007,,
0.5375,-0.02,-0.3,0.42,0.031,0.037,-0.005,,
0.5383,-0.01,-0.3,-0.5,0.026,0.033,-0.007,,
0.5392,-0.11,-0.29,-0.94,0.024,0.029,-0.007,,
0.54,-0.15,-0.35,-0.57,0.018,0.026,-0.009,,
0.5408,0.12,-0.18,-0.09,-0.001,0.032,-0.015,,
0.5417,0.42,0.19,0.02,-0.023,0.05,-0.011,,
0.5425,0.48,0.65,0.18,-0.027,0.066,-0.008,,
0.5433,0.31,0.56,0.46,-0.012,0.066,-0.002,,
0.5442,0.12,0.18,0.74,0.008,0.058,0.001,,
0.545,0.07,-0.23,0.66,0.018,0.05,-0.006,,
0.5458,0.42,-0.46,0.59,0.022,0.055,-0.007,,
0.5467,0.63,-0.53,0.33,0.02,0.057,-0.007,,
0.5475,0.35,-0.3,0.08,0.009,0.044,-0.007,,
0.5483,-0.24,0,0.66,-0.008,-0.001,-0.008,,
0.5492,-0.53,0.23,0.86,-0.022,-0.011,-0.004,,
0.55,-0.38,0.4,0.98,-0.025,0,-0.002,,
0.5508,0.14,0.39,0.89,-0.023,0.026,-0.001,,
0.5517,0.6,0.28,0.73,-0.017,0.045,0.002,,
0.5525,0.81,-0.05,0.63,-0.009,0.053,-0.001,,
0.5533,0.84,-0.13,0.66,-0.007,0.055,-0.001,,
0.5542,0.62,-0.08,0.61,-0.005,0.044,-0.005,,
0.555,0.4,-0.28,0.76,0.008,0.028,-0.005,,
0.5558,0.15,-0.48,1.27,0.025,0.013,-0.006,,
0.5567,-0.25,-0.36,1.2,0.027,0,-0.008,,
0.5575,-0.19,-0.21,1.18,0.017,-0.002,-0.007,,
0.5583,0.02,0.11,1.28,-0.003,-0.001,-0.005,,
0.5592,0.04,0.41,1.19,-0.02,-0.003,-0.003,,
0.56,-0.02,0.4,1.33,-0.023,-0.002,-0.002,,
0.5608,-0.27,0.23,1.18,-0.009,0.003,-0.001,,
0.5617,-0.28,-0.3,0.96,0.016,0.012,-0.001,,
0.5625,0,-0.82,0.91,0.043,0.024,0,,
0.5633,-0.04,-0.99,0.37,0.054,0.019,0.006,,
0.5642,-0.07,-0.88,-0.25,0.042,0.008,0.006,,
0.565,-0.12,-0.26,-0.39,0.008,-0.003,0.009,,
0.5658,-0.28,0.41,-0.09,-0.029,-0.011,0.01,,
0.5667,-0.4,0.85,0.49,-0.052,-0.011,0.01,,
0.5675,-0.45,0.9,0.98,-0.056,-0.006,0.01,,
0.5683,-0.49,0.56,1.3,-0.041,-0.003,0.009,,
0.5692,-0.49,0.25,1.3,-0.021,0,0.008,,
0.57,-0.25,-0.34,1,-0.002,0.008,0.004,,
0.5708,0.18,-0.94,0.83,0.023,0.015,0,,
0.5717,0.34,-0.94,0.67,0.032,0.021,0.005,,
0.5725,0.42,-0.55,0.66,0.023,0.024,0.005,,
0.5733,0.42,0.02,0.83,0.007,0.017,0.005,,
0.5742,0.21,0.16,0.88,-0.006,0.003,0.008,,
0.575,-0.13,0.08,0.81,-0.01,-0.017,0.004,,
0.5758,-0.33,0.06,0.49,-0.015,-0.026,0.006,,
0.5767,-0.3,0.21,-0.07,-0.027,-0.022,0.008,,
0.5775,0.12,0.24,-0.31,-0.031,-0.007,0.009,,
0.5783,0.54,0.11,-0.18,-0.023,0.006,0.011,,
0.5792,0.61,-0.17,0.06,-0.008,0.004,0.009,,
0.58,0.3,-0.44,0.44,0.006,-0.01,0.008,,
0.5808,-0.1,-0.42,0.44,0.01,-0.025,0.006,,
0.5817,-0.23,-0.43,0.34,0.01,-0.036,0.006,,
0.5825,-0.29,-0.33,0.39,0.008,-0.041,0.006,,
0.5833,-0.2,-0.15,0.35,0.002,-0.037,0.006,,
0.5842,-0.06,-0.05,0.57,-0.007,-0.027,0.006,,
0.585,0.01,0.16,0.84,-0.013,-0.023,0.006,,
0.5858,0.13,0.14,0.86,-0.023,-0.014,0.005,,
0.5867,0.17,0.05,0.9,-0.021,-0.012,0.004,,
0.5875,0.16,-0.06,0.8,-0.017,-0.013,0.005,,
0.5883,0.17,-0.36,0.88,-0.01,-0.009,0.005,,
0.5892,0.09,-0.17,0.86,-0.014,-0.01,0.008,,
0.59,0.19,-0.03,0.68,-0.02,-0.011,0.008,,
0.5908,0.23,0.19,0.63,-0.021,-0.023,0.008,,
0.5917,0.13,0.16,0.56,-0.014,-0.037,0.009,,
0.5925,-0.18,-0.02,0.54,-0.006,-0.053,0.008,,
0.5933,-0.29,-0.26,0.62,0.001,-0.058,0.009,,
0.5942,-0.35,-0.4,0.54,0.007,-0.061,0.009,,
0.595,-0.31,-0.33,0.34,0.002,-0.051,0.01,,
0.5958,-0.07,-0.28,0.38,-0.005,-0.038,0.009,,
0.5967,0.22,-0.24,0.64,-0.013,-0.021,0.013,,
0.5975,0.26,-0.01,0.69,-0.024,-0.01,0.011,,
0.5983,0.39,0.13,0.69,-0.035,-0.002,0.008,,
0.5992,0.42,0.24,0.89,-0.039,-0.004,0.008,,
0.6,0.21,0.28,0.98,-0.044,-0.01,0.005,,
0.6008,0.04,0.35,1.08,-0.047,-0.014,0,,
0.6017,-0.04,0.37,0.88,-0.043,-0.016,0.001,,
0.6025,-0.04,0.15,0.89,-0.035,-0.006,0.002,,
0.6033,0.18,0.02,0.74,-0.022,0.006,-0.002,,
0.6042,0.23,-0.09,0.55,-0.017,0.016,0,,
0.605,0.28,-0.23,0.74,-0.019,0.023,0,,
0.6058,0.26,-0.2,1.02,-0.027,0.029,-0.001,,
0.6067,0.12,0.2,0.87,-0.043,0.029,-0.002,,
0.6075,0.08,0.49,0.63,-0.05,0.023,-0.002,,
0.6083,-0.08,0.47,0.94,-0.049,0.015,-0.003,,
0.6092,-0.27,0.32,1.24,-0.048,0.014,-0.004,,
0.61,-0.41,0.5,1.07,-0.054,0.014,-0.003,,
0.6108,-0.37,0.6,0.48,-0.05,0.016,-0.001,,
0.6117,-0.15,0.39,0.15,-0.029,0.025,0,,
0.6125,0.15,-0.1,-0.14,-0.002,0.037,0.002,,
0.6133,0.29,-0.53,-0.15,0.022,0.043,0,,
0.6142,0.22,-0.65,-0.12,0.033,0.038,-0.002,,
0.615,0.02,-0.66,-0.08,0.036,0.024,-0.001,,
0.6158,-0.29,-0.46,0.01,0.027,0.006,-0.004,,
0.6167,-0.62,-0.27,0,0.011,-0.003,-0.005,,
0.6175,-0.74,0,0.43,-0.009,-0.001,-0.004,,
0.6183,-0.6,0.18,0.78,-0.023,0.013,-0.004,,
0.6192,-0.33,0.35,0.86,-0.031,0.032,-0.004,,
0.62,0.1,0.45,0.89,-0.036,0.045,-0.007,,
0.6208,0.24,0.33,0.73,-0.033,0.05,-0.007,,
0.6217,0.01,0.23,0.77,-0.02,0.047,-0.007,,
0.6225,-0.09,0.03,0.98,-0.003,0.044,-0.01,,
0.6233,-0.1,-0.2,1.15,0.012,0.047,-0.015,,
0.6242,0.04,-0.32,0.94,0.015,0.052,-0.018,,
0.625,0.15,-0.19,0.7,0.006,0.055,-0.017,,
0.6258,0.27,-0.01,0.53,-0.001,0.056,-0.015,,
0.6267,0.12,0.01,0.39,-0.006,0.048,-0.009,,
0.6275,-0.01,-0.02,-0.05,-0.003,0.039,-0.003,,
0.6283,-0.01,-0.01,-0.31,0,0.033,-0.006,,
0.6292,-0.14,-0.17,-0.25,0.008,0.028,-0.007,,
0.63,-0.18,-0.39,-0.26,0.005,0.019,-0.008,,
0.6308,-0.09,-0.18,-0.18,-0.014,0.021,-0.013,,
0.6317,0.19,0.21,-0.13,-0.037,0.036,-0.016,,
0.6325,0.25,0.54,0,-0.043,0.045,-0.009,,
0.6333,0.2,0.65,0.45,-0.028,0.051,-0.003,,
0.6342,0.19,0.24,0.96,-0.007,0.055,-0.001,,
0.635,0.29,-0.23,0.89,-0.001,0.054,-0.006,,
0.6358,0.23,-0.34,0.52,-0.005,0.049,-0.009,,
0.6367,0.29,-0.17,0.25,-0.013,0.038,-0.005,,
0.6375,0.1,-0.05,0.12,-0.021,0.02,-0.004,,
0.6383,-0.15,0.06,0.32,-0.027,0.006,-0.001,,
0.6392,-0.2,0.32,0.69,-0.036,0.006,-0.003,,
0.64,0.04,0.52,1.16,-0.04,0.021,-0.005,,
0.6408,0.37,0.48,0.96,-0.041,0.03,0.001,,
0.6417,0.41,0.26,0.61,-0.037,0.026,0,,
0.6425,0.35,0.15,0.71,-0.032,0.022,-0.003,,
0.6433,0.23,0.06,0.86,-0.023,0.018,0.002,,
0.6442,0.27,-0.13,0.83,-0.007,0.02,-0.002,,
0.645,0.32,-0.33,0.94,0.011,0.023,-0.006,,
0.6458,0.39,-0.6,0.85,0.021,0.016,0,,
0.6467,0.18,-0.65,0.66,0.019,-0.002,-0.002,,
0.6475,-0.19,-0.5,0.95,0.003,-0.015,-0.002,,
0.6483,-0.16,-0.03,1.16,-0.026,-0.019,0.002,,
0.6492,-0.11,0.76,1.09,-0.056,-0.009,0,,
0.65,0.07,1.14,1.38,-0.06,0.012,-0.002,,
0.6508,0.17,0.73,1.46,-0.038,0.022,-0.002,,
0.6517,-0.23,-0.29,1.35,0.009,0.013,-0.006,,
0.6525,-0.47,-1.32,0.68,0.04,-0.004,-0.001,,
0.6533,-0.54,-1.33,-0.4,0.034,-0.018,0.004,,
0.6542,-0.39,-0.59,-0.63,0.008,-0.012,0.004,,
0.655,-0.08,0.18,-0.28,-0.022,0.002,0.011,,
0.6558,0.11,0.52,0.44,-0.044,0.016,0.01,,
0.6567,0.16,0.67,1.06,-0.056,0.024,0.01,,
0.6575,-0.09,0.7,1.32,-0.063,0.014,0.014,,
0.6583,-0.43,0.58,1.19,-0.05,-0.002,0.011,,
0.6592,-0.66,0.15,1.18,-0.028,-0.017,0.007,,
0.66,-0.59,-0.45,0.85,-0.006,-0.023,0.006,,
0.6608,-0.09,-0.77,0.11,0.01,-0.012,0.002,,
0.6617,0.19,-0.76,0.37,0.018,-0.001,0.002,,
0.6625,0.31,-0.58,0.65,0.013,0,0.01,,
0.6633,0.29,-0.13,0.56,-0.009,-0.003,0.009,,
0.6642,0.18,0.16,0.65,-0.029,-0.002,0.008,,
0.665,0.12,0.32,0.73,-0.038,-0.002,0.009,,
0.6658,0.19,0.35,0.83,-0.042,0.001,0.008,,
0.6667,0.41,0.13,0.89,-0.039,0.006,0.012,,
0.6675,0.32,0.08,0.34,-0.038,0.004,0.008,,
0.6683,0.37,0.01,-0.17,-0.032,0.001,0.008,,
0.6692,0.28,-0.28,0.02,-0.017,-0.007,0.011,,
0.67,0.06,-0.51,0.24,0,-0.017,0.009,,
0.6708,-0.15,-0.48,0.3,-0.002,-0.029,0.006,,
0.6717,-0.35,-0.24,0.35,-0.009,-0.037,0.01,,
0.6725,-0.3,0.08,0.43,-0.02,-0.035,0.01,,
0.6733,-0.09,0.11,0.75,-0.028,-0.031,0.01,,
0.6742,-0.01,0.07,0.75,-0.03,-0.024,0.01,,
0.675,0.05,0.04,0.74,-0.034,-0.015,0.008,,
0.6758,0.13,0.02,0.91,-0.04,-0.01,0.008,,
0.6767,0.22,0.14,0.69,-0.041,-0.001,0.01,,
0.6775,0.34,0.02,0.72,-0.038,0.003,0.008,,
0.6783,0.26,-0.08,0.93,-0.037,0,0.009,,
0.6792,-0.01,0.08,0.63,-0.039,-0.009,0.008,,
0.68,-0.04,0.24,0.68,-0.051,-0.019,0.01,,
0.6808,0.04,0.38,0.41,-0.051,-0.021,0.012,,
0.6817,0.16,0.12,0.67,-0.043,-0.025,0.011,,
0.6825,0.06,-0.08,0.57,-0.031,-0.027,0.012,,
0.6833,-0.02,-0.23,0.65,-0.026,-0.031,0.01,,
0.6842,-0.18,-0.17,0.58,-0.025,-0.032,0.01,,
0.685,-0.01,-0.12,0.77,-0.029,-0.029,0.011,,
0.6858,0.17,-0.06,0.96,-0.031,-0.015,0.015,,
0.6867,0.34,0.01,1.07,-0.035,-0.004,0.011,,
0.6875,0.38,0.15,0.95,-0.041,0.006,0.01,,
0.6883,0.44,0.2,0.73,-0.04,0.005,0.007,,
0.6892,0.16,0.18,0.53,-0.039,-0.001,0.005,,
0.69,0.08,0.06,0.45,-0.036,-0.01,0.003,,
0.6908,-0.12,-0.04,0.67,-0.038,-0.008,0.002,,
0.6917,-0.14,0.05,0.8,-0.046,-0.003,0,,
0.6925,-0.01,0.17,0.97,-0.053,0.01,0,,
0.6933,0.15,0.34,1.01,-0.057,0.022,-0.001,,
0.6942,0.25,0.38,0.94,-0.059,0.032,0,,
0.695,0.34,0.41,0.69,-0.056,0.04,-0.002,,
