CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.345,-0.91,1.01,0.29,-0.038,-0.043,-0.005,,
0.3458,-0.3,1.17,0.58,-0.04,-0.005,-0.002,,
0.3467,0.01,0.95,1.18,-0.021,0.021,0.002,,
0.3475,0.13,0.43,1.61,0.008,0.027,0.002,,
0.3483,0.13,-0.31,0.95,0.03,0.021,-0.003,,
0.3492,0.01,-0.76,0.51,0.04,0.003,-0.005,,
0.35,-0.22,-0.7,0.55,0.041,-0.009,-0.011,,
0.3508,-0.34,-0.31,0.83,0.034,-0.005,-0.016,,
0.3517,-0.12,-0.07,1.07,0.025,0.013,-0.017,,
0.3525,0.02,0.25,1.34,0.009,0.032,-0.02,,
0.3533,0.2,0.51,1.54,-0.001,0.053,-0.02,,
0.3542,0.62,0.73,1.49,-0.004,0.069,-0.019,,
0.355,0.9,0.44,1.07,0.008,0.064,-0.015,,
0.3558,0.9,-0.33,0.7,0.03,0.04,-0.009,,
0.3567,0.47,-0.64,0.46,0.042,0.001,-0.007,,
0.3575,-0.1,-0.5,0.41,0.045,-0.037,-0.008,,
0.3583,-0.4,-0.31,0.21,0.049,-0.062,-0.008,,
0.3592,-0.56,-0.29,0.66,0.052,-0.077,-0.008,,
0.36,-0.53,-0.43,1.12,0.055,-0.067,-0.01,,
0.3608,-0.16,-0.15,1.29,0.049,-0.039,-0.013,,
0.3617,0.35,-0.04,1.36,0.047,-0.017,-0.011,,
0.3625,0.68,-0.16,0.83,0.053,-0.005,-0.008,,
0.3633,0.57,-0.37,0.43,0.067,-0.015,-0.008,,
0.3642,0.2,-0.97,0.28,0.087,-0.031,-0.011,,
0.365,-0.04,-1.23,0.21,0.088,-0.031,-0.014,,
0.3658,0.03,-0.87,0,0.066,-0.021,-0.016,,
0.3667,0.5,-0.3,0.37,0.033,-0.011,-0.016,,
0.3675,0.41,0.42,0.9,0.005,-0.021,-0.014,,
0.3683,-0.17,0.63,0.81,-0.002,-0.043,-0.009,,
0.3692,-0.67,0.5,0.43,0,-0.054,-0.006,,
0.37,-0.59,-0.03,0.28,0.015,-0.043,-0.008,,
0.3708,-0.27,-0.43,0.03,0.029,-0.023,-0.006,,
0.3717,0.17,-0.46,-0.21,0.036,-0.005,-0.001,,
0.3725,0.4,-0.27,-0.01,0.026,-0.001,0.004,,
0.3733,0.21,0.11,0.16,0.007,-0.011,0.007,,
0.3742,-0.2,0.32,0.31,-0.01,-0.026,0.005,,
0.375,-0.45,0.26,0.61,-0.012,-0.034,0,,
0.3758,-0.53,0.19,0.64,-0.005,-0.033,0,,
0.3767,-0.52,0.03,0.35,-0.005,-0.024,-0.001,,
0.3775,-0.24,0.19,0.21,-0.013,-0.011,-0.003,,
0.3783,-0.04,0.26,0.06,-0.025,0,-0.003,,
0.3792,0.1,0.2,0.1,-0.031,0.009,-0.002,,
0.38,0.17,0.2,0.95,-0.013,0.025,-0.004,,
0.3808,0.11,0.21,1.2,-0.01,0.024,-0.002,,
0.3817,-0.2,0.16,1.51,-0.007,0.02,-0.003,,
0.3825,-0.35,-0.04,1.92,-0.006,0.011,-0.007,,
0.3833,-0.35,-0.13,0.83,0.01,-0.015,-0.003,,
0.3842,-0.48,-0.06,0.63,0.019,-0.025,-0.003,,
0.385,-0.45,-0.28,0.7,0.038,-0.025,-0.004,,
0.3858,-0.34,-0.55,0.61,0.057,-0.024,-0.003,,
0.3867,-0.35,-0.85,0.71,0.062,-0.022,-0.003,,
0.3875,-0.27,-0.75,0.63,0.044,-0.022,0.005,,
0.3883,-0.26,-0.37,0.55,0.017,-0.023,0.007,,
0.3892,-0.11,0.21,0.53,-0.002,-0.017,0.006,,
0.39,0.08,0.22,0.77,0.004,-0.012,0.002,,
0.3908,0.35,-0.07,1.02,0.019,-0.012,-0.002,,
0.3917,0.32,-0.36,0.98,0.031,-0.029,-0.003,,
0.3925,-0.03,-0.54,0.97,0.029,-0.053,0,,
0.3933,-0.42,-0.41,0.93,0.025,-0.067,-0.004,,
0.3942,-0.56,-0.29,1.01,0.028,-0.069,-0.006,,
0.395,-0.36,-0.33,1.18,0.037,-0.054,-0.007,,
0.3958,-0.12,-0.53,1.31,0.041,-0.039,-0.007,,
0.3967,0,-0.54,1.22,0.029,-0.028,-0.002,,
0.3975,0.02,-0.24,0.83,0.006,-0.017,0.002,,
0.3983,0.21,0.04,0.63,-0.009,-0.008,0.001,,
0.3992,0.38,0.23,0.41,-0.019,-0.009,0.001,,
0.4,0.25,0.22,0.33,-0.019,-0.012,-0.001,,
0.4008,-0.06,-0.02,0.51,-0.016,-0.026,-0.001,,
0.4017,-0.29,0.1,0.65,-0.016,-0.04,0.001,,
0.4025,-0.32,0.13,0.74,-0.013,-0.047,0,,
0.4033,-0.21,0.02,0.94,-0.012,-0.052,0,,
0.4042,-0.13,0.02,0.99,-0.01,-0.045,0.003,,
0.405,0.07,-0.08,0.89,-0.007,-0.036,0.002,,
0.4058,0.31,-0.15,0.99,-0.007,-0.025,0.005,,
0.4067,0.35,-0.13,0.94,-0.006,-0.013,0.005,,
0.4075,0.32,-0.1,0.93,-0.01,-0.014,0,,
0.4083,0.1,0.12,0.9,-0.019,-0.018,0.002,,
0.4092,-0.2,0.32,0.64,-0.023,-0.027,0.001,,
0.41,-0.22,0.3,0.8,-0.022,-0.034,-0.001,,
0.4108,-0.19,0.23,0.66,-0.015,-0.03,0.001,,
0.4117,0,0.05,0.34,-0.004,-0.024,0,,
0.4125,0.17,-0.17,0.02,0.004,-0.013,0.001,,
0.4133,0.2,-0.3,-0.2,0.008,-0.008,0.001,,
0.4142,0.13,-0.17,-0.47,0.007,-0.007,-0.002,,
0.415,0.09,-0.19,-0.52,0.008,-0.012,-0.001,,
0.4158,-0.04,-0.09,-0.36,0.008,-0.016,0,,
0.4167,-0.26,-0.07,-0.25,0.007,-0.029,-0.004,,
0.4175,-0.45,0.01,-0.03,0.001,-0.038,-0.003,,
0.4183,-0.5,0.08,0.08,-0.004,-0.044,-0.003,,
0.4192,-0.35,0.17,0.06,-0.008,-0.04,-0.004,,
0.42,-0.21,0.07,0.1,-0.007,-0.035,-0.002,,
0.4208,-0.14,0.04,0.28,-0.003,-0.023,-0.003,,
0.4217,-0.02,-0.08,0.53,0.001,-0.014,-0.004,,
0.4225,0.03,-0.1,0.81,0.003,-0.003,-0.004,,
0.4233,0.01,-0.09,1.02,0.004,0,-0.008,,
0.4242,-0.08,0.05,1.06,0.003,0,-0.008,,
0.425,-0.11,0.08,1.2,0.005,-0.002,-0.009,,
0.4258,-0.21,0.06,1.21,0.009,-0.004,-0.012,,
0.4267,-0.25,-0.01,1.05,0.014,-0.006,-0.013,,
0.4275,-0.29,-0.13,0.87,0.025,-0.004,-0.009,,
0.4283,-0.21,-0.32,0.85,0.038,0.001,-0.013,,
0.4292,-0.06,-0.49,0.51,0.047,0.013,-0.007,,
0.43,0.22,-0.52,0.2,0.053,0.029,-0.006,,
0.4308,0.3,-0.65,0.06,0.056,0.036,-0.007,,
0.4317,0.15,-0.53,-0.09,0.048,0.032,-0.007,,
0.4325,-0.18,-0.26,-0.31,0.033,0.015,-0.008,,
0.4333,-0.49,-0.12,-0.2,0.022,-0.004,-0.005,,
0.4342,-0.75,-0.12,0.15,0.016,-0.021,-0.003,,
0.435,-0.82,-0.03,0.43,0.003,-0.027,-0.004,,
0.4358,-0.62,0.18,0.69,-0.018,-0.018,-0.004,,
0.4367,-0.38,0.5,1.25,-0.037,-0.001,-0.001,,
0.4375,-0.03,0.73,1.55,-0.04,0.021,0,,
0.4383,0.31,0.61,1.69,-0.026,0.04,0,,
0.4392,0.27,0.11,1.53,-0.001,0.046,0.001,,
0.44,-0.02,-0.22,1.25,0.018,0.036,-0.006,,
0.4408,-0.41,-0.48,0.87,0.022,0.019,-0.013,,
0.4417,-0.53,-0.31,0.48,0.006,0.011,-0.016,,
0.4425,-0.26,-0.02,0.5,-0.015,0.023,-0.017,,
0.4433,0.24,0.39,0.72,-0.034,0.05,-0.018,,
0.4442,0.62,0.75,1.04,-0.041,0.078,-0.015,,
0.445,0.74,0.77,1.18,-0.033,0.09,-0.016,,
0.4458,0.75,0.52,0.85,-0.014,0.09,-0.011,,
0.4467,0.54,0.04,0.22,0.014,0.07,-0.009,,
0.4475,0.27,-0.53,-0.17,0.041,0.041,-0.009,,
0.4483,0,-1.07,-0.28,0.058,0.013,-0.01,,
0.4492,-0.17,-1,0,0.047,-0.007,-0.01,,
0.45,-0.02,-0.47,0.38,0.023,-0.009,-0.012,,
0.4508,0.15,0.13,0.9,0.002,-0.005,-0.007,,
0.4517,0.12,0.54,1.29,-0.006,-0.004,-0.003,,
0.4525,0.15,0.51,1.29,0.001,-0.001,-0.002,,
0.4533,0.36,-0.02,1.33,0.021,0.006,-0.002,,
0.4542,0.39,-0.68,1.15,0.041,0.009,-0.002,,
0.455,0.38,-0.91,0.97,0.039,0.01,-0.009,,
0.4558,0.33,-0.53,0.5,0.017,0.013,-0.012,,
0.4567,0.51,0.09,0.72,0.003,0.02,-0.007,,
0.4575,0.3,0.13,0.91,0.007,0.017,-0.015,,
0.4583,-0.19,-0.29,0.72,0.022,0.002,-0.013,,
0.4592,-0.5,-0.38,0.68,0.022,-0.003,-0.01,,
0.46,-0.35,0.08,0.63,0.005,-0.003,-0.005,,
0.4608,0.15,0.24,-0.76,-0.014,0.043,-0.002,,
0.4617,0.62,0.19,-0.77,-0.021,0.056,0.001,,
0.4625,0.79,0.12,-0.21,-0.022,0.055,-0.001,,
0.4633,0.51,0.05,0.42,-0.016,0.036,-0.001,,
0.4642,-0.1,-0.06,0.86,-0.01,0.01,0.001,,
0.465,-0.57,-0.04,0.91,-0.013,-0.009,0,,
0.4658,-0.8,0.18,0.61,-0.022,-0.011,0.004,,
0.4667,-0.69,0.33,0.35,-0.034,0.003,0.004,,
0.4675,-0.28,0.41,0.42,-0.039,0.028,0.003,,
0.4683,0.06,0.22,0.53,-0.038,0.056,0.004,,
0.4692,0.4,0.16,0.81,-0.037,0.073,0,,
0.47,0.48,0.22,1.18,-0.036,0.068,-0.001,,
0.4708,0.07,0.25,1.17,-0.037,0.051,-0.003,,
0.4717,-0.36,0.07,1.03,-0.029,0.036,-0.006,,
0.4725,-0.43,-0.04,1.16,-0.018,0.034,-0.005,,
0.4733,-0.48,-0.1,1.11,-0.005,0.035,-0.004,,
0.4742,-0.34,-0.08,0.93,0.004,0.038,-0.005,,
0.475,-0.13,-0.13,0.75,0.011,0.042,0.001,,
0.4758,-0.05,-0.33,0.25,0.015,0.039,0,,
0.4767,0.18,-0.63,0.03,0.029,0.03,0,,
0.4775,0.18,-0.63,0.17,0.033,0.021,0.002,,
0.4783,-0.05,-0.6,0.78,0.023,0.007,0.003,,
0.4792,-0.17,-0.24,1.13,0.012,0.002,0.007,,
0.48,-0.25,0.06,1.31,-0.003,-0.004,0.006,,
0.4808,0.01,0.04,1.63,-0.008,-0.001,0.007,,
0.4817,0.21,0.09,1.53,-0.001,-0.003,0.002,,
0.4825,-0.07,-0.04,1.1,0.002,-0.016,0.004,,
0.4833,-0.16,-0.45,0.63,0.013,-0.021,0,,
0.4842,-0.24,-0.68,0.45,0.021,-0.012,-0.003,,
0.485,0.08,-0.74,0.51,0.017,0.01,-0.003,,
0.4858,0.46,-0.4,0.63,-0.007,0.029,-0.005,,
0.4867,0.57,0.16,0.75,-0.034,0.037,-0.002,,
0.4875,0.54,0.61,0.62,-0.05,0.034,0.003,,
0.4883,0.34,0.66,0.63,-0.049,0.025,0.001,,
0.4892,0.06,0.33,0.8,-0.035,0.011,0.001,,
0.49,-0.22,0,0.51,-0.019,-0.001,0.004,,
0.4908,-0.25,-0.24,0.52,-0.006,-0.002,-0.001,,
0.4917,0.04,-0.42,0.61,-0.008,0.004,0.001,,
0.4925,0.31,-0.28,0.32,-0.02,0.012,0.007,,
0.4933,0.49,0.06,0.61,-0.037,0.014,0.004,,
0.4942,0.33,0.35,1.05,-0.044,0.012,0.005,,
0.495,0.2,0.27,1.32,-0.041,0.007,0.008,,
0.4958,0.12,0.26,1.56,-0.046,-0.003,0.004,,
0.4967,-0.07,0.33,1.16,-0.049,-0.007,0.002,,
0.4975,-0.19,0.45,0.8,-0.046,-0.009,0.003,,
0.4983,-0.09,0.38,0.69,-0.038,-0.006,0.002,,
0.4992,-0.04,0.01,0.07,-0.023,0.001,0.001,,
0.5,0.02,-0.21,0.08,-0.016,0.01,0.003,,
0.5008,0.21,-0.21,0.23,-0.017,0.025,-0.001,,
0.5017,0.31,0.08,0.26,-0.025,0.036,-0.001,,
0.5025,0.42,0.29,0.29,-0.026,0.042,0.003,,
0.5033,0.46,0.26,0.42,-0.021,0.037,0.002,,
0.5042,0.19,0.12,0.34,-0.008,0.025,0.003,,
0.505,-0.05,-0.13,0.28,0.008,0.01,0.002,,
0.5058,-0.18,-0.36,0.09,0.018,-0.001,0.001,,
0.5067,-0.26,-0.53,-0.29,0.024,-0.01,0,,
0.5075,-0.25,-0.5,-0.32,0.019,-0.011,0,,
0.5083,-0.1,-0.3,-0.11,0.003,-0.009,-0.003,,
0.5092,-0.05,0.02,-0.1,-0.016,-0.006,0,,
0.51,-0.06,0.33,0.2,-0.028,-0.002,-0.003,,
0.5108,-0.06,0.41,0.53,-0.033,0.002,-0.003,,
0.5117,-0.12,0.43,0.65,-0.031,0.005,-0.005,,
0.5125,-0.16,0.37,0.75,-0.02,0.01,-0.005,,
0.5133,-0.03,0.15,0.74,-0.003,0.014,-0.007,,
0.5142,-0.02,-0.2,0.52,0.015,0.011,-0.007,,
0.515,-0.07,-0.48,0.46,0.026,0.006,-0.01,,
0.5158,-0.23,-0.56,0.57,0.027,0.004,-0.01,,
0.5167,-0.22,-0.41,0.87,0.019,0.009,-0.01,,
0.5175,-0.17,-0.1,1.03,0.008,0.022,-0.012,,
0.5183,0,0.21,1.24,0.001,0.042,-0.011,,
0.5192,0.23,0.3,1.17,0.004,0.057,-0.01,,
0.52,0.32,0.22,0.92,0.017,0.061,-0.007,,
0.5208,0.26,-0.19,0.57,0.036,0.05,-0.005,,
0.5217,-0.01,-0.67,0.1,0.055,0.032,-0.003,,
0.5225,-0.26,-1,-0.16,0.059,0.012,-0.005,,
0.5233,-0.39,-0.95,-0.34,0.046,-0.002,-0.003,,
0.5242,-0.43,-0.48,-0.21,0.019,-0.01,-0.003,,
0.525,-0.44,0.08,0.16,-0.009,-0.011,-0.002,,
0.5258,-0.54,0.5,0.7,-0.028,-0.011,0,,
0.5267,-0.55,0.62,0.96,-0.036,0.003,0,,
0.5275,-0.34,0.64,1.18,-0.042,0.02,-0.002,,
0.5283,-0.07,0.61,1.21,-0.042,0.038,-0.001,,
0.5292,0.12,0.63,1.21,-0.032,0.049,-0.007,,
0.53,0.36,0.25,0.93,-0.011,0.046,-0.003,,
0.5308,0.03,-0.17,0.85,0.014,0.031,-0.005,,
0.5317,-0.45,-0.54,0.78,0.024,0.019,-0.013,,
0.5325,-0.53,-0.55,0.63,0.008,0.02,-0.019,,
0.5333,-0.28,-0.06,0.68,-0.023,0.041,-0.018,,
0.5342,0.36,0.59,1.02,-0.052,0.071,-0.017,,
0.535,0.87,0.95,1.28,-0.061,0.1,-0.014,,
0.5358,1.18,1.06,1.27,-0.052,0.111,-0.011,,
0.5367,0.98,0.62,1.08,-0.015,0.093,-0.007,,
0.5375,0.47,-0.21,0.86,0.024,0.058,-0.008,,
0.5383,0.03,-0.86,0.4,0.046,0.021,-0.009,,
0.5392,-0.24,-1.01,-0.03,0.046,-0.007,-0.012,,
0.54,-0.26,-0.7,0.14,0.024,-0.022,-0.012,,
0.5408,-0.2,-0.1,0.56,0,-0.025,-0.011,,
0.5417,-0.02,0.42,0.96,-0.015,-0.02,-0.008,,
0.5425,0.1,0.59,1.4,-0.01,-0.013,-0.002,,
0.5433,0.26,0.21,1.33,0.012,-0.003,0.001,,
0.5442,0.66,-0.36,1.55,0.034,0.009,0.003,,
0.545,0.37,-0.74,0.9,0.046,-0.001,-0.012,,
0.5458,0.01,-0.75,0.02,0.038,-0.017,-0.007,,
0.5467,0.17,-0.39,0.24,0.023,-0.01,-0.005,,
0.5475,0.29,0.2,0.37,0.005,-0.006,-0.008,,
0.5483,0.17,0.1,0.93,0.004,-0.008,-0.01,,
0.5492,-0.02,0.12,1.23,0.008,-0.006,-0.011,,
0.55,-0.18,0.01,0.86,0.005,-0.008,-0.009,,
0.5508,-0.04,-0.13,0.5,0.002,0,-0.006,,
0.5517,0.2,-0.14,-0.06,0,0.011,-0.004,,
0.5525,0.33,-0.31,-0.45,0,0.021,-0.002,,
0.5533,0.41,-0.16,-0.36,-0.003,0.026,-0.001,,
0.5542,0.21,0.07,-0.18,-0.012,0.023,0.002,,
0.555,0.01,0.33,0.07,-0.024,0.012,0.001,,
0.5558,-0.19,0.39,0.39,-0.033,-0.005,0,,
0.5567,-0.56,0.39,0.54,-0.036,-0.026,-0.001,,
0.5575,-0.7,0.29,0.54,-0.038,-0.034,0.001,,
0.5583,-0.63,0.2,0.7,-0.037,-0.028,0.003,,
0.5592,-0.35,0.16,0.61,-0.034,-0.006,0.007,,
0.56,0.05,0.08,0.51,-0.032,0.018,0.005,,
0.5608,0.29,0.06,0.59,-0.03,0.034,0,,
0.5617,0.19,0.28,0.77,-0.035,0.029,-0.002,,
0.5625,-0.25,0.33,0.76,-0.036,0.012,-0.002,,
0.5633,-0.57,0.14,0.86,-0.029,-0.004,-0.004,,
0.5642,-0.61,-0.09,1.12,-0.013,-0.006,-0.002,,
0.565,-0.37,-0.07,1.12,-0.003,0.001,-0.002,,
0.5658,-0.06,-0.12,0.97,0.001,0.008,-0.001,,
0.5667,0.01,-0.09,0.75,-0.001,0.009,0.003,,
0.5675,0.02,-0.18,0.42,-0.002,0.005,0.003,,
0.5683,-0.01,-0.35,0.38,0.004,-0.003,0.004,,
0.5692,-0.08,-0.5,0.69,0.016,-0.011,0.005,,
0.57,-0.18,-0.46,0.59,0.026,-0.022,0.006,,
0.5708,-0.09,-0.48,0.92,0.023,-0.031,0,,
0.5717,-0.07,-0.27,1.14,0.012,-0.035,0.002,,
0.5725,-0.06,-0.07,1.09,-0.005,-0.046,0.001,,
0.5733,-0.13,0.15,1.01,-0.018,-0.054,-0.002,,
0.5742,-0.23,0.16,0.74,-0.02,-0.057,0.002,,
0.575,-0.15,-0.04,0.74,-0.008,-0.054,0.001,,
0.5758,-0.03,-0.35,0.8,0.009,-0.041,-0.002,,
0.5767,0.19,-0.67,1.06,0.022,-0.024,0,,
0.5775,0.31,-0.46,1.02,0.012,-0.014,-0.001,,
0.5783,0.22,-0.09,0.65,-0.009,-0.013,-0.002,,
0.5792,0.17,0.15,0.41,-0.025,-0.019,0.001,,
0.58,0.23,0.13,0.59,-0.026,-0.02,0.002,,
0.5808,0.06,0.07,0.73,-0.02,-0.021,-0.001,,
0.5817,-0.16,-0.03,0.81,-0.013,-0.033,0.003,,
0.5825,-0.26,0.04,0.82,-0.011,-0.044,0.002,,
0.5833,-0.36,-0.02,0.48,-0.012,-0.054,0.003,,
0.5842,-0.34,-0.12,0.33,-0.017,-0.061,0.005,,
0.585,-0.15,-0.15,0.61,-0.025,-0.05,0.002,,
0.5858,0.21,-0.17,1.06,-0.024,-0.03,0.005,,
0.5867,0.47,0.08,1.15,-0.026,-0.014,0.007,,
0.5875,0.4,0.29,0.92,-0.038,-0.01,0.004,,
0.5883,0.13,0.35,0.72,-0.042,-0.026,0.006,,
0.5892,-0.34,0.52,0.45,-0.046,-0.047,0.005,,
0.59,-0.48,0.29,0.31,-0.043,-0.057,0.002,,
0.5908,-0.28,-0.01,0.58,-0.028,-0.05,0.002,,
0.5917,-0.02,-0.01,0.79,-0.011,-0.028,0.001,,
0.5925,0.14,-0.03,0.39,-0.005,-0.021,0,,
0.5933,0.07,-0.08,0.08,-0.003,-0.018,0.003,,
0.5942,-0.04,-0.23,0.07,0,-0.021,-0.001,,
0.595,-0.07,-0.21,0.16,-0.003,-0.014,-0.002,,
0.5958,0.04,-0.08,0.1,0.001,-0.007,0,,
0.5967,0.17,0,0.08,0.004,0.002,0,,
0.5975,0.09,-0.17,-0.31,0.003,-0.009,-0.003,,
0.5983,-0.17,-0.11,-0.5,-0.012,-0.024,0,,
0.5992,-0.37,0.09,-0.59,-0.026,-0.04,-0.004,,
0.6,-0.57,0.32,-0.31,-0.029,-0.049,-0.005,,
0.6008,-0.57,0.27,0.35,-0.022,-0.049,-0.004,,
0.6017,-0.41,0.22,0.71,-0.015,-0.034,-0.004,,
0.6025,-0.1,0.11,0.96,-0.009,-0.014,-0.005,,
0.6033,0.22,0.04,1.04,-0.008,0.004,-0.003,,
0.6042,0.35,0.03,0.82,-0.011,0.006,-0.005,,
0.605,0.15,0.08,0.65,-0.009,-0.003,-0.005,,
0.6058,-0.09,0.09,0.8,0.001,-0.013,-0.008,,
0.6067,-0.36,-0.04,1.11,0.019,-0.023,-0.011,,
0.6075,-0.5,-0.22,1.36,0.034,-0.028,-0.014,,
0.6083,-0.55,-0.41,1.24,0.045,-0.029,-0.013,,
0.6092,-0.41,-0.47,0.98,0.046,-0.018,-0.011,,
0.61,-0.09,-0.44,0.76,0.04,0.001,-0.011,,
0.6108,0.28,-0.3,0.51,0.034,0.027,-0.008,,
0.6117,0.55,-0.24,0.06,0.032,0.049,-0.006,,
0.6125,0.49,-0.22,0.2,0.036,0.037,-0.004,,
0.6133,0.16,-0.36,0.27,0.036,0.008,-0.005,,
0.6142,-0.41,-0.42,0.17,0.026,-0.024,-0.003,,
0.615,-0.82,-0.25,0.16,0.006,-0.044,-0.006,,
0.6158,-0.99,0.02,0.28,-0.016,-0.048,-0.004,,
0.6167,-0.85,0.43,0.61,-0.033,-0.033,-0.006,,
0.6175,-0.53,0.68,1.07,-0.038,-0.009,-0.005,,
0.6183,-0.3,0.73,1.65,-0.027,0.011,-0.001,,
0.6192,-0.14,0.41,1.63,-0.008,0.031,-0.003,,
0.62,0.03,0.1,1.37,0.005,0.041,-0.003,,
0.6208,0.23,-0.34,0.88,0.013,0.041,-0.003,,
0.6217,0.19,-0.41,0.57,0.004,0.035,-0.01,,
0.6225,-0.01,-0.23,0.47,-0.009,0.029,-0.015,,
0.6233,-0.13,0.13,0.5,-0.028,0.031,-0.016,,
0.6242,-0.19,0.54,0.9,-0.039,0.045,-0.018,,
0.625,-0.03,0.73,1.13,-0.044,0.07,-0.021,,
0.6258,0.3,0.94,1.09,-0.039,0.091,-0.016,,
0.6267,0.76,0.81,1.02,-0.011,0.092,-0.013,,
0.6275,1.02,0.01,0.76,0.02,0.071,-0.008,,
0.6283,0.73,-0.7,0.3,0.038,0.031,-0.007,,
0.6292,0.16,-0.88,0.09,0.041,-0.01,-0.011,,
0.63,-0.28,-0.48,0.4,0.037,-0.037,-0.008,,
0.6308,-0.5,-0.18,0.8,0.031,-0.045,-0.006,,
0.6317,-0.49,0.14,1.04,0.02,-0.036,-0.005,,
0.6325,-0.25,0.41,1.16,0.01,-0.013,-0.006,,
0.6333,0.15,0.33,1.2,0.01,0.007,-0.008,,
0.6342,0.54,-0.18,0.97,0.025,0.019,-0.011,,
0.635,0.75,-0.7,0.57,0.041,0.018,-0.011,,
0.6358,0.58,-0.95,0.13,0.052,0.009,-0.009,,
0.6367,0.45,-0.85,0.61,0.05,0.01,-0.009,,
0.6375,0.46,-0.31,0.95,0.034,0.006,-0.006,,
0.6383,0.25,0.02,1.13,0.018,0.005,-0.008,,
0.6392,0.3,0.28,1.31,0.006,-0.006,-0.013,,
0.64,-0.22,0.39,0.58,0.008,-0.027,-0.017,,
0.6408,-0.65,-0.31,0.34,0.029,-0.029,-0.016,,
0.6417,-0.47,-0.64,-0.26,0.037,-0.008,-0.013,,
0.6425,-0.11,-0.58,-0.97,0.031,0.019,-0.005,,
0.6433,0.46,-0.25,-1.07,0.007,0.04,0.004,,
0.6442,0.79,0.35,-0.59,-0.022,0.044,0.004,,
0.645,0.71,0.71,0.27,-0.039,0.029,0.005,,
0.6458,0.29,0.48,1.06,-0.038,0.002,0.004,,
0.6467,-0.37,0.29,1.23,-0.028,-0.024,-0.001,,
0.6475,-0.83,0.19,1.11,-0.018,-0.033,-0.001,,
0.6483,-0.92,0.04,0.66,-0.009,-0.024,0.002,,
0.6492,-0.36,-0.02,0.28,-0.005,-0.004,-0.003,,
0.65,0.06,-0.09,0.08,-0.008,0.018,0.001,,
0.6508,0.38,0.03,0.14,-0.018,0.037,0.002,,
0.6517,0.3,0.31,0.5,-0.025,0.051,-0.001,,
0.6525,0.17,0.27,1.13,-0.023,0.054,0,,
0.6533,-0.02,0,1.46,-0.012,0.046,-0.002,,
0.6542,-0.5,0.03,1.32,-0.008,0.033,-0.006,,
0.655,-0.49,0.1,0.93,-0.009,0.025,-0.006,,
0.6558,-0.19,0.1,0.47,-0.01,0.026,-0.006,,
0.6567,0.1,-0.14,0.29,0,0.029,-0.001,,
0.6575,0.03,-0.46,0.43,0.016,0.025,0,,
0.6583,-0.17,-0.57,0.42,0.031,0.015,0,,
0.6592,-0.19,-0.57,0.47,0.036,0.007,0.002,,
0.66,-0.08,-0.46,0.77,0.035,-0.002,0.005,,
0.6608,-0.05,-0.25,0.86,0.027,-0.009,0.006,,
0.6617,0.02,-0.2,1.05,0.02,-0.018,0.006,,
0.6625,0.02,-0.12,1.39,0.012,-0.021,0.003,,
0.6633,0,-0.2,1.3,0.015,-0.028,0,,
0.6642,-0.22,-0.23,1.29,0.015,-0.036,0.003,,
0.665,-0.32,-0.26,1.12,0.012,-0.036,-0.003,,
0.6658,-0.22,-0.2,0.97,0.007,-0.026,-0.003,,
0.6667,0.09,-0.22,0.92,0.005,-0.006,-0.001,,
0.6675,0.45,-0.27,0.88,0.009,0.018,-0.003,,
0.6683,0.62,-0.25,0.73,0.008,0.031,-0.001,,
0.6692,0.45,-0.1,0.64,0.002,0.027,-0.003,,
0.67,0.23,0.1,0.38,-0.006,0.013,-0.004,,
0.6708,0.06,0.01,0.49,-0.006,-0.004,0,,
0.6717,-0.07,-0.12,0.52,-0.001,-0.01,0.001,,
0.6725,0,-0.3,0.63,0.006,-0.016,-0.001,,
0.6733,-0.12,-0.25,0.88,0.006,-0.022,0.002,,
0.6742,-0.2,-0.02,0.72,-0.006,-0.026,0.003,,
0.675,-0.01,0,0.75,-0.014,-0.025,0.004,,
0.6758,0.06,0.09,0.88,-0.02,-0.02,0.007,,
0.6767,0.16,0.05,0.84,-0.021,-0.01,0.005,,
0.6775,0.25,0.02,1,-0.019,-0.004,0.004,,
0.6783,0.15,0.07,1.02,-0.022,-0.002,0.004,,
0.6792,0.08,0.09,0.85,-0.026,-0.005,0.002,,
0.68,-0.08,0.27,0.81,-0.032,-0.012,-0.001,,
0.6808,-0.2,0.35,0.53,-0.037,-0.014,0.001,,
0.6817,-0.09,0.35,0.56,-0.032,-0.011,0,,
0.6825,-0.03,0.3,0.34,-0.02,-0.003,0,,
0.6833,0.06,-0.06,0.17,0,0.002,0.003,,
0.6842,0.15,-0.4,0.3,0.012,0.014,0,,
0.685,0.26,-0.42,0.02,0.011,0.023,-0.002,,
0.6858,0.26,-0.13,-0.23,0.002,0.024,-0.001,,
0.6867,0.23,0.01,-0.35,0.002,0.017,-0.001,,
0.6875,0.08,0,-0.04,0.007,0.011,0.001,,
0.6883,-0.07,-0.17,0.16,0.016,0.004,0,,
0.6892,-0.21,-0.09,0.33,0.015,-0.004,-0.001,,
0.69,-0.3,-0.08,0.14,0.01,-0.015,-0.001,,
0.6908,-0.26,-0.03,0.12,0.001,-0.02,-0.001,,
0.6917,-0.2,0,-0.02,-0.009,-0.021,-0.003,,
