CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.8758,-0.6,-0.01,-0.11,0.009,-0.016,-0.003,,
0.8767,-0.44,0.31,0.29,-0.008,0.002,-0.004,,
0.8775,-0.14,0.6,0.67,-0.026,0.028,-0.006,,
0.8783,0.29,0.64,0.71,-0.031,0.052,-0.002,,
0.8792,0.54,0.38,0.59,-0.027,0.058,-0.004,,
0.88,0.46,-0.03,0.53,-0.014,0.051,-0.006,,
0.8808,0.22,-0.28,0.9,-0.004,0.038,-0.006,,
0.8817,0.05,-0.27,1.03,0.008,0.03,-0.006,,
0.8825,-0.08,-0.28,1.14,0.018,0.024,-0.005,,
0.8833,-0.07,-0.18,1.1,0.021,0.02,-0.003,,
0.8842,-0.05,-0.03,0.65,0.017,0.02,-0.002,,
0.885,0.06,0.03,0.15,0.013,0.02,0,,
0.8858,0.05,-0.02,-0.37,0.011,0.015,0,,
0.8867,0.11,-0.28,-0.75,0.016,0.009,-0.001,,
0.8875,-0.08,-0.45,-0.7,0.021,-0.003,0.001,,
0.8883,-0.31,-0.37,-0.54,0.02,-0.013,0,,
0.8892,-0.59,-0.24,-0.49,0.015,-0.017,-0.001,,
0.89,-0.42,-0.07,0.12,0.002,0,-0.002,,
0.8908,-0.13,0.27,0.37,-0.013,0.025,-0.002,,
0.8917,0.34,0.37,0.52,-0.023,0.054,-0.001,,
0.8925,0.57,0.3,0.79,-0.028,0.065,0,,
0.8933,0.5,0.22,0.58,-0.03,0.063,0.005,,
0.8942,0.32,0.18,0.5,-0.033,0.049,0.002,,
0.895,-0.01,-0.01,0.55,-0.024,0.031,0.002,,
0.8958,-0.24,-0.21,0.78,-0.013,0.017,-0.001,,
0.8967,-0.25,-0.19,0.92,-0.009,0.018,-0.002,,
0.8975,-0.08,0.14,0.83,-0.02,0.022,-0.002,,
0.8983,0.05,0.44,0.52,-0.028,0.028,0.002,,
0.8992,0.29,0.29,0.66,-0.026,0.028,0.002,,
0.9,0.33,-0.01,0.57,-0.015,0.02,0,,
0.9008,-0.03,-0.17,0.31,-0.013,-0.004,0.002,,
0.9017,-0.34,-0.3,0.36,-0.007,-0.026,0.003,,
0.9025,-0.61,-0.1,0.61,-0.011,-0.043,0,,
0.9033,-0.66,0.01,0.79,-0.007,-0.041,0.002,,
0.9042,-0.47,-0.06,1.15,-0.002,-0.027,-0.001,,
0.905,-0.09,-0.09,1.56,0.001,0.006,0,,
0.9058,0.59,-0.08,1.98,-0.003,0.038,0.003,,
0.9067,0.88,0.01,1.94,-0.01,0.053,0.004,,
0.9075,0.9,0.04,1.93,-0.019,0.045,0.005,,
0.9083,0.47,0.02,1.83,-0.02,0.019,0.008,,
0.9092,-0.11,0.05,1.78,-0.013,-0.009,0.005,,
0.91,-0.45,-0.19,1.55,0.009,-0.024,0.003,,
0.9108,-0.44,-0.58,1.61,0.029,-0.027,-0.003,,
0.9117,-0.34,-0.55,1.07,0.034,-0.019,-0.001,,
0.9125,-0.07,-0.33,0.55,0.019,-0.01,0.002,,
0.9133,0.26,0.02,0.11,0.001,0.003,0.002,,
0.9142,0.3,0.24,-0.28,-0.009,0.01,0.004,,
0.915,0.25,-0.04,-0.24,0.002,0.011,0.008,,
0.9158,0.13,-0.37,-0.08,0.02,0.01,0.006,,
0.9167,-0.03,-0.55,-0.01,0.032,0.005,0.005,,
0.9175,-0.06,-0.42,-0.27,0.025,-0.004,0.008,,
0.9183,-0.18,-0.26,-0.17,0.015,-0.017,0.006,,
0.9192,-0.38,-0.22,0.12,0.01,-0.025,0.006,,
0.92,-0.28,-0.28,0.54,0.004,-0.016,0.006,,
0.9208,-0.01,-0.19,1.17,-0.003,0.009,0.008,,
0.9217,0.51,0.11,1.21,-0.015,0.04,0.01,,
0.9225,0.79,0.34,1.28,-0.024,0.059,0.01,,
0.9233,0.82,0.28,1.13,-0.022,0.052,0.007,,
0.9242,0.42,0.09,0.75,-0.018,0.031,0.003,,
0.925,-0.17,-0.11,0.55,-0.011,-0.003,0,,
0.9258,-0.42,-0.23,0.29,0.002,-0.032,0,,
0.9267,-0.56,-0.11,0.41,0.004,-0.042,0.003,,
0.9275,-0.59,-0.03,0.6,0.004,-0.041,0.004,,
0.9283,-0.08,-0.11,0.49,0.008,-0.026,0.007,,
0.9292,0.19,-0.28,0.56,0.016,0.002,0.008,,
0.93,0.49,-0.47,0.34,0.008,0.019,0.004,,
0.9308,0.65,-0.3,-0.2,0.001,0.024,0.003,,
0.9317,0.34,-0.05,-0.21,-0.004,0.019,0.002,,
0.9325,-0.03,0.06,0.1,-0.004,0.004,-0.002,,
0.9333,-0.21,0.01,0.81,-0.005,-0.008,0.003,,
0.9342,-0.39,0,1.19,-0.016,-0.01,-0.002,,
0.935,-0.24,0.13,1.25,-0.027,-0.012,0,,
0.9358,-0.04,0.35,1.21,-0.033,-0.001,0.002,,
0.9367,0.41,0.34,1.01,-0.023,0.009,0.004,,
0.9375,0.54,0.27,0.59,0.001,0.012,0.007,,
0.9383,0.53,-0.15,0.31,0.021,0.009,0.005,,
0.9392,0.18,-0.42,0.11,0.036,-0.005,0.006,,
0.94,-0.06,-0.63,0.22,0.032,-0.015,0.005,,
0.9408,-0.14,-0.54,0.54,0.026,-0.022,0.004,,
0.9417,-0.13,-0.43,0.85,0.008,-0.025,0.002,,
0.9425,-0.15,-0.06,0.89,-0.003,-0.026,0.002,,
0.9433,-0.08,0.2,0.86,-0.011,-0.024,0.001,,
0.9442,-0.04,0.28,1.14,-0.003,-0.022,0.007,,
0.945,0.09,0.04,1.22,0,-0.017,0.008,,
0.9458,0.07,-0.07,0.83,0,-0.012,0.003,,
0.9467,0.3,-0.25,0.73,-0.004,-0.008,0.005,,
0.9475,0.24,-0.21,0.48,-0.012,-0.002,0.003,,
0.9483,0.21,-0.04,0.56,-0.023,-0.007,-0.002,,
0.9492,-0.08,0.28,0.9,-0.041,-0.013,-0.002,,
0.95,-0.15,0.62,1.18,-0.058,-0.01,-0.001,,
0.9508,0,0.79,1.51,-0.065,-0.006,-0.004,,
0.9517,0.08,0.8,1.65,-0.067,0.005,-0.001,,
0.9525,0.11,0.73,1.41,-0.058,0.009,0.001,,
0.9533,0.17,0.52,1.12,-0.046,0.015,0.001,,
0.9542,0.22,-0.14,0.84,-0.018,0.017,0.005,,
0.955,0.07,-0.45,0.64,0,0.014,0.002,,
0.9558,-0.09,-0.49,0.91,0.01,0.013,0.003,,
0.9567,-0.04,-0.18,1.18,0.005,0.016,0.007,,
0.9575,0.07,0.18,1.01,0.002,0.021,0.006,,
0.9583,0.17,0.2,0.77,0.009,0.028,0.009,,
0.9592,0.12,-0.1,0.54,0.03,0.032,0.01,,
0.96,-0.01,-0.55,0.09,0.055,0.021,0.006,,
0.9608,-0.22,-1,-0.17,0.069,-0.001,0.003,,
0.9617,-0.32,-1.15,-0.55,0.07,-0.012,0.004,,
0.9625,-0.43,-0.73,-0.84,0.049,-0.019,-0.003,,
0.9633,-0.48,-0.2,-0.8,0.023,-0.012,0.001,,
0.9642,-0.39,0.35,-0.41,-0.003,0.006,-0.003,,
0.965,-0.13,0.57,-0.08,-0.013,0.03,-0.004,,
0.9658,0.07,0.42,0.32,-0.015,0.05,-0.004,,
0.9667,0.23,0.21,0.43,-0.012,0.06,-0.003,,
0.9675,0.41,-0.03,0.46,-0.011,0.062,-0.003,,
0.9683,0.27,-0.08,0.56,-0.016,0.048,-0.003,,
0.9692,-0.05,0.1,0.73,-0.022,0.036,-0.001,,
0.97,-0.16,0.29,0.94,-0.017,0.036,-0.004,,
0.9708,-0.09,0.21,1.25,0.002,0.046,-0.007,,
0.9717,0.05,-0.14,1.39,0.025,0.05,-0.001,,
0.9725,0.29,-0.42,1.2,0.033,0.054,-0.002,,
0.9733,0.3,-0.25,0.54,0.025,0.04,-0.002,,
0.9742,0.13,-0.24,-0.1,0.022,0.01,0.001,,
0.975,-0.31,-0.41,-0.53,0.024,-0.02,0.003,,
0.9758,-0.77,-0.41,-0.6,0.028,-0.031,0,,
0.9767,-0.87,-0.33,-0.45,0.031,-0.019,-0.002,,
0.9775,-0.49,-0.3,-0.03,0.031,0.018,-0.003,,
0.9783,0.15,-0.13,0.28,0.019,0.053,-0.001,,
0.9792,0.66,0.17,0.12,-0.007,0.07,0.001,,
0.98,0.69,0.46,0.18,-0.031,0.065,0,,
0.9808,0.33,0.48,0.2,-0.033,0.048,0.002,,
0.9817,0.06,0,0.34,-0.016,0.036,0.002,,
0.9825,-0.14,-0.28,0.56,-0.004,0.029,-0.001,,
0.9833,-0.13,-0.17,0.65,-0.005,0.029,0.002,,
0.9842,-0.13,0.24,0.56,-0.017,0.027,0,,
0.985,-0.07,0.32,0.58,-0.021,0.025,0.002,,
0.9858,0.07,0.16,0.6,-0.024,0.031,0.001,,
0.9867,0.23,0.1,0.61,-0.021,0.038,0.001,,
0.9875,0.33,0.12,0.68,-0.015,0.04,0,,
0.9883,0.32,-0.07,0.86,-0.001,0.029,0.002,,
0.9892,0.19,-0.25,0.82,0.001,0.011,0.002,,
0.99,-0.08,-0.16,0.54,-0.007,-0.015,0.001,,
0.9908,-0.44,0.15,0.23,-0.021,-0.033,0.001,,
0.9917,-0.52,0.16,0.55,-0.015,-0.039,0.002,,
0.9925,-0.42,0.02,0.94,-0.007,-0.028,-0.002,,
0.9933,-0.15,-0.14,1.4,0.004,-0.003,0.002,,
0.9942,0.3,-0.15,1.82,0.006,0.024,0.001,,
0.995,0.67,-0.11,1.78,0.006,0.037,0.002,,
0.9958,0.72,-0.17,1.87,0.001,0.028,0.005,,
0.9967,0.41,-0.33,1.74,0.001,0.01,0.005,,
0.9975,-0.03,-0.21,1.58,-0.007,-0.002,0.003,,
0.9983,-0.2,-0.03,1.6,-0.007,-0.005,0.004,,
0.9992,-0.13,0.17,1.56,-0.008,0,0.002,,
1,-0.1,0.17,1.33,0.003,0.001,0.004,,
1.0008,-0.09,-0.16,1.13,0.019,-0.004,0.004,,
1.0017,-0.11,-0.58,0.56,0.032,-0.005,0.003,,
1.0025,-0.1,-0.69,0.18,0.029,-0.001,0.002,,
1.0033,0.07,-0.63,0,0.026,0.008,0.005,,
1.0042,0.26,-0.32,-0.05,0.019,0.015,0.006,,
1.005,0.26,-0.11,0.22,0.017,0.004,0.009,,
1.0058,-0.14,-0.08,0.39,0.015,-0.014,0.006,,
1.0067,-0.55,-0.12,0.39,0.016,-0.02,0.005,,
1.0075,-0.52,-0.14,-0.02,0.015,-0.014,0.004,,
1.0083,-0.09,-0.38,0.04,0.02,0.001,0.003,,
1.0092,0.27,-0.58,0.46,0.022,0.012,0.006,,
1.01,0.35,-0.46,0.74,0.01,0.021,0.004,,
1.0108,0.35,-0.06,1.01,-0.013,0.026,0.007,,
1.0117,0.32,0.35,1.01,-0.031,0.022,0.008,,
1.0125,0.29,0.52,1.09,-0.039,0.021,0.005,,
1.0133,0.2,0.49,1.27,-0.03,0.013,0.006,,
1.0142,0.15,0.11,1.14,-0.014,0.001,0.006,,
1.015,-0.04,-0.21,0.93,-0.001,-0.013,0.004,,
1.0158,-0.26,-0.41,0.38,0.01,-0.028,0.005,,
1.0167,-0.34,-0.44,-0.13,0.014,-0.032,0.003,,
1.0175,-0.23,-0.43,-0.33,0.017,-0.017,0.002,,
1.0183,0.07,-0.3,-0.22,0.013,0.003,0.003,,
1.0192,0.41,-0.15,-0.03,0.001,0.017,0.002,,
1.02,0.38,0.1,0.36,-0.016,0.019,0.003,,
1.0208,0.17,0.37,0.17,-0.024,0.003,0.002,,
1.0217,-0.03,0.38,0.1,-0.025,-0.009,0,,
1.0225,-0.2,0.16,0.16,-0.014,-0.015,-0.002,,
1.0233,-0.2,-0.16,0.65,-0.01,-0.008,0,,
1.0242,0.06,-0.23,0.49,-0.014,0.002,-0.001,,
1.025,0.14,0.08,0.47,-0.021,0,0,,
1.0258,0.21,0.25,0.5,-0.029,-0.003,0.001,,
1.0267,0.15,0.24,0.73,-0.023,-0.004,0.002,,
1.0275,0.07,0.09,1.13,-0.018,-0.002,0.005,,
1.0283,0.15,-0.01,1.27,-0.007,0.003,0.002,,
1.0292,0.24,0.01,1.14,0.008,-0.001,0.007,,
1.03,0.23,-0.14,0.9,0.02,-0.014,0.006,,
1.0308,0.03,-0.48,0.52,0.029,-0.03,0.005,,
1.0317,-0.22,-0.52,0.46,0.032,-0.035,0.006,,
1.0325,-0.31,-0.66,0.42,0.028,-0.025,0.009,,
1.0333,-0.03,-0.38,0.72,0.021,-0.006,0.01,,
1.0342,0.27,-0.13,0.75,0.012,0.004,0.009,,
1.035,0.36,0.14,0.75,0,0.002,0.005,,
1.0358,0.16,0.17,0.62,-0.014,-0.009,0.001,,
1.0367,-0.13,0.11,0.65,-0.022,-0.019,0.001,,
1.0375,-0.08,0.21,0.47,-0.03,-0.018,-0.001,,
1.0383,-0.09,0.21,0.44,-0.042,-0.012,-0.004,,
1.0392,0.2,0.28,0.91,-0.048,-0.002,-0.005,,
1.04,0.11,0.59,1.09,-0.067,0.002,-0.004,,
1.0408,0.1,0.84,1.25,-0.076,0.008,-0.002,,
1.0417,0.05,0.93,1.51,-0.07,0.016,-0.004,,
1.0425,0.04,0.69,1.58,-0.049,0.026,-0.003,,
1.0433,0.13,0.29,1.49,-0.026,0.032,-0.002,,
1.0442,0.14,-0.21,1.01,-0.003,0.031,-0.002,,
1.045,0.18,-0.5,0.63,0.004,0.023,0.002,,
1.0458,0.06,-0.47,0.23,0.006,0.007,0.007,,
1.0467,-0.36,-0.08,0.24,0.005,-0.003,0.003,,
1.0475,-0.41,-0.08,0.68,0.014,-0.007,0.004,,
1.0483,-0.37,0,0.79,0.023,0,0.003,,
1.0492,-0.21,-0.21,0.77,0.039,0.006,0.007,,
1.05,-0.12,-0.37,0.29,0.052,0.012,0.006,,
1.0508,-0.03,-0.75,-0.37,0.069,0.008,0.005,,
1.0517,-0.15,-1.1,-0.82,0.076,0,0.006,,
1.0525,-0.35,-1.11,-0.98,0.071,-0.009,-0.001,,
1.0533,-0.48,-0.91,-0.49,0.053,-0.008,-0.003,,
1.0542,-0.36,-0.27,0.09,0.019,-0.001,-0.004,,
1.055,-0.1,0.49,0.53,-0.017,0.018,-0.004,,
1.0558,0.09,0.92,0.86,-0.04,0.03,-0.005,,
1.0567,0.14,0.96,1.34,-0.044,0.037,-0.007,,
1.0575,0.16,0.56,1.64,-0.029,0.04,-0.007,,
1.0583,0.29,0.08,1.45,-0.007,0.043,-0.006,,
1.0592,0.32,-0.39,0.84,0.018,0.042,-0.004,,
1.06,0.22,-0.73,0.22,0.039,0.035,-0.006,,
1.0608,0.06,-0.8,0.09,0.04,0.023,-0.004,,
1.0617,-0.18,-0.51,0.04,0.025,0.013,-0.004,,
1.0625,-0.29,0.08,-0.03,-0.003,0.006,-0.005,,
1.0633,-0.22,0.47,0.2,-0.016,0.009,-0.001,,
1.0642,-0.18,0.52,0.24,-0.013,0.011,0.001,,
1.065,-0.07,0.24,0.1,0,0.009,0.001,,
1.0658,-0.22,-0.21,-0.12,0.01,-0.002,-0.002,,
1.0667,-0.54,-0.46,-0.63,0.018,-0.016,0,,
1.0675,-0.41,-0.58,-0.63,0.015,-0.015,0.002,,
1.0683,-0.23,-0.28,-0.45,0.004,-0.002,-0.003,,
1.0692,0.02,-0.06,0.09,-0.005,0.019,0.001,,
1.07,0.21,0.15,0.85,-0.016,0.039,0.003,,
1.0708,0.42,0.38,1.11,-0.029,0.056,0.003,,
1.0717,0.49,0.55,0.92,-0.042,0.059,0.001,,
1.0725,0.29,0.53,0.76,-0.042,0.045,0.001,,
1.0733,0.01,0.17,0.64,-0.027,0.026,-0.001,,
1.0742,-0.15,-0.26,0.71,-0.017,0.01,-0.002,,
1.075,-0.22,-0.24,0.46,-0.018,0.007,-0.003,,
1.0758,0.03,0.02,0.5,-0.025,0.015,-0.003,,
1.0767,0.28,0.37,0.4,-0.029,0.023,0.001,,
1.0775,0.38,0.35,0.53,-0.026,0.02,0.003,,
1.0783,0.12,0.2,0.42,-0.022,0.004,0,,
1.0792,-0.12,-0.01,0.41,-0.014,-0.012,0.001,,
1.08,-0.3,-0.13,0.36,-0.005,-0.024,0.002,,
1.0808,-0.18,-0.18,0.49,0.006,-0.029,0.001,,
1.0817,0.09,-0.42,1.05,0.022,-0.022,0.005,,
1.0825,0.13,-0.54,1.46,0.029,-0.022,0,,
1.0833,0.04,-0.55,1.57,0.023,-0.022,-0.001,,
1.0842,0.03,-0.29,1.76,0.002,-0.022,-0.001,,
1.085,-0.05,0.1,1.76,-0.015,-0.022,0.002,,
1.0858,-0.06,0.29,1.93,-0.022,-0.019,0.002,,
1.0867,-0.05,0.2,2.24,-0.02,-0.011,0.001,,
1.0875,0.03,0.01,2.21,-0.013,0.002,-0.003,,
1.0883,0.23,-0.09,1.81,-0.012,0.014,0.001,,
1.0892,0.43,-0.06,1.4,-0.01,0.02,0.002,,
1.09,0.34,-0.12,0.77,-0.002,0.012,0.003,,
1.0908,0.07,-0.28,0.45,0.01,-0.004,0.005,,
1.0917,-0.32,-0.55,0.3,0.023,-0.024,0.004,,
1.0925,-0.65,-0.56,0.43,0.024,-0.04,0.001,,
1.0933,-0.65,-0.37,0.36,0.021,-0.039,0.007,,
1.0942,-0.3,-0.23,0.4,0.014,-0.026,0.008,,
1.095,0.06,0.02,0.01,-0.003,-0.009,0.007,,
1.0958,0.16,0.19,0.03,-0.008,0,0.007,,
1.0967,0.04,-0.14,0.26,0.008,0.003,0.006,,
1.0975,0,-0.5,0.55,0.016,0.004,0.001,,
1.0983,-0.04,-0.68,0.48,0.017,0.009,0.004,,
1.0992,0.05,-0.35,0.55,-0.006,0.016,0,,
1.1,0.34,0.27,0.76,-0.038,0.023,0.002,,
1.1008,0.35,0.81,0.81,-0.057,0.021,0.007,,
1.1017,0.26,0.74,0.69,-0.055,0.006,0.006,,
1.1025,-0.14,0.42,0.77,-0.035,-0.012,0.007,,
1.1033,-0.32,-0.09,0.69,-0.004,-0.022,0.006,,
1.1042,-0.09,-0.51,0.61,0.019,-0.019,0.008,,
1.105,0.02,-0.78,0.43,0.033,-0.017,0.006,,
1.1058,0.1,-0.75,0,0.031,-0.013,0.003,,
1.1067,0.15,-0.4,-0.07,0.014,-0.009,0.005,,
1.1075,0.05,-0.08,0.16,0.004,-0.008,0.005,,
1.1083,0.12,0.06,0.37,-0.004,0.003,0.004,,
1.1092,0.24,-0.01,0.51,-0.009,0.008,0.004,,
1.11,0.18,0.04,0.5,-0.023,0.006,-0.002,,
1.1108,0.04,0.29,0.08,-0.041,-0.002,-0.002,,
1.1117,-0.14,0.54,0.16,-0.056,-0.018,-0.001,,
1.1125,-0.17,0.58,0.22,-0.043,-0.028,-0.004,,
1.1133,-0.22,0.23,0.72,-0.026,-0.023,-0.001,,
1.1142,-0.05,-0.09,1.16,-0.011,-0.012,0,,
1.115,0.25,-0.1,0.81,-0.003,0.007,0.002,,
1.1158,0.5,-0.09,0.28,0,0.01,0.003,,
1.1167,0.55,-0.08,-0.19,0.008,0.002,0.007,,
1.1175,0.36,-0.27,-0.1,0.012,-0.011,0.003,,
1.1183,-0.07,-0.47,0.6,0.014,-0.028,0.004,,
1.1192,-0.31,-0.17,1.2,0.01,-0.032,0.006,,
1.12,-0.3,0.09,1.24,0.006,-0.038,0.007,,
1.1208,-0.16,0.12,1.26,0.004,-0.037,0.008,,
1.1217,-0.11,-0.05,0.87,0.005,-0.037,0.006,,
1.1225,-0.1,-0.21,0.77,0.004,-0.029,0.006,,
1.1233,0.06,-0.34,0.32,0.004,-0.013,0.003,,
1.1242,0.38,-0.28,0.55,0,0.005,0.003,,
1.125,0.66,-0.17,0.87,-0.004,0.012,0.006,,
1.1258,0.58,0.14,1.13,-0.015,0.005,0.006,,
1.1267,0.13,0.31,0.99,-0.027,-0.014,0.003,,
1.1275,-0.15,0.25,0.91,-0.034,-0.027,-0.001,,
1.1283,-0.29,0.14,0.88,-0.038,-0.029,-0.006,,
1.1292,-0.22,0.3,0.95,-0.048,-0.019,-0.007,,
1.13,-0.07,0.64,0.8,-0.063,-0.008,-0.008,,
1.1308,-0.05,0.75,0.67,-0.073,0.002,-0.005,,
1.1317,0.09,0.72,0.69,-0.074,0.012,-0.002,,
1.1325,0.06,0.56,0.54,-0.067,0.021,-0.002,,
1.1333,0.22,0.41,0.58,-0.053,0.034,-0.001,,
1.1342,0.29,0.1,0.85,-0.03,0.036,0.002,,
1.135,0.39,-0.27,1.17,-0.002,0.026,0.002,,
1.1358,-0.11,-0.37,1.13,0.013,0.003,0.002,,
1.1367,-0.54,-0.36,0.83,0.022,-0.019,0.007,,
1.1375,-0.8,-0.31,0.41,0.027,-0.025,0.001,,
1.1383,-0.7,-0.34,-0.03,0.037,-0.005,0.003,,
1.1392,-0.18,-0.41,-0.24,0.046,0.019,0.001,,
1.14,0.34,-0.56,-0.48,0.057,0.035,0.004,,
1.1408,0.38,-0.62,-0.49,0.06,0.026,0.007,,
1.1417,0.08,-0.65,-0.75,0.057,0,0.008,,
1.1425,-0.38,-0.75,-0.54,0.048,-0.025,0.002,,
1.1433,-0.82,-0.52,-0.39,0.033,-0.03,0.001,,
1.1442,-0.71,-0.1,-0.06,0.012,-0.011,-0.006,,
1.145,-0.33,0.46,0.36,-0.011,0.019,-0.005,,
1.1458,0.03,0.61,0.5,-0.023,0.041,-0.003,,
1.1467,0.35,0.38,0.7,-0.024,0.06,-0.009,,
1.1475,0.53,0.11,0.89,-0.017,0.073,-0.009,,
1.1483,0.58,-0.13,1.07,-0.013,0.071,-0.004,,
1.1492,0.54,-0.04,1.29,-0.012,0.064,-0.008,,
1.15,0.23,0.15,1.21,-0.007,0.046,-0.005,,
1.1508,-0.09,0.12,0.98,0,0.023,-0.003,,
1.1517,-0.36,0.01,0.74,0.006,0.003,-0.004,,
1.1525,-0.7,-0.18,0.37,0.014,-0.007,-0.002,,
1.1533,-0.6,-0.17,0.13,0.017,0.004,-0.003,,
1.1542,-0.15,-0.11,-0.19,0.02,0.023,-0.003,,
1.155,0.3,-0.18,-0.46,0.022,0.022,0.003,,
1.1558,0.09,-0.37,-0.35,0.035,0.002,0.005,,
1.1567,-0.33,-0.69,-0.32,0.042,-0.017,0.002,,
1.1575,-0.77,-0.71,-0.24,0.035,-0.024,0.001,,
1.1583,-0.56,-0.43,-0.14,0.012,-0.006,-0.003,,
1.1592,-0.23,0.21,0.04,-0.015,0.022,-0.006,,
1.16,0.14,0.56,0.35,-0.035,0.045,-0.001,,
1.1608,0.44,0.73,0.25,-0.051,0.066,0.001,,
1.1617,0.57,0.74,0.41,-0.053,0.08,0.002,,
1.1625,0.63,0.42,0.71,-0.039,0.077,0.001,,
1.1633,0.51,0.03,0.76,-0.025,0.067,-0.002,,
1.1642,0.4,-0.16,0.64,-0.02,0.049,0.001,,
1.165,0.3,-0.18,0.45,-0.024,0.031,0,,
1.1658,0.08,0.12,0.61,-0.028,0.015,-0.001,,
1.1667,-0.04,0.25,0.72,-0.026,0.006,0.001,,
1.1675,0,0.28,0.81,-0.026,-0.003,0.001,,
1.1683,-0.06,0.17,0.91,-0.019,-0.007,0.001,,
1.1692,-0.05,0.08,0.88,-0.017,-0.013,0.004,,
1.17,-0.15,0.06,0.76,-0.004,-0.013,0.001,,
1.1708,0.02,-0.19,1.06,0.007,-0.007,-0.003,,
1.1717,0.27,-0.36,0.99,0.015,-0.002,-0.002,,
1.1725,0.35,-0.41,1.39,0.022,-0.008,-0.002,,
1.1733,0.17,-0.42,1.5,0.015,-0.019,-0.008,,
1.1742,-0.36,-0.1,1.48,0.004,-0.047,-0.004,,
1.175,-0.68,-0.2,1.58,0.002,-0.049,-0.001,,
1.1758,-0.5,0.04,1.47,-0.011,-0.031,-0.002,,
1.1767,0.07,0.04,1.57,-0.003,0.003,0.008,,
1.1775,0.48,-0.11,1.61,0.001,0.03,0.004,,
1.1783,0.6,-0.23,1.13,0.003,0.041,0.005,,
1.1792,0.36,-0.33,0.86,0.003,0.035,0.002,,
1.18,0.16,-0.26,0.58,-0.007,0.024,-0.001,,
1.1808,-0.13,-0.03,0.4,-0.009,0.009,0.005,,
1.1817,-0.22,-0.05,0.34,0.003,0,0.008,,
1.1825,-0.3,-0.29,0.66,0.015,-0.009,0.005,,
1.1833,-0.57,-0.47,0.35,0.013,-0.018,0.002,,
1.1842,-0.59,-0.22,0.11,-0.006,-0.019,0.001,,
1.185,-0.29,0.05,0.06,-0.019,-0.01,0.004,,
1.1858,0.06,0.19,0.32,-0.022,0.006,0.006,,
1.1867,0.27,0.13,0.64,-0.01,0.019,0.006,,
1.1875,0.25,-0.17,0.77,0.005,0.024,0.002,,
1.1883,0.2,-0.42,0.82,0.009,0.019,0.002,,
1.1892,0.04,-0.41,0.59,0.001,0.006,0.003,,
1.19,-0.16,-0.13,0.16,-0.017,-0.013,0.003,,
1.1908,-0.22,0.21,0.3,-0.027,-0.025,0.005,,
1.1917,-0.14,0.26,0.74,-0.02,-0.021,0.006,,
1.1925,-0.02,0.04,1.22,-0.005,-0.011,0.009,,
1.1933,0,-0.15,1.08,0.008,-0.001,0.007,,
1.1942,0.11,-0.28,0.76,0.011,0.01,0.001,,
1.195,0.26,-0.4,0.44,0.015,0.011,0.005,,
1.1958,0.41,-0.47,0.34,0.007,0.02,0.003,,
1.1967,0.46,-0.22,-0.1,-0.014,0.024,0.001,,
1.1975,0.35,0.23,-0.03,-0.029,0.02,0,,
1.1983,0.23,0.44,0.22,-0.027,0.01,0,,
1.1992,-0.01,0.34,0.6,-0.018,-0.004,-0.002,,
1.2,-0.3,0.02,0.43,-0.013,-0.023,-0.004,,
1.2008,-0.46,-0.03,0.08,-0.021,-0.026,-0.005,,
1.2017,-0.21,0.09,0.06,-0.027,-0.019,0,,
1.2025,0.01,0.29,0.33,-0.019,-0.006,0.004,,
1.2033,0.33,0.02,0.55,0.002,0.011,0.003,,
1.2042,0.39,-0.35,0.63,0.018,0.02,0.002,,
1.205,0.37,-0.48,0.84,0.014,0.026,0,,
1.2058,0.21,-0.4,0.66,0.003,0.015,-0.002,,
1.2067,0.09,-0.28,0.62,-0.008,0,-0.005,,
1.2075,0.03,0.11,0.62,-0.012,-0.008,0,,
1.2083,-0.04,0.05,1.03,-0.004,-0.016,0,,
1.2092,-0.14,-0.01,1.22,0.002,-0.014,0.003,,
1.21,-0.17,-0.05,1.06,0.008,-0.012,0.004,,
1.2108,0.05,-0.21,0.79,0.01,-0.007,0.005,,
1.2117,0.2,-0.36,0.94,0.011,-0.004,0.009,,
1.2125,0.14,-0.23,0.7,0.004,0,0.006,,
1.2133,0.04,-0.22,0.97,0.001,0.002,0.004,,
1.2142,0.13,-0.1,1.31,0.002,0.013,0.004,,
1.215,0.18,-0.06,1.47,0.005,0.016,0.003,,
1.2158,0.16,0.04,1.12,0.004,0.018,0,,
1.2167,0.01,-0.01,0.6,-0.005,0.011,-0.002,,
1.2175,0,-0.03,0.41,-0.023,0.006,-0.006,,
1.2183,-0.04,0.32,0.39,-0.047,0.002,-0.006,,
1.2192,-0.09,0.75,0.1,-0.065,0.003,-0.003,,
1.22,-0.04,0.83,0.11,-0.066,0.008,-0.004,,
1.2208,0.08,0.49,0.59,-0.049,0.019,-0.003,,
1.2217,0.09,0.25,0.92,-0.032,0.027,-0.004,,
1.2225,0.11,0,1.02,-0.022,0.028,-0.003,,
1.2233,0.14,0,1.09,-0.021,0.029,-0.004,,
1.2242,0.09,0,0.9,-0.017,0.021,0.001,,
1.225,0,0.04,0.79,-0.01,0.016,0.001,,
1.2258,-0.28,-0.16,0.87,0.006,0.005,0.002,,
1.2267,-0.41,-0.3,1.12,0.02,0.002,0.002,,
