CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.3433,0.05,0.23,1.59,-0.037,0.009,-0.003,,
0.3442,0.12,-0.38,1.46,-0.014,0.019,0.005,,
0.345,0.27,-1.04,1.22,-0.008,0.026,0,,
0.3458,0.55,-0.65,0.39,-0.018,0.031,0.001,,
0.3467,0.35,-0.08,0.21,-0.031,0.018,0.005,,
0.3475,0.24,0.02,0.81,-0.04,0.011,-0.001,,
0.3483,0.2,0,1.09,-0.049,0.015,0.009,,
0.3492,0.14,0.36,1.17,-0.063,0.011,0.007,,
0.35,0.15,0.7,1.26,-0.076,0.015,0.003,,
0.3508,0.18,0.76,1.19,-0.077,0.015,0.01,,
0.3517,0.18,0.66,0.8,-0.071,0.009,0.008,,
0.3525,0.1,0.14,0.61,-0.059,0.001,0.007,,
0.3533,-0.02,-0.34,0.16,-0.039,-0.006,0.011,,
0.3542,-0.23,-0.48,0.07,-0.025,-0.016,0.008,,
0.355,-0.23,-0.24,0.48,-0.022,-0.011,0.008,,
0.3558,0.12,-0.05,0.58,-0.027,0.003,0.008,,
0.3567,0.39,-0.04,0.59,-0.033,0.022,0.006,,
0.3575,0.41,0,0.74,-0.04,0.032,0.008,,
0.3583,0.28,0.37,1.04,-0.055,0.031,0.005,,
0.3592,-0.04,0.74,1.67,-0.064,0.029,-0.001,,
0.36,-0.26,0.75,1.19,-0.08,0.017,0.002,,
0.3608,-0.18,0.48,1.66,-0.062,0.022,0.001,,
0.3617,-0.1,0.21,1.73,-0.049,0.03,-0.003,,
0.3625,0.09,0.15,1.48,-0.047,0.039,-0.003,,
0.3633,0.32,0.18,0.9,-0.05,0.049,-0.001,,
0.3642,0.28,0.12,0.54,-0.048,0.051,-0.002,,
0.365,0.16,0,0.48,-0.044,0.044,-0.001,,
0.3658,0.02,0.05,0.44,-0.046,0.033,-0.001,,
0.3667,-0.15,0.23,0.56,-0.043,0.03,-0.003,,
0.3675,-0.2,0.19,0.87,-0.036,0.028,0,,
0.3683,-0.12,0.1,0.84,-0.035,0.024,0,,
0.3692,0.03,0.15,0.52,-0.04,0.025,0,,
0.37,0.06,0.2,0.32,-0.044,0.027,0.003,,
0.3708,-0.01,0.19,0.44,-0.036,0.026,0.004,,
0.3717,-0.05,-0.03,0.64,-0.023,0.022,0.004,,
0.3725,-0.09,-0.28,0.67,-0.015,0.016,0.006,,
0.3733,-0.14,-0.29,0.64,-0.019,0.01,0.003,,
0.3742,-0.2,0.01,0.78,-0.028,0.009,0.002,,
0.375,-0.19,0.19,1.02,-0.03,0.012,0.003,,
0.3758,-0.11,0.14,1.19,-0.024,0.014,0.003,,
0.3767,-0.03,0,1.24,-0.014,0.021,0.003,,
0.3775,0.07,-0.21,1.08,-0.006,0.027,0.005,,
0.3783,0.04,-0.3,0.91,-0.003,0.028,0.004,,
0.3792,0.08,-0.36,0.58,-0.003,0.03,0.003,,
0.38,0.15,-0.38,0.39,-0.008,0.024,0.002,,
0.3808,0.07,-0.24,0.32,-0.016,0.024,0.001,,
0.3817,-0.02,-0.07,0.38,-0.021,0.028,0.002,,
0.3825,0.05,0.05,0.49,-0.027,0.032,0.002,,
0.3833,0.05,0.15,0.42,-0.033,0.037,0.001,,
0.3842,-0.04,0.17,0.32,-0.028,0.036,0.004,,
0.385,-0.02,-0.07,0.19,-0.022,0.033,0.005,,
0.3858,0.03,-0.21,-0.05,-0.025,0.035,0.004,,
0.3867,0.11,-0.14,-0.04,-0.027,0.031,0.005,,
0.3875,0.15,-0.12,0.16,-0.029,0.023,0.005,,
0.3883,0.05,-0.06,0.22,-0.035,0.011,0.006,,
0.3892,-0.27,0.07,0.4,-0.038,0.005,0.005,,
0.39,-0.34,0.02,0.52,-0.046,0.007,0.003,,
0.3908,-0.28,0.19,0.31,-0.051,0.016,0.002,,
0.3917,0,0.2,0.43,-0.055,0.026,0.002,,
0.3925,0.24,0.17,0.29,-0.061,0.03,0.001,,
0.3933,0.24,0.22,0.21,-0.067,0.036,-0.001,,
0.3942,0.29,0.25,0.27,-0.075,0.037,-0.001,,
0.395,0.35,0.32,0.55,-0.074,0.038,-0.002,,
0.3958,0.36,0.34,0.63,-0.072,0.038,-0.001,,
0.3967,0.28,0.31,0.66,-0.068,0.038,-0.003,,
0.3975,0.3,0.29,0.61,-0.061,0.038,-0.004,,
0.3983,0.32,0.06,0.58,-0.049,0.03,-0.005,,
0.3992,0.26,-0.17,0.56,-0.038,0.02,-0.005,,
0.4,0.12,-0.35,0.5,-0.039,0.008,-0.003,,
0.4008,-0.05,-0.19,0.45,-0.054,0.001,-0.001,,
0.4017,-0.16,0.24,0.39,-0.073,-0.001,0.001,,
0.4025,-0.1,0.34,0.66,-0.082,-0.001,-0.001,,
0.4033,0.01,0.48,1.02,-0.091,0.001,-0.002,,
0.4042,-0.04,0.61,0.86,-0.102,0.001,0.004,,
0.405,-0.09,0.63,0.85,-0.107,0.005,0,,
0.4058,0.07,0.58,1.03,-0.098,0.007,-0.004,,
0.4067,0.03,0.35,1.15,-0.086,0.004,-0.006,,
0.4075,-0.05,0.22,1.27,-0.079,0.004,-0.005,,
0.4083,-0.06,0.22,1.08,-0.076,0,-0.002,,
0.4092,0.04,0.13,1.04,-0.062,0,0.001,,
0.41,0.14,-0.09,0.83,-0.04,0.003,0.004,,
0.4108,0.35,-0.67,0.84,-0.02,0.01,0.007,,
0.4117,0.41,-0.8,0.66,-0.022,0.023,0.01,,
0.4125,0.47,-0.29,0.26,-0.051,0.022,0.011,,
0.4133,0.49,0.35,0.12,-0.077,0.007,0.009,,
0.4142,0.23,0.65,0.04,-0.089,-0.019,0.003,,
0.415,-0.02,0.36,0.35,-0.085,-0.038,0.001,,
0.4158,-0.44,0.2,0.49,-0.083,-0.043,0.001,,
0.4167,-0.41,0.17,0.6,-0.083,-0.037,0.002,,
0.4175,-0.18,0.31,0.76,-0.08,-0.025,0.006,,
0.4183,0.12,0.29,0.76,-0.073,-0.018,0.005,,
0.4192,0.19,0.19,0.72,-0.068,-0.02,0.003,,
0.42,0.05,-0.04,0.01,-0.06,-0.026,-0.001,,
0.4208,-0.12,-0.19,-0.08,-0.053,-0.032,-0.002,,
0.4217,-0.34,-0.32,-0.01,-0.035,-0.027,-0.004,,
0.4225,-0.23,-0.6,-0.14,-0.034,-0.01,0.003,,
0.4233,0.24,-0.91,0.77,-0.048,0.032,0.008,,
0.4242,0.22,0.29,1.07,-0.096,0.047,0.001,,
0.425,0.32,1.41,0.41,-0.134,0.049,0.004,,
0.4258,0.65,1.49,0.24,-0.13,0.041,0.005,,
0.4267,0.54,0.89,0.58,-0.083,0.017,-0.001,,
0.4275,-0.17,-0.13,0.5,-0.032,-0.01,-0.007,,
0.4283,-0.43,-1.25,0.33,-0.004,-0.024,-0.008,,
0.4292,-0.8,-1.28,-0.15,-0.023,-0.027,-0.004,,
0.43,-0.12,0.1,-0.68,-0.083,-0.016,-0.006,,
0.4308,0.4,1.14,-0.1,-0.127,0,-0.002,,
0.4317,0.22,1.4,0.28,-0.138,0.002,-0.004,,
0.4325,-0.28,0.85,0.73,-0.115,-0.007,0.003,,
0.4333,-0.78,0.26,1.37,-0.073,-0.019,0.002,,
0.4342,-0.96,0.02,1.29,-0.046,-0.023,0.002,,
0.435,-0.63,0,0.75,-0.041,-0.014,0.002,,
0.4358,0.04,-0.01,0.28,-0.054,0.003,0.002,,
0.4367,0.9,-0.28,-0.98,-0.063,0.034,0.007,,
0.4375,0.9,-0.13,-1,-0.071,0.044,0.007,,
0.4383,0.71,0.13,0.1,-0.065,0.048,0.007,,
0.4392,0.55,0.14,0.89,-0.058,0.037,0,,
0.44,0,-0.01,0.99,-0.059,0.007,0.001,,
0.4408,-0.7,0.35,0.85,-0.074,-0.034,-0.002,,
0.4417,-0.95,0.65,0.49,-0.085,-0.06,-0.002,,
0.4425,-0.83,0.57,0.48,-0.079,-0.061,0.002,,
0.4433,-0.45,0.22,0.74,-0.056,-0.04,0.004,,
0.4442,0,-0.16,1.13,-0.033,-0.009,0.007,,
0.445,0.3,-0.24,1.02,-0.023,0.014,0.008,,
0.4458,0.69,-0.3,-0.01,-0.027,0.032,0.007,,
0.4467,0.67,-0.2,-0.69,-0.038,0.031,0.007,,
0.4475,0.5,-0.31,-0.31,-0.04,0.019,0.006,,
0.4483,0.35,-0.36,0.37,-0.045,0.01,0.002,,
0.4492,-0.01,0.14,0.55,-0.07,0.001,0.002,,
0.45,-0.22,0.83,0.55,-0.096,-0.007,0,,
0.4508,-0.11,0.9,1.03,-0.098,-0.004,0.003,,
0.4517,-0.11,0.73,1.67,-0.078,0.002,0.008,,
0.4525,-0.06,0.4,1.89,-0.057,0.009,0.005,,
0.4533,0.08,0.14,1.8,-0.048,0.018,0.005,,
0.4542,-0.02,0.15,1.28,-0.043,0.014,0.004,,
0.455,0.24,-0.34,0.45,-0.03,0.013,0.007,,
0.4558,0.47,-0.86,0.3,-0.017,0.022,0.009,,
0.4567,0.32,-0.57,0.55,-0.029,0.026,0.004,,
0.4575,0.39,0.06,0.64,-0.064,0.032,0.001,,
0.4583,0.32,0.75,0.79,-0.101,0.029,0.003,,
0.4592,0.14,1.16,0.88,-0.119,0.021,0.004,,
0.46,-0.02,1.06,1.05,-0.11,0.013,0.008,,
0.4608,-0.34,0.74,1.47,-0.082,0.004,0.009,,
0.4617,-0.53,0.46,1.56,-0.053,0,0.006,,
0.4625,-0.46,0.07,1.4,-0.028,-0.002,0.004,,
0.4633,-0.3,-0.2,1.13,-0.014,-0.004,0.003,,
0.4642,0.18,-0.56,-0.04,-0.011,0.006,0.002,,
0.465,0.16,-0.75,-0.35,-0.012,0.007,-0.002,,
0.4658,-0.12,-0.41,0.27,-0.015,0.014,-0.002,,
0.4667,0.2,-0.16,0.58,-0.018,0.033,-0.001,,
0.4675,0.41,-0.21,0.74,-0.018,0.045,0.001,,
0.4683,0.21,0.02,1,-0.028,0.044,-0.003,,
0.4692,0.08,0.45,1.1,-0.053,0.033,-0.001,,
0.47,0.03,0.64,1.32,-0.06,0.021,0.001,,
0.4708,-0.1,0.4,1.26,-0.05,0.007,0.002,,
0.4717,-0.17,-0.03,0.96,-0.024,-0.002,0.004,,
0.4725,-0.14,-0.5,0.8,0.006,-0.002,0.002,,
0.4733,-0.2,-0.79,0.87,0.021,-0.005,0.004,,
0.4742,-0.12,-0.81,0.41,0.015,-0.003,0.006,,
0.475,0.23,-0.66,-0.01,-0.007,0.005,0.006,,
0.4758,0.29,-0.29,-0.21,-0.032,0.007,0.004,,
0.4767,0.21,0.26,0.16,-0.047,0.009,0.006,,
0.4775,0.07,0.5,0.74,-0.055,0.005,0.004,,
0.4783,-0.21,0.42,0.98,-0.051,0.001,0.005,,
0.4792,-0.3,0.21,0.85,-0.041,0.003,0.004,,
0.48,-0.21,-0.01,0.44,-0.033,0.008,0.001,,
0.4808,0.01,-0.3,-0.05,-0.023,0.018,0,,
0.4817,0.22,-0.38,-0.25,-0.019,0.03,0,,
0.4825,0.32,-0.31,-0.13,-0.022,0.039,0.001,,
0.4833,0.35,-0.13,0.34,-0.038,0.052,0.002,,
0.4842,0.25,0.06,0.38,-0.051,0.051,0.001,,
0.485,0.09,0.37,0.39,-0.067,0.044,-0.002,,
0.4858,-0.05,0.56,0.37,-0.079,0.035,-0.003,,
0.4867,-0.25,0.44,0.5,-0.082,0.023,-0.006,,
0.4875,-0.39,0.46,0.69,-0.086,0.022,-0.006,,
0.4883,-0.3,0.48,0.65,-0.085,0.032,-0.003,,
0.4892,-0.03,0.48,0.54,-0.079,0.048,-0.003,,
0.49,0.33,0.31,0.42,-0.068,0.062,-0.002,,
0.4908,0.44,0.1,0.27,-0.065,0.062,0,,
0.4917,0.28,0.05,0.07,-0.07,0.055,0.001,,
0.4925,-0.02,0.23,-0.05,-0.076,0.042,0,,
0.4933,-0.24,0.35,-0.07,-0.077,0.035,0.001,,
0.4942,-0.22,0.34,0.1,-0.072,0.039,-0.001,,
0.495,0.04,0.17,0.46,-0.066,0.053,0.002,,
0.4958,0.18,0.02,0.67,-0.074,0.063,0.004,,
0.4967,0.24,0.33,0.71,-0.095,0.072,0.002,,
0.4975,0.43,0.79,0.42,-0.11,0.078,0.006,,
0.4983,0.56,0.76,0.28,-0.102,0.08,0.003,,
0.4992,0.58,0.41,0.51,-0.077,0.075,-0.005,,
0.5,0.26,-0.13,1,-0.059,0.065,-0.004,,
0.5008,-0.09,-0.19,1.26,-0.063,0.059,-0.003,,
0.5017,-0.17,0.28,1.1,-0.076,0.061,-0.002,,
0.5025,0.05,0.6,0.77,-0.074,0.068,-0.002,,
0.5033,0.39,0.39,0.3,-0.053,0.075,-0.001,,
0.5042,0.52,-0.16,-0.01,-0.024,0.073,-0.004,,
0.505,0.32,-0.76,0.03,-0.006,0.064,0.001,,
0.5058,0.09,-0.94,-0.15,-0.015,0.056,0.005,,
0.5067,0.09,-0.51,-0.31,-0.042,0.048,0.003,,
0.5075,0.13,0.08,-0.37,-0.078,0.039,0.009,,
0.5083,-0.11,0.65,-0.17,-0.109,0.029,0.006,,
0.5092,-0.25,1.03,0.3,-0.117,0.032,-0.003,,
0.51,-0.15,0.86,0.59,-0.102,0.041,-0.003,,
0.5108,-0.12,0.44,1.03,-0.081,0.055,-0.003,,
0.5117,0.11,0.17,1.21,-0.068,0.069,-0.005,,
0.5125,0.4,-0.12,0.59,-0.068,0.076,-0.002,,
0.5133,0.5,-0.22,0.17,-0.074,0.079,-0.005,,
0.5142,0.38,0.12,0.44,-0.077,0.077,-0.005,,
0.515,0.14,0.29,0.86,-0.071,0.074,-0.002,,
0.5158,-0.01,-0.01,1.64,-0.056,0.08,-0.003,,
0.5167,0.14,-0.09,1.99,-0.057,0.09,-0.003,,
0.5175,0.54,0.36,1.58,-0.075,0.107,-0.003,,
0.5183,0.93,0.65,0.79,-0.091,0.114,0,,
0.5192,0.91,0.49,0.01,-0.096,0.099,0.007,,
0.52,0.53,0,-0.39,-0.085,0.062,0.007,,
0.5208,-0.35,-0.31,-0.29,-0.072,0.015,0.004,,
0.5217,-0.93,-0.36,0.51,-0.06,-0.02,0.004,,
0.5225,-0.7,0.01,0.81,-0.065,-0.035,0.001,,
0.5233,-0.48,0.64,0.53,-0.071,-0.024,0.004,,
0.5242,-0.17,0.7,0.14,-0.059,-0.007,0.009,,
0.525,-0.17,0.06,-0.14,-0.027,0.001,0.01,,
0.5258,0.31,-0.98,-0.64,0,0.023,0.01,,
0.5267,0.79,-1.53,-0.63,0.001,0.047,0.011,,
0.5275,1.15,-0.98,-0.14,-0.039,0.057,0.011,,
0.5283,1.05,0.36,-0.08,-0.099,0.054,0.009,,
0.5292,0.67,1.11,0.51,-0.134,0.051,0.008,,
0.53,0.3,1.12,1.07,-0.137,0.043,0.011,,
0.5308,0.05,0.98,1.74,-0.117,0.048,0.005,,
0.5317,0.22,0.8,2.11,-0.089,0.072,-0.001,,
0.5325,0.38,0.6,1.92,-0.067,0.088,-0.002,,
0.5333,0.61,0.34,1.37,-0.06,0.088,-0.003,,
0.5342,0.62,-0.13,0.13,-0.057,0.063,-0.01,,
0.535,0.29,-0.72,-1.4,-0.052,0.043,-0.004,,
0.5358,-0.16,-0.79,0.28,-0.034,-0.003,0.01,,
0.5367,-0.57,-0.56,0.66,-0.018,0.014,-0.001,,
0.5375,-0.18,-0.59,0.46,-0.024,0.036,-0.001,,
0.5383,-0.14,0.02,0.32,-0.055,0.043,-0.006,,
0.5392,-0.06,0.94,0.08,-0.095,0.041,0.002,,
0.54,0.1,1.57,-0.13,-0.118,0.031,0.009,,
0.5408,0.07,1.12,-0.59,-0.109,0.018,0.013,,
0.5417,-0.11,0.23,-0.83,-0.074,0.008,0.008,,
0.5425,-0.43,-0.36,-0.81,-0.034,-0.005,-0.001,,
0.5433,-0.65,-0.65,-0.32,-0.003,-0.007,-0.001,,
0.5442,-0.62,-0.66,-0.29,0.005,0.01,-0.003,,
0.545,-0.14,-0.3,-0.56,-0.009,0.033,-0.004,,
0.5458,0.36,-0.27,-0.29,-0.016,0.053,-0.007,,
0.5467,0.5,-0.18,0.38,-0.022,0.065,-0.01,,
0.5475,0.37,0.08,0.79,-0.037,0.061,-0.012,,
0.5483,0.03,0.29,1.14,-0.056,0.048,-0.011,,
0.5492,-0.27,0.51,1.12,-0.073,0.041,-0.009,,
0.55,-0.15,0.53,0.89,-0.078,0.044,-0.008,,
0.5508,0.13,0.37,0.96,-0.079,0.056,-0.003,,
0.5517,0.33,0.54,1.16,-0.085,0.069,-0.003,,
0.5525,0.66,0.75,1.09,-0.092,0.071,0.001,,
0.5533,0.65,0.66,1.36,-0.078,0.053,0.008,,
0.5542,0.2,0.19,1.32,-0.047,0.022,0.011,,
0.555,-0.21,-0.38,1.28,-0.016,-0.009,0.01,,
0.5558,-0.61,-0.8,1.16,0,-0.032,0.005,,
0.5567,-0.76,-0.72,0.88,-0.011,-0.034,0.005,,
0.5575,-0.43,-0.14,0.58,-0.044,-0.014,0,,
0.5583,0.14,0.61,0.44,-0.082,0.011,0.004,,
0.5592,0.68,0.93,0.86,-0.098,0.038,0.01,,
0.56,0.82,0.86,1.47,-0.093,0.055,0.011,,
0.5608,0.68,0.68,1.7,-0.082,0.057,0.008,,
0.5617,0.53,0.49,1.74,-0.074,0.048,0.004,,
0.5625,0.27,0.38,1.29,-0.064,0.028,0.003,,
0.5633,0.09,0,0.99,-0.043,0.005,0,,
0.5642,-0.25,-0.42,1.09,-0.022,-0.004,-0.001,,
0.565,-0.31,-0.44,1.03,-0.01,0.001,-0.003,,
0.5658,0.01,-0.37,1.05,-0.009,0.014,-0.002,,
0.5667,0.1,-0.12,1.11,-0.008,0.017,0.002,,
0.5675,0.18,-0.15,1.05,-0.003,0.013,0.004,,
0.5683,0.08,-0.4,1.15,0,0.004,0.001,,
0.5692,-0.1,-0.34,0.68,-0.012,-0.009,0.003,,
0.57,-0.07,-0.07,0.49,-0.03,-0.019,0.003,,
0.5708,-0.15,0.43,0.59,-0.047,-0.032,0.001,,
0.5717,-0.37,0.56,0.45,-0.056,-0.045,0.003,,
0.5725,-0.52,0.28,0.34,-0.052,-0.051,0,,
0.5733,-0.4,-0.01,0.31,-0.039,-0.045,0.001,,
0.5742,-0.12,-0.4,0.42,-0.027,-0.027,0.004,,
0.575,0.21,-0.36,0.29,-0.018,-0.014,0.001,,
0.5758,0.45,-0.35,0.07,-0.016,-0.011,0,,
0.5767,0.22,-0.39,0.43,-0.014,-0.017,-0.003,,
0.5775,-0.07,-0.27,0.88,-0.017,-0.018,-0.009,,
0.5783,-0.11,-0.19,1.11,-0.021,-0.014,-0.005,,
0.5792,-0.2,-0.01,1.14,-0.029,-0.006,-0.004,,
0.58,-0.08,0.14,0.96,-0.037,0.003,-0.007,,
0.5808,0.14,0.12,0.68,-0.047,0.013,-0.003,,
0.5817,0.27,0.12,0.17,-0.057,0.017,-0.004,,
0.5825,0.35,0.19,-0.28,-0.059,0.015,-0.006,,
0.5833,0.24,0.15,-0.34,-0.056,0.01,-0.002,,
0.5842,0,0.12,-0.31,-0.054,0.005,-0.003,,
0.585,-0.09,0.14,-0.25,-0.053,0,-0.004,,
0.5858,-0.21,0.11,-0.03,-0.056,-0.004,0,,
0.5867,-0.36,0.12,0.19,-0.066,-0.006,0,,
0.5875,-0.34,0.47,0.17,-0.079,-0.006,-0.001,,
0.5883,-0.29,0.75,0.3,-0.079,-0.001,0.005,,
0.5892,-0.21,0.54,0.45,-0.056,0.007,0.002,,
0.59,-0.08,-0.02,0.52,-0.025,0.018,-0.002,,
0.5908,-0.04,-0.67,0.57,-0.013,0.032,0.001,,
0.5917,0.02,-0.76,0.22,-0.033,0.045,0.003,,
0.5925,0.12,-0.07,-0.12,-0.07,0.051,0.004,,
0.5933,0.13,0.66,-0.11,-0.099,0.054,0.003,,
0.5942,0.18,0.99,0.28,-0.102,0.056,-0.005,,
0.595,0.15,0.83,0.7,-0.087,0.06,-0.007,,
0.5958,0,0.43,0.97,-0.068,0.067,-0.008,,
0.5967,0.08,0.18,0.76,-0.061,0.075,-0.005,,
0.5975,0.25,0.06,0.13,-0.062,0.076,-0.002,,
0.5983,0.39,-0.01,-0.27,-0.069,0.077,-0.002,,
0.5992,0.52,0.04,0.01,-0.071,0.074,-0.003,,
0.6,0.32,0.09,0.41,-0.073,0.068,0.001,,
0.6008,0.02,0.32,0.75,-0.075,0.059,0,,
0.6017,-0.11,0.38,1.06,-0.073,0.054,0.002,,
0.6025,-0.11,0.45,1.09,-0.078,0.05,0.003,,
0.6033,-0.05,0.53,0.92,-0.084,0.051,0,,
0.6042,0.05,0.49,0.58,-0.085,0.055,0,,
0.605,0.22,0.24,0.52,-0.074,0.059,0.001,,
0.6058,0.34,-0.12,0.87,-0.061,0.061,0.001,,
0.6067,0.34,-0.12,1.21,-0.059,0.057,0.002,,
0.6075,0.12,0.11,1.45,-0.065,0.048,-0.001,,
0.6083,-0.15,0.34,1.31,-0.067,0.038,-0.001,,
0.6092,-0.38,0.42,0.97,-0.058,0.035,-0.002,,
0.61,-0.17,0.11,0.81,-0.042,0.046,-0.005,,
0.6108,0.16,-0.15,0.28,-0.033,0.062,-0.005,,
0.6117,0.31,-0.39,-0.17,-0.022,0.073,-0.004,,
0.6125,0.29,-0.49,-0.54,-0.02,0.076,-0.002,,
0.6133,0.31,-0.47,-0.67,-0.027,0.079,-0.004,,
0.6142,0.51,-0.33,-0.41,-0.046,0.081,-0.003,,
0.615,0.42,0.17,-0.18,-0.073,0.068,-0.003,,
0.6158,-0.03,0.52,0.17,-0.086,0.045,-0.002,,
0.6167,-0.49,0.59,0.59,-0.09,0.019,0.003,,
0.6175,-0.53,0.53,0.96,-0.089,0.013,-0.001,,
0.6183,-0.29,0.36,1.24,-0.083,0.021,0,,
0.6192,-0.08,0.46,1.31,-0.081,0.025,0.004,,
0.62,0.03,0.4,1.26,-0.07,0.028,0.006,,
0.6208,0.18,0.09,1.12,-0.054,0.026,0.011,,
0.6217,0.32,-0.37,0.8,-0.034,0.024,0.012,,
0.6225,0.32,-0.74,0.98,-0.025,0.021,0.011,,
0.6233,0.3,-0.55,1.17,-0.038,0.014,0.011,,
0.6242,0.18,0.05,0.67,-0.064,0.005,0.009,,
0.625,0.02,0.56,0.21,-0.077,0.006,0.009,,
0.6258,0.16,0.58,0.31,-0.069,0.023,0.007,,
0.6267,0.44,0.21,0.28,-0.047,0.047,0.005,,
0.6275,0.78,-0.27,-0.05,-0.035,0.065,0.001,,
0.6283,0.98,-0.42,-0.76,-0.04,0.07,-0.001,,
0.6292,0.64,-0.26,-1.22,-0.047,0.05,0.001,,
0.63,0.23,-0.18,-0.39,-0.046,0.031,0.001,,
0.6308,-0.02,-0.22,0.75,-0.046,0.023,0.001,,
0.6317,-0.06,0.03,1.43,-0.058,0.03,0,,
0.6325,0.28,0.45,1.76,-0.074,0.047,0,,
0.6333,0.41,0.77,1.49,-0.076,0.05,0.005,,
0.6342,0.08,0.7,1.46,-0.058,0.034,0.008,,
0.635,-0.14,-0.01,1.57,-0.036,0.016,0.007,,
0.6358,-0.21,-0.6,1.25,-0.034,0.005,-0.001,,
0.6367,-0.3,-0.5,0.45,-0.048,0.006,-0.007,,
0.6375,-0.23,0.28,0.51,-0.064,0.018,-0.006,,
0.6383,0.02,0.65,0.74,-0.061,0.031,-0.008,,
0.6392,-0.03,0.47,0.47,-0.06,0.038,-0.012,,
0.64,-0.08,0.26,0.03,-0.063,0.045,-0.01,,
0.6408,-0.03,0.31,-0.17,-0.066,0.047,-0.014,,
0.6417,0.03,0.48,-0.44,-0.061,0.05,-0.013,,
0.6425,0.11,0.29,-0.52,-0.045,0.045,-0.009,,
0.6433,-0.03,-0.12,-0.54,-0.03,0.037,-0.014,,
0.6442,-0.31,-0.23,-0.32,-0.023,0.027,-0.01,,
0.645,-0.38,-0.18,0.18,-0.017,0.014,-0.007,,
0.6458,-0.47,-0.02,0.28,-0.018,0.004,-0.01,,
0.6467,-0.52,-0.08,0.24,-0.018,-0.002,-0.004,,
0.6475,-0.44,-0.14,0.35,-0.025,-0.002,-0.006,,
0.6483,-0.22,0.02,0.44,-0.043,0.008,-0.008,,
0.6492,-0.01,0.36,0.36,-0.063,0.011,-0.002,,
0.65,0.04,0.58,0.46,-0.072,0.009,-0.004,,
0.6508,-0.13,0.46,0.89,-0.074,0.003,-0.005,,
0.6517,-0.32,0.53,0.92,-0.078,0.001,-0.001,,
0.6525,-0.15,0.73,1.05,-0.076,0.012,-0.004,,
0.6533,0.04,0.52,1.28,-0.06,0.021,-0.005,,
0.6542,0.13,0.02,1.34,-0.035,0.025,-0.006,,
0.655,0.34,-0.38,1.01,-0.014,0.024,-0.007,,
0.6558,0.43,-0.47,0.31,-0.007,0.017,-0.003,,
0.6567,0.21,-0.35,0.23,-0.006,0.003,-0.002,,
0.6575,-0.1,-0.3,0.45,-0.003,-0.007,-0.004,,
0.6583,-0.02,-0.37,0.58,0.003,-0.002,-0.003,,
0.6592,0.27,-0.21,0.28,-0.006,0.008,0.001,,
0.66,0.32,0.3,0.4,-0.032,0.009,0.005,,
0.6608,0.33,0.76,0.48,-0.06,0.01,0.004,,
0.6617,0.35,0.72,0.51,-0.075,0.005,-0.003,,
0.6625,0.25,0.4,0.57,-0.073,-0.004,-0.001,,
0.6633,0.14,0.18,0.71,-0.061,-0.005,0.001,,
0.6642,0.13,0.21,1.11,-0.047,-0.003,0.001,,
0.665,0.23,0.06,1.4,-0.032,-0.006,0.001,,
0.6658,0.05,-0.28,1.56,-0.008,-0.016,-0.003,,
0.6667,-0.15,-0.6,1.28,0.012,-0.03,-0.003,,
0.6675,-0.22,-0.79,0.78,0.025,-0.038,-0.004,,
0.6683,-0.29,-0.74,0.86,0.027,-0.048,-0.002,,
0.6692,-0.48,-0.42,0.9,0.016,-0.051,-0.002,,
0.67,-0.36,0.03,1.53,-0.029,-0.033,0,,
0.6708,0.02,0.33,1.4,-0.049,-0.013,0.003,,
0.6717,0.47,0.54,0.87,-0.055,0.007,0,,
0.6725,0.56,0.42,0.55,-0.05,0.011,-0.008,,
0.6733,0.18,0.38,0.43,-0.044,-0.005,-0.015,,
0.6742,-0.26,0.46,-0.06,-0.045,-0.029,-0.012,,
0.675,-0.45,0.07,-0.29,-0.036,-0.044,-0.009,,
0.6758,-0.13,-0.3,0.09,-0.01,-0.039,-0.008,,
0.6767,0.01,-0.65,0.49,0.013,-0.023,-0.005,,
0.6775,0.06,-0.74,0.85,0.018,-0.007,-0.006,,
0.6783,0.17,-0.3,0.67,0.007,0,-0.002,,
0.6792,-0.04,-0.11,0.37,-0.008,-0.006,-0.001,,
0.68,-0.16,-0.15,0.56,-0.016,-0.012,-0.003,,
0.6808,-0.33,-0.01,0.74,-0.025,-0.011,0.002,,
0.6817,-0.28,0.28,0.86,-0.039,-0.008,-0.003,,
0.6825,-0.13,0.52,0.77,-0.052,0.002,0,,
0.6833,0.07,0.55,0.41,-0.056,0.008,0.005,,
0.6842,0.2,0.38,0.05,-0.054,0.015,0.002,,
0.685,0.08,0.07,-0.03,-0.044,0.014,0.002,,
0.6858,-0.26,-0.05,0.29,-0.033,0.009,0.003,,
0.6867,-0.4,-0.06,0.61,-0.023,0.013,0,,
0.6875,-0.17,-0.04,1.15,-0.016,0.02,0.002,,
0.6883,0.1,0.05,1.25,-0.012,0.022,0.006,,
0.6892,0.16,0.03,0.2,-0.009,0.041,0.002,,
0.69,0.01,-0.19,0.05,-0.004,0.033,0.006,,
0.6908,-0.12,-0.41,-0.05,-0.002,0.024,0.003,,
0.6917,-0.23,-0.5,-0.19,-0.013,0.023,-0.002,,
0.6925,-0.24,-0.17,-0.05,-0.037,0.03,-0.002,,
