125.66012,137.57251,-362.31836,-12.299471,-16.034948,-67.56486,,0,1,2,3,4,5
126.49024,128.47086,-352.5614,-9.296418,-14.568043,-63.683693,,,,,,,
128.72214,132.1039,-360.94138,-10.366067,-15.337831,-64.9801,,,,,,,
132.19153,136.91754,-371.43213,-10.811512,-16.341187,-67.02119,,,,,,,
132.40244,138.65147,-373.70212,-9.914093,-16.245897,-66.94225,,,,,,,
125.357254,132.15062,-355.5637,-8.677373,-14.736652,-62.923054,,,,,,,
121.01014,127.44911,-341.57422,-8.753299,-13.904806,-60.396294,,,,,,,
122.4464,128.14946,-341.82227,-9.907951,-14.196755,-61.033466,,,,,,,
128.52075,133.08018,-353.3865,-10.611909,-15.732802,-64.30108,,,,,,,
128.22588,131.74553,-350.06134,-9.625035,-15.894686,-64.36806,,,,,,,
123.76945,126.588554,-337.91135,-8.266841,-14.601126,-61.968033,,,,,,,
123.44081,125.910446,-337.35327,-8.357934,-14.039538,-61.894577,,,,,,,
126.96401,129.21472,-346.62326,-9.7846985,-14.513929,-64.00532,,,,,,,
125.53178,128.00868,-343.50586,-10.517536,-15.028485,-63.4951,,,,,,,
118.98975,122.67085,-328.71826,-9.618854,-14.618681,-60.04182,,,,,,,
122.11508,127.86058,-342.47894,-8.675984,-14.803082,-61.245735,,,,,,,
129.31522,137.00958,-366.28906,-8.793928,-15.276339,-65.055855,,,,,,,
127.08392,135.14534,-360.60696,-9.389499,-14.709354,-64.36328,,,,,,,
128.80045,135.94688,-363.70294,-10.30232,-15.012881,-65.41492,,,,,,,
128.18794,133.33925,-359.11917,-10.215951,-15.400453,-64.79285,,,,,,,
126.96638,130.06554,-352.02628,-9.4865,-15.675454,-63.79169,,,,,,,
130.16295,131.55116,-356.91312,-9.159844,-15.806215,-65.0719,,,,,,,
129.38313,130.67584,-354.02798,-9.065594,-15.119836,-64.49507,,,,,,,
123.7153,126.33672,-340.22244,-9.180699,-14.082034,-61.59908,,,,,,,
122.14827,127.07579,-339.33905,-9.620258,-14.114382,-61.299213,,,,,,,
125.43708,132.64241,-352.00165,-9.880377,-15.21559,-63.707138,,,,,,,
126.61679,135.11064,-358.09406,-9.447064,-15.712762,-64.45857,,,,,,,
126.25276,133.88222,-355.92926,-8.933006,-15.306905,-63.794983,,,,,,,
127.52228,133.85233,-356.43228,-9.505669,-15.103689,-64.3496,,,,,,,
129.62445,134.1927,-357.63318,-10.265082,-15.353835,-65.48557,,,,,,,
130.64473,133.99521,-358.5634,-10.233008,-15.483644,-65.729904,,,,,,,
125.65122,128.89706,-346.2473,-9.224073,-14.917493,-62.899666,,,,,,,
127.19779,130.81676,-352.46445,-9.033835,-15.095209,-63.65264,,,,,,,
130.84404,136.01854,-366.51843,-9.769535,-15.740804,-66.04527,,,,,,,
129.10693,135.80167,-366.52856,-10.097398,-15.530272,-65.511765,,,,,,,
126.74169,134.21762,-362.33356,-9.937683,-15.168151,-64.22483,,,,,,,
125.67297,133.23122,-358.63834,-9.56882,-15.215496,-64.03329,,,,,,,
128.18114,135.19316,-362.89008,-9.646553,-15.746054,-65.98328,,,,,,,
130.02505,135.71231,-362.35965,-9.673706,-15.74947,-66.5691,,,,,,,
