"['-0.60', '17.18', '-0.58', '178.17', '100.00']","['-0.60', '178.18', '-0.66', '178.20', '100.00']","['-0.62', '178.20', '-0.63', '178.26', '100.00']","['-0.64', '178.19', '-0.61', '178.15', '125.00']",255,100,0,100,0,1,.,6,4,5,9,7,6,0,6,6,5,8,9,3,5,5,5
"['-0.61', '178.19', '-0.61', '178.26', '100.00']","['-0.60', '17.18', '-0.58', '178.17', '100.00']","['-0.60', '178.18', '-0.66', '178.20', '100.00']","['-0.62', '178.20', '-0.63', '178.26', '100.00']",255,100,0,100,0,1,.,8,2,9,2,1,4,3,3,4,4,8,7,9,1,5
"['-0.62', '178.19', '-0.59', '178.31', '100.00']","['-0.61', '178.19', '-0.61', '178.26', '100.00']","['-0.60', '17.18', '-0.58', '178.17', '100.00']","['-0.60', '178.18', '-0.66', '178.20', '100.00']",255,130,0,130,0,2,.,0,1,2,5,5,4,6,4,5,5,3,8,3,3
"['-0.61', '17.20', '-0.62', '178.32', '130.00']","['-0.62', '178.19', '-0.59', '178.31', '100.00']","['-0.61', '178.19', '-0.61', '178.26', '100.00']","['-0.60', '17.18', '-0.58', '178.17', '100.00']",255,100,0,100,0,2,.,1,7,9,5,5,4,2,2,4,0,1,4,2,8,2,2
"['-0.62', '178.20', '-0.65', '178.21', '100.00']","['-0.61', '17.20', '-0.62', '178.32', '130.00']","['-0.62', '178.19', '-0.59', '178.31', '100.00']","['-0.61', '178.19', '-0.61', '178.26', '100.00']",255,110,0,110,0,2,.,3,7,9,3,7,3,7,8,8,8,3,3,6,1,8
"['-0.62', '178.21', '-0.64', '178.28', '110.00']","['-0.62', '178.20', '-0.65', '178.21', '100.00']","['-0.61', '17.20', '-0.62', '178.32', '130.00']","['-0.62', '178.19', '-0.59', '178.31', '100.00']",255,100,0,100,0,2,.,5,4,5,4,6,0,4,6,2,5,7,0,1,9,0,4
"['-0.62', '178.24', '-0.58', '178.31', '100.00']","['-0.62', '178.21', '-0.64', '178.28', '110.00']","['-0.62', '178.20', '-0.65', '178.21', '100.00']","['-0.61', '17.20', '-0.62', '178.32', '130.00']",255,100,0,100,0,2,.,7,4,6,2,8,7,8,2,2,7,2,3,3,8,8,7
"['-0.61', '17.26', '-0.58', '178.28', '100.00']","['-0.62', '178.24', '-0.58', '178.31', '100.00']","['-0.62', '178.21', '-0.64', '178.28', '110.00']","['-0.62', '178.20', '-0.65', '178.21', '100.00']",255,130,0,130,0,2,.,9,4,6,4,4,7,3,7,2,4,3,6,5,2,3,4
"['-0.61', '17.30', '-0.57', '178.27', '130.00']","['-0.61', '17.26', '-0.58', '178.28', '100.00']","['-0.62', '178.24', '-0.58', '178.31', '100.00']","['-0.62', '178.21', '-0.64', '178.28', '110.00']",255,100,0,100,0,3,.,1,4,6,0,7,4,0,5,6,6,2,5,3,6,6
"['-0.62', '178.29', '-0.64', '178.26', '100.00']","['-0.61', '17.30', '-0.57', '178.27', '130.00']","['-0.61', '17.26', '-0.58', '178.28', '100.00']","['-0.62', '178.24', '-0.58', '178.31', '100.00']",255,100,0,100,0,3,.,3,2,8,8,6,6,4,8,1,7,8,1,0,0,6
"['-0.62', '178.32', '-0.64', '178.30', '100.00']","['-0.62', '178.29', '-0.64', '178.26', '100.00']","['-0.61', '17.30', '-0.57', '178.27', '130.00']","['-0.61', '17.26', '-0.58', '178.28', '100.00']",255,110,0,110,0,3,.,5,6,4,3,2,7,7,1,6,8,2,7,3,9,2,6
"['-0.60', '178.32', '-0.62', '178.29', '110.00']","['-0.62', '178.32', '-0.64', '178.30', '100.00']","['-0.62', '178.29', '-0.64', '178.26', '100.00']","['-0.61', '17.30', '-0.57', '178.27', '130.00']",255,100,0,100,0,3,.,7,4,6,0,5,5,1,2,6,1,9,0,1,8,5,5
"['-0.61', '17.34', '-0.57', '178.28', '100.00']","['-0.60', '178.32', '-0.62', '178.29', '110.00']","['-0.62', '178.32', '-0.64', '178.30', '100.00']","['-0.62', '178.29', '-0.64', '178.26', '100.00']",255,125,0,125,0,3,.,9,1,3,3,4,1,7,6,0,6,3,5,3,7,6
Epoch End
"['-0.65', '178.33', '-0.61', '178.23', '125.00']","['-0.64', '178.34', '-0.59', '178.31', '125.00']","['-0.64', '178.35', '-0.65', '178.24', '125.00']","['-0.64', '178.35', '-0.67', '178.26', '125.00']",255,110,0,110,0,0,.,2,2,5,6,6,2,2,3,1,4,4,5,3,1,2,5
"['-0.65', '178.31', '-0.68', '178.29', '110.00']","['-0.65', '178.33', '-0.61', '178.23', '125.00']","['-0.64', '178.34', '-0.59', '178.31', '125.00']","['-0.64', '178.35', '-0.65', '178.24', '125.00']",255,110,0,110,0,0,.,4,1,3,5,4,4,1,7,8,0,0,9,0,3,3,2
"['-0.65', '178.29', '-0.62', '178.24', '110.00']","['-0.65', '178.31', '-0.68', '178.29', '110.00']","['-0.65', '178.33', '-0.61', '178.23', '125.00']","['-0.64', '178.34', '-0.59', '178.31', '125.00']",255,130,0,130,0,0,.,5,8,4,1,3,6,4,8,6,0,5,3,4,6,6,8
"['-0.63', '178.29', '-0.62', '178.30', '130.00']","['-0.65', '178.29', '-0.62', '178.24', '110.00']","['-0.65', '178.31', '-0.68', '178.29', '110.00']","['-0.65', '178.33', '-0.61', '178.23', '125.00']",255,130,0,130,0,0,.,7,8,1,4,1,9,9,9,2,4,4,6,8,9,9,4
"['-0.64', '178.28', '-0.60', '178.26', '130.00']","['-0.63', '178.29', '-0.62', '178.30', '130.00']","['-0.65', '178.29', '-0.62', '178.24', '110.00']","['-0.65', '178.31', '-0.68', '178.29', '110.00']",255,100,0,100,0,0,.,9,6,5,8,4,3,6,7,7,5,2,0,7,5,2
"['-0.63', '178.28', '-0.63', '178.30', '100.00']","['-0.64', '178.28', '-0.60', '178.26', '130.00']","['-0.63', '178.29', '-0.62', '178.30', '130.00']","['-0.65', '178.29', '-0.62', '178.24', '110.00']",255,110,0,110,0,1,.,1,4,9,1,8,8,7,5,6,9,4,2,7,4,9
"['-0.61', '178.26', '-0.59', '178.22', '110.00']","['-0.63', '178.28', '-0.63', '178.30', '100.00']","['-0.64', '178.28', '-0.60', '178.26', '130.00']","['-0.63', '178.29', '-0.62', '178.30', '130.00']",255,100,0,100,0,1,.,3,3,0,6,8,7,0,4,6,0,5,1,0,2,5,4
"['-0.60', '17.26', '-0.62', '178.23', '100.00']","['-0.61', '178.26', '-0.59', '178.22', '110.00']","['-0.63', '178.28', '-0.63', '178.30', '100.00']","['-0.64', '178.28', '-0.60', '178.26', '130.00']",255,110,0,110,0,1,.,5,1,4,6,9,0,6,3,7,5,8,8,5,0,1
"['-0.60', '17.25', '-0.58', '178.16', '110.00']","['-0.60', '17.26', '-0.62', '178.23', '100.00']","['-0.61', '178.26', '-0.59', '178.22', '110.00']","['-0.63', '178.28', '-0.63', '178.30', '100.00']",255,130,0,130,0,1,.,6,9,8,3,8,6,4,3,0,7,4,0,3,5,6,4
"['-0.60', '178.24', '-0.66', '178.21', '130.00']","['-0.60', '17.25', '-0.58', '178.16', '110.00']","['-0.60', '17.26', '-0.62', '178.23', '100.00']","['-0.61', '178.26', '-0.59', '178.22', '110.00']",255,110,0,110,0,1,.,8,9,8,8,2,5,4,0,7,0,2,8,1,9,8,2
"['-0.61', '178.25', '-0.67', '178.19', '110.00']","['-0.60', '178.24', '-0.66', '178.21', '130.00']","['-0.60', '17.25', '-0.58', '178.16', '110.00']","['-0.60', '17.26', '-0.62', '178.23', '100.00']",255,100,0,100,0,2,.,1,1,5,5,7,4,3,5,9,8,9,3,7,9,9
"['-0.62', '178.27', '-0.67', '178.24', '100.00']","['-0.61', '178.25', '-0.67', '178.19', '110.00']","['-0.60', '178.24', '-0.66', '178.21', '130.00']","['-0.60', '17.25', '-0.58', '178.16', '110.00']",255,130,0,130,0,2,.,2,8,0,8,9,6,6,6,3,6,6,5,7,7,1,5
"['-0.63', '17.26', '-0.62', '178.21', '130.00']","['-0.62', '178.27', '-0.67', '178.24', '100.00']","['-0.61', '178.25', '-0.67', '178.19', '110.00']","['-0.60', '178.24', '-0.66', '178.21', '130.00']",255,140,0,140,0,2,.,4,6,6,0,3,3,9,3,5,5,4,6,8,7,5
"['-0.61', '17.21', '-0.62', '178.27', '140.00']","['-0.63', '17.26', '-0.62', '178.21', '130.00']","['-0.62', '178.27', '-0.67', '178.24', '100.00']","['-0.61', '178.25', '-0.67', '178.19', '110.00']",255,140,0,140,0,2,.,6,4,9,0,6,6,6,8,6,6,3,0,2,4,9
"['-0.61', '178.20', '-0.59', '178.26', '140.00']","['-0.61', '17.21', '-0.62', '178.27', '140.00']","['-0.63', '17.26', '-0.62', '178.21', '130.00']","['-0.62', '178.27', '-0.67', '178.24', '100.00']",255,110,0,110,0,2,.,8,1,5,2,2,7,5,0,8,5,4,4,9,2,2
"['-0.60', '178.19', '-0.67', '178.18', '110.00']","['-0.61', '178.20', '-0.59', '178.26', '140.00']","['-0.61', '17.21', '-0.62', '178.27', '140.00']","['-0.63', '17.26', '-0.62', '178.21', '130.00']",255,125,0,125,0,3,.,0,1,3,9,1,3,8,6,9,8,5,7,7,8,8
"['-0.61', '178.20', '-0.65', '178.14', '125.00']","['-0.60', '178.19', '-0.67', '178.18', '110.00']","['-0.61', '178.20', '-0.59', '178.26', '140.00']","['-0.61', '17.21', '-0.62', '178.27', '140.00']",255,125,0,125,0,3,.,2,3,4,0,7,1,0,1,6,3,1,1,6,4,5,5
"['-0.59', '17.18', '-0.62', '178.23', '125.00']","['-0.61', '178.20', '-0.65', '178.14', '125.00']","['-0.60', '178.19', '-0.67', '178.18', '110.00']","['-0.61', '178.20', '-0.59', '178.26', '140.00']",255,140,0,140,0,3,.,4,1,5,2,7,6,5,2,7,4,0,4,7,8,5
"['-0.59', '178.18', '-0.61', '178.24', '140.00']","['-0.59', '17.18', '-0.62', '178.23', '125.00']","['-0.61', '178.20', '-0.65', '178.14', '125.00']","['-0.60', '178.19', '-0.67', '178.18', '110.00']",255,100,0,100,0,3,.,5,8,1,3,2,0,2,8,5,7,9,7,1,1,9
"['-0.59', '178.19', '-0.59', '178.22', '100.00']","['-0.59', '178.18', '-0.61', '178.24', '140.00']","['-0.59', '17.18', '-0.62', '178.23', '125.00']","['-0.61', '178.20', '-0.65', '178.14', '125.00']",255,130,0,130,0,3,.,7,8,5,0,5,8,0,2,1,5,4,5,4,1
Epoch End
"['-0.60', '178.21', '-0.63', '178.15', '130.00']","['-0.60', '178.22', '-0.67', '178.24', '130.00']","['-0.59', '178.21', '-0.64', '178.24', '130.00']","['-0.59', '178.21', '-0.56', '178.30', '130.00']",255,110,0,110,0,0,.,2,4,0,6,1,8,4,6,7,3,3,0,9,3,2,6,2
"['-0.59', '178.21', '-0.63', '178.22', '110.00']","['-0.60', '178.21', '-0.63', '178.15', '130.00']","['-0.60', '178.22', '-0.67', '178.24', '130.00']","['-0.59', '178.21', '-0.64', '178.24', '130.00']",255,110,0,110,0,0,.,4,4,9,0,0,4,6,5,0,1,1,5,9,6,6,8
"['-0.55', '178.15', '-0.62', '178.19', '110.00']","['-0.59', '178.21', '-0.63', '178.22', '110.00']","['-0.60', '178.21', '-0.63', '178.15', '130.00']","['-0.60', '178.22', '-0.67', '178.24', '130.00']",255,110,0,110,0,0,.,6,3,1,0,0,5,2,8,7,1,7,0,4,1,0,2
"['-0.54', '178.13', '-0.64', '178.29', '110.00']","['-0.55', '178.15', '-0.62', '178.19', '110.00']","['-0.59', '178.21', '-0.63', '178.22', '110.00']","['-0.60', '178.21', '-0.63', '178.15', '130.00']",255,110,0,110,0,0,.,7,9,8,2,8,9,7,7,5,8,4,8,3,8,8,7
"['-0.56', '178.11', '-0.63', '178.23', '110.00']","['-0.54', '178.13', '-0.64', '178.29', '110.00']","['-0.55', '178.15', '-0.62', '178.19', '110.00']","['-0.59', '178.21', '-0.63', '178.22', '110.00']",255,110,0,110,0,0,.,9,9,9,8,4,9,3,1,9,4,5,8,0,0,7,8
"['-0.55', '17.12', '-0.58', '178.33', '110.00']","['-0.56', '178.11', '-0.63', '178.23', '110.00']","['-0.54', '178.13', '-0.64', '178.29', '110.00']","['-0.55', '178.15', '-0.62', '178.19', '110.00']",255,110,0,110,0,1,.,1,6,4,8,9,0,2,8,9,3,0,6,6,4,0,6
"['-0.58', '17.14', '-0.65', '178.21', '110.00']","['-0.55', '17.12', '-0.58', '178.33', '110.00']","['-0.56', '178.11', '-0.63', '178.23', '110.00']","['-0.54', '178.13', '-0.64', '178.29', '110.00']",255,100,0,100,0,1,.,3,4,7,9,2,2,3,2,5,1,3,4,2,7,7,3
"['-0.58', '178.16', '-0.57', '178.15', '100.00']","['-0.58', '17.14', '-0.65', '178.21', '110.00']","['-0.55', '17.12', '-0.58', '178.33', '110.00']","['-0.56', '178.11', '-0.63', '178.23', '110.00']",255,100,0,100,0,1,.,5,1,7,2,5,5,0,6,7,8,2,5,3,1,7,4
"['-0.57', '178.20', '-0.57', '178.26', '100.00']","['-0.58', '178.16', '-0.57', '178.15', '100.00']","['-0.58', '17.14', '-0.65', '178.21', '110.00']","['-0.55', '17.12', '-0.58', '178.33', '110.00']",255,110,0,110,0,1,.,7,1,4,7,3,4,7,9,2,7,0,9,3,5,0,6
"['-0.57', '178.19', '-0.70', '178.18', '110.00']","['-0.57', '178.20', '-0.57', '178.26', '100.00']","['-0.58', '178.16', '-0.57', '178.15', '100.00']","['-0.58', '17.14', '-0.65', '178.21', '110.00']",255,140,0,140,0,1,.,9,1,3,3,6,3,9,3,3,5,6,3,2,3,2,4
"['-0.58', '17.19', '-0.62', '178.19', '140.00']","['-0.57', '178.19', '-0.70', '178.18', '110.00']","['-0.57', '178.20', '-0.57', '178.26', '100.00']","['-0.58', '178.16', '-0.57', '178.15', '100.00']",255,100,0,100,0,2,.,0,9,7,3,9,3,5,1,2,7,2,5,8,3
"['-0.58', '178.20', '-0.63', '178.25', '100.00']","['-0.58', '17.19', '-0.62', '178.19', '140.00']","['-0.57', '178.19', '-0.70', '178.18', '110.00']","['-0.57', '178.20', '-0.57', '178.26', '100.00']",255,100,0,100,0,2,.,2,6,3,7,1,9,5,5,8,7,1,5,8,2,0,3
"['-0.57', '178.19', '-0.58', '178.21', '100.00']","['-0.58', '178.20', '-0.63', '178.25', '100.00']","['-0.58', '17.19', '-0.62', '178.19', '140.00']","['-0.57', '178.19', '-0.70', '178.18', '110.00']",255,100,0,100,0,2,.,4,6,4,2,4,4,8,4,2,5,2,9,2,9,7
"['-0.58', '178.22', '-0.62', '178.23', '100.00']","['-0.57', '178.19', '-0.58', '178.21', '100.00']","['-0.58', '178.20', '-0.63', '178.25', '100.00']","['-0.58', '17.19', '-0.62', '178.19', '140.00']",255,100,0,100,0,2,.,6,6,3,8,6,5,8,0,4,6,7,2,2,4,1
"['-0.61', '178.22', '-0.66', '178.27', '100.00']","['-0.58', '178.22', '-0.62', '178.23', '100.00']","['-0.57', '178.19', '-0.58', '178.21', '100.00']","['-0.58', '178.20', '-0.63', '178.25', '100.00']",255,125,0,125,0,2,.,8,6,4,9,6,6,1,5,4,0,9,8,5,1,0,7
"['-0.59', '17.20', '-0.59', '178.21', '125.00']","['-0.61', '178.22', '-0.66', '178.27', '100.00']","['-0.58', '178.22', '-0.62', '178.23', '100.00']","['-0.57', '178.19', '-0.58', '178.21', '100.00']",255,100,0,100,0,3,.,0,4,8,6,3,5,0,0,5,9,5,0,9,2,7,7
"['-0.59', '178.22', '-0.64', '178.18', '100.00']","['-0.59', '17.20', '-0.59', '178.21', '125.00']","['-0.61', '178.22', '-0.66', '178.27', '100.00']","['-0.58', '178.22', '-0.62', '178.23', '100.00']",255,125,0,125,0,3,.,2,1,5,5,5,6,8,5,9,9,7,0,0,9,2,8
"['-0.58', '178.22', '-0.61', '178.25', '125.00']","['-0.59', '178.22', '-0.64', '178.18', '100.00']","['-0.59', '17.20', '-0.59', '178.21', '125.00']","['-0.61', '178.22', '-0.66', '178.27', '100.00']",255,140,0,140,0,3,.,4,3,0,7,7,0,1,5,8,7,6,7,7
"['-0.58', '178.24', '-0.60', '178.26', '140.00']","['-0.58', '178.22', '-0.61', '178.25', '125.00']","['-0.59', '178.22', '-0.64', '178.18', '100.00']","['-0.59', '17.20', '-0.59', '178.21', '125.00']",255,140,0,140,0,3,.,6,1,7,2,8,2,3,9,0,5,9,4,4,8,2,4
"['-0.58', '178.23', '-0.58', '178.20', '140.00']","['-0.58', '178.24', '-0.60', '178.26', '140.00']","['-0.58', '178.22', '-0.61', '178.25', '125.00']","['-0.59', '178.22', '-0.64', '178.18', '100.00']",255,140,0,140,0,3,.,8,1,5,0,1,6,9,8,4,9,3,9,5,7,5
Epoch End
"['-0.63', '178.29', '-0.61', '178.26', '140.00']","['-0.62', '178.29', '-0.61', '178.27', '140.00']","['-0.61', '178.29', '-0.61', '178.26', '140.00']","['-0.61', '178.28', '-0.60', '178.22', '140.00']",255,140,0,140,0,0,.,2,5,9,7,5,5,3,7,3,0,0,1,0,9,8,6,3
"['-0.63', '17.30', '-0.57', '178.28', '140.00']","['-0.63', '178.29', '-0.61', '178.26', '140.00']","['-0.62', '178.29', '-0.61', '178.27', '140.00']","['-0.61', '178.29', '-0.61', '178.26', '140.00']",255,140,0,140,0,0,.,4,3,4,4,5,6,8,2,5,2,5,6,3,4,7,6,6
"['-0.64', '178.31', '-0.67', '178.19', '140.00']","['-0.63', '17.30', '-0.57', '178.28', '140.00']","['-0.63', '178.29', '-0.61', '178.26', '140.00']","['-0.62', '178.29', '-0.61', '178.27', '140.00']",255,140,0,140,0,0,.,6,1,8,9,8,3,7,4,5,5,7,4,9,5,1,2
"['-0.66', '178.31', '-0.60', '178.22', '140.00']","['-0.64', '178.31', '-0.67', '178.19', '140.00']","['-0.63', '17.30', '-0.57', '178.28', '140.00']","['-0.63', '178.29', '-0.61', '178.26', '140.00']",255,140,0,140,0,0,.,8,3,5,2,4,7,5,1,6,6,3,2,0,8,0,1
"['-0.66', '178.31', '-0.63', '178.27', '140.00']","['-0.66', '178.31', '-0.60', '178.22', '140.00']","['-0.64', '178.31', '-0.67', '178.19', '140.00']","['-0.63', '17.30', '-0.57', '178.28', '140.00']",255,110,0,110,0,1,.,0,0,1,1,1,1,7,4,5,8,3,4,3,5,0,6
"['-0.67', '178.31', '-0.62', '178.25', '0.00']","['-0.66', '178.31', '-0.63', '178.27', '140.00']","['-0.66', '178.31', '-0.60', '178.22', '140.00']","['-0.64', '178.31', '-0.67', '178.19', '140.00']",255,140,0,140,0,1,.,1,8,4,3,3,3,8,0,1,2,6,9,5,3,1,2
"['-0.67', '178.30', '-0.64', '178.30', '140.00']","['-0.67', '178.31', '-0.62', '178.25', '0.00']","['-0.66', '178.31', '-0.63', '178.27', '140.00']","['-0.66', '178.31', '-0.60', '178.22', '140.00']",255,140,0,140,0,1,.,3,6,7,5,5,3,9,4,9,3,5,6,0,7,9
"['-0.66', '17.31', '-0.61', '178.25', '140.00']","['-0.67', '178.30', '-0.64', '178.30', '140.00']","['-0.67', '178.31', '-0.62', '178.25', '0.00']","['-0.66', '178.31', '-0.63', '178.27', '140.00']",255,140,0,140,0,1,.,5,3,4,2,4,6,2,0,6,2,8,3,5,6,9,3
"['-0.64', '178.32', '-0.57', '178.21', '140.00']","['-0.66', '17.31', '-0.61', '178.25', '140.00']","['-0.67', '178.30', '-0.64', '178.30', '140.00']","['-0.67', '178.31', '-0.62', '178.25', '0.00']",255,110,0,110,0,1,.,7,1,6,3,7,8,6,8,8,8,1,2,2,5,5,9
"['-0.65', '178.31', '-0.63', '178.23', '110.00']","['-0.64', '178.32', '-0.57', '178.21', '140.00']","['-0.66', '17.31', '-0.61', '178.25', '140.00']","['-0.67', '178.30', '-0.64', '178.30', '140.00']",255,110,0,110,0,1,.,9,0,0,7,5,9,4,5,8,5,4,1,8,7,0,1
"['-0.61', '178.29', '-0.55', '178.37', '110.00']","['-0.65', '178.31', '-0.63', '178.23', '110.00']","['-0.64', '178.32', '-0.57', '178.21', '140.00']","['-0.66', '17.31', '-0.61', '178.25', '140.00']",255,140,0,140,0,2,.,0,8,4,8,4,4,3,5,0,8,1,4,8,1,9,3
"['-0.60', '17.27', '-0.59', '178.27', '140.00']","['-0.61', '178.29', '-0.55', '178.37', '110.00']","['-0.65', '178.31', '-0.63', '178.23', '110.00']","['-0.64', '178.32', '-0.57', '178.21', '140.00']",255,100,0,100,0,2,.,2,6,9,0,4,2,0,1,5,0,7,5,6,8,3,6
"['-0.63', '178.28', '-0.61', '178.26', '100.00']","['-0.60', '17.27', '-0.59', '178.27', '140.00']","['-0.61', '178.29', '-0.55', '178.37', '110.00']","['-0.65', '178.31', '-0.63', '178.23', '110.00']",255,100,0,100,0,2,.,4,6,7,1,7,0,0,0,0,0,7,6,2,9,4
"['-0.66', '178.29', '-0.64', '178.31', '100.00']","['-0.63', '178.28', '-0.61', '178.26', '100.00']","['-0.60', '17.27', '-0.59', '178.27', '140.00']","['-0.61', '178.29', '-0.55', '178.37', '110.00']",255,140,0,140,0,2,.,6,5,0,6,1,4,5,0,0,0,4,5,7,7,6,4
"['-0.68', '178.28', '-0.62', '178.28', '140.00']","['-0.66', '178.29', '-0.64', '178.31', '100.00']","['-0.63', '178.28', '-0.61', '178.26', '100.00']","['-0.60', '17.27', '-0.59', '178.27', '140.00']",255,100,0,100,0,2,.,8,5,1,5,5,9,4,0,0,5,5,8,4,7,1,7
"['-0.68', '17.30', '-0.60', '178.34', '100.00']","['-0.68', '178.28', '-0.62', '178.28', '140.00']","['-0.66', '178.29', '-0.64', '178.31', '100.00']","['-0.63', '178.28', '-0.61', '178.26', '100.00']",255,100,0,100,0,3,.,0,1,8,2,5,1,8,9,5,9,0,4,5,4,1
"['-0.66', '17.28', '-0.58', '178.27', '100.00']","['-0.68', '17.30', '-0.60', '178.34', '100.00']","['-0.68', '178.28', '-0.62', '178.28', '140.00']","['-0.66', '178.29', '-0.64', '178.31', '100.00']",255,110,0,110,0,3,.,2,1,5,6,7,6,0,6,9,2,5,9,6,4,3,6
"['-0.66', '178.25', '-0.55', '178.11', '110.00']","['-0.66', '17.28', '-0.58', '178.27', '100.00']","['-0.68', '17.30', '-0.60', '178.34', '100.00']","['-0.68', '178.28', '-0.62', '178.28', '140.00']",255,110,0,110,0,3,.,4,2,0,1,1,5,2,3,2,4,6,7,6,5,1,4
"['-0.65', '178.25', '-0.61', '178.22', '110.00']","['-0.66', '178.25', '-0.55', '178.11', '110.00']","['-0.66', '17.28', '-0.58', '178.27', '100.00']","['-0.68', '17.30', '-0.60', '178.34', '100.00']",255,110,0,110,0,3,.,6,1,7,1,7,1,0,4,9,1,1,8,0,4,2
"['-0.64', '178.23', '-0.65', '178.24', '110.00']","['-0.65', '178.25', '-0.61', '178.22', '110.00']","['-0.66', '178.25', '-0.55', '178.11', '110.00']","['-0.66', '17.28', '-0.58', '178.27', '100.00']",255,110,0,110,0,3,.,8,0,1,5,6,9,4,6,1,8,2,2,5,0,9,8
Epoch End
"['-0.62', '178.21', '-0.57', '178.13', '110.00']","['-0.63', '178.22', '-0.60', '178.18', '110.00']","['-0.64', '178.22', '-0.65', '178.15', '110.00']","['-0.63', '178.22', '-0.55', '178.18', '110.00']",255,100,0,100,0,0,.,2,4,9,9,3,5,1,5,0,1,4,6,4,8,4,3,8
"['-0.60', '178.19', '-0.57', '178.22', '100.00']","['-0.62', '178.21', '-0.57', '178.13', '110.00']","['-0.63', '178.22', '-0.60', '178.18', '110.00']","['-0.64', '178.22', '-0.65', '178.15', '110.00']",255,100,0,100,0,0,.,4,5,4,4,1,7,2,2,8,6,9,8,7,3,0,4,7
"['-0.60', '178.18', '-0.63', '178.23', '100.00']","['-0.60', '178.19', '-0.57', '178.22', '100.00']","['-0.62', '178.21', '-0.57', '178.13', '110.00']","['-0.63', '178.22', '-0.60', '178.18', '110.00']",255,100,0,100,0,0,.,6,4,1,5,4,7,4,4,1,4,8,2,5,4,4
"['-0.61', '178.17', '-0.63', '178.23', '100.00']","['-0.60', '178.18', '-0.63', '178.23', '100.00']","['-0.60', '178.19', '-0.57', '178.22', '100.00']","['-0.62', '178.21', '-0.57', '178.13', '110.00']",255,100,0,100,0,0,.,8,2,2,5,8,4,6,2,9,0,5,8,8,3,7,9
"['-0.62', '178.20', '-0.62', '178.28', '100.00']","['-0.61', '178.17', '-0.63', '178.23', '100.00']","['-0.60', '178.18', '-0.63', '178.23', '100.00']","['-0.60', '178.19', '-0.57', '178.22', '100.00']",255,125,0,125,0,1,.,0,0,5,7,1,5,8,4,7,0,1,5,3,8,0,9
"['-0.60', '17.20', '-0.62', '178.20', '125.00']","['-0.62', '178.20', '-0.62', '178.28', '100.00']","['-0.61', '178.17', '-0.63', '178.23', '100.00']","['-0.60', '178.18', '-0.63', '178.23', '100.00']",255,125,0,125,0,1,.,1,7,4,8,7,2,1,5,9,9,5,7,8,8,5,7
"['-0.61', '17.19', '-0.59', '178.30', '125.00']","['-0.60', '17.20', '-0.62', '178.20', '125.00']","['-0.62', '178.20', '-0.62', '178.28', '100.00']","['-0.61', '178.17', '-0.63', '178.23', '100.00']",255,130,0,130,0,1,.,3,5,5,4,9,3,3,0,7,1,1,3,6,4,7,5
"['-0.60', '178.22', '-0.55', '178.22', '130.00']","['-0.61', '17.19', '-0.59', '178.30', '125.00']","['-0.60', '17.20', '-0.62', '178.20', '125.00']","['-0.62', '178.20', '-0.62', '178.28', '100.00']",255,110,0,110,0,1,.,5,2,1,7,1,3,9,7,2,0,9,1,6,7,4,8
"['-0.60', '178.21', '-0.62', '178.24', '110.00']","['-0.60', '178.22', '-0.55', '178.22', '130.00']","['-0.61', '17.19', '-0.59', '178.30', '125.00']","['-0.60', '17.20', '-0.62', '178.20', '125.00']",255,125,0,125,0,1,.,7,3,7,7,0,8,0,9,1,7,3,5,8,3,9,8
"['-0.59', '178.24', '-0.56', '178.37', '125.00']","['-0.60', '178.21', '-0.62', '178.24', '110.00']","['-0.60', '178.22', '-0.55', '178.22', '130.00']","['-0.61', '17.19', '-0.59', '178.30', '125.00']",255,110,0,110,0,1,.,9,2,2,0,1,8,5,2,7,9,8,4,6,1,9,1
"['-0.58', '17.26', '-0.53', '178.34', '110.00']","['-0.59', '178.24', '-0.56', '178.37', '125.00']","['-0.60', '178.21', '-0.62', '178.24', '110.00']","['-0.60', '178.22', '-0.55', '178.22', '130.00']",255,110,0,110,0,2,.,1,3,8,2,1,1,7,2,7,1,4,2,3,3,4
"['-0.58', '17.28', '-0.58', '178.27', '110.00']","['-0.58', '17.26', '-0.53', '178.34', '110.00']","['-0.59', '178.24', '-0.56', '178.37', '125.00']","['-0.60', '178.21', '-0.62', '178.24', '110.00']",255,110,0,110,0,2,.,3,2,2,4,8,5,2,0,8,5,1,1,3,5,2,5
"['-0.58', '178.30', '-0.59', '178.25', '110.00']","['-0.58', '17.28', '-0.58', '178.27', '110.00']","['-0.58', '17.26', '-0.53', '178.34', '110.00']","['-0.59', '178.24', '-0.56', '178.37', '125.00']",255,140,0,140,0,2,.,4,8,8,9,2,4,5,0,3,3,2,6,4,1,6
"['-0.60', '17.31', '-0.58', '178.29', '140.00']","['-0.58', '178.30', '-0.59', '178.25', '110.00']","['-0.58', '17.28', '-0.58', '178.27', '110.00']","['-0.58', '17.26', '-0.53', '178.34', '110.00']",255,140,0,140,0,2,.,6,5,5,8,5,4,2,2,5,1,5,8,6,9,1,4
"['-0.60', '17.33', '-0.57', '178.29', '140.00']","['-0.60', '17.31', '-0.58', '178.29', '140.00']","['-0.58', '178.30', '-0.59', '178.25', '110.00']","['-0.58', '17.28', '-0.58', '178.27', '110.00']",255,100,0,100,0,2,.,8,5,5,0,7,1,0,6,7,8,1,0,0,5,8,6
