"['-1.60', '178.39', '-1.59', '178.31', '100.00']","['-1.61', '178.39', '-1.60', '178.29', '100.00']","['-1.62', '17.40', '-1.61', '178.34', '100.00']","['-1.62', '17.39', '-1.60', '178.38', '125.00']",255,100,0,100,0,1,.,4,6,6,0,6,6,1,2,2,0,5,5,0,5,3,7
"['-1.60', '178.37', '-1.59', '178.34', '100.00']","['-1.60', '178.39', '-1.59', '178.31', '100.00']","['-1.61', '178.39', '-1.60', '178.29', '100.00']","['-1.62', '17.40', '-1.61', '178.34', '100.00']",255,110,0,110,0,1,.,6,4,8,0,0,7,8,6,9,7,2,0,4,5,9
"['-1.59', '178.34', '-1.55', '178.30', '110.00']","['-1.60', '178.37', '-1.59', '178.34', '100.00']","['-1.60', '178.39', '-1.59', '178.31', '100.00']","['-1.61', '178.39', '-1.60', '178.29', '100.00']",255,130,0,130,0,1,.,8,3,4,4,7,9,8,0,8,8,0,7,3,7,3
"['-1.58', '17.33', '-1.53', '178.21', '130.00']","['-1.59', '178.34', '-1.55', '178.30', '110.00']","['-1.60', '178.37', '-1.59', '178.34', '100.00']","['-1.60', '178.39', '-1.59', '178.31', '100.00']",255,130,0,130,0,1,.,9,9,8,4,4,9,3,2,5,5,6,1,5,2,3,4
"['-1.58', '17.30', '-1.58', '178.35', '130.00']","['-1.58', '17.33', '-1.53', '178.21', '130.00']","['-1.59', '178.34', '-1.55', '178.30', '110.00']","['-1.60', '178.37', '-1.59', '178.34', '100.00']",255,100,0,100,0,2,.,1,8,1,8,2,6,3,5,3,0,7,3,1,2
"['-1.58', '178.33', '-1.63', '178.37', '100.00']","['-1.58', '17.30', '-1.58', '178.35', '130.00']","['-1.58', '17.33', '-1.53', '178.21', '130.00']","['-1.59', '178.34', '-1.55', '178.30', '110.00']",255,130,0,130,0,2,.,3,6,9,7,6,5,5,2,0,0,9,5,8,2,5
"['-1.59', '178.32', '-1.55', '178.33', '130.00']","['-1.58', '178.33', '-1.63', '178.37', '100.00']","['-1.58', '17.30', '-1.58', '178.35', '130.00']","['-1.58', '17.33', '-1.53', '178.21', '130.00']",255,125,0,125,0,2,.,5,6,3,2,2,7,1,7,6,6,6,6,2,5,9,8
"['-1.59', '178.30', '-1.60', '178.28', '125.00']","['-1.59', '178.32', '-1.55', '178.33', '130.00']","['-1.58', '178.33', '-1.63', '178.37', '100.00']","['-1.58', '17.30', '-1.58', '178.35', '130.00']",255,110,0,110,0,2,.,7,4,8,3,7,7,0,8,4,7,3,2,0,5,5,7
"['-1.60', '178.29', '-1.58', '178.25', '110.00']","['-1.59', '178.30', '-1.60', '178.28', '125.00']","['-1.59', '178.32', '-1.55', '178.33', '130.00']","['-1.58', '178.33', '-1.63', '178.37', '100.00']",255,110,0,110,0,2,.,9,0,0,2,9,3,5,8,8,6,3,8,3,0,5,7
"['-1.60', '178.29', '-1.61', '178.24', '110.00']","['-1.60', '178.29', '-1.58', '178.25', '110.00']","['-1.59', '178.30', '-1.60', '178.28', '125.00']","['-1.59', '178.32', '-1.55', '178.33', '130.00']",255,125,0,125,0,3,.,0,8,1,6,7,8,6,2,8,9,2,1,5,0,9
"['-1.60', '178.32', '-1.54', '178.36', '125.00']","['-1.60', '178.29', '-1.61', '178.24', '110.00']","['-1.60', '178.29', '-1.58', '178.25', '110.00']","['-1.59', '178.30', '-1.60', '178.28', '125.00']",255,110,0,110,0,3,.,2,4,8,2,3,4,2,7,2,0,0,3,1,7,4
"['-1.60', '178.33', '-1.61', '178.37', '110.00']","['-1.60', '178.32', '-1.54', '178.36', '125.00']","['-1.60', '178.29', '-1.61', '178.24', '110.00']","['-1.60', '178.29', '-1.58', '178.25', '110.00']",255,130,0,130,0,3,.,4,3,3,4,3,1,8,6,3,7,8,4,7,9
"['-1.61', '17.34', '-1.61', '178.28', '130.00']","['-1.60', '178.33', '-1.61', '178.37', '110.00']","['-1.60', '178.32', '-1.54', '178.36', '125.00']","['-1.60', '178.29', '-1.61', '178.24', '110.00']",255,100,0,100,0,3,.,5,8,2,0,2,9,3,4,2,6,5,1,3,6,7
Epoch End
"['-1.59', '178.35', '-1.52', '178.36', '100.00']","['-1.60', '178.35', '-1.59', '178.33', '100.00']","['-1.60', '178.35', '-1.62', '178.32', '100.00']","['-1.60', '178.34', '-1.63', '178.29', '100.00']",255,125,0,125,0,0,.,2,6,6,9,3,2,0,1,0,6,5,0,6,3,4,7,7
"['-1.58', '17.35', '-1.58', '178.34', '100.00']","['-1.59', '178.35', '-1.52', '178.36', '100.00']","['-1.60', '178.35', '-1.59', '178.33', '100.00']","['-1.60', '178.35', '-1.62', '178.32', '100.00']",255,140,0,140,0,0,.,4,6,0,2,3,0,8,2,7,3,3,1,5,4,2,9,7
"['-1.56', '17.33', '-1.61', '178.22', '140.00']","['-1.58', '17.35', '-1.58', '178.34', '100.00']","['-1.59', '178.35', '-1.52', '178.36', '100.00']","['-1.60', '178.35', '-1.59', '178.33', '100.00']",255,100,0,100,0,0,.,6,7,7,0,1,3,8,7,4,0,5,3,9,5,5,1
"['-1.56', '178.34', '-1.55', '178.29', '100.00']","['-1.56', '17.33', '-1.61', '178.22', '140.00']","['-1.58', '17.35', '-1.58', '178.34', '100.00']","['-1.59', '178.35', '-1.52', '178.36', '100.00']",255,130,0,130,0,0,.,8,6,2,1,0,4,8,9,2,7,3,0,7,1,2,9
"['-1.56', '178.32', '-1.59', '178.27', '130.00']","['-1.56', '178.34', '-1.55', '178.29', '100.00']","['-1.56', '17.33', '-1.61', '178.22', '140.00']","['-1.58', '17.35', '-1.58', '178.34', '100.00']",255,125,0,125,0,1,.,0,2,8,3,6,4,6,5,8,3,5,5,7,1,3
"['-1.56', '17.33', '-1.60', '178.41', '125.00']","['-1.56', '178.32', '-1.59', '178.27', '130.00']","['-1.56', '178.34', '-1.55', '178.29', '100.00']","['-1.56', '17.33', '-1.61', '178.22', '140.00']",255,130,0,130,0,1,.,2,1,0,2,7,4,2,1,9,5,1,2,9,3,9,5
"['-1.56', '17.33', '-1.66', '178.34', '130.00']","['-1.56', '17.33', '-1.60', '178.41', '125.00']","['-1.56', '178.32', '-1.59', '178.27', '130.00']","['-1.56', '178.34', '-1.55', '178.29', '100.00']",255,130,0,130,0,1,.,4,0,9,8,0,3,3,9,0,5,0,2,9,2,9,7
"['-1.56', '178.33', '-1.63', '178.31', '130.00']","['-1.56', '17.33', '-1.66', '178.34', '130.00']","['-1.56', '17.33', '-1.60', '178.41', '125.00']","['-1.56', '178.32', '-1.59', '178.27', '130.00']",255,110,0,110,0,1,.,5,7,6,3,0,0,6,2,1,0,3,2,7,1,4,8
"['-1.55', '178.31', '-1.55', '178.30', '110.00']","['-1.56', '178.33', '-1.63', '178.31', '130.00']","['-1.56', '17.33', '-1.66', '178.34', '130.00']","['-1.56', '17.33', '-1.60', '178.41', '125.00']",255,130,0,130,0,1,.,7,7,7,2,6,9,8,4,0,2,4,0,4,7,8,5
"['-1.56', '178.30', '-1.59', '178.39', '130.00']","['-1.55', '178.31', '-1.55', '178.30', '110.00']","['-1.56', '178.33', '-1.63', '178.31', '130.00']","['-1.56', '17.33', '-1.66', '178.34', '130.00']",255,125,0,125,0,1,.,9,7,6,8,2,6,4,2,9,3,6,7,0,6,5,4
"['-1.56', '178.27', '-1.56', '178.23', '125.00']","['-1.56', '178.30', '-1.59', '178.39', '130.00']","['-1.55', '178.31', '-1.55', '178.30', '110.00']","['-1.56', '178.33', '-1.63', '178.31', '130.00']",255,100,0,100,0,2,.,1,4,4,0,3,7,0,0,8,2,8,5,5,2,2,5
"['-1.57', '178.27', '-1.60', '178.33', '100.00']","['-1.56', '178.27', '-1.56', '178.23', '125.00']","['-1.56', '178.30', '-1.59', '178.39', '130.00']","['-1.55', '178.31', '-1.55', '178.30', '110.00']",255,125,0,125,0,2,.,3,2,6,9,5,4,8,4,1,6,1,3,7,6,9,5
"['-1.58', '17.30', '-1.60', '178.34', '125.00']","['-1.57', '178.27', '-1.60', '178.33', '100.00']","['-1.56', '178.27', '-1.56', '178.23', '125.00']","['-1.56', '178.30', '-1.59', '178.39', '130.00']",255,125,0,125,0,2,.,4,9,3,1,7,1,9,3,0,3,1,3,1,1,0,4
"['-1.59', '178.31', '-1.55', '178.25', '125.00']","['-1.58', '17.30', '-1.60', '178.34', '125.00']","['-1.57', '178.27', '-1.60', '178.33', '100.00']","['-1.56', '178.27', '-1.56', '178.23', '125.00']",255,125,0,125,0,2,.,6,5,8,6,0,1,0,4,5,6,0,8,5,2,0,5
"['-1.59', '178.29', '-1.53', '178.35', '125.00']","['-1.59', '178.31', '-1.55', '178.25', '125.00']","['-1.58', '17.30', '-1.60', '178.34', '125.00']","['-1.57', '178.27', '-1.60', '178.33', '100.00']",255,130,0,130,0,2,.,8,4,5,0,4,4,6,1,2,8,8,4,5,2,1,5
"['-1.58', '17.29', '-1.58', '178.29', '130.00']","['-1.59', '178.29', '-1.53', '178.35', '125.00']","['-1.59', '178.31', '-1.55', '178.25', '125.00']","['-1.58', '17.30', '-1.60', '178.34', '125.00']",255,125,0,125,0,3,.,0,2,6,7,8,3,9,4,3,1,7,6,2,6,9,5
"['-1.57', '17.28', '-1.61', '178.25', '125.00']","['-1.58', '17.29', '-1.58', '178.29', '130.00']","['-1.59', '178.29', '-1.53', '178.35', '125.00']","['-1.59', '178.31', '-1.55', '178.25', '125.00']",255,100,0,100,0,3,.,2,2,4,3,9,4,5,5,9,8,6,0,2,2,9,5
"['-1.56', '178.26', '-1.58', '178.28', '100.00']","['-1.57', '17.28', '-1.61', '178.25', '125.00']","['-1.58', '17.29', '-1.58', '178.29', '130.00']","['-1.59', '178.29', '-1.53', '178.35', '125.00']",255,110,0,110,0,3,.,3,9,3,5,9,7,6,0,2,8,4,4,2,3,8,3
"['-1.57', '178.24', '-1.59', '178.32', '110.00']","['-1.56', '178.26', '-1.58', '178.28', '100.00']","['-1.57', '17.28', '-1.61', '178.25', '125.00']","['-1.58', '17.29', '-1.58', '178.29', '130.00']",255,125,0,125,0,3,.,5,7,8,2,9,1,8,9,3,0,0,5,3,7,1
"['-1.58', '178.26', '-1.58', '178.31', '125.00']","['-1.57', '178.24', '-1.59', '178.32', '110.00']","['-1.56', '178.26', '-1.58', '178.28', '100.00']","['-1.57', '17.28', '-1.61', '178.25', '125.00']",255,130,0,130,0,3,.,7,2,6,5,5,6,5,3,9,5,3,5,5,2,2,5
Epoch End
"['-1.59', '178.27', '-1.57', '178.35', '130.00']","['-1.59', '178.27', '-1.64', '178.43', '130.00']","['-1.59', '178.27', '-1.60', '178.21', '130.00']","['-1.59', '178.27', '-1.57', '178.30', '130.00']",255,100,0,100,0,0,.,2,4,1,0,9,1,4,8,9,7,9,1,8,7,0,1,2
"['-1.59', '178.26', '-1.60', '178.28', '100.00']","['-1.59', '178.27', '-1.57', '178.35', '130.00']","['-1.59', '178.27', '-1.64', '178.43', '130.00']","['-1.59', '178.27', '-1.60', '178.21', '130.00']",255,100,0,100,0,0,.,4,2,3,9,6,4,5,0,0,4,2,7,2,4,6,1
"['-1.60', '17.27', '-1.62', '178.32', '100.00']","['-1.59', '178.26', '-1.60', '178.28', '100.00']","['-1.59', '178.27', '-1.57', '178.35', '130.00']","['-1.59', '178.27', '-1.64', '178.43', '130.00']",255,140,0,140,0,0,.,5,8,9,1,6,8,5,4,8,5,8,3,9,8,4,4
"['-1.59', '178.27', '-1.53', '178.28', '140.00']","['-1.60', '17.27', '-1.62', '178.32', '100.00']","['-1.59', '178.26', '-1.60', '178.28', '100.00']","['-1.59', '178.27', '-1.57', '178.35', '130.00']",255,130,0,130,0,0,.,7,7,5,4,4,8,0,8,3,8,7,7,5,6,3,5
"['-1.58', '178.26', '-1.68', '178.21', '130.00']","['-1.59', '178.27', '-1.53', '178.28', '140.00']","['-1.60', '17.27', '-1.62', '178.32', '100.00']","['-1.59', '178.26', '-1.60', '178.28', '100.00']",255,110,0,110,0,0,.,9,5,6,5,6,2,5,1,9,0,7,3,4,8,6,3
"['-1.56', '17.24', '-1.56', '178.21', '110.00']","['-1.58', '178.26', '-1.68', '178.21', '130.00']","['-1.59', '178.27', '-1.53', '178.28', '140.00']","['-1.60', '17.27', '-1.62', '178.32', '100.00']",255,140,0,140,0,1,.,1,4,0,9,4,3,2,8,8,8,0,3,1,0,0,6
"['-1.56', '178.23', '-1.66', '178.27', '140.00']","['-1.56', '17.24', '-1.56', '178.21', '110.00']","['-1.58', '178.26', '-1.68', '178.21', '130.00']","['-1.59', '178.27', '-1.53', '178.28', '140.00']",255,110,0,110,0,1,.,3,9,0,4,1,3,0,4,5,8,8,3,1,7,8,7
"['-1.57', '17.23', '-1.67', '178.28', '110.00']","['-1.56', '178.23', '-1.66', '178.27', '140.00']","['-1.56', '17.24', '-1.56', '178.21', '110.00']","['-1.58', '178.26', '-1.68', '178.21', '130.00']",255,125,0,125,0,1,.,5,5,6,9,6,1,0,5,9,5,7,0,3,1,2,5
"['-1.59', '17.25', '-1.61', '178.33', '125.00']","['-1.57', '17.23', '-1.67', '178.28', '110.00']","['-1.56', '178.23', '-1.66', '178.27', '140.00']","['-1.56', '17.24', '-1.56', '178.21', '110.00']",255,125,0,125,0,1,.,7,4,0,0,5,0,5,5,4,2,7,5,5,1,2,7
"['-1.60', '178.24', '-1.60', '178.28', '125.00']","['-1.59', '17.25', '-1.61', '178.33', '125.00']","['-1.57', '17.23', '-1.67', '178.28', '110.00']","['-1.56', '178.23', '-1.66', '178.27', '140.00']",255,140,0,140,0,1,.,9,0,7,0,1,2,2,2,4,1,9,7,3,8,7,7
"['-1.59', '178.27', '-1.62', '178.28', '140.00']","['-1.60', '178.24', '-1.60', '178.28', '125.00']","['-1.59', '17.25', '-1.61', '178.33', '125.00']","['-1.57', '17.23', '-1.67', '178.28', '110.00']",255,100,0,100,0,2,.,1,0,6,6,4,7,7,2,9,8,7,3,6,5,7,2
"['-1.60', '17.28', '-1.58', '178.22', '100.00']","['-1.59', '178.27', '-1.62', '178.28', '140.00']","['-1.60', '178.24', '-1.60', '178.28', '125.00']","['-1.59', '17.25', '-1.61', '178.33', '125.00']",255,125,0,125,0,2,.,2,7,3,8,8,7,1,5,7,4,4,0,1,8,5,5
"['-1.60', '178.31', '-1.53', '178.28', '125.00']","['-1.60', '17.28', '-1.58', '178.22', '100.00']","['-1.59', '178.27', '-1.62', '178.28', '140.00']","['-1.60', '178.24', '-1.60', '178.28', '125.00']",255,130,0,130,0,2,.,4,7,2,2,6,8,8,1,9,8,0,8,9,6
"['-1.61', '178.33', '-1.54', '178.35', '130.00']","['-1.60', '178.31', '-1.53', '178.28', '125.00']","['-1.60', '17.28', '-1.58', '178.22', '100.00']","['-1.59', '178.27', '-1.62', '178.28', '140.00']",255,125,0,125,0,2,.,6,4,0,5,1,3,8,9,6,9,4,2,1,3,8,7
"['-1.61', '17.32', '-1.58', '178.32', '125.00']","['-1.61', '178.33', '-1.54', '178.35', '130.00']","['-1.60', '178.31', '-1.53', '178.28', '125.00']","['-1.60', '17.28', '-1.58', '178.22', '100.00']",255,130,0,130,0,2,.,8,2,6,8,6,5,4,3,4,6,4,6,6,0,6,4
"['-1.61', '178.30', '-1.55', '178.27', '130.00']","['-1.61', '17.32', '-1.58', '178.32', '125.00']","['-1.61', '178.33', '-1.54', '178.35', '130.00']","['-1.60', '178.31', '-1.53', '178.28', '125.00']",255,125,0,125,0,2,.,9,8,8,8,8,7,7,8,6,8,6,5,2,3,4,4
"['-1.61', '178.30', '-1.60', '178.32', '125.00']","['-1.61', '178.30', '-1.55', '178.27', '130.00']","['-1.61', '17.32', '-1.58', '178.32', '125.00']","['-1.61', '178.33', '-1.54', '178.35', '130.00']",255,100,0,100,0,3,.,1,9,0,8,3,7,6,2,1,6,8,8,8,4,2,8
"['-1.63', '178.31', '-1.58', '178.38', '100.00']","['-1.61', '178.30', '-1.60', '178.32', '125.00']","['-1.61', '178.30', '-1.55', '178.27', '130.00']","['-1.61', '17.32', '-1.58', '178.32', '125.00']",255,130,0,130,0,3,.,3,7,6,1,4,1,5,4,8,1,5,6,7,3,8,3
"['-1.62', '17.32', '-1.57', '178.36', '130.00']","['-1.63', '178.31', '-1.58', '178.38', '100.00']","['-1.61', '178.30', '-1.60', '178.32', '125.00']","['-1.61', '178.30', '-1.55', '178.27', '130.00']",255,125,0,125,0,3,.,5,5,5,9,2,9,4,2,2,3,7,8,5,4
"['-1.60', '178.35', '-1.59', '178.29', '125.00']","['-1.62', '17.32', '-1.57', '178.36', '130.00']","['-1.63', '178.31', '-1.58', '178.38', '100.00']","['-1.61', '178.30', '-1.60', '178.32', '125.00']",255,125,0,125,0,3,.,7,2,3,9,9,8,3,0,8,1,8,1,7,6,2,7
Epoch End
"['-1.59', '178.30', '-1.59', '178.25', '125.00']","['-1.59', '178.31', '-1.63', '178.34', '125.00']","['-1.59', '178.31', '-1.53', '178.37', '125.00']","['-1.60', '178.32', '-1.62', '178.26', '125.00']",255,100,0,100,0,0,.,2,8,1,1,8,5,3,8,8,5,6,5,0,6,3,5
"['-1.58', '178.29', '-1.57', '178.39', '125.00']","['-1.59', '178.30', '-1.59', '178.25', '125.00']","['-1.59', '178.31', '-1.63', '178.34', '125.00']","['-1.59', '178.31', '-1.53', '178.37', '125.00']",255,130,0,130,0,0,.,4,7,1,0,1,2,8,3,0,7,3,4,2,5,2,9,3
"['-1.56', '178.28', '-1.54', '178.28', '130.00']","['-1.58', '178.29', '-1.57', '178.39', '125.00']","['-1.59', '178.30', '-1.59', '178.25', '125.00']","['-1.59', '178.31', '-1.63', '178.34', '125.00']",255,130,0,130,0,0,.,6,5,8,9,3,6,5,0,0,5,4,9,3,1,6,4
"['-1.56', '17.28', '-1.58', '178.21', '130.00']","['-1.56', '178.28', '-1.54', '178.28', '130.00']","['-1.58', '178.29', '-1.57', '178.39', '125.00']","['-1.59', '178.30', '-1.59', '178.25', '125.00']",255,130,0,130,0,0,.,8,2,2,5,1,0,7,1,9,2,9,9,3,1,6,4
"['-1.60', '17.33', '-1.64', '178.27', '130.00']","['-1.56', '17.28', '-1.58', '178.21', '130.00']","['-1.56', '178.28', '-1.54', '178.28', '130.00']","['-1.58', '178.29', '-1.57', '178.39', '125.00']",255,130,0,130,0,1,.,0,2,2,6,7,1,9,3,7,9,4,2,5,0,4,9
"['-1.62', '178.33', '-1.64', '178.37', '130.00']","['-1.60', '17.33', '-1.64', '178.27', '130.00']","['-1.56', '17.28', '-1.58', '178.21', '130.00']","['-1.56', '178.28', '-1.54', '178.28', '130.00']",255,125,0,125,0,1,.,2,2,2,0,9,2,1,5,1,6,4,1,8,4,5,7
"['-1.63', '178.33', '-1.62', '178.30', '125.00']","['-1.62', '178.33', '-1.64', '178.37', '130.00']","['-1.60', '17.33', '-1.64', '178.27', '130.00']","['-1.56', '17.28', '-1.58', '178.21', '130.00']",255,100,0,100,0,1,.,4,2,2,6,2,1,4,8,8,5,7,1,1,6,7
"['-1.62', '178.32', '-1.60', '178.31', '100.00']","['-1.63', '178.33', '-1.62', '178.30', '125.00']","['-1.62', '178.33', '-1.64', '178.37', '130.00']","['-1.60', '17.33', '-1.64', '178.27', '130.00']",255,100,0,100,0,1,.,6,0,5,9,4,4,1,5,6,6,4,6,7,2,8,5
"['-1.63', '17.33', '-1.59', '178.28', '100.00']","['-1.62', '178.32', '-1.60', '178.31', '100.00']","['-1.63', '178.33', '-1.62', '178.30', '125.00']","['-1.62', '178.33', '-1.64', '178.37', '130.00']",255,100,0,100,0,1,.,7,8,9,6,4,8,0,5,6,0,3,0,2,7,3,4
"['-1.63', '178.33', '-1.57', '178.24', '100.00']","['-1.63', '17.33', '-1.59', '178.28', '100.00']","['-1.62', '178.32', '-1.60', '178.31', '100.00']","['-1.63', '178.33', '-1.62', '178.30', '125.00']",255,110,0,110,0,1,.,9,3,8,8,3,0,1,3,7,2,5,2,8,0,7,6
"['-1.63', '178.31', '-1.64', '178.36', '110.00']","['-1.63', '178.33', '-1.57', '178.24', '100.00']","['-1.63', '17.33', '-1.59', '178.28', '100.00']","['-1.62', '178.32', '-1.60', '178.31', '100.00']",255,125,0,125,0,2,.,1,3,8,4,5,5,8,6,7,7,6,7,3,3,4
"['-1.62', '178.30', '-1.59', '178.26', '125.00']","['-1.63', '178.31', '-1.64', '178.36', '110.00']","['-1.63', '178.33', '-1.57', '178.24', '100.00']","['-1.63', '17.33', '-1.59', '178.28', '100.00']",255,100,0,100,0,2,.,3,5,4,2,9,5,7,3,0,5,9,0,8,2,0,3
"['-1.63', '17.31', '-1.63', '178.29', '100.00']","['-1.62', '178.30', '-1.59', '178.26', '125.00']","['-1.63', '178.31', '-1.64', '178.36', '110.00']","['-1.63', '178.33', '-1.57', '178.24', '100.00']",255,130,0,130,0,2,.,5,2,2,5,6,3,2,1,9,0,7,0,4,3,4,6
"['-1.62', '178.34', '-1.56', '178.30', '130.00']","['-1.63', '17.31', '-1.63', '178.29', '100.00']","['-1.62', '178.30', '-1.59', '178.26', '125.00']","['-1.63', '178.31', '-1.64', '178.36', '110.00']",255,140,0,140,0,2,.,6,8,8,7,5,0,0,2,8,6,1,0,2,2,9,5
"['-1.62', '17.35', '-1.59', '178.35', '140.00']","['-1.62', '178.34', '-1.56', '178.30', '130.00']","['-1.63', '17.31', '-1.63', '178.29', '100.00']","['-1.62', '178.30', '-1.59', '178.26', '125.00']",255,100,0,100,0,2,.,8,5,6,0,2,5,6,9,5,8,0,0,7,8,1,2
"['-1.62', '17.33', '-1.61', '178.29', '100.00']","['-1.62', '17.35', '-1.59', '178.35', '140.00']","['-1.62', '178.34', '-1.56', '178.30', '130.00']","['-1.63', '17.31', '-1.63', '178.29', '100.00']",255,100,0,100,0,3,.,0,7,0,7,9,0,5,2,9,2,5,1,0,9,8,6
"['-1.62', '17.32', '-1.60', '178.33', '100.00']","['-1.62', '17.33', '-1.61', '178.29', '100.00']","['-1.62', '17.35', '-1.59', '178.35', '140.00']","['-1.62', '178.34', '-1.56', '178.30', '130.00']",255,125,0,125,0,3,.,2,3,9,5,1,8,6,4,2,4,2,5,5,3,7
"['-1.62', '178.31', '-1.54', '178.33', '125.00']","['-1.62', '17.32', '-1.60', '178.33', '100.00']","['-1.62', '17.33', '-1.61', '178.29', '100.00']","['-1.62', '17.35', '-1.59', '178.35', '140.00']",255,100,0,100,0,3,.,4,3,8,0,1,4,2,6,8,8,7,5,1,2,2
"['-1.59', '178.28', '-1.65', '178.29', '100.00']","['-1.62', '178.31', '-1.54', '178.33', '125.00']","['-1.62', '17.32', '-1.60', '178.33', '100.00']","['-1.62', '17.33', '-1.61', '178.29', '100.00']",255,110,0,110,0,3,.,6,2,1,7,9,8,0,3,8,4,8,2,6,6,6
"['-1.55', '17.26', '-1.62', '178.33', '110.00']","['-1.59', '178.28', '-1.65', '178.29', '100.00']","['-1.62', '178.31', '-1.54', '178.33', '125.00']","['-1.62', '17.32', '-1.60', '178.33', '100.00']",255,140,0,140,0,3,.,8,2,4,3,6,1,5,6,2,7,2,8,8,8,2
Epoch End
"['-1.58', '178.30', '-1.56', '178.37', '140.00']","['-1.58', '178.30', '-1.61', '178.30', '140.00']","['-1.58', '178.30', '-1.57', '178.34', '140.00']","['-1.57', '178.28', '-1.61', '178.29', '140.00']",255,125,0,125,0,0,.,2,6,7,9,9,3,2,1,1,7,4,6,2,1,5,8
"['-1.59', '178.31', '-1.59', '178.28', '140.00']","['-1.58', '178.30', '-1.56', '178.37', '140.00']","['-1.58', '178.30', '-1.61', '178.30', '140.00']","['-1.58', '178.30', '-1.57', '178.34', '140.00']",255,125,0,125,0,0,.,4,4,7,7,7,8,9,4,0,2,0,0,8,0,5,6,6
"['-1.60', '17.33', '-1.56', '178.26', '125.00']","['-1.59', '178.31', '-1.59', '178.28', '140.00']","['-1.58', '178.30', '-1.56', '178.37', '140.00']","['-1.58', '178.30', '-1.61', '178.30', '140.00']",255,125,0,125,0,0,.,6,1,2,2,7,3,2,1,6,2,4,7,5,5,8,6
"['-1.59', '178.33', '-1.60', '178.39', '125.00']","['-1.60', '17.33', '-1.56', '178.26', '125.00']","['-1.59', '178.31', '-1.59', '178.28', '140.00']","['-1.58', '178.30', '-1.56', '178.37', '140.00']",255,130,0,130,0,0,.,8,1,1,0,5,8,5,2,1,2,7,0,7,5,2
"['-1.59', '178.31', '-1.65', '178.25', '130.00']","['-1.59', '178.33', '-1.60', '178.39', '125.00']","['-1.60', '17.33', '-1.56', '178.26', '125.00']","['-1.59', '178.31', '-1.59', '178.28', '140.00']",255,140,0,140,0,0,.,9,9,6,2,8,5,6,7,6,9,5,6,1,7,6,8
"['-1.58', '178.30', '-1.60', '178.21', '140.00']","['-1.59', '178.31', '-1.65', '178.25', '130.00']","['-1.59', '178.33', '-1.60', '178.39', '125.00']","['-1.60', '17.33', '-1.56', '178.26', '125.00']",255,110,0,110,0,1,.,2,2,7,8,5,7,8,2,8,1,4,0,2,5,8,8
"['-1.56', '178.32', '-1.54', '178.38', '110.00']","['-1.58', '178.30', '-1.60', '178.21', '140.00']","['-1.59', '178.31', '-1.65', '178.25', '130.00']","['-1.59', '178.33', '-1.60', '178.39', '125.00']",255,140,0,140,0,1,.,3,9,5,2,8,1,5,5,3,2,6,8,4,3,2,6
"['-1.58', '178.34', '-1.64', '178.28', '140.00']","['-1.56', '178.32', '-1.54', '178.38', '110.00']","['-1.58', '178.30', '-1.60', '178.21', '140.00']","['-1.59', '178.31', '-1.65', '178.25', '130.00']",255,125,0,125,0,1,.,6,1,2,9,0,5,0,2,5,4,8,2,1,7,7,7
"['-1.60', '17.33', '-1.65', '178.38', '125.00']","['-1.58', '178.34', '-1.64', '178.28', '140.00']","['-1.56', '178.32', '-1.54', '178.38', '110.00']","['-1.58', '178.30', '-1.60', '178.21', '140.00']",255,110,0,110,0,1,.,8,1,1,4,4,0,2,2,9,4,1,5,8,9,3,6
"['-1.61', '178.33', '-1.61', '178.38', '110.00']","['-1.60', '17.33', '-1.65', '178.38', '125.00']","['-1.58', '178.34', '-1.64', '178.28', '140.00']","['-1.56', '178.32', '-1.54', '178.38', '110.00']",255,125,0,125,0,1,.,9,7,8,5,9,6,4,4,8,8,9,8,3,1,5,4
"['-1.59', '178.31', '-1.62', '178.27', '125.00']","['-1.61', '178.33', '-1.61', '178.38', '110.00']","['-1.60', '17.33', '-1.65', '178.38', '125.00']","['-1.58', '178.34', '-1.64', '178.28', '140.00']",255,125,0,125,0,2,.,1,6,0,9,6,9,9,7,2,6,1,0,4,7,3,6
"['-1.58', '178.31', '-1.53', '178.27', '125.00']","['-1.59', '178.31', '-1.62', '178.27', '125.00']","['-1.61', '178.33', '-1.61', '178.38', '110.00']","['-1.60', '17.33', '-1.65', '178.38', '125.00']",255,110,0,110,0,2,.,3,6,2,3,9,4,0,9,4,4,6,7,1,6,3
"['-1.59', '178.29', '-1.57', '178.35', '110.00']","['-1.58', '178.31', '-1.53', '178.27', '125.00']","['-1.59', '178.31', '-1.62', '178.27', '125.00']","['-1.61', '178.33', '-1.61', '178.38', '110.00']",255,130,0,130,0,2,.,5,8,0,1,1,1,7,4,2,0,1,9,6,5,3,3
"['-1.60', '17.29', '-1.61', '178.29', '130.00']","['-1.59', '178.29', '-1.57', '178.35', '110.00']","['-1.58', '178.31', '-1.53', '178.27', '125.00']","['-1.59', '178.31', '-1.62', '178.27', '125.00']",255,110,0,110,0,2,.,7,4,5,5,7,2,3,2,8,5,6,7,5,0,5
"['-1.58', '178.26', '-1.60', '178.27', '110.00']","['-1.60', '17.29', '-1.61', '178.29', '130.00']","['-1.59', '178.29', '-1.57', '178.35', '110.00']","['-1.58', '178.31', '-1.53', '178.27', '125.00']",255,100,0,100,0,2,.,9,2,8,6,5,6,3,3,9,6,4,5,3,8,5,7
