213.40227,225.08238,227.42241,216.43497,222.97523,118.99575,,,,,,
216.82645,230.83354,233.69615,223.61342,228.31627,122.498795,,,,,,
222.75084,238.43047,242.60512,232.3845,236.4475,127.63128,,,,,,
227.14896,246.31822,254.8388,247.07574,242.99945,132.045,,,,,,
222.79291,242.0372,254.60683,246.02814,240.4097,129.98311,,,,,,
200.44652,218.116,231.34366,225.19113,215.65352,116.42278,,,,,,
207.23718,225.11414,237.15843,231.61348,221.8969,119.90539,,,,,,
213.16153,227.6865,238.87593,227.55933,227.61676,122.25322,,,,,,
219.34015,230.98341,241.84254,225.45375,233.71724,125.35868,,,,,,
225.23586,234.84573,246.0868,227.5869,239.73141,128.13242,,,,,,
213.36488,222.45334,233.34477,218.60898,226.77693,121.12237,,,,,,
200.30489,210.93663,220.42575,212.00838,212.19614,113.701324,,,,,,
202.15027,214.70618,224.01895,220.47856,213.59769,115.12191,,,,,,
203.25803,215.03592,225.3145,222.73158,214.7924,115.77699,,,,,,
203.28156,214.26328,224.6257,221.36044,214.55536,116.06142,,,,,,
214.0049,223.29942,234.35551,228.23256,225.82242,121.50945,,,,,,
202.53578,210.1232,220.14789,212.915,213.48409,114.246666,,,,,,
202.7258,212.37141,220.74658,214.62183,212.98117,113.90546,,,,,,
212.16724,221.30544,229.95067,220.76616,222.88542,118.39318,,,,,,
170.26288,173.39134,181.98854,167.70206,179.61267,93.77438,,,,,,
138.66794,148.90709,153.21071,150.96696,145.07085,78.60628,,,,,,
188.63016,196.69147,203.94717,192.35324,198.6305,104.650085,,,,,,
199.84215,204.67578,213.61064,196.46732,211.49733,109.21178,,,,,,
197.3963,210.34134,216.57713,210.69458,207.55309,110.1419,,,,,,
217.5415,231.6006,239.42351,232.90977,228.54805,121.68966,,,,,,
207.81355,221.19064,228.92029,222.95915,217.8043,116.64997,,,,,,
207.31323,220.05257,227.1504,221.79767,215.77913,116.24597,,,,,,
208.88861,219.17574,225.83406,216.95117,216.15047,116.84187,,,,,,
212.00568,221.46329,227.74562,217.40654,218.07645,119.13303,,,,,,
221.52457,231.78667,237.6363,228.28918,226.46178,124.92455,,,,,,
218.80208,228.68253,235.15614,227.97728,222.81366,123.2548,,,,,,
211.10632,221.66597,228.90475,224.90894,214.62093,118.3712,,,,,,
216.78453,226.18976,234.67497,228.63612,220.30289,120.10105,,,,,,
213.11154,222.18698,230.39331,224.15816,217.47089,116.7156,,,,,,
211.96233,219.92014,227.64787,219.91771,217.7382,115.5327,,,,,,
208.57394,217.58179,224.8673,217.99857,215.94508,114.412155,,,,,,
222.78313,232.43896,241.4597,232.22609,233.32425,123.31054,,,,,,
213.10875,221.80246,231.29964,219.91255,225.5336,118.8086,,,,,,
203.51883,213.6806,222.38571,212.50987,217.01945,114.649284,,,,,,
202.84653,214.92288,223.8668,215.35406,216.23312,115.883835,,,,,,
197.5445,212.6214,221.42738,216.46947,210.27583,115.17961,,,,,,
210.15999,227.6935,235.20554,231.21144,222.83997,122.82969,,,,,,
213.90533,227.63658,233.86403,226.18843,224.58676,122.69374,,,,,,
204.40839,214.534,218.32967,209.2855,211.83301,114.85871,,,,,,
213.84706,220.7853,223.66818,211.55452,218.65903,117.60914,,,,,,
214.2777,221.75456,223.97577,212.13971,217.74918,117.567795,,,,,,
219.6874,229.69627,234.0543,224.59396,222.15092,120.69449,,,,,,
212.98584,225.0373,230.45476,223.82199,215.68207,116.96713,,,,,,
214.3727,227.62885,235.75662,228.8406,218.99292,118.70169,,,,,,
217.04556,228.3848,240.70332,229.37273,224.23154,120.67275,,,,,,
211.3131,219.74988,232.62112,217.4505,220.04749,118.12567,,,,,,
213.66226,219.90524,233.2459,214.22923,223.94579,119.55105,,,,,,
206.86154,214.6078,226.56784,210.14987,217.75424,116.30461,,,,,,
211.1361,220.18196,231.81555,216.82883,221.56715,119.096085,,,,,,
206.1275,216.06882,227.35957,214.45248,215.63007,117.096725,,,,,,
214.14925,227.54836,236.67184,229.56433,221.99832,121.66225,,,,,,
221.58916,235.53522,243.11911,237.84389,228.28131,124.57617,,,,,,
206.15613,219.36754,223.95003,221.56108,211.25127,114.32359,,,,,,
212.74898,224.9028,227.22086,223.49832,217.01888,116.43963,,,,,,
216.0181,226.58516,227.4257,221.95184,219.65953,117.20416,,,,,,
218.89935,228.9533,229.86163,222.33556,223.4715,119.48186,,,,,,
223.8844,233.62344,236.7706,226.99625,229.59248,122.4648,,,,,,
215.6404,225.447,231.74097,222.80107,222.1622,118.161934,,,,,,
203.60478,214.04506,225.42825,218.28249,210.90567,113.34363,,,,,,
198.74118,210.41583,225.15416,218.64725,206.56538,112.67855,,,,,,
209.3721,219.69955,236.38512,225.63345,218.4708,119.9272,,,,,,
201.83882,209.9165,224.09988,210.18547,210.97774,115.26502,,,,,,
213.21829,223.91586,234.08728,220.6527,222.4417,121.47108,,,,,,
